T,X,V,A,P1,P2,U
1.097995312831280e+00,	2.876043193051399e+00,	9.081433415506399e-01,	-5.407126843283642e-10,	3.044776122265702e+06,	6.955358877734298e+06,	1.000000000000000e+00
1.098995312842966e+00,	2.876951336403029e+00,	9.081433415506399e-01,	-5.407126843283642e-10,	3.044776122265702e+06,	6.955358877734298e+06,	1.000000000000000e+00
1.099995412854653e+00,	2.877859570568994e+00,	9.081433415506399e-01,	-5.407126843283642e-10,	3.044776122265702e+06,	6.955358877734298e+06,	1.000000000000000e+00
1.100995412866340e+00,	2.878767288600848e+00,	9.068606178973662e-01,	-2.557884940703835e+00,	3.044420346996411e+06,	6.955714653003589e+06,	0.000000000000000e+00
1.101995512878027e+00,	2.879672560238109e+00,	9.031114571489463e-01,	-4.898795482298136e+00,	3.044091186589913e+06,	6.956043813410087e+06,	0.000000000000000e+00
1.102995512889713e+00,	2.880572862116822e+00,	8.971416689200523e-01,	-7.002732815252817e+00,	3.043791748983350e+06,	6.956343251016650e+06,	0.000000000000000e+00
1.103995612901400e+00,	2.881466268526866e+00,	8.891784935843705e-01,	-8.886643931340091e+00,	3.043520003278218e+06,	6.956614996721782e+06,	0.000000000000000e+00
1.104995612913086e+00,	2.882350715626896e+00,	8.794358785238200e-01,	-1.056573212087254e+01,	3.043274141499723e+06,	6.956860858500277e+06,	0.000000000000000e+00
1.105995612924772e+00,	2.883224612819637e+00,	8.681103341351287e-01,	-1.205487670592443e+01,	3.043052376376824e+06,	6.957082623623176e+06,	0.000000000000000e+00
1.106995712936460e+00,	2.884086555346920e+00,	8.553834850962504e-01,	-1.336802594968456e+01,	3.042853028891754e+06,	6.957281971108246e+06,	0.000000000000000e+00
1.107995712948146e+00,	2.884935056625827e+00,	8.414274360708347e-01,	-1.451793063330725e+01,	3.042674572577727e+06,	6.957460427422273e+06,	0.000000000000000e+00
1.108995812959833e+00,	2.885769135182525e+00,	8.263963520249067e-01,	-1.551706289445777e+01,	3.042515494703231e+06,	6.957619505296769e+06,	0.000000000000000e+00
1.109995812971519e+00,	2.886587624143616e+00,	8.104383032795891e-01,	-1.637672920151167e+01,	3.042374435425542e+06,	6.957760564574458e+06,	0.000000000000000e+00
1.110995912983206e+00,	2.887389826453374e+00,	7.936840252853011e-01,	-1.710791198728748e+01,	3.042250055756336e+06,	6.957884944243664e+06,	0.000000000000000e+00
1.111995912994892e+00,	2.888174849671302e+00,	7.762603019370442e-01,	-1.772061236973081e+01,	3.042141147048173e+06,	6.957993852951827e+06,	0.000000000000000e+00
1.112996013006580e+00,	2.888942237175461e+00,	7.582772658112316e-01,	-1.822447378903324e+01,	3.042046527109952e+06,	6.958088472890048e+06,	0.000000000000000e+00
1.113996013018266e+00,	2.889691330907085e+00,	7.398428954619033e-01,	-1.862831996820120e+01,	3.041965124214757e+06,	6.958169875785243e+06,	0.000000000000000e+00
1.114996113029953e+00,	2.890421876054423e+00,	7.210492587029128e-01,	-1.894059329568042e+01,	3.041895897390930e+06,	6.958239102609070e+06,	0.000000000000000e+00
1.115996113041639e+00,	2.891133413602842e+00,	7.019877644115408e-01,	-1.916905765410097e+01,	3.041837898657101e+06,	6.958297101342899e+06,	0.000000000000000e+00
1.116996213053326e+00,	2.891825856735814e+00,	6.827346899445499e-01,	-1.932108036643939e+01,	3.041790213972653e+06,	6.958344786027347e+06,	0.000000000000000e+00
1.117996213065013e+00,	2.892498914388319e+00,	6.633668849416479e-01,	-1.940347323565707e+01,	3.041752006970513e+06,	6.958382993029487e+06,	0.000000000000000e+00
1.118996313076700e+00,	2.893152638228614e+00,	6.439468699108476e-01,	-1.942264334936955e+01,	3.041722477463542e+06,	6.958412522536458e+06,	0.000000000000000e+00
1.119996313088386e+00,	2.893786877858452e+00,	6.245387394506556e-01,	-1.938454900236180e+01,	3.041700889554033e+06,	6.958434110445967e+06,	0.000000000000000e+00
