1.290000e-01	1.672554e-01	1.268639e-02	1.652392e+02	3.475654e+01	-1.294849e+02	1.071299e+00	1.000000e+00
1.320000e-01	1.674965e-01	1.318852e-02	1.651388e+02	3.485694e+01	-1.292844e+02	1.112652e+00	1.000000e+00
1.350000e-01	1.677355e-01	1.369137e-02	1.650392e+02	3.495660e+01	-1.290853e+02	1.153990e+00	1.000000e+00
1.380000e-01	1.679723e-01	1.419493e-02	1.649403e+02	3.505551e+01	-1.288878e+02	1.195313e+00	1.000000e+00
1.410000e-01	1.682071e-01	1.469920e-02	1.648422e+02	3.515369e+01	-1.286916e+02	1.236621e+00	1.000000e+00
1.440000e-01	1.684398e-01	1.520417e-02	1.647448e+02	3.525114e+01	-1.284970e+02	1.277914e+00	1.000000e+00
1.470000e-01	1.686705e-01	1.570984e-02	1.646481e+02	3.534787e+01	-1.283038e+02	1.319192e+00	1.000000e+00
1.500000e-01	1.688991e-01	1.621619e-02	1.645521e+02	3.544388e+01	-1.281120e+02	1.360454e+00	1.000000e+00
1.530000e-01	1.691258e-01	1.672323e-02	1.644568e+02	3.553919e+01	-1.279216e+02	1.401701e+00	1.000000e+00
1.560000e-01	1.693504e-01	1.723095e-02	1.643623e+02	3.563379e+01	-1.277326e+02	1.442932e+00	1.000000e+00
1.590000e-01	1.695732e-01	1.773933e-02	1.642684e+02	3.572769e+01	-1.275450e+02	1.484147e+00	1.000000e+00
1.620000e-01	1.697939e-01	1.824838e-02	1.641752e+02	3.582091e+01	-1.273588e+02	1.525345e+00	1.000000e+00
1.650000e-01	1.700128e-01	1.875809e-02	1.640827e+02	3.591343e+01	-1.271739e+02	1.566528e+00	1.000000e+00
1.680000e-01	1.702298e-01	1.926846e-02	1.639909e+02	3.600528e+01	-1.269904e+02	1.607694e+00	1.000000e+00
1.710000e-01	1.704450e-01	1.977947e-02	1.638998e+02	3.609646e+01	-1.268083e+02	1.648843e+00	1.000000e+00
1.740000e-01	1.706583e-01	2.029113e-02	1.638093e+02	3.618697e+01	-1.266274e+02	1.689976e+00	1.000000e+00
1.770000e-01	1.708698e-01	2.080342e-02	1.637195e+02	3.627682e+01	-1.264479e+02	1.731091e+00	1.000000e+00
1.800000e-01	1.710794e-01	2.131634e-02	1.636303e+02	3.636601e+01	-1.262697e+02	1.772190e+00	1.000000e+00
1.830000e-01	1.712873e-01	2.182989e-02	1.635418e+02	3.645455e+01	-1.260928e+02	1.813271e+00	1.000000e+00
1.860000e-01	1.714935e-01	2.234407e-02	1.634539e+02	3.654245e+01	-1.259172e+02	1.854336e+00	1.000000e+00
1.890000e-01	1.716979e-01	2.285885e-02	1.633667e+02	3.662971e+01	-1.257428e+02	1.895382e+00	1.000000e+00
1.920000e-01	1.719005e-01	2.337425e-02	1.632801e+02	3.671634e+01	-1.255697e+02	1.936412e+00	1.000000e+00
1.950000e-01	1.721015e-01	2.389025e-02	1.631941e+02	3.680234e+01	-1.253979e+02	1.977424e+00	1.000000e+00
1.980000e-01	1.723008e-01	2.440686e-02	1.631088e+02	3.688772e+01	-1.252272e+02	2.018418e+00	1.000000e+00
2.010000e-01	1.724984e-01	2.492406e-02	1.630240e+02	3.697248e+01	-1.250579e+02	2.059394e+00	1.000000e+00
2.040000e-01	1.726944e-01	2.544185e-02	1.629399e+02	3.705663e+01	-1.248897e+02	2.100352e+00	1.000000e+00
2.070000e-01	1.728887e-01	2.596022e-02	1.628564e+02	3.714018e+01	-1.247228e+02	2.141292e+00	1.000000e+00
2.100000e-01	1.730814e-01	2.647918e-02	1.627735e+02	3.722313e+01	-1.245570e+02	2.182215e+00	1.000000e+00
2.130000e-01	1.732725e-01	2.699871e-02	1.626912e+02	3.730548e+01	-1.243924e+02	2.223119e+00	1.000000e+00
2.160000e-01	1.734621e-01	2.751881e-02	1.626094e+02	3.738724e+01	-1.242290e+02	2.264005e+00	1.000000e+00
2.190000e-01	1.736501e-01	2.803948e-02	1.625283e+02	3.746841e+01	-1.240668e+02	2.304872e+00	1.000000e+00
2.220000e-01	1.738365e-01	2.856071e-02	1.624477e+02	3.754901e+01	-1.239057e+02	2.345721e+00	1.000000e+00
2.250000e-01	1.740215e-01	2.908250e-02	1.623677e+02	3.762903e+01	-1.237458e+02	2.386552e+00	1.000000e+00
2.280000e-01	1.742049e-01	2.960484e-02	1.622883e+02	3.770849e+01	-1.235870e+02	2.427364e+00	1.000000e+00
2.310000e-01	1.743868e-01	3.012772e-02	1.622094e+02	3.778737e+01	-1.234293e+02	2.468157e+00	1.000000e+00
2.340000e-01	1.745672e-01	3.065116e-02	1.621311e+02	3.786570e+01	-1.232728e+02	2.508932e+00	1.000000e+00
2.370000e-01	1.747462e-01	3.117513e-02	1.620534e+02	3.794347e+01	-1.231173e+02	2.549688e+00	1.000000e+00
2.400000e-01	1.749237e-01	3.169963e-02	1.619762e+02	3.802070e+01	-1.229630e+02	2.590425e+00	1.000000e+00
2.430000e-01	1.750998e-01	3.222467e-02	1.618995e+02	3.809737e+01	-1.228097e+02	2.631143e+00	1.000000e+00
2.460000e-01	1.752745e-01	3.275023e-02	1.618234e+02	3.817351e+01	-1.226576e+02	2.671843e+00	1.000000e+00
2.490000e-01	1.754478e-01	3.327631e-02	1.617478e+02	3.824911e+01	-1.225064e+02	2.712523e+00	1.000000e+00
2.520000e-01	1.756197e-01	3.380291e-02	1.616728e+02	3.832418e+01	-1.223564e+02	2.753185e+00	1.000000e+00
2.550000e-01	1.757902e-01	3.433003e-02	1.615983e+02	3.839872e+01	-1.222074e+02	2.793828e+00	1.000000e+00
2.580000e-01	1.759593e-01	3.485765e-02	1.615243e+02	3.847274e+01	-1.220594e+02	2.834451e+00	1.000000e+00
2.610000e-01	1.761271e-01	3.538578e-02	1.614508e+02	3.854624e+01	-1.219125e+02	2.875055e+00	1.000000e+00
2.640000e-01	1.762936e-01	3.591442e-02	1.613778e+02	3.861923e+01	-1.217666e+02	2.915641e+00	1.000000e+00
2.670000e-01	1.764588e-01	3.644354e-02	1.613054e+02	3.869171e+01	-1.216217e+02	2.956207e+00	1.000000e+00
2.700000e-01	1.766226e-01	3.697317e-02	1.612334e+02	3.876369e+01	-1.214778e+02	2.996753e+00	1.000000e+00
2.730000e-01	1.767852e-01	3.750328e-02	1.611620e+02	3.883516e+01	-1.213350e+02	3.037281e+00	1.000000e+00
2.760000e-01	1.769465e-01	3.803388e-02	1.610910e+02	3.890614e+01	-1.211931e+02	3.077789e+00	1.000000e+00
2.790000e-01	1.771065e-01	3.856496e-02	1.610206e+02	3.897662e+01	-1.210522e+02	3.118278e+00	1.000000e+00
2.820000e-01	1.772653e-01	3.909651e-02	1.609506e+02	3.904662e+01	-1.209122e+02	3.158748e+00	1.000000e+00
2.850000e-01	1.774229e-01	3.962855e-02	1.608811e+02	3.911614e+01	-1.207732e+02	3.199199e+00	1.000000e+00
2.880000e-01	1.775792e-01	4.016105e-02	1.608121e+02	3.918517e+01	-1.206352e+02	3.239630e+00	1.000000e+00
2.910000e-01	1.777343e-01	4.069402e-02	1.607436e+02	3.925373e+01	-1.204982e+02	3.280041e+00	1.000000e+00
2.940000e-01	1.778882e-01	4.122746e-02	1.606755e+02	3.932182e+01	-1.203620e+02	3.320434e+00	1.000000e+00
2.970000e-01	1.780409e-01	4.176135e-02	1.606079e+02	3.938944e+01	-1.202268e+02	3.360807e+00	1.000000e+00
3.000000e-01	1.781925e-01	4.229570e-02	1.605408e+02	3.945660e+01	-1.200926e+02	3.401160e+00	1.000000e+00
3.030000e-01	1.783428e-01	4.283050e-02	1.604741e+02	3.952329e+01	-1.199592e+02	3.441494e+00	1.000000e+00
3.060000e-01	1.784921e-01	4.336576e-02	1.604079e+02	3.958954e+01	-1.198268e+02	3.481809e+00	1.000000e+00
3.090000e-01	1.786401e-01	4.390145e-02	1.603421e+02	3.965533e+01	-1.196952e+02	3.522105e+00	1.000000e+00
3.120000e-01	1.787871e-01	4.443760e-02	1.602768e+02	3.972067e+01	-1.195646e+02	3.562380e+00	1.000000e+00
3.150000e-01	1.789329e-01	4.497418e-02	1.602119e+02	3.978556e+01	-1.194348e+02	3.602637e+00	1.000000e+00
3.180000e-01	1.790777e-01	4.551119e-02	1.601475e+02	3.985002e+01	-1.193060e+02	3.642874e+00	1.000000e+00
3.210000e-01	1.792213e-01	4.604864e-02	1.600835e+02	3.991404e+01	-1.191779e+02	3.683092e+00	1.000000e+00
3.240000e-01	1.793638e-01	4.658652e-02	1.600199e+02	3.997763e+01	-1.190508e+02	3.723290e+00	1.000000e+00
3.270000e-01	1.795053e-01	4.712482e-02	1.599568e+02	4.004078e+01	-1.189245e+02	3.763469e+00	1.000000e+00
3.300000e-01	1.796457e-01	4.766355e-02	1.598941e+02	4.010351e+01	-1.187991e+02	3.803628e+00	1.000000e+00
3.330000e-01	1.797850e-01	4.820270e-02	1.598318e+02	4.016582e+01	-1.186745e+02	3.843768e+00	1.000000e+00
3.360000e-01	1.799233e-01	4.874226e-02	1.597699e+02	4.022771e+01	-1.185507e+02	3.883889e+00	1.000000e+00
3.390000e-01	1.800606e-01	4.928223e-02	1.597085e+02	4.028918e+01	-1.184278e+02	3.923990e+00	1.000000e+00
3.420000e-01	1.801969e-01	4.982262e-02	1.596474e+02	4.035024e+01	-1.183057e+02	3.964072e+00	1.000000e+00
3.450000e-01	1.803321e-01	5.036342e-02	1.595868e+02	4.041089e+01	-1.181844e+02	4.004134e+00	1.000000e+00
3.480000e-01	1.804663e-01	5.090461e-02	1.595266e+02	4.047114e+01	-1.180640e+02	4.044177e+00	1.000000e+00
3.510000e-01	1.805995e-01	5.144621e-02	1.594667e+02	4.053098e+01	-1.179443e+02	4.084201e+00	1.000000e+00
3.540000e-01	1.807318e-01	5.198821e-02	1.594073e+02	4.059042e+01	-1.178254e+02	4.124205e+00	1.000000e+00
3.570000e-01	1.808631e-01	5.253060e-02	1.593483e+02	4.064947e+01	-1.177073e+02	4.164190e+00	1.000000e+00
3.600000e-01	1.809934e-01	5.307339e-02	1.592897e+02	4.070813e+01	-1.175900e+02	4.204156e+00	1.000000e+00
3.630000e-01	1.811227e-01	5.361656e-02	1.592314e+02	4.076640e+01	-1.174735e+02	4.244103e+00	1.000000e+00
3.660000e-01	1.812511e-01	5.416012e-02	1.591735e+02	4.082428e+01	-1.173577e+02	4.284030e+00	1.000000e+00
3.690000e-01	1.813786e-01	5.470407e-02	1.591161e+02	4.088178e+01	-1.172427e+02	4.323938e+00	1.000000e+00
3.720000e-01	1.815051e-01	5.524839e-02	1.590590e+02	4.093889e+01	-1.171285e+02	4.363827e+00	1.000000e+00
3.750000e-01	1.816307e-01	5.579310e-02	1.590022e+02	4.099564e+01	-1.170150e+02	4.403697e+00	1.000000e+00
3.780000e-01	1.817554e-01	5.633818e-02	1.589459e+02	4.105200e+01	-1.169023e+02	4.443547e+00	1.000000e+00
3.810000e-01	1.818792e-01	5.688363e-02	1.588899e+02	4.110800e+01	-1.167903e+02	4.483378e+00	1.000000e+00
3.840000e-01	1.820021e-01	5.742945e-02	1.588343e+02	4.116363e+01	-1.166790e+02	4.523191e+00	1.000000e+00
3.870000e-01	1.821241e-01	5.797564e-02	1.587791e+02	4.121890e+01	-1.165685e+02	4.562984e+00	1.000000e+00
3.900000e-01	1.822452e-01	5.852219e-02	1.587242e+02	4.127380e+01	-1.164587e+02	4.602758e+00	1.000000e+00
3.930000e-01	1.823655e-01	5.906911e-02	1.586696e+02	4.132835e+01	-1.163496e+02	4.642513e+00	1.000000e+00
3.960000e-01	1.824849e-01	5.961639e-02	1.586155e+02	4.138254e+01	-1.162412e+02	4.682249e+00	1.000000e+00
3.990000e-01	1.826034e-01	6.016402e-02	1.585617e+02	4.143637e+01	-1.161335e+02	4.721966e+00	1.000000e+00
4.020000e-01	1.827211e-01	6.071201e-02	1.585082e+02	4.148986e+01	-1.160265e+02	4.761664e+00	1.000000e+00
4.050000e-01	1.828379e-01	6.126034e-02	1.584551e+02	4.154299e+01	-1.159203e+02	4.801343e+00	1.000000e+00
4.080000e-01	1.829539e-01	6.180903e-02	1.584023e+02	4.159579e+01	-1.158147e+02	4.841003e+00	1.000000e+00
4.110000e-01	1.830691e-01	6.235807e-02	1.583499e+02	4.164824e+01	-1.157097e+02	4.880645e+00	1.000000e+00
4.140000e-01	1.831835e-01	6.290745e-02	1.582978e+02	4.170035e+01	-1.156055e+02	4.920267e+00	1.000000e+00
4.170000e-01	1.832971e-01	6.345717e-02	1.582460e+02	4.175213e+01	-1.155019e+02	4.959871e+00	1.000000e+00
4.200000e-01	1.834098e-01	6.400723e-02	1.581946e+02	4.180357e+01	-1.153990e+02	4.999456e+00	1.000000e+00
4.230000e-01	1.835218e-01	6.455763e-02	1.581435e+02	4.185468e+01	-1.152968e+02	5.039022e+00	1.000000e+00
4.260000e-01	1.836330e-01	6.510836e-02	1.580927e+02	4.190546e+01	-1.151952e+02	5.078570e+00	1.000000e+00
4.290000e-01	1.837434e-01	6.565942e-02	1.580423e+02	4.195592e+01	-1.150943e+02	5.118099e+00	1.000000e+00
4.320000e-01	1.838530e-01	6.621082e-02	1.579922e+02	4.200605e+01	-1.149940e+02	5.157609e+00	1.000000e+00
4.350000e-01	1.839619e-01	6.676254e-02	1.579424e+02	4.205586e+01	-1.148944e+02	5.197101e+00	1.000000e+00
4.380000e-01	1.840700e-01	6.731459e-02	1.578929e+02	4.210535e+01	-1.147954e+02	5.236574e+00	1.000000e+00
4.410000e-01	1.841773e-01	6.786696e-02	1.578437e+02	4.215453e+01	-1.146970e+02	5.276028e+00	1.000000e+00
4.440000e-01	1.842839e-01	6.841965e-02	1.577949e+02	4.220339e+01	-1.145992e+02	5.315464e+00	1.000000e+00
4.470000e-01	1.843898e-01	6.897266e-02	1.577463e+02	4.225194e+01	-1.145021e+02	5.354882e+00	1.000000e+00
4.500000e-01	1.844949e-01	6.952599e-02	1.576981e+02	4.230019e+01	-1.144056e+02	5.394281e+00	1.000000e+00
4.530000e-01	1.845993e-01	7.007963e-02	1.576502e+02	4.234812e+01	-1.143097e+02	5.433662e+00	1.000000e+00
4.560000e-01	1.847030e-01	7.063358e-02	1.576026e+02	4.239576e+01	-1.142144e+02	5.473025e+00	1.000000e+00
4.590000e-01	1.848060e-01	7.118785e-02	1.575553e+02	4.244309e+01	-1.141197e+02	5.512369e+00	1.000000e+00
4.620000e-01	1.849083e-01	7.174242e-02	1.575082e+02	4.249012e+01	-1.140256e+02	5.551695e+00	1.000000e+00
4.650000e-01	1.850098e-01	7.229730e-02	1.574615e+02	4.253685e+01	-1.139321e+02	5.591003e+00	1.000000e+00
4.680000e-01	1.851107e-01	7.285248e-02	1.574151e+02	4.258330e+01	-1.138392e+02	5.630293e+00	1.000000e+00
4.710000e-01	1.852109e-01	7.340796e-02	1.573690e+02	4.262944e+01	-1.137469e+02	5.669564e+00	1.000000e+00
4.740000e-01	1.853103e-01	7.396374e-02	1.573231e+02	4.267530e+01	-1.136552e+02	5.708818e+00	1.000000e+00
4.770000e-01	1.854092e-01	7.451982e-02	1.572776e+02	4.272087e+01	-1.135640e+02	5.748053e+00	1.000000e+00
4.800000e-01	1.855073e-01	7.507620e-02	1.572323e+02	4.276616e+01	-1.134734e+02	5.787271e+00	1.000000e+00
4.830000e-01	1.856048e-01	7.563287e-02	1.571873e+02	4.281116e+01	-1.133834e+02	5.826470e+00	1.000000e+00
4.860000e-01	1.857016e-01	7.618982e-02	1.571426e+02	4.285588e+01	-1.132939e+02	5.865652e+00	1.000000e+00
4.890000e-01	1.857978e-01	7.674707e-02	1.570982e+02	4.290032e+01	-1.132050e+02	5.904815e+00	1.000000e+00
4.920000e-01	1.858933e-01	7.730461e-02	1.570540e+02	4.294448e+01	-1.131166e+02	5.943961e+00	1.000000e+00
4.950000e-01	1.859881e-01	7.786243e-02	1.570101e+02	4.298837e+01	-1.130288e+02	5.983089e+00	1.000000e+00
4.980000e-01	1.860824e-01	7.842054e-02	1.569665e+02	4.303199e+01	-1.129415e+02	6.022200e+00	1.000000e+00
5.010000e-01	1.861760e-01	7.897893e-02	1.569232e+02	4.307533e+01	-1.128548e+02	6.061292e+00	1.000000e+00
5.040000e-01	1.862689e-01	7.953759e-02	1.568801e+02	4.311841e+01	-1.127686e+02	6.100367e+00	1.000000e+00
5.070000e-01	1.863613e-01	8.009654e-02	1.568373e+02	4.316122e+01	-1.126830e+02	6.139425e+00	1.000000e+00
5.100000e-01	1.864530e-01	8.065576e-02	1.567948e+02	4.320376e+01	-1.125978e+02	6.178465e+00	1.000000e+00
5.130000e-01	1.865442e-01	8.121526e-02	1.567525e+02	4.324604e+01	-1.125132e+02	6.217487e+00	1.000000e+00
5.160000e-01	1.866347e-01	8.177503e-02	1.567105e+02	4.328806e+01	-1.124292e+02	6.256492e+00	1.000000e+00
5.190000e-01	1.867246e-01	8.233506e-02	1.566688e+02	4.332982e+01	-1.123456e+02	6.295480e+00	1.000000e+00
5.220000e-01	1.868139e-01	8.289537e-02	1.566273e+02	4.337133e+01	-1.122626e+02	6.334450e+00	1.000000e+00
5.250000e-01	1.869026e-01	8.345595e-02	1.565861e+02	4.341258e+01	-1.121800e+02	6.373403e+00	1.000000e+00
5.280000e-01	1.869908e-01	8.401679e-02	1.565451e+02	4.345357e+01	-1.120980e+02	6.412338e+00	1.000000e+00
5.310000e-01	1.870783e-01	8.457789e-02	1.565043e+02	4.349432e+01	-1.120165e+02	6.451256e+00	1.000000e+00
5.340000e-01	1.871653e-01	8.513926e-02	1.564639e+02	4.353481e+01	-1.119354e+02	6.490157e+00	1.000000e+00
5.370000e-01	1.872517e-01	8.570088e-02	1.564236e+02	4.357506e+01	-1.118549e+02	6.529041e+00	1.000000e+00
5.400000e-01	1.873376e-01	8.626277e-02	1.563836e+02	4.361506e+01	-1.117748e+02	6.567908e+00	1.000000e+00
5.430000e-01	1.874229e-01	8.682491e-02	1.563439e+02	4.365482e+01	-1.116953e+02	6.606758e+00	1.000000e+00
5.460000e-01	1.875076e-01	8.738730e-02	1.563044e+02	4.369434e+01	-1.116162e+02	6.645591e+00	1.000000e+00
5.490000e-01	1.875918e-01	8.794995e-02	1.562651e+02	4.373361e+01	-1.115376e+02	6.684407e+00	1.000000e+00
5.520000e-01	1.876754e-01	8.851285e-02	1.562261e+02	4.377265e+01	-1.114595e+02	6.723206e+00	1.000000e+00
5.550000e-01	1.877585e-01	8.907600e-02	1.561873e+02	4.381145e+01	-1.113819e+02	6.761988e+00	1.000000e+00
5.580000e-01	1.878410e-01	8.963940e-02	1.561488e+02	4.385002e+01	-1.113047e+02	6.800753e+00	1.000000e+00
5.610000e-01	1.879230e-01	9.020305e-02	1.561104e+02	4.388835e+01	-1.112280e+02	6.839501e+00	1.000000e+00
5.640000e-01	1.880045e-01	9.076694e-02	1.560723e+02	4.392645e+01	-1.111517e+02	6.878233e+00	1.000000e+00
5.670000e-01	1.880854e-01	9.133108e-02	1.560345e+02	4.396432e+01	-1.110760e+02	6.916948e+00	1.000000e+00
5.700000e-01	1.881658e-01	9.189545e-02	1.559969e+02	4.400196e+01	-1.110006e+02	6.955647e+00	1.000000e+00
5.730000e-01	1.882457e-01	9.246007e-02	1.559595e+02	4.403937e+01	-1.109258e+02	6.994329e+00	1.000000e+00
5.760000e-01	1.883251e-01	9.302493e-02	1.559223e+02	4.407656e+01	-1.108513e+02	7.032994e+00	1.000000e+00
5.790000e-01	1.884040e-01	9.359002e-02	1.558853e+02	4.411353e+01	-1.107774e+02	7.071643e+00	1.000000e+00
5.820000e-01	1.884824e-01	9.415535e-02	1.558486e+02	4.415027e+01	-1.107038e+02	7.110276e+00	1.000000e+00
5.850000e-01	1.885603e-01	9.472091e-02	1.558121e+02	4.418680e+01	-1.106307e+02	7.148892e+00	1.000000e+00
5.880000e-01	1.886376e-01	9.528671e-02	1.557758e+02	4.422310e+01	-1.105581e+02	7.187492e+00	1.000000e+00
5.910000e-01	1.887145e-01	9.585274e-02	1.557397e+02	4.425919e+01	-1.104858e+02	7.226075e+00	1.000000e+00
5.940000e-01	1.887909e-01	9.641900e-02	1.557038e+02	4.429506e+01	-1.104141e+02	7.264642e+00	1.000000e+00
5.970000e-01	1.888668e-01	9.698548e-02	1.556682e+02	4.433072e+01	-1.103427e+02	7.303193e+00	1.000000e+00
6.000000e-01	1.889422e-01	9.755220e-02	1.556328e+02	4.436617e+01	-1.102718e+02	7.341728e+00	1.000000e+00
6.030000e-01	1.890172e-01	9.811914e-02	1.555975e+02	4.440140e+01	-1.102012e+02	7.380247e+00	1.000000e+00
6.060000e-01	1.890916e-01	9.868630e-02	1.555625e+02	4.443643e+01	-1.101311e+02	7.418750e+00	1.000000e+00
6.090000e-01	1.891656e-01	9.925369e-02	1.555277e+02	4.447124e+01	-1.100615e+02	7.457237e+00	1.000000e+00
6.120000e-01	1.892391e-01	9.982129e-02	1.554931e+02	4.450585e+01	-1.099922e+02	7.495708e+00	1.000000e+00
6.150000e-01	1.893122e-01	1.003891e-01	1.554587e+02	4.454026e+01	-1.099233e+02	7.534163e+00	1.000000e+00
6.180000e-01	1.893848e-01	1.009572e-01	1.554245e+02	4.457446e+01	-1.098549e+02	7.572602e+00	1.000000e+00
6.210000e-01	1.894570e-01	1.015254e-01	1.553905e+02	4.460846e+01	-1.097868e+02	7.611025e+00	1.000000e+00
6.240000e-01	1.895286e-01	1.020939e-01	1.553567e+02	4.464226e+01	-1.097192e+02	7.649433e+00	1.000000e+00
6.270000e-01	1.895999e-01	1.026626e-01	1.553231e+02	4.467586e+01	-1.096519e+02	7.687825e+00	1.000000e+00
6.300000e-01	1.896707e-01	1.032315e-01	1.552898e+02	4.470926e+01	-1.095851e+02	7.726201e+00	1.000000e+00
6.330000e-01	1.897410e-01	1.038006e-01	1.552566e+02	4.474246e+01	-1.095186e+02	7.764562e+00	1.000000e+00
6.360000e-01	1.898110e-01	1.043700e-01	1.552236e+02	4.477547e+01	-1.094526e+02	7.802907e+00	1.000000e+00
6.390000e-01	1.898804e-01	1.049395e-01	1.551908e+02	4.480829e+01	-1.093869e+02	7.841237e+00	1.000000e+00
6.420000e-01	1.899495e-01	1.055092e-01	1.551581e+02	4.484091e+01	-1.093216e+02	7.879551e+00	1.000000e+00
