T,X,V,A,P1,P2,U
1.308005115285475e+00,	2.717646862413596e+00,	3.081478656961687e-07,	-1.121294124070462e-05,	8.571486614238240e+06,	1.142864838576176e+07,	0.000000000000000e+00
1.309005115297161e+00,	2.717646862716048e+00,	2.970355942514352e-07,	-1.100943739531673e-05,	8.571486614378216e+06,	1.142864838562178e+07,	0.000000000000000e+00
1.310005215308848e+00,	2.717646863007800e+00,	2.861319285736682e-07,	-1.079385460538095e-05,	8.571486614527132e+06,	1.142864838547287e+07,	0.000000000000000e+00
1.311005215320534e+00,	2.717646863288401e+00,	2.754502136630056e-07,	-1.056799873751932e-05,	8.571486614683686e+06,	1.142864838531631e+07,	0.000000000000000e+00
1.312005315332222e+00,	2.717646863558733e+00,	2.649977860019568e-07,	-1.033344921949435e-05,	8.571486614846732e+06,	1.142864838515327e+07,	0.000000000000000e+00
1.313005315343908e+00,	2.717646863818635e+00,	2.547846485810295e-07,	-1.009174749874299e-05,	8.571486615015155e+06,	1.142864838498485e+07,	0.000000000000000e+00
1.314005415355595e+00,	2.717646864068318e+00,	2.448152392686314e-07,	-9.844218210426265e-06,	8.571486615187995e+06,	1.142864838481200e+07,	0.000000000000000e+00
1.315005415367281e+00,	2.717646864308238e+00,	2.350967161830887e-07,	-9.592169566255799e-06,	8.571486615364308e+06,	1.142864838463569e+07,	0.000000000000000e+00
1.316005515378968e+00,	2.717646864538636e+00,	2.256310958108802e-07,	-9.336703203197185e-06,	8.571486615543287e+06,	1.142864838445671e+07,	0.000000000000000e+00
1.317005515390655e+00,	2.717646864759677e+00,	2.164231293288292e-07,	-9.078922162287839e-06,	8.571486615724139e+06,	1.142864838427586e+07,	0.000000000000000e+00
1.318005515402341e+00,	2.717646864971613e+00,	2.074737108481467e-07,	-8.819759491807390e-06,	8.571486615906186e+06,	1.142864838409381e+07,	0.000000000000000e+00
1.319005615414028e+00,	2.717646865174714e+00,	1.987829233782737e-07,	-8.560060402229343e-06,	8.571486616088813e+06,	1.142864838391119e+07,	0.000000000000000e+00
1.320005615425714e+00,	2.717646865369214e+00,	1.903526139083657e-07,	-8.300666619581015e-06,	8.571486616271406e+06,	1.142864838372859e+07,	0.000000000000000e+00
1.321005715437401e+00,	2.717646865555453e+00,	1.821804538928100e-07,	-8.042240191897535e-06,	8.571486616453480e+06,	1.142864838354652e+07,	0.000000000000000e+00
1.322005715449087e+00,	2.717646865733724e+00,	1.742667571408161e-07,	-7.785475862181884e-06,	8.571486616634537e+06,	1.142864838336546e+07,	0.000000000000000e+00
1.323005815460775e+00,	2.717646865904387e+00,	1.666080104343018e-07,	-7.530899548241871e-06,	8.571486616814185e+06,	1.142864838318582e+07,	0.000000000000000e+00
1.324005815472461e+00,	2.717646866066993e+00,	1.592032689247617e-07,	-7.279078105656375e-06,	8.571486616992015e+06,	1.142864838300798e+07,	0.000000000000000e+00
1.325005915484148e+00,	2.717646866222657e+00,	1.520480876529324e-07,	-7.030420284619015e-06,	8.571486617167722e+06,	1.142864838283228e+07,	0.000000000000000e+00
1.326005915495834e+00,	2.717646866371294e+00,	1.451405015469365e-07,	-6.785382076804538e-06,	8.571486617340978e+06,	1.142864838265902e+07,	0.000000000000000e+00
1.327006015507521e+00,	2.717646866512995e+00,	1.384753511113361e-07,	-6.544271863120322e-06,	8.571486617511552e+06,	1.142864838248845e+07,	0.000000000000000e+00
1.328006015519207e+00,	2.717646866648294e+00,	1.320498573483957e-07,	-6.307449913530450e-06,	8.571486617679182e+06,	1.142864838232082e+07,	0.000000000000000e+00
1.329006115530895e+00,	2.717646866777315e+00,	1.258583318213695e-07,	-6.075139083500761e-06,	8.571486617843699e+06,	1.142864838215630e+07,	0.000000000000000e+00
1.330006115542581e+00,	2.717646866899980e+00,	1.198973593513511e-07,	-5.847617358700718e-06,	8.571486618004896e+06,	1.142864838199510e+07,	0.000000000000000e+00
1.331006215554268e+00,	2.717646867017149e+00,	1.141608802585160e-07,	-5.625035151397260e-06,	8.571486618162667e+06,	1.142864838183733e+07,	0.000000000000000e+00
1.332006215565954e+00,	2.717646867128769e+00,	1.086449956192035e-07,	-5.407600058679946e-06,	8.571486618316852e+06,	1.142864838168315e+07,	0.000000000000000e+00
1.333006315577641e+00,	2.717646867234495e+00,	1.033434076555473e-07,	-5.195401547538196e-06,	8.571486618467385e+06,	1.142864838153262e+07,	0.000000000000000e+00
1.334006315589328e+00,	2.717646867335161e+00,	9.825186375869251e-08,	-4.988587330547152e-06,	8.571486618614148e+06,	1.142864838138585e+07,	0.000000000000000e+00
1.335006315601014e+00,	2.717646867430916e+00,	9.336441836932869e-08,	-4.787215868206725e-06,	8.571486618757105e+06,	1.142864838124290e+07,	0.000000000000000e+00
1.336006415612701e+00,	2.717646867521923e+00,	8.867513935747646e-08,	-4.591324650525027e-06,	8.571486618896218e+06,	1.142864838110378e+07,	0.000000000000000e+00
1.337006415624387e+00,	2.717646867608329e+00,	8.417944494158988e-08,	-4.400988552639332e-06,	8.571486619031427e+06,	1.142864838096857e+07,	0.000000000000000e+00
1.338006515636074e+00,	2.717646867690334e+00,	7.987088975041330e-08,	-4.216186012102358e-06,	8.571486619162749e+06,	1.142864838083725e+07,	0.000000000000000e+00
1.339006515647760e+00,	2.717646867768125e+00,	7.574478226520174e-08,	-4.036953070000512e-06,	8.571486619290151e+06,	1.142864838070985e+07,	0.000000000000000e+00
1.340006615659448e+00,	2.717646867841941e+00,	7.179475231039546e-08,	-3.863237203795507e-06,	8.571486619413665e+06,	1.142864838058634e+07,	0.000000000000000e+00
1.341006615671134e+00,	2.717646867912017e+00,	6.801606950280934e-08,	-3.695042268675470e-06,	8.571486619533289e+06,	1.142864838046671e+07,	0.000000000000000e+00
1.342006715682821e+00,	2.717646867978637e+00,	6.440249445193558e-08,	-3.532290965138703e-06,	8.571486619649073e+06,	1.142864838035093e+07,	0.000000000000000e+00
1.343006715694507e+00,	2.717646868040822e+00,	6.094931635753242e-08,	-3.374960755173544e-06,	8.571486619761027e+06,	1.142864838023897e+07,	0.000000000000000e+00
1.344006815706194e+00,	2.717646868099880e+00,	5.765047070519819e-08,	-3.222954893796802e-06,	8.571486619869223e+06,	1.142864838013078e+07,	0.000000000000000e+00
1.345006815717880e+00,	2.717646868156165e+00,	5.450131391698228e-08,	-3.076229479235602e-06,	8.571486619973686e+06,	1.142864838002631e+07,	0.000000000000000e+00
1.346006915729568e+00,	2.717646868209461e+00,	5.149599055262694e-08,	-2.934672897322069e-06,	8.571486620074488e+06,	1.142864837992551e+07,	0.000000000000000e+00
1.347006915741254e+00,	2.717646868258957e+00,	4.862996252938240e-08,	-2.798224232363625e-06,	8.571486620171677e+06,	1.142864837982832e+07,	0.000000000000000e+00
1.348007015752941e+00,	2.717646868306602e+00,	4.589760920793216e-08,	-2.666760909311715e-06,	8.571486620265339e+06,	1.142864837973466e+07,	0.000000000000000e+00
1.349007015764627e+00,	2.717646868351010e+00,	4.329452818923789e-08,	-2.540208744735596e-06,	8.571486620355520e+06,	1.142864837964448e+07,	0.000000000000000e+00
1.350007015776313e+00,	2.717646868392933e+00,	4.081559399093271e-08,	-2.418449461487283e-06,	8.571486620442303e+06,	1.142864837955770e+07,	0.000000000000000e+00
1.351007115788001e+00,	2.717646868432905e+00,	3.845583760623441e-08,	-2.301363000078884e-06,	8.571486620525775e+06,	1.142864837947422e+07,	0.000000000000000e+00
1.352007115799687e+00,	2.717646868469809e+00,	3.621110184295051e-08,	-2.188861146734227e-06,	8.571486620605994e+06,	1.142864837939401e+07,	0.000000000000000e+00
1.353007215811374e+00,	2.717646868505340e+00,	3.407642095308016e-08,	-2.080807327655510e-06,	8.571486620683059e+06,	1.142864837931694e+07,	0.000000000000000e+00
1.354007215823060e+00,	2.717646868538084e+00,	3.204782067611407e-08,	-1.977107220524706e-06,	8.571486620757030e+06,	1.142864837924297e+07,	0.000000000000000e+00
1.355007315834747e+00,	2.717646868569174e+00,	3.012061022579894e-08,	-1.877622775185339e-06,	8.571486620828010e+06,	1.142864837917199e+07,	0.000000000000000e+00
1.356007315846433e+00,	2.717646868598840e+00,	2.829100829756779e-08,	-1.782255693057352e-06,	8.571486620896066e+06,	1.142864837910393e+07,	0.000000000000000e+00
1.357007415858121e+00,	2.717646868625488e+00,	2.655460019415989e-08,	-1.690868215375664e-06,	8.571486620961292e+06,	1.142864837903871e+07,	0.000000000000000e+00
1.358007415869807e+00,	2.717646868652133e+00,	2.490780367729837e-08,	-1.603359856258719e-06,	8.571486621023761e+06,	1.142864837897624e+07,	0.000000000000000e+00
1.359007515881494e+00,	2.717646868675688e+00,	2.334647806152886e-08,	-1.519594592437746e-06,	8.571486621083571e+06,	1.142864837891643e+07,	0.000000000000000e+00
1.360007515893180e+00,	2.717646868697893e+00,	2.186724301440984e-08,	-1.439471239165382e-06,	8.571486621140789e+06,	1.142864837885921e+07,	0.000000000000000e+00
1.361007615904867e+00,	2.717646868720099e+00,	2.046622718414177e-08,	-1.362856672135733e-06,	8.571486621195512e+06,	1.142864837880449e+07,	0.000000000000000e+00
1.362007615916554e+00,	2.717646868739449e+00,	1.914025227493279e-08,	-1.289650233932808e-06,	8.571486621247811e+06,	1.142864837875219e+07,	0.000000000000000e+00
1.363007715928241e+00,	2.717646868757215e+00,	1.788570951185349e-08,	-1.219722620280327e-06,	8.571486621297771e+06,	1.142864837870223e+07,	0.000000000000000e+00
1.364007715939927e+00,	2.717646868774978e+00,	1.669962054745627e-08,	-1.152974699280410e-06,	8.571486621345473e+06,	1.142864837865453e+07,	0.000000000000000e+00
1.365007715951613e+00,	2.717646868792742e+00,	1.557873972697972e-08,	-1.089287918537069e-06,	8.571486621390997e+06,	1.142864837860900e+07,	0.000000000000000e+00
1.366007815963300e+00,	2.717646868806211e+00,	1.451995798341962e-08,	-1.028546814506934e-06,	8.571486621434417e+06,	1.142864837856558e+07,	0.000000000000000e+00
1.367007815974986e+00,	2.717646868819534e+00,	1.352058914870865e-08,	-9.706559905041598e-07,	8.571486621475810e+06,	1.142864837852419e+07,	0.000000000000000e+00
1.368007915986674e+00,	2.717646868832858e+00,	1.257764157356909e-08,	-9.154984267598177e-07,	8.571486621515255e+06,	1.142864837848474e+07,	0.000000000000000e+00
1.369007915998360e+00,	2.717646868846181e+00,	1.168861675788658e-08,	-8.629819418297636e-07,	8.571486621552818e+06,	1.142864837844718e+07,	0.000000000000000e+00
1.370008016010047e+00,	2.717646868858143e+00,	1.085075155482879e-08,	-8.129951065608534e-07,	8.571486621588575e+06,	1.142864837841143e+07,	0.000000000000000e+00
1.371008016021733e+00,	2.717646868867025e+00,	1.006172826174797e-08,	-7.654493735826572e-07,	8.571486621622594e+06,	1.142864837837741e+07,	0.000000000000000e+00
1.372008116033420e+00,	2.717646868875908e+00,	9.319000837115262e-09,	-7.202391017264980e-07,	8.571486621654948e+06,	1.142864837834505e+07,	0.000000000000000e+00
1.373008116045106e+00,	2.717646868884790e+00,	8.620424786120914e-09,	-6.772796811036012e-07,	8.571486621685695e+06,	1.142864837831431e+07,	0.000000000000000e+00
1.374008216056794e+00,	2.717646868893672e+00,	7.963659482304521e-09,	-6.364713572338315e-07,	8.571486621714907e+06,	1.142864837828509e+07,	0.000000000000000e+00
1.375008216068480e+00,	2.717646868902554e+00,	7.346725542758884e-09,	-5.977336633313139e-07,	8.571486621742642e+06,	1.142864837825736e+07,	0.000000000000000e+00
1.376008316080167e+00,	2.717646868911437e+00,	6.767475952925855e-09,	-5.609727484461535e-07,	8.571486621768966e+06,	1.142864837823103e+07,	0.000000000000000e+00
1.377008316091853e+00,	2.717646868916723e+00,	6.224088019315126e-09,	-5.261124122226921e-07,	8.571486621793937e+06,	1.142864837820606e+07,	0.000000000000000e+00
1.378008416103540e+00,	2.717646868921165e+00,	5.714596571903044e-09,	-4.930646568769170e-07,	8.571486621817609e+06,	1.142864837818239e+07,	0.000000000000000e+00
1.379008416115227e+00,	2.717646868925605e+00,	5.237327008298526e-09,	-4.617576030960727e-07,	8.571486621840041e+06,	1.142864837815996e+07,	0.000000000000000e+00
1.380008416126913e+00,	2.717646868930046e+00,	4.790527603866697e-09,	-4.321118853946666e-07,	8.571486621861283e+06,	1.142864837813872e+07,	0.000000000000000e+00
1.381008516138600e+00,	2.717646868934488e+00,	4.372533565338374e-09,	-4.040512913566802e-07,	8.571486621881396e+06,	1.142864837811860e+07,	0.000000000000000e+00
1.382008516150286e+00,	2.717646868938929e+00,	3.981876220079092e-09,	-3.775104040145797e-07,	8.571486621900421e+06,	1.142864837809958e+07,	0.000000000000000e+00
1.383008616161973e+00,	2.717646868943370e+00,	3.616994790203375e-09,	-3.524153072773473e-07,	8.571486621918416e+06,	1.142864837808158e+07,	0.000000000000000e+00
1.384008616173659e+00,	2.717646868947811e+00,	3.276547197824939e-09,	-3.287048152327974e-07,	8.571486621935418e+06,	1.142864837806458e+07,	0.000000000000000e+00
1.385008716185347e+00,	2.717646868952252e+00,	2.959115153116316e-09,	-3.063103282891442e-07,	8.571486621951481e+06,	1.142864837804852e+07,	0.000000000000000e+00
1.386008716197033e+00,	2.717646868956693e+00,	2.663474807582730e-09,	-2.851747894598918e-07,	8.571486621966643e+06,	1.142864837803336e+07,	0.000000000000000e+00
1.387008816208720e+00,	2.717646868961134e+00,	2.388339941133728e-09,	-2.652346973156991e-07,	8.571486621980950e+06,	1.142864837801905e+07,	0.000000000000000e+00
1.388008816220406e+00,	2.717646868964013e+00,	2.132596801041758e-09,	-2.464369953134188e-07,	8.571486621994441e+06,	1.142864837800556e+07,	0.000000000000000e+00
1.389008916232093e+00,	2.717646868964013e+00,	1.895081272128559e-09,	-2.287230460308707e-07,	8.571486622007156e+06,	1.142864837799284e+07,	0.000000000000000e+00
1.390008916243779e+00,	2.717646868964013e+00,	1.674781841917208e-09,	-2.120436447072209e-07,	8.571486622019129e+06,	1.142864837798087e+07,	0.000000000000000e+00
1.391009016255467e+00,	2.717646868964013e+00,	1.470647014885401e-09,	-1.963447733640455e-07,	8.571486622030403e+06,	1.142864837796960e+07,	0.000000000000000e+00
1.392009016267153e+00,	2.717646868964013e+00,	1.281759976343962e-09,	-1.815809154555919e-07,	8.571486622041008e+06,	1.142864837795899e+07,	0.000000000000000e+00
1.393009116278840e+00,	2.717646868964013e+00,	1.107172860873811e-09,	-1.677024220228883e-07,	8.571486622050978e+06,	1.142864837794902e+07,	0.000000000000000e+00
1.394009116290526e+00,	2.717646868964013e+00,	9.460563473737231e-10,	-1.546672907414165e-07,	8.571486622060347e+06,	1.142864837793965e+07,	0.000000000000000e+00
1.395009116302212e+00,	2.717646868964013e+00,	7.975719575605901e-10,	-1.424311742095233e-07,	8.571486622069141e+06,	1.142864837793086e+07,	0.000000000000000e+00
1.396009216313900e+00,	2.717646868964013e+00,	6.609282857731994e-10,	-1.309518485582803e-07,	8.571486622077392e+06,	1.142864837792261e+07,	0.000000000000000e+00
1.397009216325586e+00,	2.717646868964013e+00,	5.354145215304449e-10,	-1.201922428232940e-07,	8.571486622085130e+06,	1.142864837791487e+07,	0.000000000000000e+00
1.398009316337273e+00,	2.717646868964013e+00,	4.203058486681907e-10,	-1.101125287861140e-07,	8.571486622092379e+06,	1.142864837790762e+07,	0.000000000000000e+00
1.399009316348959e+00,	2.717646868964013e+00,	3.149625143909126e-10,	-1.006786924309787e-07,	8.571486622099167e+06,	1.142864837790083e+07,	0.000000000000000e+00
1.400009416360646e+00,	2.717646868964013e+00,	2.187358271433254e-10,	-9.185440078405825e-08,	8.571486622105516e+06,	1.142864837789448e+07,	0.000000000000000e+00
1.401009416372332e+00,	2.717646868964013e+00,	1.310511623944010e-10,	-8.360851222882691e-08,	8.571486622111453e+06,	1.142864837788855e+07,	0.000000000000000e+00
1.402009516384020e+00,	2.717646868964013e+00,	5.132920238550159e-11,	-7.590795023191862e-08,	8.571486622116998e+06,	1.142864837788300e+07,	0.000000000000000e+00
1.403009516395706e+00,	2.717646868964013e+00,	-2.094511140384903e-11,	-6.872426326891009e-08,	8.571486622122172e+06,	1.142864837787783e+07,	0.000000000000000e+00
1.404009616407393e+00,	2.717646868964013e+00,	-8.628800381388347e-11,	-6.202740034694119e-08,	8.571486622126997e+06,	1.142864837787300e+07,	0.000000000000000e+00
1.405009616419079e+00,	2.717646868964013e+00,	-1.451601685592420e-10,	-5.579142154341967e-08,	8.571486622131489e+06,	1.142864837786851e+07,	0.000000000000000e+00
1.406009716430766e+00,	2.717646868964013e+00,	-1.980205654445089e-10,	-4.998907948653711e-08,	8.571486622135675e+06,	1.142864837786433e+07,	0.000000000000000e+00
1.407009716442452e+00,	2.717646868964013e+00,	-2.452803724661236e-10,	-4.459677242955704e-08,	8.571486622139564e+06,	1.142864837786044e+07,	0.000000000000000e+00
1.408009816454140e+00,	2.717646868964013e+00,	-2.873466780705653e-10,	-3.958984446637176e-08,	8.571486622143174e+06,	1.142864837785683e+07,	0.000000000000000e+00
1.409009816465826e+00,	2.717646868964013e+00,	-3.245856526457934e-10,	-3.494686463102194e-08,	8.571486622146524e+06,	1.142864837785348e+07,	0.000000000000000e+00
1.410009816477512e+00,	2.717646868964013e+00,	-3.573544282773880e-10,	-3.064598029342748e-08,	8.571486622149631e+06,	1.142864837785037e+07,	0.000000000000000e+00
1.411009916489199e+00,	2.717646868964013e+00,	-3.859875414338799e-10,	-2.666652963026734e-08,	8.571486622152504e+06,	1.142864837784750e+07,	0.000000000000000e+00
1.412009916500885e+00,	2.717646868964013e+00,	-4.107913907058956e-10,	-2.299003886191120e-08,	8.571486622155163e+06,	1.142864837784484e+07,	0.000000000000000e+00
1.413010016512573e+00,	2.717646868964013e+00,	-4.320643185844689e-10,	-1.959747086486978e-08,	8.571486622157617e+06,	1.142864837784238e+07,	0.000000000000000e+00
1.414010016524259e+00,	2.717646868964013e+00,	-4.500775815827804e-10,	-1.647213480721471e-08,	8.571486622159876e+06,	1.142864837784012e+07,	0.000000000000000e+00
1.415010116535946e+00,	2.717646868964013e+00,	-4.650934061683862e-10,	-1.359692531824582e-08,	8.571486622161957e+06,	1.142864837783804e+07,	0.000000000000000e+00
1.416010116547632e+00,	2.717646868964013e+00,	-4.773513296971816e-10,	-1.095679267287348e-08,	8.571486622163869e+06,	1.142864837783613e+07,	0.000000000000000e+00
1.417010216559319e+00,	2.717646868964013e+00,	-4.870811602124920e-10,	-8.536398941689394e-09,	8.571486622165624e+06,	1.142864837783438e+07,	0.000000000000000e+00
1.418010216571005e+00,	2.717646868964013e+00,	-4.944938630042796e-10,	-6.322201545434387e-09,	8.571486622167230e+06,	1.142864837783277e+07,	0.000000000000000e+00
1.419010316582693e+00,	2.717646868964013e+00,	-4.997902072672110e-10,	-4.300476264979468e-09,	8.571486622168694e+06,	1.142864837783131e+07,	0.000000000000000e+00
1.420010316594379e+00,	2.717646868964013e+00,	-5.031554732921464e-10,	-2.459061612784408e-09,	8.571486622170033e+06,	1.142864837782997e+07,	0.000000000000000e+00
1.421010416606066e+00,	2.717646868964013e+00,	-5.047644739040542e-10,	-7.857036820651492e-10,	8.571486622171251e+06,	1.142864837782875e+07,	0.000000000000000e+00
1.422010416617752e+00,	2.717646868964013e+00,	-5.047794472018652e-10,	7.304961338734924e-10,	8.571486622172354e+06,	1.142864837782765e+07,	0.000000000000000e+00
1.423010516629439e+00,	2.717646868964013e+00,	-5.033520553849745e-10,	2.100454809699243e-09,	8.571486622173350e+06,	1.142864837782665e+07,	0.000000000000000e+00
1.424010516641125e+00,	2.717646868964013e+00,	-5.006239084691050e-10,	3.333918575366937e-09,	8.571486622174250e+06,	1.142864837782575e+07,	0.000000000000000e+00
1.425010516652812e+00,	2.717646868964013e+00,	-4.967265107690439e-10,	4.440486589424742e-09,	8.571486622175058e+06,	1.142864837782494e+07,	0.000000000000000e+00
1.426010616664499e+00,	2.717646868964013e+00,	-4.917817126913658e-10,	5.429169538942289e-09,	8.571486622175779e+06,	1.142864837782422e+07,	0.000000000000000e+00
1.427010616676185e+00,	2.717646868964013e+00,	-4.859042460757257e-10,	6.308175946354006e-09,	8.571486622176424e+06,	1.142864837782358e+07,	0.000000000000000e+00
1.428010716687872e+00,	2.717646868964013e+00,	-4.791985314716711e-10,	7.085601685992060e-09,	8.571486622176996e+06,	1.142864837782300e+07,	0.000000000000000e+00
1.429010716699558e+00,	2.717646868964013e+00,	-4.717638061193896e-10,	7.768746846593656e-09,	8.571486622177497e+06,	1.142864837782250e+07,	0.000000000000000e+00
1.430010816711246e+00,	2.717646868964013e+00,	-4.636892576563648e-10,	8.364763917028396e-09,	8.571486622177938e+06,	1.142864837782206e+07,	0.000000000000000e+00
1.431010816722932e+00,	2.717646868964013e+00,	-4.550603592084563e-10,	8.880129906140349e-09,	8.571486622178318e+06,	1.142864837782168e+07,	0.000000000000000e+00
1.432010916734619e+00,	2.717646868964013e+00,	-4.459528577507151e-10,	9.321147210814230e-09,	8.571486622178648e+06,	1.142864837782135e+07,	0.000000000000000e+00
1.433010916746305e+00,	2.717646868964013e+00,	-4.364400286464760e-10,	9.693548585041389e-09,	8.571486622178923e+06,	1.142864837782108e+07,	0.000000000000000e+00
1.434011016757992e+00,	2.717646868964013e+00,	-4.265857916133299e-10,	1.000287195270899e-08,	8.571486622179154e+06,	1.142864837782085e+07,	0.000000000000000e+00
1.435011016769678e+00,	2.717646868964013e+00,	-4.164526392038025e-10,	1.025417843590910e-08,	8.571486622179346e+06,	1.142864837782065e+07,	0.000000000000000e+00
1.436011116781366e+00,	2.717646868964013e+00,	-4.060941133271771e-10,	1.045231989074278e-08,	8.571486622179495e+06,	1.142864837782050e+07,	0.000000000000000e+00
1.437011116793052e+00,	2.717646868964013e+00,	-3.955631993469414e-10,	1.060175256358439e-08,	8.571486622179614e+06,	1.142864837782039e+07,	0.000000000000000e+00
1.438011216804739e+00,	2.717646868964013e+00,	-3.849043608287051e-10,	1.070671388984761e-08,	8.571486622179700e+06,	1.142864837782030e+07,	0.000000000000000e+00
1.439011216816425e+00,	2.717646868964013e+00,	-3.741622236348572e-10,	1.077111646781506e-08,	8.571486622179752e+06,	1.142864837782025e+07,	0.000000000000000e+00
1.440011216828111e+00,	2.717646868964013e+00,	-3.633744154008078e-10,	1.079864762204659e-08,	8.571486622179780e+06,	1.142864837782022e+07,	0.000000000000000e+00
1.441011316839798e+00,	2.717646868964013e+00,	-3.525749933678964e-10,	1.079273541563490e-08,	8.571486622179784e+06,	1.142864837782022e+07,	0.000000000000000e+00
1.442011316851485e+00,	2.717646868964013e+00,	-3.417979425837871e-10,	1.075658052139725e-08,	8.571486622179767e+06,	1.142864837782023e+07,	0.000000000000000e+00
1.443011416863172e+00,	2.717646868964013e+00,	-3.310698473313061e-10,	1.069315743536672e-08,	8.571486622179726e+06,	1.142864837782027e+07,	0.000000000000000e+00
1.444011416874858e+00,	2.717646868964013e+00,	-3.204187113532873e-10,	1.060525426095961e-08,	8.571486622179672e+06,	1.142864837782033e+07,	0.000000000000000e+00
1.445011516886545e+00,	2.717646868964013e+00,	-3.098655883658106e-10,	1.049543494606985e-08,	8.571486622179599e+06,	1.142864837782040e+07,	0.000000000000000e+00
1.446011516898231e+00,	2.717646868964013e+00,	-2.994332807882874e-10,	1.036611951803268e-08,	8.571486622179512e+06,	1.142864837782049e+07,	0.000000000000000e+00
1.447011616909919e+00,	2.717646868964013e+00,	-2.891380855640200e-10,	1.021950793925779e-08,	8.571486622179413e+06,	1.142864837782059e+07,	0.000000000000000e+00
1.448011616921605e+00,	2.717646868964013e+00,	-2.789982988962446e-10,	1.005769258827728e-08,	8.571486622179303e+06,	1.142864837782070e+07,	0.000000000000000e+00
1.449011716933292e+00,	2.717646868964013e+00,	-2.690261461662983e-10,	9.882551519040466e-09,	8.571486622179184e+06,	1.142864837782082e+07,	0.000000000000000e+00
1.450011716944978e+00,	2.717646868964013e+00,	-2.592360354268900e-10,	9.695886120282104e-09,	8.571486622179054e+06,	1.142864837782095e+07,	0.000000000000000e+00
1.451011816956665e+00,	2.717646868964013e+00,	-2.496367257374953e-10,	9.499290484935942e-09,	8.571486622178918e+06,	1.142864837782108e+07,	0.000000000000000e+00
1.452011816968351e+00,	2.717646868964013e+00,	-2.402392852741597e-10,	9.294308187448195e-09,	8.571486622178774e+06,	1.142864837782123e+07,	0.000000000000000e+00
1.453011916980039e+00,	2.717646868964013e+00,	-2.310495399640758e-10,	9.082283513706491e-09,	8.571486622178629e+06,	1.142864837782137e+07,	0.000000000000000e+00
1.454011916991725e+00,	2.717646868964013e+00,	-2.220757032827254e-10,	8.864532186913685e-09,	8.571486622178478e+06,	1.142864837782152e+07,	0.000000000000000e+00
1.455012017003412e+00,	2.717646868964013e+00,	-2.133211364314157e-10,	8.642179362964876e-09,	8.571486622178320e+06,	1.142864837782168e+07,	0.000000000000000e+00
1.456012017015098e+00,	2.717646868964013e+00,	-2.047916264295170e-10,	8.416339921274169e-09,	8.571486622178163e+06,	1.142864837782184e+07,	0.000000000000000e+00
1.457012017026784e+00,	2.717646868964013e+00,	-1.964892988254914e-10,	8.187970317821789e-09,	8.571486622178001e+06,	1.142864837782200e+07,	0.000000000000000e+00
1.458012117038471e+00,	2.717646868964013e+00,	-1.884154347747342e-10,	7.957940082988816e-09,	8.571486622177839e+06,	1.142864837782216e+07,	0.000000000000000e+00
1.459012117050158e+00,	2.717646868964013e+00,	-1.805728739055929e-10,	7.727107600219754e-09,	8.571486622177679e+06,	1.142864837782232e+07,	0.000000000000000e+00
1.460012217061845e+00,	2.717646868964013e+00,	-1.729604982720683e-10,	7.496164226443153e-09,	8.571486622177519e+06,	1.142864837782248e+07,	0.000000000000000e+00
1.461012217073531e+00,	2.717646868964013e+00,	-1.655795786139495e-10,	7.265823642534174e-09,	8.571486622177355e+06,	1.142864837782265e+07,	0.000000000000000e+00
1.462012317085218e+00,	2.717646868964013e+00,	-1.584277524917209e-10,	7.036642178763436e-09,	8.571486622177195e+06,	1.142864837782281e+07,	0.000000000000000e+00
1.463012317096904e+00,	2.717646868964013e+00,	-1.515049923536579e-10,	6.809207289735747e-09,	8.571486622177033e+06,	1.142864837782297e+07,	0.000000000000000e+00
1.464012417108592e+00,	2.717646868964013e+00,	-1.448079425374870e-10,	6.583958711130138e-09,	8.571486622176873e+06,	1.142864837782313e+07,	0.000000000000000e+00
1.465012417120278e+00,	2.717646868964013e+00,	-1.383355128513804e-10,	6.361374169914966e-09,	8.571486622176716e+06,	1.142864837782328e+07,	0.000000000000000e+00
1.466012517131965e+00,	2.717646868964013e+00,	-1.320835709238706e-10,	6.141793164879215e-09,	8.571486622176562e+06,	1.142864837782344e+07,	0.000000000000000e+00
1.467012517143651e+00,	2.717646868964013e+00,	-1.260501684029993e-10,	5.925598395400807e-09,	8.571486622176409e+06,	1.142864837782359e+07,	0.000000000000000e+00
1.468012617155338e+00,	2.717646868964013e+00,	-1.202305819124815e-10,	5.713043605073311e-09,	8.571486622176258e+06,	1.142864837782374e+07,	0.000000000000000e+00
1.469012617167024e+00,	2.717646868964013e+00,	-1.146221816775167e-10,	5.504429533563635e-09,	8.571486622176111e+06,	1.142864837782389e+07,	0.000000000000000e+00
1.470012717178712e+00,	2.717646868964013e+00,	-1.092198117792881e-10,	5.299936957528541e-09,	8.571486622175964e+06,	1.142864837782404e+07,	0.000000000000000e+00
1.471012717190398e+00,	2.717646868964013e+00,	-1.040203131234114e-10,	5.099796246486993e-09,	8.571486622175822e+06,	1.142864837782418e+07,	0.000000000000000e+00
1.472012717202084e+00,	2.717646868964013e+00,	-9.901872209884948e-11,	4.904145809016677e-09,	8.571486622175684e+06,	1.142864837782432e+07,	0.000000000000000e+00
1.473012817213771e+00,	2.717646868964013e+00,	-9.421000933279949e-11,	4.713097890041228e-09,	8.571486622175548e+06,	1.142864837782445e+07,	0.000000000000000e+00
