t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	8.3500000000e-02,	2.5000000000e+00,	3.5000000000e+02,	3.0000000000e+02,	1.0000000000e+00
1.0000000000e-04,	8.3564800682e-02,	2.5000083538e+00,	3.3651689567e+02,	3.2165199286e+02,	2.9729805628e-01
2.0000000000e-04,	8.3559727252e-02,	2.5000167106e+00,	3.2319069973e+02,	3.4305934706e+02,	-3.9737294673e-01
3.0000000000e-04,	8.3485616490e-02,	2.5000250635e+00,	3.1002770993e+02,	3.6419420968e+02,	-1.0833299949e+00
4.0000000000e-04,	8.3343376459e-02,	2.5000334055e+00,	2.9703483933e+02,	3.8502625153e+02,	-1.7598282440e+00
5.0000000000e-04,	8.3133993524e-02,	2.5000417299e+00,	2.8421945147e+02,	4.0552156592e+02,	-2.4260422890e+00
6.0000000000e-04,	8.2858541975e-02,	2.5000500301e+00,	2.7158922923e+02,	4.2564079219e+02,	-3.0810312593e+00
7.0000000000e-04,	8.2518198585e-02,	2.5000582995e+00,	2.5915206657e+02,	4.4533559016e+02,	-3.7236704719e+00
8.0000000000e-04,	8.2114267481e-02,	2.5000665316e+00,	2.4691597499e+02,	4.6454095152e+02,	-4.3524995306e+00
9.0000000000e-04,	8.1648231135e-02,	2.5000747202e+00,	2.3488899667e+02,	4.8315336871e+02,	-4.9652874407e+00
1.0000000000e-03,	8.1121911831e-02,	2.5000828592e+00,	2.2307910983e+02,	5.0087352496e+02,	-5.5558883026e+00
1.1000000000e-03,	8.0538606036e-02,	2.5000909427e+00,	2.1149402419e+02,	5.1679684345e+02,	-6.1060563852e+00
1.2000000000e-03,	7.9901349537e-02,	2.5000989652e+00,	2.0014092833e+02,	5.3195319280e+02,	-6.6362452895e+00
1.3000000000e-03,	7.9211883563e-02,	2.5001069212e+00,	1.8902673278e+02,	5.4655563050e+02,	-7.1505779544e+00
1.4000000000e-03,	7.8471715916e-02,	2.5001148058e+00,	1.7815818049e+02,	5.6067974196e+02,	-7.6504312295e+00
1.5000000000e-03,	7.7682256991e-02,	2.5001226139e+00,	1.6754185940e+02,	5.7436609194e+02,	-8.1364846508e+00
1.6000000000e-03,	7.6844866505e-02,	2.5001303407e+00,	1.5718420108e+02,	5.8763955803e+02,	-8.6091071390e+00
1.7000000000e-03,	7.5960876475e-02,	2.5001379814e+00,	1.4709147472e+02,	6.0051642528e+02,	-9.0684990112e+00
1.8000000000e-03,	7.5031604369e-02,	2.5001455314e+00,	1.3726977928e+02,	6.1300771770e+02,	-9.5147587685e+00
1.9000000000e-03,	7.4058361312e-02,	2.5001529862e+00,	1.2772503507e+02,	6.2512100354e+02,	-9.9479193694e+00
2.0000000000e-03,	7.3042457464e-02,	2.5001603416e+00,	1.1846297528e+02,	6.3686147176e+02,	-1.0367969930e+01
2.1000000000e-03,	7.1985205665e-02,	2.5001675933e+00,	1.0948913767e+02,	6.4823261991e+02,	-1.0774869645e+01
2.2000000000e-03,	7.0887923924e-02,	2.5001747373e+00,	1.0080885663e+02,	6.5923671751e+02,	-1.1168557218e+01
2.3000000000e-03,	6.9751937121e-02,	2.5001817696e+00,	9.2427255605e+01,	6.6987513137e+02,	-1.1548957515e+01
2.4000000000e-03,	6.8578578128e-02,	2.5001886865e+00,	8.4349239988e+01,	6.8014856190e+02,	-1.1915986438e+01
2.5000000000e-03,	6.7369188523e-02,	2.5001954841e+00,	7.6579490416e+01,	6.9005721960e+02,	-1.2269554584e+01
2.6000000000e-03,	6.6125118966e-02,	2.5002021591e+00,	6.9122456504e+01,	6.9960096001e+02,	-1.2609570070e+01
2.7000000000e-03,	6.4847729337e-02,	2.5002087081e+00,	6.1982351001e+01,	7.0877938897e+02,	-1.2935940759e+01
2.8000000000e-03,	6.3538388665e-02,	2.5002151276e+00,	5.5163144349e+01,	7.1759194619e+02,	-1.3248576037e+01
2.9000000000e-03,	6.2198474903e-02,	2.5002214147e+00,	4.8668559643e+01,	7.2603797258e+02,	-1.3547388259e+01
3.0000000000e-03,	6.0829374570e-02,	2.5002275663e+00,	4.2502067970e+01,	7.3411676523e+02,	-1.3832293945e+01
3.1000000000e-03,	5.9432482283e-02,	2.5002335797e+00,	3.6666884116e+01,	7.4182762277e+02,	-1.4103214773e+01
3.2000000000e-03,	5.8009200196e-02,	2.5002394520e+00,	3.1165962637e+01,	7.4916988325e+02,	-1.4360078412e+01
3.3000000000e-03,	5.6560937369e-02,	2.5002451807e+00,	2.6001994275e+01,	7.5614295592e+02,	-1.4602819233e+01
3.4000000000e-03,	5.5089109063e-02,	2.5002507634e+00,	2.1177402710e+01,	7.6274634826e+02,	-1.4831378911e+01
3.5000000000e-03,	5.3595135984e-02,	2.5002561978e+00,	1.6694341649e+01,	7.6897968895e+02,	-1.5045706946e+01
3.6000000000e-03,	5.2080443479e-02,	2.5002614817e+00,	1.2554692230e+01,	7.7484274757e+02,	-1.5245761107e+01
3.7000000000e-03,	5.0546460688e-02,	2.5002666132e+00,	8.7600607392e+00,	7.8033545160e+02,	-1.5431507817e+01
3.8000000000e-03,	4.8994619660e-02,	2.5002715904e+00,	5.3117766449e+00,	7.8545790106e+02,	-1.5602922488e+01
3.9000000000e-03,	4.7426354446e-02,	2.5002764116e+00,	2.2108909219e+00,	7.9021038116e+02,	-1.5759989805e+01
4.0000000000e-03,	4.5843100149e-02,	2.5002810752e+00,	-5.4182532150e-01,	7.9459337334e+02,	-1.5902703973e+01
4.1000000000e-03,	4.4246291969e-02,	2.5002855797e+00,	-2.9458819288e+00,	7.9860756473e+02,	-1.6031068933e+01
4.2000000000e-03,	4.2637364218e-02,	2.5002899240e+00,	-5.0010704943e+00,	8.0225385639e+02,	-1.6145098538e+01
4.3000000000e-03,	4.1017749321e-02,	2.5002941069e+00,	-6.7074648818e+00,	8.0553337041e+02,	-1.6244816706e+01
4.4000000000e-03,	3.9388876799e-02,	2.5002981273e+00,	-8.0654214663e+00,	8.0844745604e+02,	-1.6330257550e+01
4.5000000000e-03,	3.7752172253e-02,	2.5003019844e+00,	-9.0755791046e+00,	8.1099769482e+02,	-1.6401465479e+01
4.6000000000e-03,	3.6109056320e-02,	2.5003056775e+00,	-9.7388588374e+00,	8.1318590503e+02,	-1.6458495277e+01
4.7000000000e-03,	3.4460943639e-02,	2.5003092060e+00,	-1.0056463327e+01,	8.1501414532e+02,	-1.6501412173e+01
4.8000000000e-03,	3.2809241803e-02,	2.5003125696e+00,	-1.0029876038e+01,	8.1648471776e+02,	-1.6530291876e+01
4.9000000000e-03,	3.1155350308e-02,	2.5003157678e+00,	-9.6608601577e+00,	8.1760017020e+02,	-1.6545220607e+01
5.0000000000e-03,	2.9500659501e-02,	2.5003188006e+00,	-8.9514572685e+00,	8.1836329814e+02,	-1.6546295108e+01
5.1000000000e-03,	2.7846549530e-02,	2.5003216680e+00,	-7.9039857720e+00,	8.1877714610e+02,	-1.6533622637e+01
5.2000000000e-03,	2.6194389292e-02,	2.5003243700e+00,	-6.5210390677e+00,	8.1884500841e+02,	-1.6507320950e+01
5.3000000000e-03,	2.4545535385e-02,	2.5003269069e+00,	-4.8054834946e+00,	8.1857042974e+02,	-1.6467518265e+01
5.4000000000e-03,	2.2901331063e-02,	2.5003292792e+00,	-2.7604560358e+00,	8.1795720504e+02,	-1.6414353222e+01
5.5000000000e-03,	2.1263105198e-02,	2.5003314874e+00,	-3.8936179413e-01,	8.1700937926e+02,	-1.6347974821e+01
5.6000000000e-03,	1.9632171246e-02,	2.5003335321e+00,	2.3041287598e+00,	8.1573124658e+02,	-1.6268542356e+01
5.7000000000e-03,	1.8009826223e-02,	2.5003354141e+00,	5.3160827597e+00,	8.1412734945e+02,	-1.6176225334e+01
5.8000000000e-03,	1.6397349688e-02,	2.5003371344e+00,	8.6423081328e+00,	8.1220247719e+02,	-1.6071203381e+01
5.9000000000e-03,	1.4796002734e-02,	2.5003386940e+00,	1.2278357000e+01,	8.0996166441e+02,	-1.5953666148e+01
6.0000000000e-03,	1.3207026993e-02,	2.5003400940e+00,	1.6219529284e+01,	8.0741018913e+02,	-1.5823813197e+01
6.1000000000e-03,	1.1631643650e-02,	2.5003413358e+00,	2.0460876512e+01,	8.0455357063e+02,	-1.5681853882e+01
6.2000000000e-03,	1.0071052472e-02,	2.5003424208e+00,	2.4997205822e+01,	8.0139756713e+02,	-1.5528007226e+01
6.3000000000e-03,	8.5264308418e-03,	2.5003433506e+00,	2.9823084150e+01,	7.9794817323e+02,	-1.5362501782e+01
6.4000000000e-03,	6.9989328204e-03,	2.5003441267e+00,	3.4932842604e+01,	7.9421161718e+02,	-1.5185575491e+01
6.5000000000e-03,	5.4896882090e-03,	2.5003447510e+00,	4.0320581013e+01,	7.9019435801e+02,	-1.4997475540e+01
6.6000000000e-03,	3.9998016354e-03,	2.5003452253e+00,	4.5980172638e+01,	7.8590308248e+02,	-1.4798458197e+01
6.7000000000e-03,	2.5303516526e-03,	2.5003455516e+00,	5.1905269058e+01,	7.8134470196e+02,	-1.4588788658e+01
6.8000000000e-03,	1.0823898546e-03,	2.5003457321e+00,	5.8089305195e+01,	7.7652634919e+02,	-1.4368740880e+01
6.9000000000e-03,	-3.4305999098e-04,	2.5003457688e+00,	6.4525504492e+01,	7.7145537499e+02,	-1.4138597410e+01
7.0000000000e-03,	-1.7450027940e-03,	2.5003456642e+00,	7.1206884227e+01,	7.6613934492e+02,	-1.3898649214e+01
7.1000000000e-03,	-3.1224729742e-03,	2.5003454206e+00,	7.8126260951e+01,	7.6058603600e+02,	-1.3649195501e+01
7.2000000000e-03,	-4.4745352774e-03,	2.5003450406e+00,	8.5276256044e+01,	7.5480343337e+02,	-1.3390543547e+01
7.3000000000e-03,	-5.8002855724e-03,	2.5003445266e+00,	9.2649301379e+01,	7.4879972711e+02,	-1.3123008515e+01
7.4000000000e-03,	-7.0988516319e-03,	2.5003438814e+00,	1.0023764508e+02,	7.4258330915e+02,	-1.2846913281e+01
7.5000000000e-03,	-8.3693938942e-03,	2.5003431078e+00,	1.0803335737e+02,	7.3616277035e+02,	-1.2562588259e+01
7.6000000000e-03,	-9.6111062087e-03,	2.5003422085e+00,	1.1602833647e+02,	7.2954689783e+02,	-1.2270371227e+01
7.7000000000e-03,	-1.0823216564e-02,	2.5003411865e+00,	1.2421431456e+02,	7.2274467262e+02,	-1.1970607161e+01
