t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	4.0000000000e+02,	7.0000000000e+02,	-6.0000000000e+00
1.0000000000e-04,	-5.0671696176e-02,	2.4999949609e+00,	4.1348331189e+02,	6.8520367774e+02,	-5.4344073171e+00
2.0000000000e-04,	-5.1186993051e-02,	2.4999898675e+00,	4.2685489021e+02,	6.7046312331e+02,	-4.8721646619e+00
3.0000000000e-04,	-5.1646272179e-02,	2.4999847254e+00,	4.4008553284e+02,	6.5579641422e+02,	-4.3142176276e+00
4.0000000000e-04,	-5.2050014721e-02,	2.4999795401e+00,	4.5314116519e+02,	6.4122219065e+02,	-3.7616205093e+00
5.0000000000e-04,	-5.2398815269e-02,	2.4999743172e+00,	4.6597964761e+02,	6.2675979622e+02,	-3.2156029721e+00
6.0000000000e-04,	-5.2693405664e-02,	2.4999690622e+00,	4.7854360311e+02,	6.1242947448e+02,	-2.6777174275e+00
7.0000000000e-04,	-5.2934704600e-02,	2.4999637803e+00,	4.9073878532e+02,	5.9825264895e+02,	-2.1502772727e+00
8.0000000000e-04,	-5.3124006031e-02,	2.4999584770e+00,	5.0220439412e+02,	5.8425232813e+02,	-1.6409586801e+00
9.0000000000e-04,	-5.3263930332e-02,	2.4999531572e+00,	5.1244424195e+02,	5.7045363220e+02,	-1.1601878051e+00
1.0000000000e-03,	-5.3356483568e-02,	2.4999478258e+00,	5.2224196549e+02,	5.5688479956e+02,	-6.9285668151e-01
1.1000000000e-03,	-5.3402881034e-02,	2.4999424874e+00,	5.3173185171e+02,	5.4357941901e+02,	-2.3695134595e-01
1.2000000000e-03,	-5.3404247323e-02,	2.4999371467e+00,	5.4096666062e+02,	5.3058048042e+02,	2.0772360409e-01
1.3000000000e-03,	-5.3361731849e-02,	2.4999318080e+00,	5.4997479476e+02,	5.1794991150e+02,	6.4049766529e-01
1.4000000000e-03,	-5.3276605204e-02,	2.4999264758e+00,	5.5877335149e+02,	5.0580188617e+02,	1.0594293065e+00
1.5000000000e-03,	-5.3150653819e-02,	2.4999211541e+00,	5.6737319168e+02,	4.9472273201e+02,	1.4530091935e+00
1.6000000000e-03,	-5.2986775882e-02,	2.4999158469e+00,	5.7578156030e+02,	4.8467375212e+02,	1.8221561635e+00
1.7000000000e-03,	-5.2786636953e-02,	2.4999105579e+00,	5.8400339425e+02,	4.7506568730e+02,	2.1787541391e+00
1.8000000000e-03,	-5.2551374481e-02,	2.4999052907e+00,	5.9204190143e+02,	4.6579987534e+02,	2.5248405218e+00
1.9000000000e-03,	-5.2281986833e-02,	2.4999000488e+00,	5.9989902170e+02,	4.5683026115e+02,	2.8613752110e+00
2.0000000000e-03,	-5.1979398978e-02,	2.4998948355e+00,	6.0757575430e+02,	4.4812989173e+02,	3.1889172512e+00
2.1000000000e-03,	-5.1644491200e-02,	2.4998896540e+00,	6.1507239093e+02,	4.3968134709e+02,	3.5078208767e+00
2.2000000000e-03,	-5.1278114908e-02,	2.4998845076e+00,	6.2238868633e+02,	4.3147274655e+02,	3.8183187956e+00
2.3000000000e-03,	-5.0881102439e-02,	2.4998793994e+00,	6.2952398615e+02,	4.2349573600e+02,	4.1205650030e+00
2.4000000000e-03,	-5.0454273587e-02,	2.4998743324e+00,	6.3647732507e+02,	4.1574434658e+02,	4.4146595699e+00
2.5000000000e-03,	-4.9998440158e-02,	2.4998693095e+00,	6.4324750340e+02,	4.0821429202e+02,	4.7006642275e+00
2.6000000000e-03,	-4.9514409255e-02,	2.4998643336e+00,	6.4983314808e+02,	4.0090250918e+02,	4.9786127781e+00
2.7000000000e-03,	-4.9002985684e-02,	2.4998594075e+00,	6.5623276186e+02,	3.9380684285e+02,	5.2485183802e+00
2.8000000000e-03,	-4.8464973738e-02,	2.4998545339e+00,	6.6244476356e+02,	3.8692582158e+02,	5.5103788396e+00
2.9000000000e-03,	-4.7901178531e-02,	2.4998497154e+00,	6.6846752134e+02,	3.8025849291e+02,	5.7641805686e+00
3.0000000000e-03,	-4.7312406974e-02,	2.4998449545e+00,	6.7429938060e+02,	3.7380429939e+02,	6.0099016242e+00
3.1000000000e-03,	-4.6699468488e-02,	2.4998402537e+00,	6.7993868751e+02,	3.6756298310e+02,	6.2475140881e+00
3.2000000000e-03,	-4.6063175506e-02,	2.4998356154e+00,	6.8538380901e+02,	3.6153451071e+02,	6.4769859659e+00
3.3000000000e-03,	-4.5404343798e-02,	2.4998310418e+00,	6.9063315004e+02,	3.5571901379e+02,	6.6982827251e+00
3.4000000000e-03,	-4.4723792659e-02,	2.4998265353e+00,	6.9568516837e+02,	3.5011674050e+02,	6.9113685574e+00
3.5000000000e-03,	-4.4022344986e-02,	2.4998220978e+00,	7.0053838750e+02,	3.4472801611e+02,	7.1162074277e+00
3.6000000000e-03,	-4.3300827253e-02,	2.4998177315e+00,	7.0519140790e+02,	3.3955321023e+02,	7.3127639534e+00
3.7000000000e-03,	-4.2560069408e-02,	2.4998134383e+00,	7.0964291693e+02,	3.3459270950e+02,	7.5010041485e+00
3.8000000000e-03,	-4.1800904702e-02,	2.4998092201e+00,	7.1389169744e+02,	3.2984689455e+02,	7.6808960578e+00
3.9000000000e-03,	-4.1024169456e-02,	2.4998050787e+00,	7.1793663553e+02,	3.2531612044e+02,	7.8524103017e+00
4.0000000000e-03,	-4.0230702779e-02,	2.4998010158e+00,	7.2177672720e+02,	3.2100069996e+02,	8.0155205448e+00
4.1000000000e-03,	-3.9421346247e-02,	2.4997970330e+00,	7.2541108442e+02,	3.1690088926e+02,	8.1702039032e+00
4.2000000000e-03,	-3.8596943535e-02,	2.4997931320e+00,	7.2883894041e+02,	3.1301687552e+02,	8.3164412978e+00
4.3000000000e-03,	-3.7758340023e-02,	2.4997893141e+00,	7.3205965427e+02,	3.0934876616e+02,	8.4542177621e+00
4.4000000000e-03,	-3.6906382372e-02,	2.4997855808e+00,	7.3507271518e+02,	3.0589657961e+02,	8.5835227113e+00
4.5000000000e-03,	-3.6041918069e-02,	2.4997819333e+00,	7.3787774598e+02,	3.0266023715e+02,	8.7043501766e+00
4.6000000000e-03,	-3.5165794963e-02,	2.4997783728e+00,	7.4047450641e+02,	2.9963955589e+02,	8.8166990104e+00
4.7000000000e-03,	-3.4278860766e-02,	2.4997749005e+00,	7.4286289582e+02,	2.9683424262e+02,	8.9205730639e+00
4.8000000000e-03,	-3.3381962548e-02,	2.4997715174e+00,	7.4504295563e+02,	2.9424388850e+02,	9.0159813427e+00
4.9000000000e-03,	-3.2475946219e-02,	2.4997682244e+00,	7.4701487134e+02,	2.9186796437e+02,	9.1029381394e+00
5.0000000000e-03,	-3.1561655986e-02,	2.4997650224e+00,	7.4877897427e+02,	2.8970581683e+02,	9.1814631488e+00
5.1000000000e-03,	-3.0639933815e-02,	2.4997619123e+00,	7.5033574298e+02,	2.8775666474e+02,	9.2515815649e+00
5.2000000000e-03,	-2.9711618874e-02,	2.4997588947e+00,	7.5168580442e+02,	2.8601959630e+02,	9.3133241624e+00
5.3000000000e-03,	-2.8777546969e-02,	2.4997559702e+00,	7.5282993478e+02,	2.8449356663e+02,	9.3667273631e+00
5.4000000000e-03,	-2.7838549983e-02,	2.4997531393e+00,	7.5376906014e+02,	2.8317739564e+02,	9.4118332900e+00
5.5000000000e-03,	-2.6895455298e-02,	2.4997504026e+00,	7.5450425684e+02,	2.8206976646e+02,	9.4486898078e+00
5.6000000000e-03,	-2.5949085220e-02,	2.4997477603e+00,	7.5503675165e+02,	2.8116922403e+02,	9.4773505525e+00
5.7000000000e-03,	-2.5000256405e-02,	2.4997452129e+00,	7.5536792170e+02,	2.8047417420e+02,	9.4978749499e+00
5.8000000000e-03,	-2.4049779274e-02,	2.4997427603e+00,	7.5549929422e+02,	2.7998288301e+02,	9.5103282242e+00
5.9000000000e-03,	-2.3098457437e-02,	2.4997404029e+00,	7.5543254609e+02,	2.7969347628e+02,	9.5147813963e+00
6.0000000000e-03,	-2.2147087111e-02,	2.4997381407e+00,	7.5516950320e+02,	2.7960393949e+02,	9.5113112741e+00
6.1000000000e-03,	-2.1196456546e-02,	2.4997359735e+00,	7.5471213958e+02,	2.7971211792e+02,	9.5000004331e+00
6.2000000000e-03,	-2.0247345444e-02,	2.4997339013e+00,	7.5406257645e+02,	2.8001571694e+02,	9.4809371902e+00
6.3000000000e-03,	-1.9300524393e-02,	2.4997319239e+00,	7.5322308102e+02,	2.8051230261e+02,	9.4542155682e+00
6.4000000000e-03,	-1.8356754293e-02,	2.4997300411e+00,	7.5219606515e+02,	2.8119930243e+02,	9.4199352544e+00
6.5000000000e-03,	-1.7416785795e-02,	2.4997282525e+00,	7.5098408389e+02,	2.8207400632e+02,	9.3782015514e+00
6.6000000000e-03,	-1.6481358740e-02,	2.4997265576e+00,	7.4958983384e+02,	2.8313356778e+02,	9.3291253213e+00
6.7000000000e-03,	-1.5551201609e-02,	2.4997249560e+00,	7.4801615136e+02,	2.8437500515e+02,	9.2728229241e+00
6.8000000000e-03,	-1.4627030974e-02,	2.4997234472e+00,	7.4626601065e+02,	2.8579520319e+02,	9.2094161492e+00
6.9000000000e-03,	-1.3709550959e-02,	2.4997220304e+00,	7.4434252173e+02,	2.8739091463e+02,	9.1390321419e+00
7.0000000000e-03,	-1.2799452712e-02,	2.4997207050e+00,	7.4224892824e+02,	2.8915876202e+02,	9.0618033243e+00
7.1000000000e-03,	-1.1897413873e-02,	2.4997194702e+00,	7.3998860516e+02,	2.9109523964e+02,	8.9778673104e+00
7.2000000000e-03,	-1.1004098071e-02,	2.4997183252e+00,	7.3756505640e+02,	2.9319671554e+02,	8.8873668172e+00
7.3000000000e-03,	-1.0120154407e-02,	2.4997172691e+00,	7.3498191226e+02,	2.9545943373e+02,	8.7904495706e+00
7.4000000000e-03,	-9.2462169662e-03,	2.4997163009e+00,	7.3224292684e+02,	2.9787951649e+02,	8.6872682071e+00
7.5000000000e-03,	-8.3829043268e-03,	2.4997154195e+00,	7.2935197528e+02,	3.0045296672e+02,	8.5779801711e+00
7.6000000000e-03,	-7.5308190879e-03,	2.4997146239e+00,	7.2631305096e+02,	3.0317567049e+02,	8.4627476093e+00
7.7000000000e-03,	-6.6905474028e-03,	2.4997139129e+00,	7.2313026262e+02,	3.0604339958e+02,	8.3417372607e+00
7.8000000000e-03,	-5.8626585262e-03,	2.4997132854e+00,	7.1980783132e+02,	3.0905181414e+02,	8.2151203437e+00
7.9000000000e-03,	-5.0477043717e-03,	2.4997127400e+00,	7.1635008746e+02,	3.1219646544e+02,	8.0830724403e+00
8.0000000000e-03,	-4.2462190814e-03,	2.4997122754e+00,	7.1276146759e+02,	3.1547279867e+02,	7.9457733783e+00
8.1000000000e-03,	-3.4587186073e-03,	2.4997118903e+00,	7.0904651126e+02,	3.1887615575e+02,	7.8034071102e+00
8.2000000000e-03,	-2.6857003053e-03,	2.4997115832e+00,	7.0520985779e+02,	3.2240177821e+02,	7.6561615917e+00
8.3000000000e-03,	-1.9276425404e-03,	2.4997113526e+00,	7.0125624300e+02,	3.2604481014e+02,	7.5042286572e+00
8.4000000000e-03,	-1.1850043055e-03,	2.4997111971e+00,	6.9719049585e+02,	3.2980030105e+02,	7.3478038959e+00
8.5000000000e-03,	-4.5822485203e-04,	2.4997111151e+00,	6.9301753517e+02,	3.3366320885e+02,	7.1870865264e+00
8.6000000000e-03,	2.5227666653e-04,	2.4997111049e+00,	6.8874236627e+02,	3.3762840271e+02,	7.0222792711e+00
8.7000000000e-03,	9.4610153914e-04,	2.4997111650e+00,	6.8437007761e+02,	3.4169066598e+02,	6.8535882327e+00
8.8000000000e-03,	1.6228718288e-03,	2.4997112936e+00,	6.7990583745e+02,	3.4584469897e+02,	6.6812227696e+00
8.9000000000e-03,	2.2822306920e-03,	2.4997114890e+00,	6.7535489051e+02,	3.5008512175e+02,	6.5053953753e+00
9.0000000000e-03,	2.9238426865e-03,	2.4997117494e+00,	6.7072255472e+02,	3.5440647676e+02,	6.3263215593e+00
9.1000000000e-03,	3.5473940670e-03,	2.4997120732e+00,	6.6601421799e+02,	3.5880323140e+02,	6.1442197317e+00
9.2000000000e-03,	4.1525930695e-03,	2.4997124583e+00,	6.6123533501e+02,	3.6326978039e+02,	5.9593110925e+00
9.3000000000e-03,	4.7391701851e-03,	2.4997129031e+00,	6.5639142427e+02,	3.6780044794e+02,	5.7718195267e+00
9.4000000000e-03,	5.3068784236e-03,	2.4997134055e+00,	6.5148806507e+02,	3.7238948975e+02,	5.5819715063e+00
9.5000000000e-03,	5.8554935675e-03,	2.4997139638e+00,	6.4653089472e+02,	3.7703109468e+02,	5.3899960008e+00
9.6000000000e-03,	6.3848144179e-03,	2.4997145760e+00,	6.4152560598e+02,	3.8171938608e+02,	5.1961243981e+00
9.7000000000e-03,	6.8946630327e-03,	2.4997152401e+00,	6.3647794462e+02,	3.8644842271e+02,	5.0005904383e+00
9.8000000000e-03,	7.3848849592e-03,	2.4997159543e+00,	6.3139370732e+02,	3.9121219921e+02,	4.8036301622e+00
9.9000000000e-03,	7.8553494623e-03,	2.4997167164e+00,	6.2627873981e+02,	3.9600464592e+02,	4.6054818779e+00
1.0000000000e-02,	8.3059497508e-03,	2.4997175247e+00,	6.2113893549e+02,	4.0081962798e+02,	4.4063861502e+00
1.0100000000e-02,	8.7366032029e-03,	2.4997183770e+00,	6.1598023437e+02,	4.0565094361e+02,	4.2065858153e+00
1.0200000000e-02,	9.1472515961e-03,	2.4997192713e+00,	6.1080862267e+02,	4.1049232123e+02,	4.0063260288e+00
1.0300000000e-02,	9.5378613428e-03,	2.4997202057e+00,	6.0563013296e+02,	4.1533741536e+02,	3.8058543521e+00
1.0400000000e-02,	9.9084237372e-03,	2.4997211782e+00,	6.0045084518e+02,	4.2017980080e+02,	3.6054208877e+00
1.0500000000e-02,	1.0258955219e-02,	2.4997221868e+00,	5.9527688856e+02,	4.2501296486e+02,	3.4052784740e+00
1.0600000000e-02,	1.0589497658e-02,	2.4997232293e+00,	5.9011444466e+02,	4.2983029697e+02,	3.2056829538e+00
1.0700000000e-02,	1.0900118675e-02,	2.4997243040e+00,	5.8496975197e+02,	4.3462507508e+02,	3.0068935379e+00
1.0800000000e-02,	1.1190912000e-02,	2.4997254087e+00,	5.7984911212e+02,	4.3939044776e+02,	2.8091732872e+00
1.0900000000e-02,	1.1461997884e-02,	2.4997265415e+00,	5.7475889843e+02,	4.4411941091e+02,	2.6127897505e+00
1.1000000000e-02,	1.1713523596e-02,	2.4997277005e+00,	5.6970556723e+02,	4.4880477702e+02,	2.4180158043e+00
1.1100000000e-02,	1.1945664000e-02,	2.4997288836e+00,	5.6469567276e+02,	4.5343913452e+02,	2.2251307647e+00
1.1200000000e-02,	1.2158622276e-02,	2.4997300889e+00,	5.5973588677e+02,	4.5801479330e+02,	2.0344218693e+00
1.1300000000e-02,	1.2352630803e-02,	2.4997313147e+00,	5.5483302429e+02,	4.6252371054e+02,	1.8461862749e+00
1.1400000000e-02,	1.2527952283e-02,	2.4997325589e+00,	5.4999407768e+02,	4.6695738776e+02,	1.6607337986e+00
1.1500000000e-02,	1.2684881187e-02,	2.4997338196e+00,	5.4522626208e+02,	4.7130672401e+02,	1.4783907614e+00
1.1600000000e-02,	1.2823745663e-02,	2.4997350952e+00,	5.4053707671e+02,	4.7556179958e+02,	1.2995055425e+00
1.1700000000e-02,	1.2944910134e-02,	2.4997363838e+00,	5.3593438927e+02,	4.7971154306e+02,	1.1244569241e+00
1.1800000000e-02,	1.3048778943e-02,	2.4997376836e+00,	5.3142655457e+02,	4.8374318907e+02,	9.5366731006e-01
1.1900000000e-02,	1.3135801733e-02,	2.4997389930e+00,	5.2702258630e+02,	4.8764132296e+02,	7.8762526692e-01
1.2000000000e-02,	1.3206481958e-02,	2.4997403102e+00,	5.2273241509e+02,	4.9138599667e+02,	6.2692836838e-01
1.2100000000e-02,	1.3261391895e-02,	2.4997416338e+00,	5.1856729572e+02,	4.9494827782e+02,	4.7238035816e-01
1.2200000000e-02,	1.3301205345e-02,	2.4997429620e+00,	5.1454049259e+02,	4.9827524944e+02,	3.2530486311e-01
1.2300000000e-02,	1.3326864250e-02,	2.4997442935e+00,	5.1066853928e+02,	5.0110251150e+02,	1.9132055557e-01
1.2400000000e-02,	1.3339920098e-02,	2.4997456270e+00,	5.0697386304e+02,	5.0341205538e+02,	7.1236153132e-02
