t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	5.0100000000e-02,	2.5000000000e+00,	4.0000000000e+02,	7.5000000000e+02,	-7.0000000000e+00
1.0000000000e-04,	4.9387337458e-02,	2.5000049746e+00,	3.9281789405e+02,	7.5540392964e+02,	-7.2517207118e+00
2.0000000000e-04,	4.8649961998e-02,	2.5000098766e+00,	3.8589259962e+02,	7.6060544644e+02,	-7.4942569365e+00
3.0000000000e-04,	4.7888792621e-02,	2.5000147038e+00,	3.7922216248e+02,	7.6560198520e+02,	-7.7275964545e+00
4.0000000000e-04,	4.7104749861e-02,	2.5000194536e+00,	3.7280506209e+02,	7.7039112390e+02,	-7.9517212362e+00
5.0000000000e-04,	4.6298756249e-02,	2.5000241240e+00,	3.6664010401e+02,	7.7497058796e+02,	-8.1666096789e+00
6.0000000000e-04,	4.5471736583e-02,	2.5000287127e+00,	3.6072633606e+02,	7.7933825418e+02,	-8.3722383623e+00
7.0000000000e-04,	4.4624618031e-02,	2.5000332177e+00,	3.5506298177e+02,	7.8349215430e+02,	-8.5685834506e+00
8.0000000000e-04,	4.3758330119e-02,	2.5000376370e+00,	3.4964938694e+02,	7.8743047828e+02,	-8.7556218268e+00
9.0000000000e-04,	4.2873804608e-02,	2.5000419687e+00,	3.4448497607e+02,	7.9115157725e+02,	-8.9333320235e+00
1.0000000000e-03,	4.1971975292e-02,	2.5000462112e+00,	3.3956921653e+02,	7.9465396622e+02,	-9.1016949937e+00
1.1000000000e-03,	4.1053777720e-02,	2.5000503626e+00,	3.3490158872e+02,	7.9793632648e+02,	-9.2606947552e+00
1.2000000000e-03,	4.0120148865e-02,	2.5000544214e+00,	3.3048156113e+02,	8.0099750776e+02,	-9.4103189326e+00
1.3000000000e-03,	3.9172026735e-02,	2.5000583861e+00,	3.2630856923e+02,	8.0383653011e+02,	-9.5505592176e+00
1.4000000000e-03,	3.8210349951e-02,	2.5000622554e+00,	3.2238199763e+02,	8.0645258560e+02,	-9.6814117594e+00
1.5000000000e-03,	3.7236057282e-02,	2.5000660278e+00,	3.1870116479e+02,	8.0884503972e+02,	-9.8028774985e+00
1.6000000000e-03,	3.6250087150e-02,	2.5000697022e+00,	3.1526530996e+02,	8.1101343258e+02,	-9.9149624525e+00
