t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-1.6700000000e-02,	2.5000000000e+00,	3.0000000000e+02,	4.5000000000e+02,	-3.0000000000e+00
1.0000000000e-04,	-1.6990851424e-02,	2.4999983153e+00,	3.0785815893e+02,	4.4870866151e+02,	-2.8170100516e+00
2.0000000000e-04,	-1.7263401456e-02,	2.4999966024e+00,	3.1568692632e+02,	4.4738709770e+02,	-2.6340034277e+00
3.0000000000e-04,	-1.7517657782e-02,	2.4999948632e+00,	3.2348101329e+02,	4.4603936082e+02,	-2.4511669506e+00
4.0000000000e-04,	-1.7753646703e-02,	2.4999930995e+00,	3.3123509988e+02,	4.4466940617e+02,	-2.2686861259e+00
5.0000000000e-04,	-1.7971413006e-02,	2.4999913131e+00,	3.3894383434e+02,	4.4328109482e+02,	-2.0867452096e+00
6.0000000000e-04,	-1.8171019845e-02,	2.4999895058e+00,	3.4660183189e+02,	4.4187819591e+02,	-1.9055272804e+00
7.0000000000e-04,	-1.8352548628e-02,	2.4999876795e+00,	3.5420367254e+02,	4.4046438859e+02,	-1.7252143211e+00
8.0000000000e-04,	-1.8516098909e-02,	2.4999858359e+00,	3.6174389803e+02,	4.3904326360e+02,	-1.5459873114e+00
9.0000000000e-04,	-1.8661788293e-02,	2.4999839769e+00,	3.6921700753e+02,	4.3761832441e+02,	-1.3680263376e+00
1.0000000000e-03,	-1.8789752356e-02,	2.4999821042e+00,	3.7661745208e+02,	4.3619298820e+02,	-1.1915107223e+00
1.1000000000e-03,	-1.8900144574e-02,	2.4999802195e+00,	3.8393962717e+02,	4.3477058628e+02,	-1.0166191823e+00
1.2000000000e-03,	-1.8993136272e-02,	2.4999783247e+00,	3.9117786338e+02,	4.3335436446e+02,	-8.4353002143e-01
1.3000000000e-03,	-1.9068916595e-02,	2.4999764215e+00,	3.9832641440e+02,	4.3194748290e+02,	-6.7242137011e-01
1.4000000000e-03,	-1.9127692504e-02,	2.4999745115e+00,	4.0537944171e+02,	4.3055301592e+02,	-5.0347148423e-01
1.5000000000e-03,	-1.9169688808e-02,	2.4999725965e+00,	4.1233099524e+02,	4.2917395135e+02,	-3.3685912208e-01
1.6000000000e-03,	-1.9195148235e-02,	2.4999706781e+00,	4.1917498862e+02,	4.2781318980e+02,	-1.7276402364e-01
1.7000000000e-03,	-1.9204331563e-02,	2.4999687580e+00,	4.2590516735e+02,	4.2647354366e+02,	-1.1367526115e-02
1.8000000000e-03,	-1.9197517815e-02,	2.4999668378e+00,	4.3251506763e+02,	4.2515773579e+02,	1.4714663667e-01
1.9000000000e-03,	-1.9175004548e-02,	2.4999649190e+00,	4.3899796230e+02,	4.2386839818e+02,	3.0259128237e-01
2.0000000000e-03,	-1.9137108269e-02,	2.4999630033e+00,	4.4534678884e+02,	4.2260807017e+02,	4.5477437346e-01
2.1000000000e-03,	-1.9084165008e-02,	2.4999610921e+00,	4.5155405158e+02,	4.2137919660e+02,	6.0349709959e-01
2.2000000000e-03,	-1.9016531122e-02,	2.4999591869e+00,	4.5761168563e+02,	4.2018412562e+02,	7.4855120009e-01
2.3000000000e-03,	-1.8934584421e-02,	2.4999572893e+00,	4.6351086190e+02,	4.1902510624e+02,	8.8971511328e-01
2.4000000000e-03,	-1.8838725763e-02,	2.4999554005e+00,	4.6924169682e+02,	4.1790428545e+02,	1.0267482275e+00
2.5000000000e-03,	-1.8729381378e-02,	2.4999535220e+00,	4.7479279868e+02,	4.1682370494e+02,	1.1593818747e+00
2.6000000000e-03,	-1.8607006354e-02,	2.4999516551e+00,	4.8015051171e+02,	4.1578529716e+02,	1.2873042911e+00
2.7000000000e-03,	-1.8472090171e-02,	2.4999498010e+00,	4.8529753906e+02,	4.1479088036e+02,	1.4101331740e+00
2.8000000000e-03,	-1.8325166230e-02,	2.4999479610e+00,	4.9021008082e+02,	4.1384215223e+02,	1.5273585717e+00
