t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-8.3500000000e-02,	2.5000000000e+00,	5.0000000000e+02,	2.5000000000e+02,	5.0000000000e+00
1.0000000000e-04,	-8.2970972203e-02,	2.4999916760e+00,	5.1646693931e+02,	2.3766293403e+02,	5.5760801055e+00
2.0000000000e-04,	-8.2385447429e-02,	2.4999834077e+00,	5.3213723100e+02,	2.2555916925e+02,	6.1315612349e+00
3.0000000000e-04,	-8.1745189091e-02,	2.4999752007e+00,	5.4725064395e+02,	2.1369542515e+02,	6.6711043759e+00
4.0000000000e-04,	-8.1051708697e-02,	2.4999670604e+00,	5.6188641494e+02,	2.0207833231e+02,	7.1961616525e+00
5.0000000000e-04,	-8.0306415736e-02,	2.4999589921e+00,	5.7608640923e+02,	1.9071443453e+02,	7.7074394939e+00
6.0000000000e-04,	-7.9510667303e-02,	2.4999510008e+00,	5.8987600673e+02,	1.7961017803e+02,	8.2053165739e+00
7.0000000000e-04,	-7.8665792276e-02,	2.4999430916e+00,	6.0327162602e+02,	1.6877189736e+02,	8.6899945732e+00
8.0000000000e-04,	-7.7773105117e-02,	2.4999352693e+00,	6.1628422368e+02,	1.5820580079e+02,	9.1615684579e+00
9.0000000000e-04,	-7.6833914464e-02,	2.4999275385e+00,	6.2892117882e+02,	1.4791795610e+02,	9.6200644545e+00
1.0000000000e-03,	-7.5849528784e-02,	2.4999199040e+00,	6.4118741207e+02,	1.3791427718e+02,	1.0065462698e+01
1.1000000000e-03,	-7.4821260207e-02,	2.4999123701e+00,	6.5308609830e+02,	1.2820051152e+02,	1.0497711736e+01
1.2000000000e-03,	-7.3750427168e-02,	2.4999049411e+00,	6.6461914567e+02,	1.1878222856e+02,	1.0916738342e+01
1.3000000000e-03,	-7.2638356212e-02,	2.4998976214e+00,	6.7578753128e+02,	1.0966480898e+02,	1.1322454446e+01
1.4000000000e-03,	-7.1486383217e-02,	2.4998904148e+00,	6.8659154462e+02,	1.0085343478e+02,	1.1714762197e+01
1.5000000000e-03,	-7.0295854174e-02,	2.4998833254e+00,	6.9703096929e+02,	9.2353080069e+01,	1.2093557784e+01
1.6000000000e-03,	-6.9068125626e-02,	2.4998763569e+00,	7.0710522167e+02,	8.4168502683e+01,	1.2458734380e+01
1.7000000000e-03,	-6.7804564850e-02,	2.4998695129e+00,	7.1681345926e+02,	7.6304236315e+01,	1.2810184459e+01
1.8000000000e-03,	-6.6506549833e-02,	2.4998627971e+00,	7.2615466646e+02,	6.8764583344e+01,	1.3147801662e+01
1.9000000000e-03,	-6.5175469074e-02,	2.4998562127e+00,	7.3512772382e+02,	6.1553608188e+01,	1.3471482313e+01
2.0000000000e-03,	-6.3812721253e-02,	2.4998497631e+00,	7.4373146454e+02,	5.4675131200e+01,	1.3781126667e+01
2.1000000000e-03,	-6.2419714783e-02,	2.4998434512e+00,	7.5196472116e+02,	4.8132723047e+01,	1.4076639962e+01
2.2000000000e-03,	-6.0997867266e-02,	2.4998372801e+00,	7.5982636447e+02,	4.1929699563e+01,	1.4357933298e+01
2.3000000000e-03,	-5.9548604873e-02,	2.4998312525e+00,	7.6731533634e+02,	3.6069117044e+01,	1.4624924386e+01
2.4000000000e-03,	-5.8073361641e-02,	2.4998253712e+00,	7.7443067756e+02,	3.0553767958e+01,	1.4877538192e+01
2.5000000000e-03,	-5.6573578727e-02,	2.4998196387e+00,	7.8117155156e+02,	2.5386177062e+01,	1.5115707490e+01
2.6000000000e-03,	-5.5050703601e-02,	2.4998140573e+00,	7.8753726485e+02,	2.0568597904e+01,	1.5339373339e+01
2.7000000000e-03,	-5.3506189192e-02,	2.4998086293e+00,	7.9352728462e+02,	1.6103009695e+01,	1.5548485498e+01
2.8000000000e-03,	-5.1941493007e-02,	2.4998033567e+00,	7.9914125392e+02,	1.1991114536e+01,	1.5743002788e+01
2.9000000000e-03,	-5.0358076201e-02,	2.4997982416e+00,	8.0437900497e+02,	8.2343349992e+00,	1.5922893399e+01
3.0000000000e-03,	-4.8757402633e-02,	2.4997932857e+00,	8.0924057057e+02,	4.8338120377e+00,	1.6088135171e+01
3.1000000000e-03,	-4.7140937883e-02,	2.4997884906e+00,	8.1372619412e+02,	1.7904032281e+00,	1.6238715818e+01
3.2000000000e-03,	-4.5510148258e-02,	2.4997838580e+00,	8.1783633830e+02,	-8.9531866950e-01,	1.6374633139e+01
3.3000000000e-03,	-4.3866499775e-02,	2.4997793890e+00,	8.2157169260e+02,	-3.2230668402e+00,	1.6495895189e+01
3.4000000000e-03,	-4.2211457126e-02,	2.4997750851e+00,	8.2493317976e+02,	-5.1928412371e+00,	1.6602520420e+01
3.5000000000e-03,	-4.0546482631e-02,	2.4997709471e+00,	8.2792196143e+02,	-6.8049291068e+00,	1.6694537811e+01
3.6000000000e-03,	-3.8873035184e-02,	2.4997669760e+00,	8.3053944288e+02,	-8.0599052214e+00,	1.6771986962e+01
3.7000000000e-03,	-3.7192569182e-02,	2.4997631727e+00,	8.3278727704e+02,	-8.9586318247e+00,	1.6834918177e+01
3.8000000000e-03,	-3.5506533456e-02,	2.4997595377e+00,	8.3466736780e+02,	-9.5022582966e+00,	1.6883392522e+01
3.9000000000e-03,	-3.3816370190e-02,	2.4997560715e+00,	8.3618187275e+02,	-9.6922205412e+00,	1.6917481866e+01
4.0000000000e-03,	-3.2123513838e-02,	2.4997527745e+00,	8.3733320535e+02,	-9.5302401040e+00,	1.6937268909e+01
4.1000000000e-03,	-3.0429390045e-02,	2.4997496469e+00,	8.3812403651e+02,	-9.0183230230e+00,	1.6942847191e+01
4.2000000000e-03,	-2.8735414558e-02,	2.4997466886e+00,	8.3855729573e+02,	-8.1587584186e+00,	1.6934321083e+01
4.3000000000e-03,	-2.7042992147e-02,	2.4997438997e+00,	8.3863617179e+02,	-6.9541168264e+00,	1.6911805772e+01
4.4000000000e-03,	-2.5353515524e-02,	2.4997412799e+00,	8.3836411301e+02,	-5.4072482796e+00,	1.6875427226e+01
4.5000000000e-03,	-2.3668364265e-02,	2.4997388289e+00,	8.3774482710e+02,	-3.5212801438e+00,	1.6825322145e+01
4.6000000000e-03,	-2.1988903745e-02,	2.4997365461e+00,	8.3678228065e+02,	-1.2996147108e+00,	1.6761637907e+01
4.7000000000e-03,	-2.0316484068e-02,	2.4997344309e+00,	8.3548069831e+02,	1.2540734445e+00,	1.6684532497e+01
4.8000000000e-03,	-1.8652439013e-02,	2.4997324825e+00,	8.3384456155e+02,	4.1358403380e+00,	1.6594174424e+01
4.9000000000e-03,	-1.6998084985e-02,	2.4997307001e+00,	8.3187860724e+02,	7.3414756766e+00,	1.6490742631e+01
5.0000000000e-03,	-1.5354719979e-02,	2.4997290825e+00,	8.2958782585e+02,	1.0866506178e+01,	1.6374426393e+01
5.1000000000e-03,	-1.3723622549e-02,	2.4997276287e+00,	8.2697745942e+02,	1.4706199108e+01,	1.6245425206e+01
5.2000000000e-03,	-1.2106050794e-02,	2.4997263374e+00,	8.2405299932e+02,	1.8855566020e+01,	1.6103948666e+01
5.3000000000e-03,	-1.0503241353e-02,	2.4997252070e+00,	8.2082018369e+02,	2.3309366704e+01,	1.5950216340e+01
5.4000000000e-03,	-8.9164084165e-03,	2.4997242362e+00,	8.1728499477e+02,	2.8062113329e+01,	1.5784457629e+01
5.5000000000e-03,	-7.3467427479e-03,	2.4997234232e+00,	8.1345365598e+02,	3.3108074772e+01,	1.5606911624e+01
5.6000000000e-03,	-5.7954107243e-03,	2.4997227662e+00,	8.0933262884e+02,	3.8441281132e+01,	1.5417826954e+01
5.7000000000e-03,	-4.2635533892e-03,	2.4997222634e+00,	8.0492860978e+02,	4.4055528417e+01,	1.5217461627e+01
5.8000000000e-03,	-2.7522855234e-03,	2.4997219128e+00,	8.0024852673e+02,	4.9944383403e+01,	1.5006082866e+01
5.9000000000e-03,	-1.2626947313e-03,	2.4997217123e+00,	7.9529953571e+02,	5.6101188639e+01,	1.4783966941e+01
6.0000000000e-03,	2.0415945447e-04,	2.4997216595e+00,	7.9008901726e+02,	6.2519067615e+01,	1.4551398993e+01
6.1000000000e-03,	1.6472464516e-03,	2.4997217523e+00,	7.8462457287e+02,	6.9190930066e+01,	1.4308672856e+01
6.2000000000e-03,	3.0655654884e-03,	2.4997219881e+00,	7.7891402132e+02,	7.6109477399e+01,	1.4056090878e+01
6.3000000000e-03,	4.4581464461e-03,	2.4997223645e+00,	7.7296539509e+02,	8.3267208255e+01,	1.3793963737e+01
6.4000000000e-03,	5.8240506821e-03,	2.4997228789e+00,	7.6678693680e+02,	9.0656424161e+01,	1.3522610253e+01
6.5000000000e-03,	7.1623718359e-03,	2.4997235284e+00,	7.6038709568e+02,	9.8269235299e+01,	1.3242357208e+01
6.6000000000e-03,	8.4722366151e-03,	2.4997243104e+00,	7.5377452423e+02,	1.0609756634e+02,	1.2953539158e+01
6.7000000000e-03,	9.7528055642e-03,	2.4997252219e+00,	7.4695807509e+02,	1.1413316235e+02,	1.2656498255e+01
6.8000000000e-03,	1.1003273815e-02,	2.4997262600e+00,	7.3994679801e+02,	1.2236759477e+02,	1.2351584065e+01
6.9000000000e-03,	1.2222871820e-02,	2.4997274215e+00,	7.3274993735e+02,	1.3079226740e+02,	1.2039153399e+01
7.0000000000e-03,	1.3410866068e-02,	2.4997287035e+00,	7.2537692978e+02,	1.3939842244e+02,	1.1719570147e+01
7.1000000000e-03,	1.4566559783e-02,	2.4997301026e+00,	7.1783740262e+02,	1.4817714647e+02,	1.1393205123e+01
7.2000000000e-03,	1.5689293612e-02,	2.4997316157e+00,	7.1014117277e+02,	1.5711937649e+02,	1.1060435926e+01
7.3000000000e-03,	1.6778446297e-02,	2.4997332394e+00,	7.0229824634e+02,	1.6621590582e+02,	1.0721646810e+01
7.4000000000e-03,	1.7833435330e-02,	2.4997349702e+00,	6.9431881932e+02,	1.7545738998e+02,	1.0377228587e+01
7.5000000000e-03,	1.8853717613e-02,	2.4997368049e+00,	6.8621327933e+02,	1.8483435245e+02,	1.0027578538e+01
7.6000000000e-03,	1.9838790094e-02,	2.4997387398e+00,	6.7799220888e+02,	1.9433719026e+02,	9.6731003724e+00
7.7000000000e-03,	2.0788190414e-02,	2.4997407715e+00,	6.6966639029e+02,	2.0395617940e+02,	9.3142042179e+00
7.8000000000e-03,	2.1701497550e-02,	2.4997428963e+00,	6.6124681292e+02,	2.1368148002e+02,	8.9513066579e+00
7.9000000000e-03,	2.2578332462e-02,	2.4997451106e+00,	6.5274468298e+02,	2.2350314130e+02,	8.5848308336e+00
8.0000000000e-03,	2.3418358762e-02,	2.4997474107e+00,	6.4417143694e+02,	2.3341110594e+02,	8.2152066199e+00
8.1000000000e-03,	2.4221283395e-02,	2.4997497930e+00,	6.3553875920e+02,	2.4339521430e+02,	7.8428708980e+00
8.2000000000e-03,	2.4986857359e-02,	2.4997522537e+00,	6.2685860543e+02,	2.5344520792e+02,	7.4682679502e+00
8.3000000000e-03,	2.5714876475e-02,	2.4997547891e+00,	6.1814323315e+02,	2.6355073242e+02,	7.0918500144e+00
8.4000000000e-03,	2.6405182217e-02,	2.4997573954e+00,	6.0940524199e+02,	2.7370133969e+02,	6.7140780461e+00
8.5000000000e-03,	2.7057662628e-02,	2.4997600689e+00,	6.0065762693e+02,	2.8388648903e+02,	6.3354227580e+00
8.6000000000e-03,	2.7672253373e-02,	2.4997628057e+00,	5.9191384911e+02,	2.9409554728e+02,	5.9563660364e+00
8.7000000000e-03,	2.8248938937e-02,	2.4997656021e+00,	5.8318793158e+02,	3.0431778749e+02,	5.5774028817e+00
8.8000000000e-03,	2.8787754073e-02,	2.4997684542e+00,	5.7449459070e+02,	3.1454238592e+02,	5.1990440956e+00
8.9000000000e-03,	2.9288785554e-02,	2.4997713584e+00,	5.6584942055e+02,	3.2475841698e+02,	4.8218200715e+00
9.0000000000e-03,	2.9752174392e-02,	2.4997743107e+00,	5.5726915927e+02,	3.3495484560e+02,	4.4462862735e+00
9.1000000000e-03,	3.0178118724e-02,	2.4997773075e+00,	5.4877208796e+02,	3.4512051639e+02,	4.0730314315e+00
9.2000000000e-03,	3.0566877731e-02,	2.4997803451e+00,	5.4037865751e+02,	3.5524413882e+02,	3.7026903737e+00
9.3000000000e-03,	3.0918777222e-02,	2.4997834197e+00,	5.3211253861e+02,	3.6531426731e+02,	3.3359654260e+00
9.4000000000e-03,	3.1234218119e-02,	2.4997865276e+00,	5.2400254598e+02,	3.7531927488e+02,	2.9736654220e+00
9.5000000000e-03,	3.1513690633e-02,	2.4997896653e+00,	5.1608667073e+02,	3.8524731873e+02,	2.6167870400e+00
9.6000000000e-03,	3.1757801768e-02,	2.4997928292e+00,	5.0842269445e+02,	3.9508629589e+02,	2.2667279710e+00
9.7000000000e-03,	3.1967348905e-02,	2.4997960157e+00,	5.0113669725e+02,	4.0482378895e+02,	1.9262581661e+00
9.8000000000e-03,	3.2143867270e-02,	2.4997992216e+00,	4.9482887054e+02,	4.1444703394e+02,	1.6076367320e+00
9.9000000000e-03,	3.2289242898e-02,	2.4998024435e+00,	4.8900756761e+02,	4.2394294161e+02,	1.3012925201e+00
1.0000000000e-02,	3.2404381843e-02,	2.4998056784e+00,	4.8343182374e+02,	4.3329776231e+02,	1.0026812287e+00
1.0100000000e-02,	3.2490009308e-02,	2.4998089234e+00,	4.7804623678e+02,	4.4249667095e+02,	7.1099131651e-01
1.0200000000e-02,	3.2546802671e-02,	2.4998121755e+00,	4.7282263589e+02,	4.5152329588e+02,	4.2598680022e-01
1.0300000000e-02,	3.2575430530e-02,	2.4998154318e+00,	4.6774420922e+02,	4.6035900075e+02,	1.4770416932e-01
1.0400000000e-02,	3.2576574903e-02,	2.4998186896e+00,	4.6280014812e+02,	4.6898167602e+02,	-1.2363055798e-01
1.0500000000e-02,	3.2550949497e-02,	2.4998219462e+00,	4.5798323597e+02,	4.7736347697e+02,	-3.8760482013e-01
1.0600000000e-02,	3.2499321190e-02,	2.4998251989e+00,	4.5328857259e+02,	4.8546588941e+02,	-6.4354633631e-01
1.0700000000e-02,	3.2422546457e-02,	2.4998284452e+00,	4.4871282065e+02,	4.9322565536e+02,	-8.9025669427e-01
1.0800000000e-02,	3.2321679289e-02,	2.4998316827e+00,	4.4425371469e+02,	5.0044780099e+02,	-1.1238817260e+00
1.0900000000e-02,	3.2198687686e-02,	2.4998349088e+00,	4.3990965050e+02,	5.0659286255e+02,	-1.3336642411e+00
1.1000000000e-02,	3.2055289821e-02,	2.4998381217e+00,	4.3567934572e+02,	5.1232159999e+02,	-1.5328450852e+00
1.1100000000e-02,	3.1892381494e-02,	2.4998413193e+00,	4.3156186716e+02,	5.1776709939e+02,	-1.7241046446e+00
1.1200000000e-02,	3.1710699107e-02,	2.4998444996e+00,	4.2755660196e+02,	5.2297884677e+02,	-1.9084448961e+00
1.1300000000e-02,	3.1510904228e-02,	2.4998476608e+00,	4.2366319395e+02,	5.2798457037e+02,	-2.0864275283e+00
1.1400000000e-02,	3.1293613354e-02,	2.4998508012e+00,	4.1988148899e+02,	5.3280219061e+02,	-2.2584140322e+00
1.1500000000e-02,	3.1059412876e-02,	2.4998539189e+00,	4.1621149025e+02,	5.3744422374e+02,	-2.4246546697e+00
1.1600000000e-02,	3.0808867860e-02,	2.4998570125e+00,	4.1265332164e+02,	5.4191985285e+02,	-2.5853306242e+00
1.1700000000e-02,	3.0542527700e-02,	2.4998600802e+00,	4.0920719782e+02,	5.4623605018e+02,	-2.7405770473e+00
1.1800000000e-02,	3.0260929976e-02,	2.4998631205e+00,	4.0587339937e+02,	5.5039824589e+02,	-2.8904969303e+00
1.1900000000e-02,	2.9964603187e-02,	2.4998661319e+00,	4.0265225215e+02,	5.5441075469e+02,	-3.0351700509e+00
1.2000000000e-02,	2.9654068756e-02,	2.4998691129e+00,	3.9954410987e+02,	5.5827706269e+02,	-3.1746590565e+00
1.2100000000e-02,	2.9329842508e-02,	2.4998720622e+00,	3.9654933945e+02,	5.6200002809e+02,	-3.3090137729e+00
1.2200000000e-02,	2.8992435797e-02,	2.4998749785e+00,	3.9366830846e+02,	5.6558202651e+02,	-3.4382743609e+00
1.2300000000e-02,	2.8642356339e-02,	2.4998778603e+00,	3.9090137444e+02,	5.6902505902e+02,	-3.5624736917e+00
1.2400000000e-02,	2.8280108849e-02,	2.4998807065e+00,	3.8824887563e+02,	5.7233083439e+02,	-3.6816391750e+00
1.2500000000e-02,	2.7906195516e-02,	2.4998835159e+00,	3.8571112306e+02,	5.7550083282e+02,	-3.7957941952e+00
1.2600000000e-02,	2.7521116340e-02,	2.4998862874e+00,	3.8328839352e+02,	5.7853635628e+02,	-3.9049592553e+00
1.2700000000e-02,	2.7125369377e-02,	2.4998890198e+00,	3.8098092362e+02,	5.8143856879e+02,	-4.0091529034e+00
1.2800000000e-02,	2.6719450894e-02,	2.4998917121e+00,	3.7878890448e+02,	5.8420852899e+02,	-4.1083924903e+00
1.2900000000e-02,	2.6303855455e-02,	2.4998943634e+00,	3.7671247713e+02,	5.8684721693e+02,	-4.2026947960e+00
1.3000000000e-02,	2.5879075954e-02,	2.4998969726e+00,	3.7475172849e+02,	5.8935555613e+02,	-4.2920765528e+00
1.3100000000e-02,	2.5445603593e-02,	2.4998995389e+00,	3.7290668786e+02,	5.9173443204e+02,	-4.3765548837e+00
1.3200000000e-02,	2.5003927830e-02,	2.4999020614e+00,	3.7117732381e+02,	5.9398470752e+02,	-4.4561476742e+00
1.3300000000e-02,	2.4554536279e-02,	2.4999045394e+00,	3.6956354154e+02,	5.9610723589e+02,	-4.5308738871e+00
1.3400000000e-02,	2.4097914596e-02,	2.4999069721e+00,	3.6806518050e+02,	5.9810287207e+02,	-4.6007538315e+00
1.3500000000e-02,	2.3634546328e-02,	2.4999093588e+00,	3.6668201242e+02,	5.9997248204e+02,	-4.6658093925e+00
1.3600000000e-02,	2.3164912744e-02,	2.4999116988e+00,	3.6541373956e+02,	6.0171695094e+02,	-4.7260642276e+00
1.3700000000e-02,	2.2689492655e-02,	2.4999139916e+00,	3.6425999325e+02,	6.0333719003e+02,	-4.7815439357e+00
1.3800000000e-02,	2.2208762208e-02,	2.4999162365e+00,	3.6322033264e+02,	6.0483414266e+02,	-4.8322762004e+00
1.3900000000e-02,	2.1723194670e-02,	2.4999184332e+00,	3.6229424371e+02,	6.0620878939e+02,	-4.8782909136e+00
1.4000000000e-02,	2.1233260206e-02,	2.4999205810e+00,	3.6148113846e+02,	6.0746215242e+02,	-4.9196202792e+00
1.4100000000e-02,	2.0739425641e-02,	2.4999226797e+00,	3.6078035423e+02,	6.0859529931e+02,	-4.9562989017e+00
1.4200000000e-02,	2.0242154217e-02,	2.4999247288e+00,	3.6019115331e+02,	6.0960934627e+02,	-4.9883638593e+00
1.4300000000e-02,	1.9741905341e-02,	2.4999267280e+00,	3.5971272261e+02,	6.1050546083e+02,	-5.0158547646e+00
1.4400000000e-02,	1.9239134329e-02,	2.4999286771e+00,	3.5934417352e+02,	6.1128486422e+02,	-5.0388138139e+00
1.4500000000e-02,	1.8734292149e-02,	2.4999305758e+00,	3.5908454194e+02,	6.1194883322e+02,	-5.0572858255e+00
1.4600000000e-02,	1.8227825152e-02,	2.4999324239e+00,	3.5893278836e+02,	6.1249870180e+02,	-5.0713182689e+00
1.4700000000e-02,	1.7720174812e-02,	2.4999342213e+00,	3.5888779815e+02,	6.1293586239e+02,	-5.0809612849e+00
1.4800000000e-02,	1.7211777452e-02,	2.4999359679e+00,	3.5894838195e+02,	6.1326176686e+02,	-5.0862676982e+00
1.4900000000e-02,	1.6703063978e-02,	2.4999376637e+00,	3.5911327614e+02,	6.1347792727e+02,	-5.0872930226e+00
1.5000000000e-02,	1.6194459613e-02,	2.4999393085e+00,	3.5938114347e+02,	6.1358591642e+02,	-5.0840954591e+00
1.5100000000e-02,	1.5686383623e-02,	2.4999409026e+00,	3.5975057372e+02,	6.1358736814e+02,	-5.0767358884e+00
1.5200000000e-02,	1.5179249054e-02,	2.4999424458e+00,	3.6022008457e+02,	6.1348397740e+02,	-5.0652778567e+00
1.5300000000e-02,	1.4673462464e-02,	2.4999439385e+00,	3.6078812243e+02,	6.1327750027e+02,	-5.0497875568e+00
1.5400000000e-02,	1.4169423660e-02,	2.4999453806e+00,	3.6145306347e+02,	6.1296975367e+02,	-5.0303338042e+00
1.5500000000e-02,	1.3667525441e-02,	2.4999467724e+00,	3.6221321468e+02,	6.1256261505e+02,	-5.0069880075e+00
1.5600000000e-02,	1.3168153331e-02,	2.4999481142e+00,	3.6306681503e+02,	6.1205802181e+02,	-4.9798241356e+00
1.5700000000e-02,	1.2671685336e-02,	2.4999494061e+00,	3.6401203672e+02,	6.1145797071e+02,	-4.9489186799e+00
1.5800000000e-02,	1.2178491685e-02,	2.4999506486e+00,	3.6504698644e+02,	6.1076451707e+02,	-4.9143506125e+00
1.5900000000e-02,	1.1688934589e-02,	2.4999518420e+00,	3.6616970682e+02,	6.0997977391e+02,	-4.8762013418e+00
1.6000000000e-02,	1.1203367999e-02,	2.4999529865e+00,	3.6737817783e+02,	6.0910591097e+02,	-4.8345546627e+00
1.6100000000e-02,	1.0722137368e-02,	2.4999540828e+00,	3.6867031831e+02,	6.0814515360e+02,	-4.7894967057e+00
1.6200000000e-02,	1.0245579423e-02,	2.4999551311e+00,	3.7004398757e+02,	6.0709978163e+02,	-4.7411158812e+00
1.6300000000e-02,	9.7740219358e-03,	2.4999561321e+00,	3.7149698698e+02,	6.0597212807e+02,	-4.6895028218e+00
1.6400000000e-02,	9.3077835088e-03,	2.4999570861e+00,	3.7302706173e+02,	6.0476457781e+02,	-4.6347503215e+00
1.6500000000e-02,	8.8471733587e-03,	2.4999579938e+00,	3.7463190252e+02,	6.0347956616e+02,	-4.5769532727e+00
1.6600000000e-02,	8.3924911106e-03,	2.4999588557e+00,	3.7630914739e+02,	6.0211957741e+02,	-4.5162086006e+00
1.6700000000e-02,	7.9440265985e-03,	2.4999596725e+00,	3.7805638354e+02,	6.0068714329e+02,	-4.4526151951e+00
1.6800000000e-02,	7.5020596719e-03,	2.4999604448e+00,	3.7987114925e+02,	5.9918484133e+02,	-4.3862738415e+00
1.6900000000e-02,	7.0668600101e-03,	2.4999611731e+00,	3.8175093580e+02,	5.9761529322e+02,	-4.3172871485e+00
1.7000000000e-02,	6.6386869434e-03,	2.4999618584e+00,	3.8369318941e+02,	5.9598116314e+02,	-4.2457594745e+00
1.7100000000e-02,	6.2177892819e-03,	2.4999625011e+00,	3.8569531329e+02,	5.9428515596e+02,	-4.1717968534e+00
1.7200000000e-02,	5.8044051516e-03,	2.4999631022e+00,	3.8775466963e+02,	5.9253001550e+02,	-4.0955069173e+00
1.7300000000e-02,	5.3987618387e-03,	2.4999636623e+00,	3.8986858171e+02,	5.9071852270e+02,	-4.0169988198e+00
1.7400000000e-02,	5.0010756413e-03,	2.4999641822e+00,	3.9203433593e+02,	5.8885349376e+02,	-3.9363831566e+00
1.7500000000e-02,	4.6115517291e-03,	2.4999646628e+00,	3.9424918398e+02,	5.8693777830e+02,	-3.8537718864e+00
1.7600000000e-02,	4.2303840109e-03,	2.4999651048e+00,	3.9651034491e+02,	5.8497425745e+02,	-3.7692782508e+00
1.7700000000e-02,	3.8577550109e-03,	2.4999655091e+00,	3.9881500730e+02,	5.8296584196e+02,	-3.6830166933e+00
1.7800000000e-02,	3.4938357520e-03,	2.4999658766e+00,	4.0116033141e+02,	5.8091547033e+02,	-3.5951027784e+00
1.7900000000e-02,	3.1387856480e-03,	2.4999662082e+00,	4.0354345133e+02,	5.7882610687e+02,	-3.5056531108e+00
1.8000000000e-02,	2.7927524037e-03,	2.4999665047e+00,	4.0596147711e+02,	5.7670073982e+02,	-3.4147852541e+00
1.8100000000e-02,	2.4558719230e-03,	2.4999667670e+00,	4.0841149696e+02,	5.7454237949e+02,	-3.3226176506e+00
1.8200000000e-02,	2.1282682246e-03,	2.4999669962e+00,	4.1089057934e+02,	5.7235405640e+02,	-3.2292695412e+00
1.8300000000e-02,	1.8100533669e-03,	2.4999671930e+00,	4.1339577512e+02,	5.7013881946e+02,	-3.1348608867e+00
1.8400000000e-02,	1.5013273793e-03,	2.4999673585e+00,	4.1592411968e+02,	5.6789973418e+02,	-3.0395122901e+00
1.8500000000e-02,	1.2021782019e-03,	2.4999674936e+00,	4.1847263496e+02,	5.6563988098e+02,	-2.9433449204e+00
