t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	4.5000000000e+02,	3.5000000000e+02,	2.0000000000e+00
1.0000000000e-04,	-6.6574014878e-02,	2.4999933309e+00,	4.6588449771e+02,	3.3999952191e+02,	2.5176995159e+00
2.0000000000e-04,	-6.6296891024e-02,	2.4999866869e+00,	4.8129486927e+02,	3.3017329759e+02,	3.0224314335e+00
3.0000000000e-04,	-6.5970061621e-02,	2.4999800731e+00,	4.9607398759e+02,	3.2052612810e+02,	3.5109571899e+00
4.0000000000e-04,	-6.5595840350e-02,	2.4999734945e+00,	5.0940940020e+02,	3.1106286516e+02,	3.9669307007e+00
5.0000000000e-04,	-6.5177364619e-02,	2.4999669555e+00,	5.2178887377e+02,	3.0178809494e+02,	4.4000155766e+00
6.0000000000e-04,	-6.4716299629e-02,	2.4999604604e+00,	5.3366332300e+02,	2.9270621646e+02,	4.8191421309e+00
7.0000000000e-04,	-6.4213943968e-02,	2.4999540136e+00,	5.4512212627e+02,	2.8382159509e+02,	5.2260106235e+00
8.0000000000e-04,	-6.3671478769e-02,	2.4999476190e+00,	5.5621008069e+02,	2.7513856889e+02,	5.6214302360e+00
9.0000000000e-04,	-6.3090024287e-02,	2.4999412806e+00,	5.6695408790e+02,	2.6666143718e+02,	6.0058530144e+00
1.0000000000e-03,	-6.2470665715e-02,	2.4999350022e+00,	5.7737173674e+02,	2.5839444590e+02,	6.3795458168e+00
1.1000000000e-03,	-6.1814467465e-02,	2.4999287877e+00,	5.8747507822e+02,	2.5034177261e+02,	6.7426661120e+00
1.2000000000e-03,	-6.1122481937e-02,	2.4999226405e+00,	5.9727258910e+02,	2.4250751232e+02,	7.0953015356e+00
1.3000000000e-03,	-6.0395755257e-02,	2.4999165643e+00,	6.0677030990e+02,	2.3489566427e+02,	7.4374929126e+00
1.4000000000e-03,	-5.9635331182e-02,	2.4999105625e+00,	6.1597255674e+02,	2.2751011993e+02,	7.7692487362e+00
1.5000000000e-03,	-5.8842253817e-02,	2.4999046384e+00,	6.2488239291e+02,	2.2035465196e+02,	8.0905548190e+00
1.6000000000e-03,	-5.8017569535e-02,	2.4998987951e+00,	6.3350195552e+02,	2.1343290419e+02,	8.4013810266e+00
1.7000000000e-03,	-5.7162328307e-02,	2.4998930359e+00,	6.4183269006e+02,	2.0674838252e+02,	8.7016861507e+00
1.8000000000e-03,	-5.6277584624e-02,	2.4998873636e+00,	6.4987552389e+02,	2.0030444664e+02,	8.9914215451e+00
1.9000000000e-03,	-5.5364398096e-02,	2.4998817813e+00,	6.5763099773e+02,	1.9410430240e+02,	9.2705339067e+00
2.0000000000e-03,	-5.4423833802e-02,	2.4998762917e+00,	6.6509936749e+02,	1.8815099498e+02,	9.5389674501e+00
2.1000000000e-03,	-5.3456962452e-02,	2.4998708974e+00,	6.7228068452e+02,	1.8244740259e+02,	9.7966656387e+00
2.2000000000e-03,	-5.2464860385e-02,	2.4998656011e+00,	6.7917485993e+02,	1.7699623070e+02,	1.0043572584e+01
2.3000000000e-03,	-5.1448609449e-02,	2.4998604052e+00,	6.8578171671e+02,	1.7180000689e+02,	1.0279634196e+01
2.4000000000e-03,	-5.0409296772e-02,	2.4998553121e+00,	6.9210103263e+02,	1.6686107605e+02,	1.0504799132e+01
2.5000000000e-03,	-4.9348014443e-02,	2.4998503241e+00,	6.9813257576e+02,	1.6218159607e+02,	1.0719019594e+01
2.6000000000e-03,	-4.8265859127e-02,	2.4998454432e+00,	7.0387613431e+02,	1.5776353398e+02,	1.0922252007e+01
2.7000000000e-03,	-4.7163931609e-02,	2.4998406716e+00,	7.0933154170e+02,	1.5360866236e+02,	1.1114457587e+01
2.8000000000e-03,	-4.6043336294e-02,	2.4998360111e+00,	7.1449869799e+02,	1.4971855627e+02,	1.1295602835e+01
2.9000000000e-03,	-4.4905180653e-02,	2.4998314635e+00,	7.1937758810e+02,	1.4609459033e+02,	1.1465659955e+01
3.0000000000e-03,	-4.3750574638e-02,	2.4998270306e+00,	7.2396829747e+02,	1.4273793628e+02,	1.1624607224e+01
3.1000000000e-03,	-4.2580630056e-02,	2.4998227139e+00,	7.2827102561e+02,	1.3964956080e+02,	1.1772429296e+01
3.2000000000e-03,	-4.1396459916e-02,	2.4998185149e+00,	7.3228609772e+02,	1.3683022355e+02,	1.1909117483e+01
3.3000000000e-03,	-4.0199177756e-02,	2.4998144350e+00,	7.3601397485e+02,	1.3428047564e+02,	1.2034669984e+01
3.4000000000e-03,	-3.8989896940e-02,	2.4998104755e+00,	7.3945526258e+02,	1.3200065822e+02,	1.2149092087e+01
3.5000000000e-03,	-3.7769729942e-02,	2.4998066374e+00,	7.4261071864e+02,	1.2999090145e+02,	1.2252396344e+01
3.6000000000e-03,	-3.6539787610e-02,	2.4998029219e+00,	7.4548125946e+02,	1.2825112368e+02,	1.2344602716e+01
3.7000000000e-03,	-3.5301178420e-02,	2.4997993298e+00,	7.4806796576e+02,	1.2678103083e+02,	1.2425738699e+01
3.8000000000e-03,	-3.4055007720e-02,	2.4997958619e+00,	7.5037208747e+02,	1.2558011612e+02,	1.2495839427e+01
3.9000000000e-03,	-3.2802376957e-02,	2.4997925190e+00,	7.5239504773e+02,	1.2464765995e+02,	1.2554947756e+01
4.0000000000e-03,	-3.1544382903e-02,	2.4997893016e+00,	7.5413844646e+02,	1.2398273000e+02,	1.2603114329e+01
4.1000000000e-03,	-3.0282116876e-02,	2.4997862102e+00,	7.5560406318e+02,	1.2358418165e+02,	1.2640397631e+01
4.2000000000e-03,	-2.9016663949e-02,	2.4997832453e+00,	7.5679385938e+02,	1.2345065848e+02,	1.2666864018e+01
4.3000000000e-03,	-2.7749102169e-02,	2.4997804070e+00,	7.5770998040e+02,	1.2358059312e+02,	1.2682587746e+01
4.4000000000e-03,	-2.6480501759e-02,	2.4997776955e+00,	7.5835475681e+02,	1.2397220817e+02,	1.2687650973e+01
4.5000000000e-03,	-2.5211924332e-02,	2.4997751109e+00,	7.5873070543e+02,	1.2462351746e+02,	1.2682143759e+01
4.6000000000e-03,	-2.3944422099e-02,	2.4997726531e+00,	7.5884052998e+02,	1.2553232741e+02,	1.2666164051e+01
4.7000000000e-03,	-2.2679037086e-02,	2.4997703219e+00,	7.5868712133e+02,	1.2669623862e+02,	1.2639817654e+01
4.8000000000e-03,	-2.1416800346e-02,	2.4997681172e+00,	7.5827355744e+02,	1.2811264762e+02,	1.2603218196e+01
4.9000000000e-03,	-2.0158731178e-02,	2.4997660384e+00,	7.5760310301e+02,	1.2977874888e+02,	1.2556487083e+01
5.0000000000e-03,	-1.8905836355e-02,	2.4997640852e+00,	7.5667920884e+02,	1.3169153690e+02,	1.2499753439e+01
5.1000000000e-03,	-1.7659109357e-02,	2.4997622571e+00,	7.5550551090e+02,	1.3384780856e+02,	1.2433154047e+01
5.2000000000e-03,	-1.6419529600e-02,	2.4997605532e+00,	7.5408582919e+02,	1.3624416556e+02,	1.2356833273e+01
5.3000000000e-03,	-1.5188061694e-02,	2.4997589729e+00,	7.5242416632e+02,	1.3887701711e+02,	1.2270942984e+01
5.4000000000e-03,	-1.3965654686e-02,	2.4997575153e+00,	7.5052470592e+02,	1.4174258273e+02,	1.2175642464e+01
5.5000000000e-03,	-1.2753241330e-02,	2.4997561794e+00,	7.4839181081e+02,	1.4483689521e+02,	1.2071098312e+01
5.6000000000e-03,	-1.1551737359e-02,	2.4997549643e+00,	7.4603002101e+02,	1.4815580371e+02,	1.1957484346e+01
5.7000000000e-03,	-1.0362040765e-02,	2.4997538687e+00,	7.4344405156e+02,	1.5169497707e+02,	1.1834981490e+01
5.8000000000e-03,	-9.1850311009e-03,	2.4997528914e+00,	7.4063879018e+02,	1.5544990717e+02,	1.1703777660e+01
5.9000000000e-03,	-8.0215687802e-03,	2.4997520312e+00,	7.3761929481e+02,	1.5941591249e+02,	1.1564067646e+01
6.0000000000e-03,	-6.8724944005e-03,	2.4997512866e+00,	7.3439079098e+02,	1.6358814177e+02,	1.1416052984e+01
6.1000000000e-03,	-5.7386280737e-03,	2.4997506562e+00,	7.3095866912e+02,	1.6796157780e+02,	1.1259941826e+01
6.2000000000e-03,	-4.6207687710e-03,	2.4997501384e+00,	7.2732848168e+02,	1.7253104131e+02,	1.1095948807e+01
6.3000000000e-03,	-3.5196936819e-03,	2.4997497315e+00,	7.2350594032e+02,	1.7729119501e+02,	1.0924294906e+01
6.4000000000e-03,	-2.4361575866e-03,	2.4997494339e+00,	7.1949691284e+02,	1.8223654768e+02,	1.0745207303e+01
6.5000000000e-03,	-1.3708922433e-03,	2.4997492437e+00,	7.1530742024e+02,	1.8736145839e+02,	1.0558919237e+01
6.6000000000e-03,	-3.2460578937e-04,	2.4997491590e+00,	7.1094363367e+02,	1.9266014078e+02,	1.0365669858e+01
6.7000000000e-03,	7.0201784202e-04,	2.4997491781e+00,	7.0641187136e+02,	1.9812666747e+02,	1.0165704078e+01
6.8000000000e-03,	1.7083194910e-03,	2.4997492988e+00,	7.0171859567e+02,	2.0375497443e+02,	9.9592724247e+00
6.9000000000e-03,	2.6936653250e-03,	2.4997495190e+00,	6.9687041004e+02,	2.0953886555e+02,	9.7466308898e+00
7.0000000000e-03,	3.6574473775e-03,	2.4997498368e+00,	6.9187405620e+02,	2.1547201714e+02,	9.5280407813e+00
7.1000000000e-03,	4.5990840725e-03,	2.4997502498e+00,	6.8673641137e+02,	2.2154798252e+02,	9.3037685771e+00
7.2000000000e-03,	5.5180207344e-03,	2.4997507558e+00,	6.8146448566e+02,	2.2776019661e+02,	9.0740857810e+00
7.3000000000e-03,	6.4137300833e-03,	2.4997513526e+00,	6.7606541971e+02,	2.3410198059e+02,	8.8392687824e+00
7.4000000000e-03,	7.2857127170e-03,	2.4997520378e+00,	6.7054648252e+02,	2.4056654642e+02,	8.5995987219e+00
7.5000000000e-03,	8.1334975794e-03,	2.4997528090e+00,	6.6491506972e+02,	2.4714700151e+02,	8.3553613641e+00
7.6000000000e-03,	8.9566424173e-03,	2.4997536637e+00,	6.5917870213e+02,	2.5383635320e+02,	8.1068469787e+00
7.7000000000e-03,	9.7547342251e-03,	2.4997545995e+00,	6.5334502493e+02,	2.6062751327e+02,	7.8543502331e+00
7.8000000000e-03,	1.0527389680e-02,	2.4997556138e+00,	6.4742180730e+02,	2.6751330231e+02,	7.5981700998e+00
7.9000000000e-03,	1.1274255567e-02,	2.4997567041e+00,	6.4141694298e+02,	2.7448645403e+02,	7.3386097790e+00
8.0000000000e-03,	1.1995009204e-02,	2.4997578678e+00,	6.3533845158e+02,	2.8153961936e+02,	7.0759766443e+00
8.1000000000e-03,	1.2689358849e-02,	2.4997591022e+00,	6.2919448110e+02,	2.8866537045e+02,	6.8105822130e+00
8.2000000000e-03,	1.3357044121e-02,	2.4997604047e+00,	6.2299331177e+02,	2.9585620436e+02,	6.5427421481e+00
8.3000000000e-03,	1.3997836414e-02,	2.4997617727e+00,	6.1674336160e+02,	3.0310454660e+02,	6.2727763001e+00
8.4000000000e-03,	1.4611539320e-02,	2.4997632034e+00,	6.1045319405e+02,	3.1040275424e+02,	6.0010087962e+00
8.5000000000e-03,	1.5197989065e-02,	2.4997646941e+00,	6.0413152824e+02,	3.1774311870e+02,	5.7277681908e+00
8.6000000000e-03,	1.5757054957e-02,	2.4997662421e+00,	5.9778725262e+02,	3.2511786807e+02,	5.4533876909e+00
8.7000000000e-03,	1.6288639873e-02,	2.4997678446e+00,	5.9142944278e+02,	3.3251916887e+02,	5.1782054782e+00
8.8000000000e-03,	1.6792680775e-02,	2.4997694989e+00,	5.8506738484e+02,	3.3993912712e+02,	4.9025651545e+00
8.9000000000e-03,	1.7269149280e-02,	2.4997712022e+00,	5.7871060604e+02,	3.4736978866e+02,	4.6268163476e+00
9.0000000000e-03,	1.7718052302e-02,	2.4997729518e+00,	5.7236891497e+02,	3.5480313846e+02,	4.3513155302e+00
9.1000000000e-03,	1.8139432790e-02,	2.4997747449e+00,	5.6605245500e+02,	3.6223109875e+02,	4.0764271249e+00
9.2000000000e-03,	1.8533370591e-02,	2.4997765788e+00,	5.5977177592e+02,	3.6964552574e+02,	3.8025250036e+00
9.3000000000e-03,	1.8899983497e-02,	2.4997784507e+00,	5.5353793174e+02,	3.7703820451e+02,	3.5299945446e+00
9.4000000000e-03,	1.9239428527e-02,	2.4997803579e+00,	5.4736261684e+02,	3.8440084174e+02,	3.2592355019e+00
9.5000000000e-03,	1.9551903558e-02,	2.4997822977e+00,	5.4125836079e+02,	3.9172505567e+02,	2.9906661024e+00
9.6000000000e-03,	1.9837649456e-02,	2.4997842674e+00,	5.3523881681e+02,	3.9900236254e+02,	2.7247290854e+00
9.7000000000e-03,	2.0096952953e-02,	2.4997862643e+00,	5.2931920828e+02,	4.0622415864e+02,	2.4619009928e+00
9.8000000000e-03,	2.0330150721e-02,	2.4997882859e+00,	5.2351706201e+02,	4.1338169651e+02,	2.2027073101e+00
9.9000000000e-03,	2.0537635466e-02,	2.4997903295e+00,	5.1785351481e+02,	4.2046605366e+02,	1.9477492229e+00
1.0000000000e-02,	2.0719865831e-02,	2.4997923926e+00,	5.1235593599e+02,	4.2746809139e+02,	1.6977568920e+00
1.0100000000e-02,	2.0877384671e-02,	2.4997944726e+00,	5.0706431558e+02,	4.3437840041e+02,	1.4537183034e+00
1.0200000000e-02,	2.1010862229e-02,	2.4997965672e+00,	5.0205448992e+02,	4.4118722991e+02,	1.2173452002e+00
1.0300000000e-02,	2.1121367434e-02,	2.4997986740e+00,	4.9771952926e+02,	4.4788440668e+02,	9.9670245146e-01
1.0400000000e-02,	2.1210623872e-02,	2.4998007908e+00,	4.9394737768e+02,	4.5445929990e+02,	7.8976155562e-01
1.0500000000e-02,	2.1279554449e-02,	2.4998029155e+00,	4.9039691590e+02,	4.6090053927e+02,	5.8992753256e-01
1.0600000000e-02,	2.1328815282e-02,	2.4998050461e+00,	4.8700992034e+02,	4.6719550965e+02,	3.9628821379e-01
1.0700000000e-02,	2.1359009398e-02,	2.4998071806e+00,	4.8375857028e+02,	4.7332972886e+02,	2.0857682857e-01
1.0800000000e-02,	2.1370728618e-02,	2.4998093172e+00,	4.8062638348e+02,	4.7928582292e+02,	2.6811211202e-02
