t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	8.3500000000e-02,	2.5000000000e+00,	3.0000000000e+02,	6.0000000000e+02,	-6.0000000000e+00
1.0000000000e-04,	8.2872975195e-02,	2.5000083191e+00,	2.8716384833e+02,	6.1408673743e+02,	-6.5384577820e+00
2.0000000000e-04,	8.2192715169e-02,	2.5000165728e+00,	2.7459909431e+02,	6.2783467248e+02,	-7.0647115633e+00
3.0000000000e-04,	8.1460439183e-02,	2.5000247559e+00,	2.6231001661e+02,	6.4124875424e+02,	-7.5787747525e+00
4.0000000000e-04,	8.0677367683e-02,	2.5000328632e+00,	2.5030112719e+02,	6.5433177226e+02,	-8.0806129015e+00
5.0000000000e-04,	7.9844726366e-02,	2.5000408897e+00,	2.3857709627e+02,	6.6708496273e+02,	-8.5701573290e+00
6.0000000000e-04,	7.8963749101e-02,	2.5000488305e+00,	2.2714269122e+02,	6.7950842343e+02,	-9.0473146443e+00
7.0000000000e-04,	7.8035680033e-02,	2.5000566809e+00,	2.1600272580e+02,	6.9160140911e+02,	-9.5119736662e+00
8.0000000000e-04,	7.7061775094e-02,	2.5000644362e+00,	2.0516201787e+02,	7.0336254834e+02,	-9.9640106094e+00
9.0000000000e-04,	7.6043303054e-02,	2.5000720918e+00,	1.9462535339e+02,	7.1479000717e+02,	-1.0403293076e+01
1.0000000000e-03,	7.4981546221e-02,	2.5000796434e+00,	1.8439745577e+02,	7.2588161538e+02,	-1.0829683192e+01
1.1000000000e-03,	7.3877800854e-02,	2.5000870867e+00,	1.7448295932e+02,	7.3663496584e+02,	-1.1243040130e+01
1.2000000000e-03,	7.2733377360e-02,	2.5000944176e+00,	1.6488638627e+02,	7.4704749395e+02,	-1.1643222153e+01
1.3000000000e-03,	7.1549600288e-02,	2.5001016321e+00,	1.5561212660e+02,	7.5711654229e+02,	-1.2030088314e+01
1.4000000000e-03,	7.0327808187e-02,	2.5001087262e+00,	1.4666442020e+02,	7.6683941369e+02,	-1.2403499870e+01
1.5000000000e-03,	6.9069353317e-02,	2.5001156964e+00,	1.3804734124e+02,	7.7621341553e+02,	-1.2763321486e+01
1.6000000000e-03,	6.7775601258e-02,	2.5001225389e+00,	1.2976478408e+02,	7.8523589693e+02,	-1.3109422257e+01
1.7000000000e-03,	6.6447930420e-02,	2.5001292504e+00,	1.2182045083e+02,	7.9390428032e+02,	-1.3441676590e+01
1.8000000000e-03,	6.5087731479e-02,	2.5001358274e+00,	1.1421784012e+02,	8.0221608848e+02,	-1.3759964967e+01
1.9000000000e-03,	6.3696406726e-02,	2.5001422669e+00,	1.0696023707e+02,	8.1016896784e+02,	-1.4064174616e+01
2.0000000000e-03,	6.2275369371e-02,	2.5001485657e+00,	1.0005070423e+02,	8.1776070861e+02,	-1.4354200088e+01
2.1000000000e-03,	6.0826042777e-02,	2.5001547210e+00,	9.3492073487e+01,	8.2498926237e+02,	-1.4629943778e+01
2.2000000000e-03,	5.9349859661e-02,	2.5001607300e+00,	8.7286938712e+01,	8.3185275742e+02,	-1.4891316374e+01
2.3000000000e-03,	5.7848261236e-02,	2.5001665901e+00,	8.1437649203e+01,	8.3834951228e+02,	-1.5138237261e+01
2.4000000000e-03,	5.6322696328e-02,	2.5001722989e+00,	7.5946303782e+01,	8.4447804752e+02,	-1.5370634875e+01
2.5000000000e-03,	5.4774620454e-02,	2.5001778539e+00,	7.0814745512e+01,	8.5023709624e+02,	-1.5588447015e+01
2.6000000000e-03,	5.3205494871e-02,	2.5001832531e+00,	6.6044556997e+01,	8.5562561321e+02,	-1.5791621124e+01
2.7000000000e-03,	5.1616785597e-02,	2.5001884944e+00,	6.1637056206e+01,	8.6064278303e+02,	-1.5980114536e+01
2.8000000000e-03,	5.0009962417e-02,	2.5001935759e+00,	5.7593292812e+01,	8.6528802724e+02,	-1.6153894689e+01
2.9000000000e-03,	4.8386497856e-02,	2.5001984958e+00,	5.3914044984e+01,	8.6956101057e+02,	-1.6312939312e+01
3.0000000000e-03,	4.6747866144e-02,	2.5002032527e+00,	5.0599816647e+01,	8.7346164638e+02,	-1.6457236595e+01
3.1000000000e-03,	4.5095542167e-02,	2.5002078449e+00,	4.7650835143e+01,	8.7699010143e+02,	-1.6586785326e+01
3.2000000000e-03,	4.3431000393e-02,	2.5002122714e+00,	4.5067049311e+01,	8.8014679993e+02,	-1.6701595012e+01
3.3000000000e-03,	4.1755713800e-02,	2.5002165308e+00,	4.2848127945e+01,	8.8293242701e+02,	-1.6801685981e+01
3.4000000000e-03,	4.0071152792e-02,	2.5002206222e+00,	4.0993458626e+01,	8.8534793163e+02,	-1.6887089460e+01
