t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-8.3500000000e-02,	2.5000000000e+00,	6.0000000000e+02,	3.5000000000e+02,	5.0000000000e+00
1.0000000000e-04,	-8.2972381791e-02,	2.4999916759e+00,	6.1409704545e+02,	3.3657851802e+02,	5.5503705485e+00
2.0000000000e-04,	-8.2390322888e-02,	2.4999834073e+00,	6.2787555493e+02,	3.2343412759e+02,	6.0888285468e+00
3.0000000000e-04,	-8.1755011333e-02,	2.4999751996e+00,	6.4133998446e+02,	3.1056862727e+02,	6.6154271438e+00
4.0000000000e-04,	-8.1067632854e-02,	2.4999670581e+00,	6.5449265985e+02,	2.9798453288e+02,	7.1301625393e+00
5.0000000000e-04,	-8.0329375738e-02,	2.4999589878e+00,	6.6733437222e+02,	2.8568489543e+02,	7.6329895358e+00
6.0000000000e-04,	-7.9541434390e-02,	2.4999509939e+00,	6.7986478610e+02,	2.7367316205e+02,	8.1238324810e+00
7.0000000000e-04,	-7.8705011963e-02,	2.4999430811e+00,	6.9208272992e+02,	2.6195306752e+02,	8.6025932479e+00
8.0000000000e-04,	-7.7821322287e-02,	2.4999352544e+00,	7.0398640962e+02,	2.5052854809e+02,	9.0691572306e+00
9.0000000000e-04,	-7.6891591283e-02,	2.4999275184e+00,	7.1557356985e+02,	2.3940367182e+02,	9.5233979606e+00
1.0000000000e-03,	-7.5917057954e-02,	2.4999198776e+00,	7.2684161836e+02,	2.2858258151e+02,	9.9651807370e+00
1.1000000000e-03,	-7.4898975065e-02,	2.4999123364e+00,	7.3778772403e+02,	2.1806944732e+02,	1.0394365534e+01
1.2000000000e-03,	-7.3838609545e-02,	2.4999048992e+00,	7.4840889532e+02,	2.0786842695e+02,	1.0810809367e+01
1.3000000000e-03,	-7.2737242691e-02,	2.4998975701e+00,	7.5870204403e+02,	1.9798363191e+02,	1.1214368242e+01
1.4000000000e-03,	-7.1596170177e-02,	2.4998903531e+00,	7.6866403789e+02,	1.8841909854e+02,	1.1604898787e+01
1.5000000000e-03,	-7.0416701927e-02,	2.4998832521e+00,	7.7829174435e+02,	1.7917876309e+02,	1.1982259625e+01
1.6000000000e-03,	-6.9200161853e-02,	2.4998762710e+00,	7.8758206743e+02,	1.7026643998e+02,	1.2346312549e+01
1.7000000000e-03,	-6.7947887488e-02,	2.4998694133e+00,	7.9653197914e+02,	1.6168580281e+02,	1.2696923527e+01
1.8000000000e-03,	-6.6661229519e-02,	2.4998626826e+00,	8.0513854629e+02,	1.5344036762e+02,	1.3033963573e+01
1.9000000000e-03,	-6.5341551250e-02,	2.4998560821e+00,	8.1339895374e+02,	1.4553347812e+02,	1.3357309512e+01
2.0000000000e-03,	-6.3990227985e-02,	2.4998496153e+00,	8.2131052450e+02,	1.3796829256e+02,	1.3666844639e+01
2.1000000000e-03,	-6.2608646346e-02,	2.4998432851e+00,	8.2887073734e+02,	1.3074777207e+02,	1.3962459305e+01
2.2000000000e-03,	-6.1198203550e-02,	2.4998370945e+00,	8.3607724220e+02,	1.2387467020e+02,	1.4244051440e+01
2.3000000000e-03,	-5.9760306620e-02,	2.4998310464e+00,	8.4292787380e+02,	1.1735152364e+02,	1.4511527003e+01
2.4000000000e-03,	-5.8296371565e-02,	2.4998251433e+00,	8.4942066356e+02,	1.1118064388e+02,	1.4764800394e+01
2.5000000000e-03,	-5.6807822517e-02,	2.4998193879e+00,	8.5555385026e+02,	1.0536410976e+02,	1.5003794810e+01
2.6000000000e-03,	-5.5296090835e-02,	2.4998137825e+00,	8.6132588936e+02,	9.9903760806e+01,	1.5228442571e+01
2.7000000000e-03,	-5.3762614178e-02,	2.4998083294e+00,	8.6673546135e+02,	9.4801191320e+01,	1.5438685401e+01
2.8000000000e-03,	-5.2208835551e-02,	2.4998030307e+00,	8.7178147904e+02,	9.0057745089e+01,	1.5634474679e+01
