t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	4.5000000000e+02,	4.5000000000e+02,	0.0000000000e+00
1.0000000000e-04,	-6.6772418533e-02,	2.4999933209e+00,	4.6590501346e+02,	4.3842937992e+02,	5.4951267080e-01
2.0000000000e-04,	-6.6690544887e-02,	2.4999866473e+00,	4.8137551547e+02,	4.2709765370e+02,	1.0855572355e+00
3.0000000000e-04,	-6.6555848302e-02,	2.4999799846e+00,	4.9624999637e+02,	4.1599313248e+02,	1.6051372778e+00
4.0000000000e-04,	-6.6370676776e-02,	2.4999733378e+00,	5.0970185553e+02,	4.0510870009e+02,	2.0918631088e+00
5.0000000000e-04,	-6.6138150321e-02,	2.4999667120e+00,	5.2224726591e+02,	3.9443993807e+02,	2.5561465568e+00
6.0000000000e-04,	-6.5859898945e-02,	2.4999601117e+00,	5.3432429418e+02,	3.8398430009e+02,	3.0067998818e+00
7.0000000000e-04,	-6.5537184681e-02,	2.4999535415e+00,	5.4602058430e+02,	3.7374069102e+02,	3.4455978654e+00
8.0000000000e-04,	-6.5171145054e-02,	2.4999470057e+00,	5.5737979351e+02,	3.6370909545e+02,	3.8734139612e+00
9.0000000000e-04,	-6.4762850999e-02,	2.4999405087e+00,	5.6842783035e+02,	3.5389030701e+02,	4.2907504667e+00
1.0000000000e-03,	-6.4313333988e-02,	2.4999340545e+00,	5.7918134545e+02,	3.4428572985e+02,	4.6979123119e+00
1.1000000000e-03,	-6.3823601426e-02,	2.4999276474e+00,	5.8965147566e+02,	3.3489722947e+02,	5.0950849238e+00
1.2000000000e-03,	-6.3294646345e-02,	2.4999212911e+00,	5.9984579421e+02,	3.2572701841e+02,	5.4823755158e+00
1.3000000000e-03,	-6.2727453902e-02,	2.4999149897e+00,	6.0976944173e+02,	3.1677756692e+02,	5.8598374963e+00
1.4000000000e-03,	-6.2123005930e-02,	2.4999087469e+00,	6.1942583412e+02,	3.0805153171e+02,	6.2274860483e+00
1.5000000000e-03,	-6.1482284201e-02,	2.4999025663e+00,	6.2881713156e+02,	2.9955169859e+02,	6.5853086594e+00
1.6000000000e-03,	-6.0806272805e-02,	2.4998964516e+00,	6.3794456352e+02,	2.9128093532e+02,	6.9332725640e+00
1.7000000000e-03,	-6.0095959886e-02,	2.4998904062e+00,	6.4680866219e+02,	2.8324215254e+02,	7.2713301930e+00
1.8000000000e-03,	-5.9352338910e-02,	2.4998844335e+00,	6.5540943522e+02,	2.7543827106e+02,	7.5994232832e+00
1.9000000000e-03,	-5.8576409568e-02,	2.4998785368e+00,	6.6374649671e+02,	2.6787219406e+02,	7.9174860529e+00
2.0000000000e-03,	-5.7769178400e-02,	2.4998727193e+00,	6.7181916872e+02,	2.6054678339e+02,	8.2254477067e+00
2.1000000000e-03,	-5.6931659189e-02,	2.4998669840e+00,	6.7962656141e+02,	2.5346483911e+02,	8.5232344459e+00
2.2000000000e-03,	-5.6064873180e-02,	2.4998613339e+00,	6.8716763724e+02,	2.4662908181e+02,	8.8107711086e+00
2.3000000000e-03,	-5.5169849143e-02,	2.4998557720e+00,	6.9444126323e+02,	2.4004213705e+02,	9.0879825236e+00
2.4000000000e-03,	-5.4247623320e-02,	2.4998503009e+00,	7.0144625394e+02,	2.3370652185e+02,	9.3547946418e+00
2.5000000000e-03,	-5.3299239260e-02,	2.4998449233e+00,	7.0818140725e+02,	2.2762463268e+02,	9.6111354914e+00
2.6000000000e-03,	-5.2325747571e-02,	2.4998396419e+00,	7.1464553437e+02,	2.2179873481e+02,	9.8569359911e+00
2.7000000000e-03,	-5.1328205595e-02,	2.4998344590e+00,	7.2083748535e+02,	2.1623095297e+02,	1.0092130647e+01
2.8000000000e-03,	-5.0307677018e-02,	2.4998293770e+00,	7.2675617076e+02,	2.1092326290e+02,	1.0316658157e+01
2.9000000000e-03,	-4.9265231427e-02,	2.4998243982e+00,	7.3240058035e+02,	2.0587748391e+02,	1.0530461929e+01
3.0000000000e-03,	-4.8201943811e-02,	2.4998195246e+00,	7.3776979916e+02,	2.0109527220e+02,	1.0733490539e+01
