t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-8.3500000000e-02,	2.5000000000e+00,	4.5000000000e+02,	7.5000000000e+02,	-6.0000000000e+00
1.0000000000e-04,	-8.4058292917e-02,	2.4999916214e+00,	4.6939599112e+02,	7.2776702938e+02,	-5.1674207652e+00
2.0000000000e-04,	-8.4533858191e-02,	2.4999831911e+00,	4.8834629011e+02,	7.0565514259e+02,	-4.3461770498e+00
3.0000000000e-04,	-8.4928259897e-02,	2.4999747173e+00,	5.0623123458e+02,	6.8369194118e+02,	-3.5492141320e+00
4.0000000000e-04,	-8.5244728580e-02,	2.4999662080e+00,	5.2276165371e+02,	6.6190604046e+02,	-2.7828877350e+00
5.0000000000e-04,	-8.5485298533e-02,	2.4999576709e+00,	5.3879782423e+02,	6.4032747439e+02,	-2.0305930033e+00
6.0000000000e-04,	-8.5651244410e-02,	2.4999491135e+00,	5.5447578970e+02,	6.1898870416e+02,	-1.2902582893e+00
7.0000000000e-04,	-8.5743734849e-02,	2.4999405431e+00,	5.6985168801e+02,	5.9792583769e+02,	-5.6148299368e-01
8.0000000000e-04,	-8.5763934119e-02,	2.4999319671e+00,	5.8495484379e+02,	5.7718059558e+02,	1.5548496431e-01
9.0000000000e-04,	-8.5713054003e-02,	2.4999233927e+00,	5.9980162768e+02,	5.5680396949e+02,	8.5995316384e-01
1.0000000000e-03,	-8.5592398759e-02,	2.4999148268e+00,	6.1440105048e+02,	5.3686418451e+02,	1.5507373193e+00
1.1000000000e-03,	-8.5403429387e-02,	2.4999062765e+00,	6.2875754220e+02,	5.1746934456e+02,	2.2257639528e+00
1.2000000000e-03,	-8.5147939601e-02,	2.4998977484e+00,	6.4287253755e+02,	4.9893545076e+02,	2.8787417359e+00
1.3000000000e-03,	-8.4829231712e-02,	2.4998892490e+00,	6.5674558331e+02,	4.8217869574e+02,	3.4913377514e+00
1.4000000000e-03,	-8.4450301898e-02,	2.4998807845e+00,	6.7037516758e+02,	4.6614840281e+02,	4.0845352953e+00
1.5000000000e-03,	-8.4012828723e-02,	2.4998723609e+00,	6.8375885469e+02,	4.5063131698e+02,	4.6625507542e+00
1.6000000000e-03,	-8.3518249020e-02,	2.4998639839e+00,	6.9689344341e+02,	4.3555209561e+02,	5.2268269560e+00
1.7000000000e-03,	-8.2967896941e-02,	2.4998556591e+00,	7.0977514822e+02,	4.2087091444e+02,	5.7780846756e+00
1.8000000000e-03,	-8.2363052738e-02,	2.4998473921e+00,	7.2239974398e+02,	4.0656389401e+02,	6.3167169993e+00
1.9000000000e-03,	-8.1704967212e-02,	2.4998391883e+00,	7.3476268016e+02,	3.9261590068e+02,	6.8429355895e+00
2.0000000000e-03,	-8.0994876007e-02,	2.4998310529e+00,	7.4685917204e+02,	3.7901716287e+02,	7.3568401835e+00
2.1000000000e-03,	-8.0234008721e-02,	2.4998229910e+00,	7.5868427431e+02,	3.6576143663e+02,	7.8584567537e+00
2.2000000000e-03,	-7.9423595041e-02,	2.4998150077e+00,	7.7023294141e+02,	3.5284491160e+02,	8.3477605962e+00
2.3000000000e-03,	-7.8564869011e-02,	2.4998071079e+00,	7.8150007752e+02,	3.4026551168e+02,	8.8246913166e+00
2.4000000000e-03,	-7.7659072056e-02,	2.4997992963e+00,	7.9248057854e+02,	3.2802242392e+02,	9.2891630924e+00
2.5000000000e-03,	-7.6707455141e-02,	2.4997915776e+00,	8.0316936769e+02,	3.1611576754e+02,	9.7410720030e+00
2.6000000000e-03,	-7.5711280295e-02,	2.4997839563e+00,	8.1356142594e+02,	3.0454635346e+02,	1.0180301450e+01
2.7000000000e-03,	-7.4671821666e-02,	2.4997764368e+00,	8.2365181839e+02,	2.9331550454e+02,	1.0606726277e+01
2.8000000000e-03,	-7.3590366207e-02,	2.4997690233e+00,	8.3343571714e+02,	2.8242491797e+02,	1.1020215983e+01
2.9000000000e-03,	-7.2468214082e-02,	2.4997617201e+00,	8.4290842144e+02,	2.7187655775e+02,	1.1420637274e+01
3.0000000000e-03,	-7.1306678835e-02,	2.4997545310e+00,	8.5206537541e+02,	2.6167256918e+02,	1.1807856125e+01
3.1000000000e-03,	-7.0107087376e-02,	2.4997474600e+00,	8.6090218379e+02,	2.5181520979e+02,	1.2181739480e+01
