t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	3.5000000000e+02,	2.5000000000e+02,	2.0000000000e+00
1.0000000000e-04,	1.6891943630e-02,	2.5000016797e+00,	3.5031247432e+02,	2.5836898163e+02,	1.8388698536e+00
2.0000000000e-04,	1.7067776164e-02,	2.5000033779e+00,	3.5058299990e+02,	2.6669272599e+02,	1.6778054782e+00
3.0000000000e-04,	1.7227512385e-02,	2.5000050928e+00,	3.5081543224e+02,	2.7496688943e+02,	1.5169708562e+00
4.0000000000e-04,	1.7371183429e-02,	2.5000068228e+00,	3.5101357454e+02,	2.8318712406e+02,	1.3565290097e+00
5.0000000000e-04,	1.7498836680e-02,	2.5000085665e+00,	3.5118117473e+02,	2.9134907978e+02,	1.1966418990e+00
6.0000000000e-04,	1.7610535661e-02,	2.5000103221e+00,	3.5132192254e+02,	2.9944840621e+02,	1.0374703266e+00
7.0000000000e-04,	1.7706359916e-02,	2.5000120880e+00,	3.5143944671e+02,	3.0748075434e+02,	8.7917384741e-01
8.0000000000e-04,	1.7786404876e-02,	2.5000138628e+00,	3.5153731233e+02,	3.1544177797e+02,	7.2191068715e-01
9.0000000000e-04,	1.7850781727e-02,	2.5000156448e+00,	3.5161901818e+02,	3.2332713482e+02,	5.6583766714e-01
1.0000000000e-03,	1.7899617261e-02,	2.5000174324e+00,	3.5168799428e+02,	3.3113248738e+02,	4.1111013816e-01
1.1000000000e-03,	1.7933053733e-02,	2.5000192242e+00,	3.5174759948e+02,	3.3885350332e+02,	2.5788192313e-01
1.2000000000e-03,	1.7951248700e-02,	2.5000210185e+00,	3.5180111908e+02,	3.4648585557e+02,	1.0630527007e-01
1.3000000000e-03,	1.7954374862e-02,	2.5000228139e+00,	3.5185176262e+02,	3.5402522180e+02,	-4.3469183560e-02
1.4000000000e-03,	1.7942619905e-02,	2.5000246089e+00,	3.5190266169e+02,	3.6146728336e+02,	-1.9129243351e-01
1.5000000000e-03,	1.7916186330e-02,	2.5000264020e+00,	3.5195686778e+02,	3.6880772360e+02,	-3.3701711650e-01
1.6000000000e-03,	1.7875291293e-02,	2.5000281917e+00,	3.5201735026e+02,	3.7604222530e+02,	-4.8049750074e-01
1.7000000000e-03,	1.7820166446e-02,	2.5000299766e+00,	3.5208699437e+02,	3.8316646717e+02,	-6.2158945605e-01
1.8000000000e-03,	1.7751057771e-02,	2.5000317552e+00,	3.5216859924e+02,	3.9017611925e+02,	-7.6015040007e-01
1.9000000000e-03,	1.7668225438e-02,	2.5000335263e+00,	3.5226487605e+02,	3.9706683683e+02,	-8.9603921551e-01
2.0000000000e-03,	1.7571943659e-02,	2.5000352884e+00,	3.5237844611e+02,	4.0383425272e+02,	-1.0291161324e+00
2.1000000000e-03,	1.7462500562e-02,	2.5000370403e+00,	3.5251183905e+02,	4.1047396739e+02,	-1.1592425669e+00
2.2000000000e-03,	1.7340198083e-02,	2.5000387805e+00,	3.5266749106e+02,	4.1698153642e+02,	-1.2862809073e+00
2.3000000000e-03,	1.7205351882e-02,	2.5000405079e+00,	3.5284774308e+02,	4.2335245459e+02,	-1.4100942304e+00
2.4000000000e-03,	1.7058291291e-02,	2.5000422212e+00,	3.5305483906e+02,	4.2958213568e+02,	-1.5305459325e+00
2.5000000000e-03,	1.6899359307e-02,	2.5000439192e+00,	3.5329092422e+02,	4.3566588649e+02,	-1.6474992454e+00
2.6000000000e-03,	1.6728912638e-02,	2.5000456007e+00,	3.5355804329e+02,	4.4159887336e+02,	-1.7608166014e+00
2.7000000000e-03,	1.6547321823e-02,	2.5000472646e+00,	3.5385813873e+02,	4.4737607837e+02,	-1.8703587928e+00
2.8000000000e-03,	1.6354971446e-02,	2.5000489098e+00,	3.5419304896e+02,	4.5299224130e+02,	-1.9759838469e+00
2.9000000000e-03,	1.6152260493e-02,	2.5000505352e+00,	3.5456450645e+02,	4.5844178108e+02,	-2.0775454927e+00
3.0000000000e-03,	1.5939602874e-02,	2.5000521399e+00,	3.5497413581e+02,	4.6371868731e+02,	-2.1748910299e+00
3.1000000000e-03,	1.5717428215e-02,	2.5000537228e+00,	3.5542345169e+02,	4.6881636578e+02,	-2.2678582819e+00
3.2000000000e-03,	1.5486183010e-02,	2.5000552831e+00,	3.5591385648e+02,	4.7372741075e+02,	-2.3562710855e+00
3.3000000000e-03,	1.5246332349e-02,	2.5000568198e+00,	3.5644663778e+02,	4.7844325319e+02,	-2.4399323081e+00
3.4000000000e-03,	1.4998362531e-02,	2.5000583321e+00,	3.5702296541e+02,	4.8295358403e+02,	-2.5186123724e+00
3.5000000000e-03,	1.4742785231e-02,	2.5000598192e+00,	3.5764388771e+02,	4.8724532742e+02,	-2.5920287942e+00
3.6000000000e-03,	1.4480144582e-02,	2.5000612804e+00,	3.5831032684e+02,	4.9130058140e+02,	-2.6598050911e+00
3.7000000000e-03,	1.4211030748e-02,	2.5000627150e+00,	3.5902307200e+02,	4.9509161130e+02,	-2.7213707860e+00
3.8000000000e-03,	1.3936112822e-02,	2.5000641224e+00,	3.5978276840e+02,	4.9856279810e+02,	-2.7756005941e+00
3.9000000000e-03,	1.3656346861e-02,	2.5000655021e+00,	3.6058988889e+02,	5.0141042426e+02,	-2.8164107074e+00
