t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-3.3400000000e-02,	2.5000000000e+00,	3.5000000000e+02,	6.5000000000e+02,	-6.0000000000e+00
1.0000000000e-04,	-3.3978499025e-02,	2.4999966307e+00,	3.6074738409e+02,	6.3925262070e+02,	-5.5701047322e+00
2.0000000000e-04,	-3.4514055110e-02,	2.4999932057e+00,	3.7146913748e+02,	6.2853088168e+02,	-5.1412348840e+00
3.0000000000e-04,	-3.5006799176e-02,	2.4999897293e+00,	3.8215099942e+02,	6.1784904360e+02,	-4.7139608835e+00
4.0000000000e-04,	-3.5456920095e-02,	2.4999862058e+00,	3.9277824081e+02,	6.0722183543e+02,	-4.2888718925e+00
5.0000000000e-04,	-3.5864666764e-02,	2.4999826394e+00,	4.0333555573e+02,	5.9666456286e+02,	-3.8665801426e+00
6.0000000000e-04,	-3.6230350700e-02,	2.4999790343e+00,	4.1380691155e+02,	5.8619325819e+02,	-3.4477269328e+00
7.0000000000e-04,	-3.6554349343e-02,	2.4999753947e+00,	4.2417533668e+02,	5.7582489260e+02,	-3.0329911183e+00
8.0000000000e-04,	-3.6837110388e-02,	2.4999717248e+00,	4.3442261120e+02,	5.6557768545e+02,	-2.6231014851e+00
9.0000000000e-04,	-3.7079157654e-02,	2.4999680286e+00,	4.4452879826e+02,	5.5547157288e+02,	-2.2188554924e+00
1.0000000000e-03,	-3.7281099314e-02,	2.4999643103e+00,	4.5447149754e+02,	5.4552895426e+02,	-1.8211491344e+00
1.1000000000e-03,	-3.7443640058e-02,	2.4999605737e+00,	4.6422457164e+02,	5.3577596572e+02,	-1.4310278816e+00
1.2000000000e-03,	-3.7567600282e-02,	2.4999568228e+00,	4.7375575259e+02,	5.2624487340e+02,	-1.0497824163e+00
1.3000000000e-03,	-3.7653949549e-02,	2.4999530614e+00,	4.8302142642e+02,	5.1697928826e+02,	-6.7915723681e-01
1.4000000000e-03,	-3.7703875666e-02,	2.4999492933e+00,	4.9195186366e+02,	5.0804893326e+02,	-3.2194139207e-01
1.5000000000e-03,	-3.7719002165e-02,	2.4999455218e+00,	5.0034764448e+02,	4.9965311395e+02,	1.3890610460e-02
1.6000000000e-03,	-3.7702913453e-02,	2.4999417505e+00,	5.0759478424e+02,	4.9240601252e+02,	3.0377543445e-01
1.7000000000e-03,	-3.7658806334e-02,	2.4999379822e+00,	5.1440453297e+02,	4.8559633367e+02,	5.7616398616e-01
1.8000000000e-03,	-3.7588063836e-02,	2.4999342196e+00,	5.2092488411e+02,	4.7907606006e+02,	8.3697648104e-01
1.9000000000e-03,	-3.7491725462e-02,	2.4999304654e+00,	5.2720872397e+02,	4.7279230231e+02,	1.0883284332e+00
2.0000000000e-03,	-3.7370674446e-02,	2.4999267221e+00,	5.3328501100e+02,	4.6671610074e+02,	1.3313782051e+00
2.1000000000e-03,	-3.7225701956e-02,	2.4999229921e+00,	5.3917201121e+02,	4.6082918863e+02,	1.5668564515e+00
2.2000000000e-03,	-3.7057538842e-02,	2.4999192777e+00,	5.4488213160e+02,	4.5511915846e+02,	1.7952594629e+00
2.3000000000e-03,	-3.6866874056e-02,	2.4999155813e+00,	5.5042418122e+02,	4.4957720078e+02,	2.0169396087e+00
2.4000000000e-03,	-3.6654366368e-02,	2.4999119051e+00,	5.5580459182e+02,	4.4419688345e+02,	2.2321541674e+00
2.5000000000e-03,	-3.6420652316e-02,	2.4999082512e+00,	5.6102814315e+02,	4.3897342640e+02,	2.4410943349e+00
2.6000000000e-03,	-3.6166351823e-02,	2.4999046216e+00,	5.6609842452e+02,	4.3390323999e+02,	2.6439036905e+00
2.7000000000e-03,	-3.5892072298e-02,	2.4999010186e+00,	5.7101814451e+02,	4.2898361534e+02,	2.8406905834e+00
2.8000000000e-03,	-3.5598411706e-02,	2.4998974439e+00,	5.7578934744e+02,	4.2421250781e+02,	3.0315367925e+00
2.9000000000e-03,	-3.5285960896e-02,	2.4998938995e+00,	5.8041356986e+02,	4.1958838056e+02,	3.2165037862e+00
3.0000000000e-03,	-3.4955305383e-02,	2.4998903873e+00,	5.8489195688e+02,	4.1511008817e+02,	3.3956373741e+00
3.1000000000e-03,	-3.4607026735e-02,	2.4998869090e+00,	5.8922535059e+02,	4.1077678827e+02,	3.5689712463e+00
3.2000000000e-03,	-3.4241703639e-02,	2.4998834664e+00,	5.9341435874e+02,	4.0658787282e+02,	3.7365297185e+00
3.3000000000e-03,	-3.3859912728e-02,	2.4998800612e+00,	5.9745940892e+02,	4.0254291393e+02,	3.8983298998e+00
3.4000000000e-03,	-3.3462229209e-02,	2.4998766950e+00,	6.0136079195e+02,	3.9864162050e+02,	4.0543834290e+00
3.5000000000e-03,	-3.3049227341e-02,	2.4998733693e+00,	6.0511869714e+02,	3.9488380294e+02,	4.2046978841e+00
3.6000000000e-03,	-3.2621480777e-02,	2.4998700856e+00,	6.0873324123e+02,	3.9126934426e+02,	4.3492779394e+00
3.7000000000e-03,	-3.2179562808e-02,	2.4998668455e+00,	6.1220449233e+02,	3.8779817605e+02,	4.4881263256e+00
3.8000000000e-03,	-3.1724046514e-02,	2.4998636502e+00,	6.1553249005e+02,	3.8447025844e+02,	4.6212446322e+00
3.9000000000e-03,	-3.1255504847e-02,	2.4998605011e+00,	6.1871726242e+02,	3.8128556316e+02,	4.7486339853e+00
4.0000000000e-03,	-3.0774510642e-02,	2.4998573995e+00,	6.2175884025e+02,	3.7824405914e+02,	4.8702956222e+00
4.1000000000e-03,	-3.0281636586e-02,	2.4998543466e+00,	6.2465726939e+02,	3.7534570027e+02,	4.9862313824e+00
4.2000000000e-03,	-2.9777455134e-02,	2.4998513435e+00,	6.2741262133e+02,	3.7259041486e+02,	5.0964441294e+00
4.3000000000e-03,	-2.9262538387e-02,	2.4998483915e+00,	6.3002500220e+02,	3.6997809653e+02,	5.2009381133e+00
4.4000000000e-03,	-2.8737457940e-02,	2.4998454914e+00,	6.3249456067e+02,	3.6750859640e+02,	5.2997192854e+00
4.5000000000e-03,	-2.8202784696e-02,	2.4998426443e+00,	6.3482149475e+02,	3.6518171625e+02,	5.3927955700e+00
4.6000000000e-03,	-2.7659088654e-02,	2.4998398511e+00,	6.3700605770e+02,	3.6299720262e+02,	5.4801771015e+00
