t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	3.0000000000e+02,	6.0000000000e+02,	-6.0000000000e+00
1.0000000000e-04,	1.6100641184e-02,	2.5000016400e+00,	3.0098096414e+02,	6.0029924882e+02,	-5.9863656936e+00
2.0000000000e-04,	1.5502887683e-02,	2.5000032202e+00,	3.0207499967e+02,	6.0047034118e+02,	-5.9679068302e+00
3.0000000000e-04,	1.4907217965e-02,	2.5000047407e+00,	3.0328045060e+02,	6.0051563392e+02,	-5.9447036663e+00
4.0000000000e-04,	1.4314102322e-02,	2.5000062017e+00,	3.0459557000e+02,	6.0043754233e+02,	-5.9168394466e+00
5.0000000000e-04,	1.3724002573e-02,	2.5000076036e+00,	3.0601852175e+02,	6.0023854120e+02,	-5.8844003891e+00
6.0000000000e-04,	1.3137371769e-02,	2.5000089466e+00,	3.0754738233e+02,	5.9992116548e+02,	-5.8474756630e+00
7.0000000000e-04,	1.2554653897e-02,	2.5000102312e+00,	3.0918014266e+02,	5.9948801066e+02,	-5.8061573600e+00
8.0000000000e-04,	1.1976283587e-02,	2.5000114577e+00,	3.1091471005e+02,	5.9894173301e+02,	-5.7605404591e+00
9.0000000000e-04,	1.1402685834e-02,	2.5000126266e+00,	3.1274891013e+02,	5.9828504945e+02,	-5.7107227864e+00
1.0000000000e-03,	1.0834275704e-02,	2.5000137384e+00,	3.1468048890e+02,	5.9752073734e+02,	-5.6568049687e+00
1.1000000000e-03,	1.0271458068e-02,	2.5000147937e+00,	3.1670711484e+02,	5.9665163401e+02,	-5.5988903833e+00
1.2000000000e-03,	9.7146273206e-03,	2.5000157929e+00,	3.1882638102e+02,	5.9568063619e+02,	-5.5370851035e+00
1.3000000000e-03,	9.1641671167e-03,	2.5000167368e+00,	3.2103580734e+02,	5.9461069928e+02,	-5.4714978388e+00
1.4000000000e-03,	8.6204501123e-03,	2.5000176260e+00,	3.2333284276e+02,	5.9344483643e+02,	-5.4022398733e+00
1.5000000000e-03,	8.0838377084e-03,	2.5000184611e+00,	3.2571486759e+02,	5.9218611757e+02,	-5.3294249996e+00
1.6000000000e-03,	7.5546798042e-03,	2.5000192430e+00,	3.2817919585e+02,	5.9083766833e+02,	-5.2531694497e+00
1.7000000000e-03,	7.0333145568e-03,	2.5000199723e+00,	3.3072307765e+02,	5.8940266885e+02,	-5.1735918241e+00
1.8000000000e-03,	6.5200681479e-03,	2.5000206499e+00,	3.3334370165e+02,	5.8788435250e+02,	-5.0908130171e+00
1.9000000000e-03,	6.0152545581e-03,	2.5000212766e+00,	3.3603819747e+02,	5.8628600456e+02,	-5.0049561418e+00
2.0000000000e-03,	5.5191753490e-03,	2.5000218533e+00,	3.3880363827e+02,	5.8461096085e+02,	-4.9161464516e+00
2.1000000000e-03,	5.0321194533e-03,	2.5000223807e+00,	3.4163704323e+02,	5.8286260629e+02,	-4.8245112612e+00
2.2000000000e-03,	4.5543629724e-03,	2.5000228600e+00,	3.4453538016e+02,	5.8104437347e+02,	-4.7301798662e+00
