t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-1.6700000000e-02,	2.5000000000e+00,	5.0000000000e+02,	3.5000000000e+02,	3.0000000000e+00
1.0000000000e-04,	-1.6397199277e-02,	2.4999983451e+00,	5.0307285839e+02,	3.5036389510e+02,	3.0541792658e+00
2.0000000000e-04,	-1.6089424817e-02,	2.4999967207e+00,	5.0579765718e+02,	3.5078630679e+02,	3.1002270078e+00
3.0000000000e-04,	-1.5777349207e-02,	2.4999951274e+00,	5.0828674764e+02,	3.5126744267e+02,	3.1403860994e+00
4.0000000000e-04,	-1.5461516756e-02,	2.4999935654e+00,	5.1058041753e+02,	3.5180738079e+02,	3.1754607349e+00
5.0000000000e-04,	-1.5142410753e-02,	2.4999920352e+00,	5.1270208935e+02,	3.5240608867e+02,	3.2059200137e+00
6.0000000000e-04,	-1.4820475801e-02,	2.4999905370e+00,	5.1466769957e+02,	3.5306343427e+02,	3.2320853061e+00
7.0000000000e-04,	-1.4496128734e-02,	2.4999890711e+00,	5.1648908126e+02,	3.5377919346e+02,	3.2541977561e+00
8.0000000000e-04,	-1.4169764900e-02,	2.4999876378e+00,	5.1817553834e+02,	3.5455305578e+02,	3.2724496511e+00
9.0000000000e-04,	-1.3841762122e-02,	2.4999862372e+00,	5.1973469333e+02,	3.5538462904e+02,	3.2870012859e+00
1.0000000000e-03,	-1.3512483358e-02,	2.4999848695e+00,	5.2117299042e+02,	3.5627344321e+02,	3.2979909440e+00
1.1000000000e-03,	-1.3182278566e-02,	2.4999835348e+00,	5.2249601520e+02,	3.5721895383e+02,	3.3055412276e+00
1.2000000000e-03,	-1.2851486044e-02,	2.4999822331e+00,	5.2370870912e+02,	3.5822054496e+02,	3.3097632830e+00
1.3000000000e-03,	-1.2520433422e-02,	2.4999809645e+00,	5.2481551896e+02,	3.5927753204e+02,	3.3107597384e+00
1.4000000000e-03,	-1.2189438404e-02,	2.4999797290e+00,	5.2582050483e+02,	3.6038916432e+02,	3.3086268103e+00
1.5000000000e-03,	-1.1858809324e-02,	2.4999785266e+00,	5.2672742006e+02,	3.6155462733e+02,	3.3034558546e+00
1.6000000000e-03,	-1.1528845575e-02,	2.4999773572e+00,	5.2753977170e+02,	3.6277304510e+02,	3.2953345319e+00
1.7000000000e-03,	-1.1199837932e-02,	2.4999762208e+00,	5.2826086727e+02,	3.6404348237e+02,	3.2843476981e+00
