t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	0.0000000000e+00,	2.5000000000e+00,	3.5000000000e+02,	3.0000000000e+02,	1.0000000000e+00
1.0000000000e-04,	9.9397062693e-05,	2.5000000050e+00,	3.5377385950e+02,	3.0438364723e+02,	9.8780424547e-01
2.0000000000e-04,	1.9753378573e-04,	2.5000000198e+00,	3.5747909517e+02,	3.0873926436e+02,	9.7479661626e-01
3.0000000000e-04,	2.9433001751e-04,	2.5000000444e+00,	3.6111624680e+02,	3.1306634882e+02,	9.6099795974e-01
4.0000000000e-04,	3.8970772978e-04,	2.5000000787e+00,	3.6468587392e+02,	3.1736437936e+02,	9.4642989120e-01
5.0000000000e-04,	4.8359109325e-04,	2.5000001223e+00,	3.6818855523e+02,	3.2163281665e+02,	9.3111477151e-01
6.0000000000e-04,	5.7590655105e-04,	2.5000001753e+00,	3.7162488797e+02,	3.2587110376e+02,	9.1507568405e-01
7.0000000000e-04,	6.6658288979e-04,	2.5000002375e+00,	3.7499548729e+02,	3.3007866673e+02,	8.9833641117e-01
8.0000000000e-04,	7.5555130828e-04,	2.5000003086e+00,	3.7830098561e+02,	3.3425491511e+02,	8.8092140992e-01
9.0000000000e-04,	8.4274548371e-04,	2.5000003885e+00,	3.8154203190e+02,	3.3839924253e+02,	8.6285578732e-01
1.0000000000e-03,	9.2810163542e-04,	2.5000004771e+00,	3.8471929105e+02,	3.4251102729e+02,	8.4416527508e-01
1.1000000000e-03,	1.0115585861e-03,	2.5000005741e+00,	3.8783344311e+02,	3.4658963291e+02,	8.2487620386e-01
1.2000000000e-03,	1.0930578204e-03,	2.5000006793e+00,	3.9088518260e+02,	3.5063440876e+02,	8.0501547697e-01
1.3000000000e-03,	1.1725435407e-03,	2.5000007926e+00,	3.9387521778e+02,	3.5464469059e+02,	7.8461054380e-01
1.4000000000e-03,	1.2499627207e-03,	2.5000009138e+00,	3.9680426986e+02,	3.5861980122e+02,	7.6368937276e-01
1.5000000000e-03,	1.3252651555e-03,	2.5000010425e+00,	3.9967307226e+02,	3.6255905107e+02,	7.4228042386e-01
1.6000000000e-03,	1.3984035098e-03,	2.5000011787e+00,	4.0248236984e+02,	3.6646173879e+02,	7.2041262110e-01
1.7000000000e-03,	1.4693333628e-03,	2.5000013221e+00,	4.0523291808e+02,	3.7032715186e+02,	6.9811532442e-01
1.8000000000e-03,	1.5380132501e-03,	2.5000014725e+00,	4.0792548232e+02,	3.7415456724e+02,	6.7541830162e-01
1.9000000000e-03,	1.6044047034e-03,	2.5000016297e+00,	4.1056083689e+02,	3.7794325190e+02,	6.5235169991e-01
2.0000000000e-03,	1.6684722870e-03,	2.5000017933e+00,	4.1313976436e+02,	3.8169246348e+02,	6.2894601750e-01
2.1000000000e-03,	1.7301836313e-03,	2.5000019633e+00,	4.1566305464e+02,	3.8540145089e+02,	6.0523207499e-01
2.2000000000e-03,	1.7895094635e-03,	2.5000021393e+00,	4.1813150420e+02,	3.8906945487e+02,	5.8124098678e-01
2.3000000000e-03,	1.8464236362e-03,	2.5000023211e+00,	4.2054591519e+02,	3.9269570857e+02,	5.5700413252e-01
2.4000000000e-03,	1.9009031515e-03,	2.5000025085e+00,	4.2290709460e+02,	3.9627943817e+02,	5.3255312865e-01
2.5000000000e-03,	1.9529281842e-03,	2.5000027012e+00,	4.2521585340e+02,	3.9981986340e+02,	5.0791980000e-01
2.6000000000e-03,	2.0024821007e-03,	2.5000028990e+00,	4.2747300570e+02,	4.0331619811e+02,	4.8313615177e-01
2.7000000000e-03,	2.0495514757e-03,	2.5000031016e+00,	4.2967936787e+02,	4.0676765079e+02,	4.5823434164e-01
