t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	6.0000000000e+02,	5.5000000000e+02,	1.0000000000e+00
1.0000000000e-04,	-6.6673315036e-02,	2.4999933259e+00,	6.1069072903e+02,	5.3410525149e+02,	1.5317095509e+00
2.0000000000e-04,	-6.6494085292e-02,	2.4999866671e+00,	6.2119291509e+02,	5.1866480961e+02,	2.0505621096e+00
3.0000000000e-04,	-6.6263730780e-02,	2.4999800288e+00,	6.3150540575e+02,	5.0383795227e+02,	2.5533490695e+00
4.0000000000e-04,	-6.5984558530e-02,	2.4999734160e+00,	6.4162625982e+02,	4.9044417482e+02,	3.0236417000e+00
5.0000000000e-04,	-6.5659678784e-02,	2.4999668334e+00,	6.5155324121e+02,	4.7798153181e+02,	3.4714341879e+00
6.0000000000e-04,	-6.5290724128e-02,	2.4999602855e+00,	6.6128386178e+02,	4.6600547420e+02,	3.9055677517e+00
7.0000000000e-04,	-6.4878962556e-02,	2.4999537767e+00,	6.7081532028e+02,	4.5442748098e+02,	4.3277567858e+00
8.0000000000e-04,	-6.4425543097e-02,	2.4999473111e+00,	6.8014456390e+02,	4.4320331413e+02,	4.7388249954e+00
9.0000000000e-04,	-6.3931552604e-02,	2.4999408929e+00,	6.8926835100e+02,	4.3230655905e+02,	5.1392358390e+00
1.0000000000e-03,	-6.3398041887e-02,	2.4999345261e+00,	6.9818330518e+02,	4.2172008803e+02,	5.5292643430e+00
1.1000000000e-03,	-6.2826040311e-02,	2.4999282146e+00,	7.0688596104e+02,	4.1143230055e+02,	5.9090732098e+00
1.2000000000e-03,	-6.2216564836e-02,	2.4999219622e+00,	7.1537280280e+02,	4.0143516630e+02,	6.2787527300e+00
1.3000000000e-03,	-6.1570625998e-02,	2.4999157725e+00,	7.2364029701e+02,	3.9172309052e+02,	6.6383441299e+00
1.4000000000e-03,	-6.0889232024e-02,	2.4999096492e+00,	7.3168492046e+02,	3.8229220402e+02,	6.9878543289e+00
1.5000000000e-03,	-6.0173391737e-02,	2.4999035958e+00,	7.3950318421e+02,	3.7313989282e+02,	7.3272658278e+00
1.6000000000e-03,	-5.9424116634e-02,	2.4998976156e+00,	7.4709165433e+02,	3.6426447221e+02,	7.6565436422e+00
1.7000000000e-03,	-5.8642422369e-02,	2.4998917121e+00,	7.5444696997e+02,	3.5566495268e+02,	7.9756403458e+00
1.8000000000e-03,	-5.7829329798e-02,	2.4998858882e+00,	7.6156585930e+02,	3.4734086679e+02,	8.2844998502e+00
1.9000000000e-03,	-5.6985865697e-02,	2.4998801472e+00,	7.6844515339e+02,	3.3929213782e+02,	8.5830603115e+00
2.0000000000e-03,	-5.6113063213e-02,	2.4998744920e+00,	7.7508179866e+02,	3.3151897809e+02,	8.8712564116e+00
2.1000000000e-03,	-5.5211962125e-02,	2.4998689255e+00,	7.8147286786e+02,	3.2402180871e+02,	9.1490211830e+00
2.2000000000e-03,	-5.4283608926e-02,	2.4998634505e+00,	7.8761556991e+02,	3.1680119532e+02,	9.4162874917e+00
2.3000000000e-03,	-5.3329056781e-02,	2.4998580697e+00,	7.9350725867e+02,	3.0985779581e+02,	9.6729892570e+00
2.4000000000e-03,	-5.2349365363e-02,	2.4998527856e+00,	7.9914544087e+02,	3.0319231742e+02,	9.9190624690e+00
2.5000000000e-03,	-5.1345600612e-02,	2.4998476006e+00,	8.0452778321e+02,	2.9680548101e+02,	1.0154446044e+01
2.6000000000e-03,	-5.0318834395e-02,	2.4998425172e+00,	8.0965211871e+02,	2.9069799115e+02,	1.0379082551e+01
2.7000000000e-03,	-4.9270144115e-02,	2.4998375376e+00,	8.1451645244e+02,	2.8487051079e+02,	1.0592918833e+01
2.8000000000e-03,	-4.8200612253e-02,	2.4998326639e+00,	8.1911896675e+02,	2.7932363971e+02,	1.0795906541e+01
2.9000000000e-03,	-4.7111325868e-02,	2.4998278981e+00,	8.2345802582e+02,	2.7405789606e+02,	1.0988002595e+01
3.0000000000e-03,	-4.6003376043e-02,	2.4998232422e+00,	8.2753217985e+02,	2.6907370044e+02,	1.1169169588e+01
3.1000000000e-03,	-4.4877857306e-02,	2.4998186980e+00,	8.3134016873e+02,	2.6437136217e+02,	1.1339376131e+01
3.2000000000e-03,	-4.3735867008e-02,	2.4998142672e+00,	8.3488092538e+02,	2.5995106736e+02,	1.1498597160e+01
3.3000000000e-03,	-4.2578504681e-02,	2.4998099514e+00,	8.3815357856e+02,	2.5581286856e+02,	1.1646814200e+01
3.4000000000e-03,	-4.1406871364e-02,	2.4998057520e+00,	8.4115745545e+02,	2.5195667573e+02,	1.1784015595e+01
3.5000000000e-03,	-4.0222068913e-02,	2.4998016704e+00,	8.4389208384e+02,	2.4838224839e+02,	1.1910196709e+01
3.6000000000e-03,	-3.9025199288e-02,	2.4997977080e+00,	8.4635719394e+02,	2.4508918881e+02,	1.2025360103e+01
