t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	5.0100000000e-02,	2.5000000000e+00,	6.5000000000e+02,	5.0000000000e+02,	3.0000000000e+00
1.0000000000e-04,	5.0375895899e-02,	2.5000050242e+00,	6.3583286318e+02,	5.0979658837e+02,	2.5207254962e+00
2.0000000000e-04,	5.0604532412e-02,	2.5000100736e+00,	6.2180149327e+02,	5.1912106017e+02,	2.0536086621e+00
3.0000000000e-04,	5.0786911397e-02,	2.5000151436e+00,	6.0792413732e+02,	5.2815639408e+02,	1.5953548648e+00
4.0000000000e-04,	5.0923871749e-02,	2.5000202295e+00,	5.9422017702e+02,	5.3696169334e+02,	1.1451696737e+00
5.0000000000e-04,	5.1016207725e-02,	2.5000253268e+00,	5.8071059436e+02,	5.4556731451e+02,	7.0286559708e-01
6.0000000000e-04,	5.1064711065e-02,	2.5000304313e+00,	5.6741865914e+02,	5.5399095867e+02,	2.6855400940e-01
7.0000000000e-04,	5.1070195293e-02,	2.5000355384e+00,	5.5437103706e+02,	5.6224346015e+02,	-1.5744846181e-01
8.0000000000e-04,	5.1033514994e-02,	2.5000406439e+00,	5.4159974173e+02,	5.7033147843e+02,	-5.7463473404e-01
9.0000000000e-04,	5.0955586673e-02,	2.5000457437e+00,	5.2914601164e+02,	5.7825895109e+02,	-9.8225878906e-01
1.0000000000e-03,	5.0837419498e-02,	2.5000508337e+00,	5.1706961422e+02,	5.8602796323e+02,	-1.3791669800e+00
1.1000000000e-03,	5.0680180082e-02,	2.5000559099e+00,	5.0548148708e+02,	5.9363931386e+02,	-1.7631565356e+00
1.2000000000e-03,	5.0485565791e-02,	2.5000609684e+00,	4.9495481420e+02,	6.0109293443e+02,	-2.1227624047e+00
1.3000000000e-03,	5.0256367732e-02,	2.5000660058e+00,	4.8544285624e+02,	6.0838834650e+02,	-2.4589098052e+00
1.4000000000e-03,	4.9994180676e-02,	2.5000710186e+00,	4.7637290131e+02,	6.1552482514e+02,	-2.7830384766e+00
1.5000000000e-03,	4.9700096099e-02,	2.5000760036e+00,	4.6764842554e+02,	6.2250132106e+02,	-3.0970579104e+00
1.6000000000e-03,	4.9375076277e-02,	2.5000809576e+00,	4.5922398862e+02,	6.2931651277e+02,	-3.4018504830e+00
1.7000000000e-03,	4.9020016490e-02,	2.5000858776e+00,	4.5107274394e+02,	6.3596886727e+02,	-3.6979224667e+00
1.8000000000e-03,	4.8635771776e-02,	2.5000907606e+00,	4.4317713564e+02,	6.4245669227e+02,	-3.9855911327e+00
1.9000000000e-03,	4.8223171402e-02,	2.5000956038e+00,	4.3552501115e+02,	6.4877817993e+02,	-4.2650633754e+00
2.0000000000e-03,	4.7783027714e-02,	2.5001004044e+00,	4.2810766039e+02,	6.5493144332e+02,	-4.5364756585e+00
2.1000000000e-03,	4.7316141936e-02,	2.5001051595e+00,	4.2091870306e+02,	6.6091454710e+02,	-4.7999168809e+00
2.2000000000e-03,	4.6823308162e-02,	2.5001098667e+00,	4.1395340336e+02,	6.6672553331e+02,	-5.0554425991e+00
2.3000000000e-03,	4.6305316193e-02,	2.5001145234e+00,	4.0720822163e+02,	6.7236244335e+02,	-5.3030844345e+00
2.4000000000e-03,	4.5762953583e-02,	2.5001191270e+00,	4.0068050677e+02,	6.7782333678e+02,	-5.5428566002e+00
2.5000000000e-03,	4.5197007135e-02,	2.5001236752e+00,	3.9436827733e+02,	6.8310630755e+02,	-5.7747606044e+00
2.6000000000e-03,	4.4608263984e-02,	2.5001281656e+00,	3.8827006070e+02,	6.8820949802e+02,	-5.9987887464e+00
2.7000000000e-03,	4.3997512384e-02,	2.5001325961e+00,	3.8238477213e+02,	6.9313111130e+02,	-6.2149267833e+00
2.8000000000e-03,	4.3365542251e-02,	2.5001369644e+00,	3.7671162148e+02,	6.9786942189e+02,	-6.4231560083e+00
2.9000000000e-03,	4.2713145525e-02,	2.5001412685e+00,	3.7125004020e+02,	7.0242278524e+02,	-6.6234549009e+00
3.0000000000e-03,	4.2041116382e-02,	2.5001455064e+00,	3.6599962314e+02,	7.0678964604e+02,	-6.8158004581e+00
3.1000000000e-03,	4.1350251325e-02,	2.5001496761e+00,	3.6096008153e+02,	7.1096854566e+02,	-7.0001692826e+00
3.2000000000e-03,	4.0641349181e-02,	2.5001537758e+00,	3.5613120454e+02,	7.1495812870e+02,	-7.1765384833e+00
3.3000000000e-03,	3.9915211006e-02,	2.5001578038e+00,	3.5151282748e+02,	7.1875714885e+02,	-7.3448864274e+00
3.4000000000e-03,	3.9172639931e-02,	2.5001617583e+00,	3.4710480535e+02,	7.2236447409e+02,	-7.5051933748e+00
