t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	8.3500000000e-02,	2.5000000000e+00,	7.5000000000e+02,	2.5000000000e+02,	1.0000000000e+01
1.0000000000e-04,	8.4455443044e-02,	2.5000083985e+00,	7.2772576497e+02,	2.7227425983e+02,	9.1090301027e+00
2.0000000000e-04,	8.5321859255e-02,	2.5000168881e+00,	7.0549152244e+02,	2.9450857666e+02,	8.2196589157e+00
3.0000000000e-04,	8.6099468076e-02,	2.5000254599e+00,	6.8332729473e+02,	3.1667292771e+02,	7.3330873404e+00
4.0000000000e-04,	8.6788612142e-02,	2.5000341051e+00,	6.6126472565e+02,	3.3873566834e+02,	6.4505811462e+00
5.0000000000e-04,	8.7389764746e-02,	2.5000428147e+00,	6.3933760703e+02,	3.6066300543e+02,	5.5734920321e+00
6.0000000000e-04,	8.7903539933e-02,	2.5000515801e+00,	6.1758268817e+02,	3.8241818784e+02,	4.7032900066e+00
7.0000000000e-04,	8.8330706730e-02,	2.5000603925e+00,	5.9604098926e+02,	4.0396019281e+02,	3.8416159289e+00
8.0000000000e-04,	8.8672210369e-02,	2.5000692434e+00,	5.7476009648e+02,	4.2524143051e+02,	2.9903733193e+00
9.0000000000e-04,	8.8929206401e-02,	2.5000781242e+00,	5.5379862596e+02,	4.4620327937e+02,	2.1519069319e+00
1.0000000000e-03,	8.9103122216e-02,	2.5000870265e+00,	5.3323650468e+02,	4.6676580315e+02,	1.3294140306e+00
1.1000000000e-03,	8.9195793052e-02,	2.5000959421e+00,	5.1320761953e+02,	4.8679509309e+02,	5.2825052887e-01
1.2000000000e-03,	8.9210096279e-02,	2.5001048630e+00,	4.9429645155e+02,	5.0570648104e+02,	-2.2820058976e-01
1.3000000000e-03,	8.9152252452e-02,	2.5001137817e+00,	4.7690896022e+02,	5.2309434586e+02,	-9.2370771287e-01
1.4000000000e-03,	8.9026135230e-02,	2.5001226912e+00,	4.6011824300e+02,	5.3988549435e+02,	-1.5953450271e+00
1.5000000000e-03,	8.8833775302e-02,	2.5001315847e+00,	4.4377364610e+02,	5.5623055620e+02,	-2.2491382019e+00
1.6000000000e-03,	8.8576817997e-02,	2.5001404558e+00,	4.2781272456e+02,	5.7219197031e+02,	-2.8875849150e+00
1.7000000000e-03,	8.8256724309e-02,	2.5001492980e+00,	4.1220173738e+02,	5.8780347446e+02,	-3.5120347417e+00
1.8000000000e-03,	8.7874850610e-02,	2.5001581051e+00,	3.9692068188e+02,	6.0308506905e+02,	-4.1232877433e+00
1.9000000000e-03,	8.7432490161e-02,	2.5001668709e+00,	3.8195734534e+02,	6.1804896477e+02,	-4.7218323887e+00
2.0000000000e-03,	8.6930897821e-02,	2.5001755896e+00,	3.6730439012e+02,	6.3270249744e+02,	-5.3079621464e+00
2.1000000000e-03,	8.6371306017e-02,	2.5001842552e+00,	3.5295773085e+02,	6.4704975061e+02,	-5.8818403951e+00
2.2000000000e-03,	8.5754935630e-02,	2.5001928620e+00,	3.3891554838e+02,	6.6109254164e+02,	-6.4435398652e+00
2.3000000000e-03,	8.5083003696e-02,	2.5002014043e+00,	3.2517765070e+02,	6.7483106072e+02,	-6.9930682003e+00
2.4000000000e-03,	8.4356728990e-02,	2.5002098767e+00,	3.1174503778e+02,	6.8826430608e+02,	-7.5303853661e+00
2.5000000000e-03,	8.3577336145e-02,	2.5002182739e+00,	2.9861959305e+02,	7.0139039245e+02,	-8.0554159882e+00
2.6000000000e-03,	8.2746058712e-02,	2.5002265905e+00,	2.8580385761e+02,	7.1420677686e+02,	-8.5680583851e+00
2.7000000000e-03,	8.1864141433e-02,	2.5002348214e+00,	2.7330086032e+02,	7.2671042857e+02,	-9.0681913649e+00
2.8000000000e-03,	8.0932841924e-02,	2.5002429617e+00,	2.6111398692e+02,	7.3889795995e+02,	-9.5556794604e+00
2.9000000000e-03,	7.9953431884e-02,	2.5002510064e+00,	2.4924687716e+02,	7.5076572932e+02,	-1.0030377043e+01
3.0000000000e-03,	7.8927197944e-02,	2.5002589508e+00,	2.3770334257e+02,	7.6230992323e+02,	-1.0492131613e+01
3.1000000000e-03,	7.7855442216e-02,	2.5002667903e+00,	2.2648729963e+02,	7.7352662328e+02,	-1.0940786473e+01
3.2000000000e-03,	7.6739482596e-02,	2.5002745204e+00,	2.1560271474e+02,	7.8441186111e+02,	-1.1376182927e+01
3.3000000000e-03,	7.5580652874e-02,	2.5002821368e+00,	2.0505355836e+02,	7.9496166436e+02,	-1.1798162120e+01
3.4000000000e-03,	7.4380302666e-02,	2.5002896352e+00,	1.9484376633e+02,	8.0517209525e+02,	-1.2206566578e+01
3.5000000000e-03,	7.3139797213e-02,	2.5002970115e+00,	1.8497720699e+02,	8.1503928352e+02,	-1.2601241530e+01
3.6000000000e-03,	7.1860517047e-02,	2.5003042618e+00,	1.7545765295e+02,	8.2455945468e+02,	-1.2982036034e+01
3.7000000000e-03,	7.0543857565e-02,	2.5003113823e+00,	1.6628875666e+02,	8.3372895441e+02,	-1.3348803955e+01
3.8000000000e-03,	6.9191228499e-02,	2.5003183694e+00,	1.5747402915e+02,	8.4254426983e+02,	-1.3701404814e+01
3.9000000000e-03,	6.7804053315e-02,	2.5003252194e+00,	1.4901682143e+02,	8.5100204810e+02,	-1.4039704533e+01
4.0000000000e-03,	6.6383768539e-02,	2.5003319291e+00,	1.4092030813e+02,	8.5909911283e+02,	-1.4363576094e+01
4.1000000000e-03,	6.4931823023e-02,	2.5003384951e+00,	1.3318747301e+02,	8.6683247852e+02,	-1.4672900110e+01
4.2000000000e-03,	6.3449677153e-02,	2.5003449145e+00,	1.2582109613e+02,	8.7419936341e+02,	-1.4967565346e+01
4.3000000000e-03,	6.1938802011e-02,	2.5003511841e+00,	1.1882374249e+02,	8.8119720088e+02,	-1.5247469168e+01
4.4000000000e-03,	6.0400678498e-02,	2.5003573013e+00,	1.1219775185e+02,	8.8782364955e+02,	-1.5512517954e+01
4.5000000000e-03,	5.8836796408e-02,	2.5003632634e+00,	1.0594522973e+02,	8.9407660238e+02,	-1.5762627453e+01
4.6000000000e-03,	5.7248653480e-02,	2.5003690679e+00,	1.0006803935e+02,	8.9995419470e+02,	-1.5997723107e+01
4.7000000000e-03,	5.5637754412e-02,	2.5003747124e+00,	9.4567794446e+01,	9.0545481134e+02,	-1.6217740338e+01
4.8000000000e-03,	5.4005609849e-02,	2.5003801947e+00,	8.9445852978e+01,	9.1057709302e+02,	-1.6422624801e+01
4.9000000000e-03,	5.2353735352e-02,	2.5003855128e+00,	8.4703311445e+01,	9.1531994197e+02,	-1.6612332611e+01
5.0000000000e-03,	5.0683650335e-02,	2.5003906648e+00,	8.0340999957e+01,	9.1968252691e+02,	-1.6786830539e+01
5.1000000000e-03,	4.8996876999e-02,	2.5003956490e+00,	7.6359477899e+01,	9.2366428733e+02,	-1.6946096189e+01
5.2000000000e-03,	4.7294939233e-02,	2.5004004637e+00,	7.2759030167e+01,	9.2726493732e+02,	-1.7090118143e+01
5.3000000000e-03,	4.5579361516e-02,	2.5004051075e+00,	6.9539663942e+01,	9.3048446874e+02,	-1.7218896096e+01
5.4000000000e-03,	4.3851667796e-02,	2.5004095792e+00,	6.6701105973e+01,	9.3332315399e+02,	-1.7332440960e+01
5.5000000000e-03,	4.2113380365e-02,	2.5004138775e+00,	6.4242800321e+01,	9.3578154824e+02,	-1.7430774958e+01
5.6000000000e-03,	4.0366018726e-02,	2.5004180016e+00,	6.2163906562e+01,	9.3786049123e+02,	-1.7513931693e+01
5.7000000000e-03,	3.8611098447e-02,	2.5004219505e+00,	6.0463298409e+01,	9.3956110866e+02,	-1.7581956205e+01
5.8000000000e-03,	3.6850130021e-02,	2.5004257236e+00,	5.9139562739e+01,	9.4088481315e+02,	-1.7634905008e+01
5.9000000000e-03,	3.5084617715e-02,	2.5004293203e+00,	5.8190999005e+01,	9.4183330484e+02,	-1.7672846117e+01
6.0000000000e-03,	3.3316058416e-02,	2.5004327404e+00,	5.7615619021e+01,	9.4240857162e+02,	-1.7695859052e+01
6.1000000000e-03,	3.1545940489e-02,	2.5004359835e+00,	5.7411147100e+01,	9.4261288895e+02,	-1.7704034837e+01
6.2000000000e-03,	2.9775742617e-02,	2.5004390496e+00,	5.7575020526e+01,	9.4244881943e+02,	-1.7697475978e+01
6.3000000000e-03,	2.8006932662e-02,	2.5004419387e+00,	5.8104390366e+01,	9.4191921196e+02,	-1.7676296432e+01
6.4000000000e-03,	2.6240966520e-02,	2.5004446511e+00,	5.8996122587e+01,	9.4102720064e+02,	-1.7640621561e+01
6.5000000000e-03,	2.4479286983e-02,	2.5004471870e+00,	6.0246799479e+01,	9.3977620336e+02,	-1.7590588078e+01
6.6000000000e-03,	2.2723322605e-02,	2.5004495471e+00,	6.1852721373e+01,	9.3816992003e+02,	-1.7526343973e+01
6.7000000000e-03,	2.0974486581e-02,	2.5004517319e+00,	6.3809908641e+01,	9.3621233064e+02,	-1.7448048440e+01
6.8000000000e-03,	1.9234175633e-02,	2.5004537423e+00,	6.6114103961e+01,	9.3390769294e+02,	-1.7355871780e+01
