t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	4.5000000000e+02,	4.5000000000e+02,	0.0000000000e+00
1.0000000000e-04,	1.6693104486e-02,	2.5000016698e+00,	4.4873948179e+02,	4.5560876355e+02,	-1.3738563527e-01
2.0000000000e-04,	1.6672630985e-02,	2.5000033382e+00,	4.4750887019e+02,	4.6108524451e+02,	-2.7152748638e-01
3.0000000000e-04,	1.6638913781e-02,	2.5000050039e+00,	4.4630997456e+02,	4.6642122409e+02,	-4.0222499054e-01
4.0000000000e-04,	1.6592308045e-02,	2.5000066655e+00,	4.4514452867e+02,	4.7160752522e+02,	-5.2925993101e-01
5.0000000000e-04,	1.6533191967e-02,	2.5000083219e+00,	4.4401418667e+02,	4.7663361022e+02,	-6.5238847100e-01
6.0000000000e-04,	1.6461969919e-02,	2.5000099718e+00,	4.4292051861e+02,	4.8148691739e+02,	-7.7132797573e-01
7.0000000000e-04,	1.6379077395e-02,	2.5000116139e+00,	4.4186500513e+02,	4.8615167025e+02,	-8.8573330234e-01
8.0000000000e-04,	1.6284989365e-02,	2.5000132472e+00,	4.4084903094e+02,	4.9060645735e+02,	-9.9514852825e-01
9.0000000000e-04,	1.6180236340e-02,	2.5000148705e+00,	4.3987387596e+02,	4.9481820366e+02,	-1.0988865540e+00
1.0000000000e-03,	1.6065444496e-02,	2.5000164829e+00,	4.3894070139e+02,	4.9871893984e+02,	-1.1955647690e+00
1.1000000000e-03,	1.5941611113e-02,	2.5000180833e+00,	4.3805051271e+02,	5.0194373232e+02,	-1.2778643922e+00
1.2000000000e-03,	1.5810188314e-02,	2.5000196710e+00,	4.3720404356e+02,	5.0468232853e+02,	-1.3495656993e+00
1.3000000000e-03,	1.5671873712e-02,	2.5000212451e+00,	4.3640181229e+02,	5.0719910510e+02,	-1.4159458561e+00
1.4000000000e-03,	1.5527142886e-02,	2.5000228051e+00,	4.3564423214e+02,	5.0954425611e+02,	-1.4780004794e+00
1.5000000000e-03,	1.5376400511e-02,	2.5000243504e+00,	4.3493163610e+02,	5.1174376346e+02,	-1.5362425473e+00
1.6000000000e-03,	1.5220010503e-02,	2.5000258802e+00,	4.3426428813e+02,	5.1381417698e+02,	-1.5909977769e+00
1.7000000000e-03,	1.5058309466e-02,	2.5000273942e+00,	4.3364239002e+02,	5.1576718392e+02,	-1.6424958781e+00
1.8000000000e-03,	1.4891614090e-02,	2.5000288917e+00,	4.3306608611e+02,	5.1761158229e+02,	-1.6909099236e+00
1.9000000000e-03,	1.4720225701e-02,	2.5000303724e+00,	4.3253546681e+02,	5.1935429538e+02,	-1.7363765714e+00
2.0000000000e-03,	1.4544433275e-02,	2.5000318356e+00,	4.3205057125e+02,	5.2100095472e+02,	-1.7790076694e+00
2.1000000000e-03,	1.4364515530e-02,	2.5000332811e+00,	4.3161138948e+02,	5.2255626217e+02,	-1.8188974538e+00
2.2000000000e-03,	1.4180742439e-02,	2.5000347084e+00,	4.3121786423e+02,	5.2402422817e+02,	-1.8561272788e+00
2.3000000000e-03,	1.3993376341e-02,	2.5000361171e+00,	4.3086989248e+02,	5.2540833578e+02,	-1.8907688660e+00
2.4000000000e-03,	1.3802672787e-02,	2.5000375070e+00,	4.3056732675e+02,	5.2671165760e+02,	-1.9228866169e+00
2.5000000000e-03,	1.3608881181e-02,	2.5000388776e+00,	4.3030997635e+02,	5.2793694171e+02,	-1.9525393072e+00
2.6000000000e-03,	1.3412245277e-02,	2.5000402286e+00,	4.3009760840e+02,	5.2908667626e+02,	-1.9797813574e+00
2.7000000000e-03,	1.3213003560e-02,	2.5000415599e+00,	4.2992994888e+02,	5.3016313911e+02,	-2.0046638045e+00
2.8000000000e-03,	1.3011389553e-02,	2.5000428712e+00,	4.2980668360e+02,	5.3116843650e+02,	-2.0272350580e+00
2.9000000000e-03,	1.2807632041e-02,	2.5000441621e+00,	4.2972745905e+02,	5.3210453382e+02,	-2.0475414954e+00
3.0000000000e-03,	1.2601955253e-02,	2.5000454326e+00,	4.2969188329e+02,	5.3297328018e+02,	-2.0656279378e+00
3.1000000000e-03,	1.2394578997e-02,	2.5000466825e+00,	4.2969952686e+02,	5.3377642845e+02,	-2.0815380320e+00
3.2000000000e-03,	1.2185718764e-02,	2.5000479115e+00,	4.2974992353e+02,	5.3451565161e+02,	-2.0953145616e+00
3.3000000000e-03,	1.1975585798e-02,	2.5000491196e+00,	4.2984257122e+02,	5.3519255623e+02,	-2.1069997002e+00
3.4000000000e-03,	1.1764387145e-02,	2.5000503066e+00,	4.2997693278e+02,	5.3580869375e+02,	-2.1166352195e+00
3.5000000000e-03,	1.1552325689e-02,	2.5000514724e+00,	4.3015243683e+02,	5.3636556984e+02,	-2.1242626602e+00
3.6000000000e-03,	1.1339600167e-02,	2.5000526170e+00,	4.3036847861e+02,	5.3686465226e+02,	-2.1299234728e+00
3.7000000000e-03,	1.1126405167e-02,	2.5000537403e+00,	4.3062442083e+02,	5.3730737753e+02,	-2.1336591340e+00
3.8000000000e-03,	1.0912931126e-02,	2.5000548423e+00,	4.3091959451e+02,	5.3769515657e+02,	-2.1355112412e+00
3.9000000000e-03,	1.0699364311e-02,	2.5000559229e+00,	4.3125329982e+02,	5.3802937937e+02,	-2.1355215909e+00
4.0000000000e-03,	1.0485886798e-02,	2.5000569822e+00,	4.3162480703e+02,	5.3831141911e+02,	-2.1337322415e+00
4.1000000000e-03,	1.0272676440e-02,	2.5000580201e+00,	4.3203335731e+02,	5.3854263550e+02,	-2.1301855637e+00
4.2000000000e-03,	1.0059906839e-02,	2.5000590367e+00,	4.3247816371e+02,	5.3872437771e+02,	-2.1249242800e+00
4.3000000000e-03,	9.8477473016e-03,	2.5000600321e+00,	4.3295841202e+02,	5.3885798678e+02,	-2.1179914952e+00
4.4000000000e-03,	9.6363628067e-03,	2.5000610063e+00,	4.3347326173e+02,	5.3894479765e+02,	-2.1094307184e+00
4.5000000000e-03,	9.4259139605e-03,	2.5000619594e+00,	4.3402184697e+02,	5.3898614089e+02,	-2.0992858783e+00
4.6000000000e-03,	9.2165569551e-03,	2.5000628915e+00,	4.3460327746e+02,	5.3898334406e+02,	-2.0876013318e+00
4.7000000000e-03,	9.0084435252e-03,	2.5000638028e+00,	4.3521663951e+02,	5.3893773289e+02,	-2.0744218676e+00
4.8000000000e-03,	8.8017209053e-03,	2.5000646933e+00,	4.3586099697e+02,	5.3885063219e+02,	-2.0597927043e+00
4.9000000000e-03,	8.5965317867e-03,	2.5000655631e+00,	4.3653539227e+02,	5.3872336652e+02,	-2.0437594851e+00
5.0000000000e-03,	8.3930142754e-03,	2.5000664126e+00,	4.3723884740e+02,	5.3855726077e+02,	-2.0263682674e+00
5.1000000000e-03,	8.1913018516e-03,	2.5000672418e+00,	4.3797036500e+02,	5.3835364051e+02,	-2.0076655104e+00
5.2000000000e-03,	7.9915233302e-03,	2.5000680509e+00,	4.3872892931e+02,	5.3811383220e+02,	-1.9876980578e+00
5.3000000000e-03,	7.7938028233e-03,	2.5000688402e+00,	4.3951350732e+02,	5.3783916330e+02,	-1.9665131195e+00
5.4000000000e-03,	7.5982597044e-03,	2.5000696098e+00,	4.4032304979e+02,	5.3753096226e+02,	-1.9441582494e+00
5.5000000000e-03,	7.4050085757e-03,	2.5000703599e+00,	4.4115649232e+02,	5.3719055838e+02,	-1.9206813213e+00
5.6000000000e-03,	7.2141592368e-03,	2.5000710909e+00,	4.4201275646e+02,	5.3681928162e+02,	-1.8961305031e+00
5.7000000000e-03,	7.0258166572e-03,	2.5000718028e+00,	4.4289075082e+02,	5.3641846226e+02,	-1.8705542287e+00
5.8000000000e-03,	6.8400809508e-03,	2.5000724961e+00,	4.4378937216e+02,	5.3598943054e+02,	-1.8440011677e+00
5.9000000000e-03,	6.6570473542e-03,	2.5000731709e+00,	4.4470750651e+02,	5.3553351624e+02,	-1.8165201946e+00
6.0000000000e-03,	6.4768062076e-03,	2.5000738276e+00,	4.4564403030e+02,	5.3505204809e+02,	-1.7881603558e+00
6.1000000000e-03,	6.2994429392e-03,	2.5000744664e+00,	4.4659781151e+02,	5.3454635328e+02,	-1.7589708353e+00
6.2000000000e-03,	6.1250380538e-03,	2.5000750876e+00,	4.4756771081e+02,	5.3401775677e+02,	-1.7290009192e+00
6.3000000000e-03,	5.9536671236e-03,	2.5000756915e+00,	4.4855258269e+02,	5.3346758066e+02,	-1.6982999595e+00
6.4000000000e-03,	5.7854007840e-03,	2.5000762784e+00,	4.4955127662e+02,	5.3289714345e+02,	-1.6669173366e+00
6.5000000000e-03,	5.6203047326e-03,	2.5000768487e+00,	4.5056263823e+02,	5.3230775926e+02,	-1.6349024206e+00
6.6000000000e-03,	5.4584397322e-03,	2.5000774026e+00,	4.5158551047e+02,	5.3170073708e+02,	-1.6023045321e+00
6.7000000000e-03,	5.2998616174e-03,	2.5000779405e+00,	4.5261873477e+02,	5.3107737988e+02,	-1.5691729022e+00
6.8000000000e-03,	5.1446213062e-03,	2.5000784627e+00,	4.5366115219e+02,	5.3043898379e+02,	-1.5355566320e+00
6.9000000000e-03,	4.9927648145e-03,	2.5000789695e+00,	4.5471160466e+02,	5.2978683720e+02,	-1.5015046507e+00
7.0000000000e-03,	4.8443332757e-03,	2.5000794613e+00,	4.5576893610e+02,	5.2912221979e+02,	-1.4670656738e+00
7.1000000000e-03,	4.6993629639e-03,	2.5000799385e+00,	4.5683199361e+02,	5.2844640166e+02,	-1.4322881609e+00
7.2000000000e-03,	4.5578853223e-03,	2.5000804013e+00,	4.5789962867e+02,	5.2776064229e+02,	-1.3972202724e+00
7.3000000000e-03,	4.4199269943e-03,	2.5000808502e+00,	4.5897069831e+02,	5.2706618961e+02,	-1.3619098260e+00
7.4000000000e-03,	4.2855098608e-03,	2.5000812854e+00,	4.6004406628e+02,	5.2636427894e+02,	-1.3264042533e+00
7.5000000000e-03,	4.1546510806e-03,	2.5000817074e+00,	4.6111860424e+02,	5.2565613199e+02,	-1.2907505550e+00
7.6000000000e-03,	4.0273631359e-03,	2.5000821165e+00,	4.6219319294e+02,	5.2494295579e+02,	-1.2549952571e+00
7.7000000000e-03,	3.9036538817e-03,	2.5000825130e+00,	4.6326672339e+02,	5.2422594165e+02,	-1.2191843652e+00
7.8000000000e-03,	3.7835266006e-03,	2.5000828973e+00,	4.6433809807e+02,	5.2350626409e+02,	-1.1833633203e+00
7.9000000000e-03,	3.6669800610e-03,	2.5000832698e+00,	4.6540623204e+02,	5.2278507968e+02,	-1.1475769529e+00
8.0000000000e-03,	3.5540085809e-03,	2.5000836309e+00,	4.6647005417e+02,	5.2206352604e+02,	-1.1118694374e+00
8.1000000000e-03,	3.4446020952e-03,	2.5000839808e+00,	4.6752850828e+02,	5.2134272060e+02,	-1.0762842465e+00
8.2000000000e-03,	3.3387462290e-03,	2.5000843199e+00,	4.6858055432e+02,	5.2062375957e+02,	-1.0408641049e+00
