t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	7.5000000000e+02,	7.0000000000e+02,	1.0000000000e+00
1.0000000000e-04,	-4.9979765301e-02,	2.4999949957e+00,	7.5546560467e+02,	6.8527564679e+02,	1.4037991577e+00
2.0000000000e-04,	-4.9819425686e-02,	2.4999900054e+00,	7.6084924704e+02,	6.7074761171e+02,	1.8020327067e+00
3.0000000000e-04,	-4.9619557445e-02,	2.4999850331e+00,	7.6614401430e+02,	6.5642873516e+02,	2.1943055828e+00
4.0000000000e-04,	-4.9380776543e-02,	2.4999800828e+00,	7.7134314102e+02,	6.4233218640e+02,	2.5802190924e+00
5.0000000000e-04,	-4.9103739066e-02,	2.4999751582e+00,	7.7644001628e+02,	6.2847155854e+02,	2.9593691547e+00
6.0000000000e-04,	-4.8789141878e-02,	2.4999702633e+00,	7.8142819087e+02,	6.1486099724e+02,	3.3313438727e+00
7.0000000000e-04,	-4.8437723556e-02,	2.4999654016e+00,	7.8630138481e+02,	6.0151537851e+02,	3.6957201260e+00
8.0000000000e-04,	-4.8050265750e-02,	2.4999605769e+00,	7.9105349502e+02,	5.8845056104e+02,	4.0520586796e+00
9.0000000000e-04,	-4.7627595125e-02,	2.4999557927e+00,	7.9567860344e+02,	5.7568375585e+02,	4.3998969520e+00
1.0000000000e-03,	-4.7170586214e-02,	2.4999510526e+00,	8.0017098567e+02,	5.6323409148e+02,	4.7387378838e+00
1.1000000000e-03,	-4.6680165691e-02,	2.4999463597e+00,	8.0452512026e+02,	5.5112352725e+02,	5.0680318602e+00
1.2000000000e-03,	-4.6157319047e-02,	2.4999417176e+00,	8.0873569918e+02,	5.3937844405e+02,	5.3871451025e+00
1.3000000000e-03,	-4.5603101717e-02,	2.4999371293e+00,	8.1279764006e+02,	5.2803273130e+02,	5.6952981753e+00
1.4000000000e-03,	-4.5018659628e-02,	2.4999325980e+00,	8.1670610156e+02,	5.1713487908e+02,	5.9914244497e+00
