t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	6.0000000000e+02,	7.5000000000e+02,	-3.0000000000e+00
1.0000000000e-04,	-6.7070481773e-02,	2.4999933060e+00,	6.1073192873e+02,	7.3125336681e+02,	-2.4104287617e+00
2.0000000000e-04,	-6.7282251463e-02,	2.4999865879e+00,	6.2135613027e+02,	7.1264762737e+02,	-1.8258299421e+00
3.0000000000e-04,	-6.7435828326e-02,	2.4999798515e+00,	6.3186907707e+02,	6.9420152948e+02,	-1.2466490483e+00
4.0000000000e-04,	-6.7531777683e-02,	2.4999731026e+00,	6.4226634419e+02,	6.7593441496e+02,	-6.7336141548e-01
5.0000000000e-04,	-6.7570713818e-02,	2.4999663470e+00,	6.5254283169e+02,	6.5786638359e+02,	-1.0647103790e-01
6.0000000000e-04,	-6.7553302890e-02,	2.4999595904e+00,	6.6269293156e+02,	6.4001851928e+02,	4.5348824555e-01
7.0000000000e-04,	-6.7480266078e-02,	2.4999528382e+00,	6.7271065674e+02,	6.2241321100e+02,	1.0059489149e+00
8.0000000000e-04,	-6.7352383288e-02,	2.4999460961e+00,	6.8258974366e+02,	6.0507462380e+02,	1.5503023972e+00
9.0000000000e-04,	-6.7170497836e-02,	2.4999393695e+00,	6.9232373580e+02,	5.8802942138e+02,	2.0858862884e+00
1.0000000000e-03,	-6.6935522836e-02,	2.4999326638e+00,	7.0190605387e+02,	5.7130793925e+02,	2.6119622924e+00
1.1000000000e-03,	-6.6648450573e-02,	2.4999259842e+00,	7.1133005640e+02,	5.5494624317e+02,	3.1276762648e+00
1.2000000000e-03,	-6.6310367584e-02,	2.4999193358e+00,	7.2058909439e+02,	5.3899016786e+02,	3.6319785306e+00
1.3000000000e-03,	-6.5922482122e-02,	2.4999127238e+00,	7.2967656349e+02,	5.2350477570e+02,	4.1234357557e+00
1.4000000000e-03,	-6.5486186470e-02,	2.4999061529e+00,	7.3858595949e+02,	5.0860559944e+02,	4.5996072010e+00
1.5000000000e-03,	-6.5003384162e-02,	2.4998996281e+00,	7.4731095800e+02,	4.9485356353e+02,	5.0491478893e+00
1.6000000000e-03,	-6.4477356942e-02,	2.4998931537e+00,	7.5584565181e+02,	4.8242396649e+02,	5.4684337064e+00
1.7000000000e-03,	-6.3910210153e-02,	2.4998867340e+00,	7.6418460849e+02,	4.7057582588e+02,	5.8721756524e+00
1.8000000000e-03,	-6.3303360651e-02,	2.4998803730e+00,	7.7232262919e+02,	4.5918674101e+02,	6.2627177636e+00
1.9000000000e-03,	-6.2658072830e-02,	2.4998740746e+00,	7.8025469286e+02,	4.4820173107e+02,	6.6410592358e+00
2.0000000000e-03,	-6.1975537253e-02,	2.4998678426e+00,	7.8797594394e+02,	4.3758893095e+02,	7.0077402600e+00
2.1000000000e-03,	-6.1256902732e-02,	2.4998616807e+00,	7.9548168943e+02,	4.2732775769e+02,	7.3630786347e+00
2.2000000000e-03,	-6.0503293140e-02,	2.4998555924e+00,	8.0276739963e+02,	4.1740409741e+02,	7.7072660445e+00
2.3000000000e-03,	-5.9715817384e-02,	2.4998495811e+00,	8.0982871087e+02,	4.0780791412e+02,	8.0404159350e+00
2.4000000000e-03,	-5.8895575761e-02,	2.4998436503e+00,	8.1666142900e+02,	3.9853190617e+02,	8.3625904567e+00
2.5000000000e-03,	-5.8043664200e-02,	2.4998378031e+00,	8.2326153334e+02,	3.8957068417e+02,	8.6738169834e+00
2.6000000000e-03,	-5.7161177166e-02,	2.4998320426e+00,	8.2962518077e+02,	3.8092023571e+02,	8.9740989012e+00
2.7000000000e-03,	-5.6249209668e-02,	2.4998263718e+00,	8.3574870982e+02,	3.7257755948e+02,	9.2634230069e+00
2.8000000000e-03,	-5.5308858634e-02,	2.4998207937e+00,	8.4162864463e+02,	3.6454040541e+02,	9.5417647845e+00
2.9000000000e-03,	-5.4341223848e-02,	2.4998153110e+00,	8.4726169881e+02,	3.5680708432e+02,	9.8090922898e+00
3.0000000000e-03,	-5.3347408531e-02,	2.4998099263e+00,	8.5264477905e+02,	3.4937632471e+02,	1.0065369087e+01
3.1000000000e-03,	-5.2328519676e-02,	2.4998046423e+00,	8.5777498853e+02,	3.4224716264e+02,	1.0310556518e+01
3.2000000000e-03,	-5.1285668177e-02,	2.4997994614e+00,	8.6264963019e+02,	3.3541885551e+02,	1.0544615494e+01
3.3000000000e-03,	-5.0219968798e-02,	2.4997943860e+00,	8.6726620963e+02,	3.2889081337e+02,	1.0767507925e+01
3.4000000000e-03,	-4.9132540011e-02,	2.4997894182e+00,	8.7162243788e+02,	3.2266254353e+02,	1.0979197887e+01
3.5000000000e-03,	-4.8024503734e-02,	2.4997845601e+00,	8.7571623393e+02,	3.1673360519e+02,	1.1179652575e+01
3.6000000000e-03,	-4.6896984974e-02,	2.4997798139e+00,	8.7954572696e+02,	3.1110357210e+02,	1.1368843097e+01
3.7000000000e-03,	-4.5751111403e-02,	2.4997751813e+00,	8.8310925841e+02,	3.0577200132e+02,	1.1546745142e+01
3.8000000000e-03,	-4.4588012873e-02,	2.4997706643e+00,	8.8640538377e+02,	3.0073840706e+02,	1.1713339534e+01
3.9000000000e-03,	-4.3408820876e-02,	2.4997662643e+00,	8.8943287420e+02,	2.9600223855e+02,	1.1868612713e+01
4.0000000000e-03,	-4.2214667963e-02,	2.4997619830e+00,	8.9219071781e+02,	2.9156286117e+02,	1.2012557133e+01
4.1000000000e-03,	-4.1006687122e-02,	2.4997578218e+00,	8.9467812088e+02,	2.8741954040e+02,	1.2145171610e+01
4.2000000000e-03,	-3.9786011131e-02,	2.4997537821e+00,	8.9689450872e+02,	2.8357142802e+02,	1.2266461614e+01
4.3000000000e-03,	-3.8553771877e-02,	2.4997498650e+00,	8.9883952635e+02,	2.8001755027e+02,	1.2376439522e+01
4.4000000000e-03,	-3.7311099655e-02,	2.4997460717e+00,	9.0051303903e+02,	2.7675679765e+02,	1.2475124828e+01
4.5000000000e-03,	-3.6059122447e-02,	2.4997424031e+00,	9.0191513247e+02,	2.7378791619e+02,	1.2562544326e+01
4.6000000000e-03,	-3.4798965184e-02,	2.4997388601e+00,	9.0304611294e+02,	2.7110949989e+02,	1.2638732261e+01
4.7000000000e-03,	-3.3531748994e-02,	2.4997354435e+00,	9.0390650705e+02,	2.6871998424e+02,	1.2703730456e+01
4.8000000000e-03,	-3.2258590442e-02,	2.4997321540e+00,	9.0449706144e+02,	2.6661764075e+02,	1.2757588414e+01
4.9000000000e-03,	-3.0980600753e-02,	2.4997289920e+00,	9.0481874223e+02,	2.6480057225e+02,	1.2800363400e+01
5.0000000000e-03,	-2.9698885034e-02,	2.4997259580e+00,	9.0487273419e+02,	2.6326670895e+02,	1.2832120505e+01
5.1000000000e-03,	-2.8414541491e-02,	2.4997230523e+00,	9.0466043987e+02,	2.6201380521e+02,	1.2852932693e+01
5.2000000000e-03,	-2.7128660639e-02,	2.4997202751e+00,	9.0418347839e+02,	2.6103943681e+02,	1.2862880832e+01
5.3000000000e-03,	-2.5842324509e-02,	2.4997176266e+00,	9.0344368412e+02,	2.6034099890e+02,	1.2862053704e+01
5.4000000000e-03,	-2.4556605859e-02,	2.4997151066e+00,	9.0244310515e+02,	2.5991570434e+02,	1.2850548016e+01
5.5000000000e-03,	-2.3272567380e-02,	2.4997127152e+00,	9.0118400156e+02,	2.5976058251e+02,	1.2828468381e+01
5.6000000000e-03,	-2.1991260906e-02,	2.4997104520e+00,	8.9966884355e+02,	2.5987247858e+02,	1.2795927299e+01
5.7000000000e-03,	-2.0713726631e-02,	2.4997083168e+00,	8.9790030934e+02,	2.6024805311e+02,	1.2753045124e+01
5.8000000000e-03,	-1.9440992321e-02,	2.4997063091e+00,	8.9588128292e+02,	2.6088378203e+02,	1.2699950018e+01
5.9000000000e-03,	-1.8174072537e-02,	2.4997044284e+00,	8.9361485166e+02,	2.6177595689e+02,	1.2636777895e+01
6.0000000000e-03,	-1.6913967864e-02,	2.4997026741e+00,	8.9110430367e+02,	2.6292068552e+02,	1.2563672363e+01
6.1000000000e-03,	-1.5661664146e-02,	2.4997010454e+00,	8.8835312508e+02,	2.6431389283e+02,	1.2480784645e+01
6.2000000000e-03,	-1.4418131724e-02,	2.4996995414e+00,	8.8536499712e+02,	2.6595132195e+02,	1.2388273503e+01
6.3000000000e-03,	-1.3184324694e-02,	2.4996981614e+00,	8.8214379303e+02,	2.6782853556e+02,	1.2286305150e+01
6.4000000000e-03,	-1.1961180157e-02,	2.4996969042e+00,	8.7869357487e+02,	2.6994091748e+02,	1.2175053148e+01
6.5000000000e-03,	-1.0749617500e-02,	2.4996957688e+00,	8.7501859012e+02,	2.7228367441e+02,	1.2054698314e+01
6.6000000000e-03,	-9.5505376648e-03,	2.4996947539e+00,	8.7112326816e+02,	2.7485183785e+02,	1.1925428606e+01
6.7000000000e-03,	-8.3648224490e-03,	2.4996938582e+00,	8.6701221667e+02,	2.7764026621e+02,	1.1787439009e+01
6.8000000000e-03,	-7.1933338037e-03,	2.4996930804e+00,	8.6269021780e+02,	2.8064364704e+02,	1.1640931415e+01
6.9000000000e-03,	-6.0369131508e-03,	2.4996924191e+00,	8.5816222425e+02,	2.8385649936e+02,	1.1486114498e+01
7.0000000000e-03,	-4.8963807113e-03,	2.4996918725e+00,	8.5343335530e+02,	2.8727317612e+02,	1.1323203584e+01
7.1000000000e-03,	-3.7725348462e-03,	2.4996914392e+00,	8.4850889260e+02,	2.9088786672e+02,	1.1152420518e+01
7.2000000000e-03,	-2.6661514122e-03,	2.4996911174e+00,	8.4339427594e+02,	2.9469459964e+02,	1.0973993526e+01
7.3000000000e-03,	-1.5779831297e-03,	2.4996909054e+00,	8.3809509891e+02,	2.9868724498e+02,	1.0788157079e+01
7.4000000000e-03,	-5.0875896600e-04,	2.4996908012e+00,	8.3261710439e+02,	3.0285951718e+02,	1.0595151744e+01
7.5000000000e-03,	5.4081646741e-04,	2.4996908030e+00,	8.2696618006e+02,	3.0720497754e+02,	1.0395224050e+01
7.6000000000e-03,	1.5700635039e-03,	2.4996909087e+00,	8.2114835378e+02,	3.1171703685e+02,	1.0188626339e+01
7.7000000000e-03,	2.5783279955e-03,	2.4996911163e+00,	8.1516978885e+02,	3.1638895780e+02,	9.9756166212e+00
7.8000000000e-03,	3.5649818733e-03,	2.4996914236e+00,	8.0903677930e+02,	3.2121385734e+02,	9.7564584391e+00
7.9000000000e-03,	4.5294236930e-03,	2.4996918286e+00,	8.0275574503e+02,	3.2618470886e+02,	9.5314207235e+00
8.0000000000e-03,	5.4710791673e-03,	2.4996923288e+00,	7.9633322704e+02,	3.3129434407e+02,	9.3007776594e+00
8.1000000000e-03,	6.3894016847e-03,	2.4996929220e+00,	7.8977588246e+02,	3.3653545469e+02,	9.0648085553e+00
8.2000000000e-03,	7.2838728153e-03,	2.4996936059e+00,	7.8309047969e+02,	3.4190059369e+02,	8.8237977200e+00
8.3000000000e-03,	8.1540028055e-03,	2.4996943780e+00,	7.7628389351e+02,	3.4738217612e+02,	8.5780343478e+00
8.4000000000e-03,	8.9993310609e-03,	2.4996952358e+00,	7.6936310014e+02,	3.5297247936e+02,	8.3278124156e+00
8.5000000000e-03,	9.8194266205e-03,	2.4996961770e+00,	7.6233517240e+02,	3.5866364269e+02,	8.0734305943e+00
8.6000000000e-03,	1.0613888622e-02,	2.4996971989e+00,	7.5520727487e+02,	3.6444766603e+02,	7.8151921769e+00
8.7000000000e-03,	1.1382346760e-02,	2.4996982989e+00,	7.4798665913e+02,	3.7031640761e+02,	7.5534050304e+00
8.8000000000e-03,	1.2124461745e-02,	2.4996994745e+00,	7.4068065907e+02,	3.7626158045e+02,	7.2883815725e+00
8.9000000000e-03,	1.2839925758e-02,	2.4997007229e+00,	7.3329668634e+02,	3.8227474712e+02,	7.0204387845e+00
9.0000000000e-03,	1.3528462906e-02,	2.4997020415e+00,	7.2584222590e+02,	3.8834731273e+02,	6.7498982634e+00
9.1000000000e-03,	1.4189829692e-02,	2.4997034277e+00,	7.1832483179e+02,	3.9447051535e+02,	6.4770863287e+00
9.2000000000e-03,	1.4823815493e-02,	2.4997048786e+00,	7.1075212307e+02,	4.0063541343e+02,	6.2023341928e+00
9.3000000000e-03,	1.5430243063e-02,	2.4997063915e+00,	7.0313178004e+02,	4.0683286921e+02,	5.9259782167e+00
9.4000000000e-03,	1.6008969064e-02,	2.4997079637e+00,	6.9547154078e+02,	4.1305352719e+02,	5.6483602718e+00
9.5000000000e-03,	1.6559884640e-02,	2.4997095924e+00,	6.8777919798e+02,	4.1928778591e+02,	5.3698282413e+00
9.6000000000e-03,	1.7082916053e-02,	2.4997112748e+00,	6.8006259634e+02,	4.2552576101e+02,	5.0907367065e+00
9.7000000000e-03,	1.7578025395e-02,	2.4997130080e+00,	6.7232963035e+02,	4.3175723640e+02,	4.8114478790e+00
9.8000000000e-03,	1.8045211412e-02,	2.4997147894e+00,	6.6458824284e+02,	4.3797159917e+02,	4.5323328734e+00
9.9000000000e-03,	1.8484510475e-02,	2.4997166162e+00,	6.5684642411e+02,	4.4415775131e+02,	4.2537734561e+00
1.0000000000e-02,	1.8895997766e-02,	2.4997184854e+00,	6.4911221215e+02,	4.5030398796e+02,	3.9761644838e+00
1.0100000000e-02,	1.9279788744e-02,	2.4997203944e+00,	6.4139369378e+02,	4.5639782502e+02,	3.6999173751e+00
1.0200000000e-02,	1.9636041040e-02,	2.4997223405e+00,	6.3369900716e+02,	4.6242574748e+02,	3.4254651936e+00
1.0300000000e-02,	1.9964956983e-02,	2.4997243207e+00,	6.2603634589e+02,	4.6837282676e+02,	3.1532703826e+00
1.0400000000e-02,	2.0266787101e-02,	2.4997263325e+00,	6.1841396494e+02,	4.7422210712e+02,	2.8838371564e+00
1.0500000000e-02,	2.0541835267e-02,	2.4997283732e+00,	6.1084018891e+02,	4.7995354804e+02,	2.6177328176e+00
1.0600000000e-02,	2.0790466796e-02,	2.4997304400e+00,	6.0332342293e+02,	4.8554200372e+02,	2.3556283842e+00
1.0700000000e-02,	2.1013122687e-02,	2.4997325304e+00,	5.9587216640e+02,	4.9095269473e+02,	2.0983894336e+00
1.0800000000e-02,	2.1210349838e-02,	2.4997346418e+00,	5.8849502933e+02,	4.9612760159e+02,	1.8473485547e+00
1.0900000000e-02,	2.1382917042e-02,	2.4997367717e+00,	5.8120074569e+02,	5.0084332094e+02,	1.6071484950e+00
1.1000000000e-02,	2.1532404611e-02,	2.4997389176e+00,	5.7399812436e+02,	5.0479379377e+02,	1.3840866118e+00
1.1100000000e-02,	2.1659968187e-02,	2.4997410774e+00,	5.6689604521e+02,	5.0848639906e+02,	1.1681929230e+00
1.1200000000e-02,	2.1766229388e-02,	2.4997432489e+00,	5.5990370519e+02,	5.1200819796e+02,	9.5791014444e-01
1.1300000000e-02,	2.1851720169e-02,	2.4997454300e+00,	5.5303079848e+02,	5.1539402037e+02,	7.5273556212e-01
1.1400000000e-02,	2.1916940644e-02,	2.4997476186e+00,	5.4628770806e+02,	5.1866318808e+02,	5.5249039965e-01
1.1500000000e-02,	2.1962381927e-02,	2.4997498127e+00,	5.3968576908e+02,	5.2182781841e+02,	3.5715901348e-01
1.1600000000e-02,	2.1988539196e-02,	2.4997520104e+00,	5.3323765985e+02,	5.2489601070e+02,	1.6683298288e-01
1.1700000000e-02,	2.1995921286e-02,	2.4997542098e+00,	5.2695802177e+02,	5.2787337827e+02,	-1.8307130015e-02
1.1800000000e-02,	2.1985059633e-02,	2.4997564090e+00,	5.2086452222e+02,	5.3076389184e+02,	-1.9798739239e-01
1.1900000000e-02,	2.1956518843e-02,	2.4997586062e+00,	5.1497987970e+02,	5.3357038955e+02,	-3.7181019696e-01
1.2000000000e-02,	2.1910912571e-02,	2.4997607997e+00,	5.0933639718e+02,	5.3629490862e+02,	-5.3917022884e-01
1.2100000000e-02,	2.1848934790e-02,	2.4997629878e+00,	5.0398956825e+02,	5.3893891611e+02,	-6.9898695725e-01
1.2200000000e-02,	2.1771475874e-02,	2.4997651690e+00,	4.9915938913e+02,	5.4150348608e+02,	-8.4688193897e-01
1.2300000000e-02,	2.1680217625e-02,	2.4997673417e+00,	4.9515548352e+02,	5.4398950910e+02,	-9.7668051160e-01
1.2400000000e-02,	2.1576391614e-02,	2.4997695046e+00,	4.9145953423e+02,	5.4639784537e+02,	-1.0987662228e+00
1.2500000000e-02,	2.1460659078e-02,	2.4997716566e+00,	4.8797995326e+02,	5.4872922946e+02,	-1.2149855240e+00
1.2600000000e-02,	2.1333563944e-02,	2.4997737964e+00,	4.8467864553e+02,	5.5098426241e+02,	-1.3261123376e+00
1.2700000000e-02,	2.1195591080e-02,	2.4997759229e+00,	4.8153341408e+02,	5.5316343359e+02,	-1.4326003902e+00
1.2800000000e-02,	2.1047188283e-02,	2.4997780351e+00,	4.7852948121e+02,	5.5526714239e+02,	-1.5347532236e+00
1.2900000000e-02,	2.0888777591e-02,	2.4997801320e+00,	4.7565623534e+02,	5.5729571734e+02,	-1.6327896401e+00
1.3000000000e-02,	2.0720762008e-02,	2.4997822126e+00,	4.7290566787e+02,	5.5924943247e+02,	-1.7268752919e+00
1.3100000000e-02,	2.0543529866e-02,	2.4997842759e+00,	4.7027151447e+02,	5.6112852123e+02,	-1.8171401352e+00
1.3200000000e-02,	2.0357457827e-02,	2.4997863210e+00,	4.6774873856e+02,	5.6293318836e+02,	-1.9036889961e+00
1.3300000000e-02,	2.0162913033e-02,	2.4997883471e+00,	4.6533319956e+02,	5.6466361996e+02,	-1.9866084079e+00
1.3400000000e-02,	1.9960254686e-02,	2.4997903533e+00,	4.6302142883e+02,	5.6631999208e+02,	-2.0659712649e+00
1.3500000000e-02,	1.9749835238e-02,	2.4997923389e+00,	4.6081047219e+02,	5.6790247814e+02,	-2.1418401190e+00
1.3600000000e-02,	1.9532001301e-02,	2.4997943030e+00,	4.5869777570e+02,	5.6941125527e+02,	-2.2142695915e+00
1.3700000000e-02,	1.9307094344e-02,	2.4997962450e+00,	4.5668110055e+02,	5.7084650978e+02,	-2.2833081845e+00
1.3800000000e-02,	1.9075451231e-02,	2.4997981642e+00,	4.5475845830e+02,	5.7220844190e+02,	-2.3489996721e+00
1.3900000000e-02,	1.8837404639e-02,	2.4998000599e+00,	4.5292806049e+02,	5.7349726988e+02,	-2.4113841877e+00
1.4000000000e-02,	1.8593283378e-02,	2.4998019315e+00,	4.5118827910e+02,	5.7471323355e+02,	-2.4704990890e+00
1.4100000000e-02,	1.8343412631e-02,	2.4998037784e+00,	4.4953761471e+02,	5.7585659738e+02,	-2.5263796534e+00
1.4200000000e-02,	1.8088114132e-02,	2.4998056000e+00,	4.4797467094e+02,	5.7692765319e+02,	-2.5790596450e+00
1.4300000000e-02,	1.7827706296e-02,	2.4998073958e+00,	4.4649813340e+02,	5.7792672242e+02,	-2.6285717805e+00
1.4400000000e-02,	1.7562504302e-02,	2.4998091654e+00,	4.4510675238e+02,	5.7885415814e+02,	-2.6749481152e+00
1.4500000000e-02,	1.7292820143e-02,	2.4998109082e+00,	4.4379932850e+02,	5.7971034677e+02,	-2.7182203654e+00
1.4600000000e-02,	1.7018962644e-02,	2.4998126238e+00,	4.4257470059e+02,	5.8049570951e+02,	-2.7584201784e+00
1.4700000000e-02,	1.6741237462e-02,	2.4998143118e+00,	4.4143173560e+02,	5.8121070364e+02,	-2.7955793609e+00
1.4800000000e-02,	1.6459947055e-02,	2.4998159719e+00,	4.4036931997e+02,	5.8185582350e+02,	-2.8297300706e+00
1.4900000000e-02,	1.6175390642e-02,	2.4998176037e+00,	4.3938635239e+02,	5.8243160138e+02,	-2.8609049797e+00
1.5000000000e-02,	1.5887864142e-02,	2.4998192069e+00,	4.3848173756e+02,	5.8293860818e+02,	-2.8891374124e+00
1.5100000000e-02,	1.5597660106e-02,	2.4998207812e+00,	4.3765438090e+02,	5.8337745399e+02,	-2.9144614619e+00
1.5200000000e-02,	1.5305067632e-02,	2.4998223264e+00,	4.3690318406e+02,	5.8374878849e+02,	-2.9369120885e+00
1.5300000000e-02,	1.5010372273e-02,	2.4998238421e+00,	4.3622704102e+02,	5.8405330117e+02,	-2.9565252030e+00
1.5400000000e-02,	1.4713855945e-02,	2.4998253284e+00,	4.3562483484e+02,	5.8429172157e+02,	-2.9733377347e+00
1.5500000000e-02,	1.4415796814e-02,	2.4998267849e+00,	4.3509543481e+02,	5.8446481928e+02,	-2.9873876894e+00
1.5600000000e-02,	1.4116469190e-02,	2.4998282115e+00,	4.3463769413e+02,	5.8457340390e+02,	-2.9987141954e+00
1.5700000000e-02,	1.3816143414e-02,	2.4998296081e+00,	4.3425044786e+02,	5.8461832490e+02,	-3.0073575407e+00
1.5800000000e-02,	1.3515085739e-02,	2.4998309747e+00,	4.3393251130e+02,	5.8460047138e+02,	-3.0133592017e+00
1.5900000000e-02,	1.3213558209e-02,	2.4998323111e+00,	4.3368267857e+02,	5.8452077179e+02,	-3.0167618644e+00
1.6000000000e-02,	1.2911818537e-02,	2.4998336174e+00,	4.3349972151e+02,	5.8438019348e+02,	-3.0176094393e+00
1.6100000000e-02,	1.2610119987e-02,	2.4998348935e+00,	4.3338238880e+02,	5.8417974228e+02,	-3.0159470696e+00
1.6200000000e-02,	1.2308711244e-02,	2.4998361394e+00,	4.3332940526e+02,	5.8392046197e+02,	-3.0118211342e+00
1.6300000000e-02,	1.2007836293e-02,	2.4998373553e+00,	4.3333947136e+02,	5.8360343365e+02,	-3.0052792458e+00
1.6400000000e-02,	1.1707734300e-02,	2.4998385410e+00,	4.3341126289e+02,	5.8322977510e+02,	-2.9963702441e+00
