t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-8.3500000000e-02,	4.5000000000e-01,	3.2142857738e+06,	5.3571426262e+06,	-6.3108174868e+02
1.0000000000e-04,	-1.4658005273e-01,	4.4998849553e-01,	3.2147342026e+06,	5.3568366540e+06,	-6.3051778088e+02
2.0000000000e-04,	-2.0960325133e-01,	4.4997068588e-01,	3.2151900852e+06,	5.3565250462e+06,	-6.2994466781e+02
3.0000000000e-04,	-2.7256868174e-01,	4.4994657680e-01,	3.2156534147e+06,	5.3562078084e+06,	-6.2936241834e+02
4.0000000000e-04,	-3.3547543076e-01,	4.4991617410e-01,	3.2161241845e+06,	5.3558849459e+06,	-6.2877104151e+02
5.0000000000e-04,	-3.9832258610e-01,	4.4987948370e-01,	3.2166023877e+06,	5.3555564644e+06,	-6.2817054645e+02
6.0000000000e-04,	-4.6110923641e-01,	4.4983651160e-01,	3.2170880172e+06,	5.3552223695e+06,	-6.2756094245e+02
7.0000000000e-04,	-5.2383447127e-01,	4.4978726390e-01,	3.2175810660e+06,	5.3548826670e+06,	-6.2694223890e+02
8.0000000000e-04,	-5.8649738119e-01,	4.4973174679e-01,	3.2180815269e+06,	5.3545373628e+06,	-6.2631444534e+02
9.0000000000e-04,	-6.4909705766e-01,	4.4966996653e-01,	3.2185893927e+06,	5.3541864628e+06,	-6.2567757142e+02
1.0000000000e-03,	-7.1163259312e-01,	4.4960192951e-01,	3.2191046560e+06,	5.3538299730e+06,	-6.2503162692e+02
1.1000000000e-03,	-7.7410308102e-01,	4.4952764218e-01,	3.2196273094e+06,	5.3534678995e+06,	-6.2437662176e+02
1.2000000000e-03,	-8.3650761579e-01,	4.4944711110e-01,	3.2201573452e+06,	5.3531002485e+06,	-6.2371256597e+02
1.3000000000e-03,	-8.9884529287e-01,	4.4936034289e-01,	3.2206947559e+06,	5.3527270263e+06,	-6.2303946972e+02
1.4000000000e-03,	-9.6111520873e-01,	4.4926734430e-01,	3.2212395336e+06,	5.3523482393e+06,	-6.2235734330e+02
1.5000000000e-03,	-1.0233164609e+00,	4.4916812214e-01,	3.2217916706e+06,	5.3519638939e+06,	-6.2166619713e+02
1.6000000000e-03,	-1.0854481478e+00,	4.4906268332e-01,	3.2223511589e+06,	5.3515739967e+06,	-6.2096604174e+02
1.7000000000e-03,	-1.1475093693e+00,	4.4895103486e-01,	3.2229179904e+06,	5.3511785542e+06,	-6.2025688781e+02
1.8000000000e-03,	-1.2094992258e+00,	4.4883318383e-01,	3.2234921571e+06,	5.3507775732e+06,	-6.1953874612e+02
1.9000000000e-03,	-1.2714168193e+00,	4.4870913742e-01,	3.2240736506e+06,	5.3503710606e+06,	-6.1881162762e+02
2.0000000000e-03,	-1.3332612525e+00,	4.4857890290e-01,	3.2246624627e+06,	5.3499590231e+06,	-6.1807554333e+02
2.1000000000e-03,	-1.3950316294e+00,	4.4844248764e-01,	3.2252585849e+06,	5.3495414678e+06,	-6.1733050443e+02
2.2000000000e-03,	-1.4567270553e+00,	4.4829989907e-01,	3.2258620086e+06,	5.3491184017e+06,	-6.1657652222e+02
2.3000000000e-03,	-1.5183466362e+00,	4.4815114475e-01,	3.2264727254e+06,	5.3486898319e+06,	-6.1581360811e+02
2.4000000000e-03,	-1.5798894795e+00,	4.4799623231e-01,	3.2270907265e+06,	5.3482557657e+06,	-6.1504177367e+02
2.5000000000e-03,	-1.6413546939e+00,	4.4783516945e-01,	3.2277160030e+06,	5.3478162104e+06,	-6.1426103055e+02
2.6000000000e-03,	-1.7027413891e+00,	4.4766796398e-01,	3.2283485460e+06,	5.3473711734e+06,	-6.1347139057e+02
2.7000000000e-03,	-1.7640486759e+00,	4.4749462382e-01,	3.2289883466e+06,	5.3469206621e+06,	-6.1267286562e+02
2.8000000000e-03,	-1.8252756664e+00,	4.4731515693e-01,	3.2296353957e+06,	5.3464646842e+06,	-6.1186546778e+02
2.9000000000e-03,	-1.8864214741e+00,	4.4712957139e-01,	3.2302896840e+06,	5.3460032473e+06,	-6.1104920919e+02
3.0000000000e-03,	-1.9474852133e+00,	4.4693787537e-01,	3.2309512023e+06,	5.3455363591e+06,	-6.1022410217e+02
3.1000000000e-03,	-2.0084660000e+00,	4.4674007711e-01,	3.2316199411e+06,	5.3450640274e+06,	-6.0939015912e+02
3.2000000000e-03,	-2.0693629510e+00,	4.4653618496e-01,	3.2322958911e+06,	5.3445862602e+06,	-6.0854739258e+02
3.3000000000e-03,	-2.1301751848e+00,	4.4632620734e-01,	3.2329790426e+06,	5.3441030654e+06,	-6.0769581523e+02
3.4000000000e-03,	-2.1909018208e+00,	4.4611015278e-01,	3.2336693860e+06,	5.3436144511e+06,	-6.0683543985e+02
3.5000000000e-03,	-2.2515419799e+00,	4.4588802986e-01,	3.2343669115e+06,	5.3431204254e+06,	-6.0596627935e+02
3.6000000000e-03,	-2.3120947843e+00,	4.4565984729e-01,	3.2350716092e+06,	5.3426209966e+06,	-6.0508834677e+02
3.7000000000e-03,	-2.3725593573e+00,	4.4542561385e-01,	3.2357834692e+06,	5.3421161731e+06,	-6.0420165527e+02
3.8000000000e-03,	-2.4329348238e+00,	4.4518533839e-01,	3.2365024815e+06,	5.3416059632e+06,	-6.0330621812e+02
3.9000000000e-03,	-2.4932203099e+00,	4.4493902988e-01,	3.2372286359e+06,	5.3410903754e+06,	-6.0240204873e+02
4.0000000000e-03,	-2.5534149429e+00,	4.4468669736e-01,	3.2379619221e+06,	5.3405694183e+06,	-6.0148916062e+02
4.1000000000e-03,	-2.6135178518e+00,	4.4442834995e-01,	3.2387023298e+06,	5.3400431005e+06,	-6.0056756745e+02
4.2000000000e-03,	-2.6735281667e+00,	4.4416399687e-01,	3.2394498487e+06,	5.3395114307e+06,	-5.9963728298e+02
4.3000000000e-03,	-2.7334450192e+00,	4.4389364743e-01,	3.2402044682e+06,	5.3389744179e+06,	-5.9869832109e+02
4.4000000000e-03,	-2.7932675422e+00,	4.4361731101e-01,	3.2409661776e+06,	5.3384320709e+06,	-5.9775069582e+02
4.5000000000e-03,	-2.8529948700e+00,	4.4333499710e-01,	3.2417349662e+06,	5.3378843986e+06,	-5.9679442128e+02
4.6000000000e-03,	-2.9126261386e+00,	4.4304671524e-01,	3.2425108234e+06,	5.3373314102e+06,	-5.9582951173e+02
4.7000000000e-03,	-2.9721604850e+00,	4.4275247510e-01,	3.2432937381e+06,	5.3367731147e+06,	-5.9485598156e+02
4.8000000000e-03,	-3.0315970480e+00,	4.4245228641e-01,	3.2440836994e+06,	5.3362095215e+06,	-5.9387384526e+02
4.9000000000e-03,	-3.0909349677e+00,	4.4214615898e-01,	3.2448806962e+06,	5.3356406398e+06,	-5.9288311744e+02
5.0000000000e-03,	-3.1501733856e+00,	4.4183410273e-01,	3.2456847173e+06,	5.3350664790e+06,	-5.9188381284e+02
5.1000000000e-03,	-3.2093114449e+00,	4.4151612765e-01,	3.2464957514e+06,	5.3344870486e+06,	-5.9087594633e+02
5.2000000000e-03,	-3.2683482900e+00,	4.4119224381e-01,	3.2473137872e+06,	5.3339023581e+06,	-5.8985953288e+02
5.3000000000e-03,	-3.3272830670e+00,	4.4086246139e-01,	3.2481388133e+06,	5.3333124172e+06,	-5.8883458760e+02
5.4000000000e-03,	-3.3861149236e+00,	4.4052679063e-01,	3.2489708181e+06,	5.3327172356e+06,	-5.8780112569e+02
5.5000000000e-03,	-3.4448430088e+00,	4.4018524187e-01,	3.2498097899e+06,	5.3321168230e+06,	-5.8675916250e+02
5.6000000000e-03,	-3.5034664733e+00,	4.3983782552e-01,	3.2506557170e+06,	5.3315111895e+06,	-5.8570871348e+02
5.7000000000e-03,	-3.5619844692e+00,	4.3948455209e-01,	3.2515085876e+06,	5.3309003448e+06,	-5.8464979421e+02
5.8000000000e-03,	-3.6203961503e+00,	4.3912543217e-01,	3.2523683897e+06,	5.3302842991e+06,	-5.8358242039e+02
5.9000000000e-03,	-3.6787006719e+00,	4.3876047643e-01,	3.2532351114e+06,	5.3296630624e+06,	-5.8250660783e+02
6.0000000000e-03,	-3.7368971911e+00,	4.3838969563e-01,	3.2541087406e+06,	5.3290366450e+06,	-5.8142237245e+02
6.1000000000e-03,	-3.7949848662e+00,	4.3801310062e-01,	3.2549892650e+06,	5.3284050571e+06,	-5.8032973032e+02
6.2000000000e-03,	-3.8529628575e+00,	4.3763070231e-01,	3.2558766724e+06,	5.3277683091e+06,	-5.7922869760e+02
6.3000000000e-03,	-3.9108303266e+00,	4.3724251173e-01,	3.2567709503e+06,	5.3271264114e+06,	-5.7811929057e+02
6.4000000000e-03,	-3.9685864370e+00,	4.3684853996e-01,	3.2576720864e+06,	5.3264793746e+06,	-5.7700152565e+02
6.5000000000e-03,	-4.0262303537e+00,	4.3644879818e-01,	3.2585800680e+06,	5.3258272091e+06,	-5.7587541934e+02
6.6000000000e-03,	-4.0837612434e+00,	4.3604329766e-01,	3.2594948826e+06,	5.3251699257e+06,	-5.7474098829e+02
6.7000000000e-03,	-4.1411782744e+00,	4.3563204973e-01,	3.2604165172e+06,	5.3245075351e+06,	-5.7359824926e+02
6.8000000000e-03,	-4.1984806168e+00,	4.3521506583e-01,	3.2613449592e+06,	5.3238400482e+06,	-5.7244721911e+02
6.9000000000e-03,	-4.2556674424e+00,	4.3479235746e-01,	3.2622801956e+06,	5.3231674758e+06,	-5.7128791484e+02
7.0000000000e-03,	-4.3127379246e+00,	4.3436393622e-01,	3.2632222134e+06,	5.3224898289e+06,	-5.7012035355e+02
7.1000000000e-03,	-4.3696912385e+00,	4.3392981378e-01,	3.2641709994e+06,	5.3218071186e+06,	-5.6894455245e+02
7.2000000000e-03,	-4.4265265610e+00,	4.3349000190e-01,	3.2651265404e+06,	5.3211193559e+06,	-5.6776052889e+02
7.3000000000e-03,	-4.4832430707e+00,	4.3304451243e-01,	3.2660888233e+06,	5.3204265522e+06,	-5.6656830032e+02
7.4000000000e-03,	-4.5398399481e+00,	4.3259335727e-01,	3.2670578345e+06,	5.3197287187e+06,	-5.6536788431e+02
7.5000000000e-03,	-4.5963163753e+00,	4.3213654845e-01,	3.2680335606e+06,	5.3190258668e+06,	-5.6415929854e+02
7.6000000000e-03,	-4.6526715361e+00,	4.3167409804e-01,	3.2690159881e+06,	5.3183180078e+06,	-5.6294256080e+02
7.7000000000e-03,	-4.7089046163e+00,	4.3120601821e-01,	3.2700051033e+06,	5.3176051534e+06,	-5.6171768901e+02
7.8000000000e-03,	-4.7650148034e+00,	4.3073232122e-01,	3.2710008924e+06,	5.3168873151e+06,	-5.6048470120e+02
7.9000000000e-03,	-4.8210012866e+00,	4.3025301938e-01,	3.2720033417e+06,	5.3161645045e+06,	-5.5924361550e+02
8.0000000000e-03,	-4.8768632571e+00,	4.2976812511e-01,	3.2730124372e+06,	5.3154367334e+06,	-5.5799445017e+02
8.1000000000e-03,	-4.9325999079e+00,	4.2927765090e-01,	3.2740281648e+06,	5.3147040137e+06,	-5.5673722358e+02
8.2000000000e-03,	-4.9882104338e+00,	4.2878160933e-01,	3.2750505106e+06,	5.3139663572e+06,	-5.5547195421e+02
8.3000000000e-03,	-5.0436940313e+00,	4.2828001305e-01,	3.2760794602e+06,	5.3132237758e+06,	-5.5419866066e+02
8.4000000000e-03,	-5.0990498991e+00,	4.2777287478e-01,	3.2771149995e+06,	5.3124762817e+06,	-5.5291736163e+02
8.5000000000e-03,	-5.1542772374e+00,	4.2726020735e-01,	3.2781571140e+06,	5.3117238870e+06,	-5.5162807595e+02
8.6000000000e-03,	-5.2093752487e+00,	4.2674202365e-01,	3.2792057893e+06,	5.3109666037e+06,	-5.5033082255e+02
8.7000000000e-03,	-5.2643431370e+00,	4.2621833664e-01,	3.2802610108e+06,	5.3102044443e+06,	-5.4902562047e+02
8.8000000000e-03,	-5.3191801084e+00,	4.2568915938e-01,	3.2813227640e+06,	5.3094374209e+06,	-5.4771248887e+02
8.9000000000e-03,	-5.3738853711e+00,	4.2515450501e-01,	3.2823910341e+06,	5.3086655461e+06,	-5.4639144703e+02
9.0000000000e-03,	-5.4284581348e+00,	4.2461438672e-01,	3.2834658062e+06,	5.3078888324e+06,	-5.4506251431e+02
9.1000000000e-03,	-5.4828976115e+00,	4.2406881782e-01,	3.2845470656e+06,	5.3071072922e+06,	-5.4372571022e+02
9.2000000000e-03,	-5.5372030151e+00,	4.2351781167e-01,	3.2856347971e+06,	5.3063209382e+06,	-5.4238105436e+02
9.3000000000e-03,	-5.5913735613e+00,	4.2296138172e-01,	3.2867289857e+06,	5.3055297831e+06,	-5.4102856644e+02
9.4000000000e-03,	-5.6454084680e+00,	4.2239954148e-01,	3.2878296164e+06,	5.3047338398e+06,	-5.3966826628e+02
9.5000000000e-03,	-5.6993069549e+00,	4.2183230457e-01,	3.2889366737e+06,	5.3039331209e+06,	-5.3830017383e+02
9.6000000000e-03,	-5.7530682437e+00,	4.2125968466e-01,	3.2900501424e+06,	5.3031276395e+06,	-5.3692430911e+02
9.7000000000e-03,	-5.8066915583e+00,	4.2068169552e-01,	3.2911700070e+06,	5.3023174086e+06,	-5.3554069230e+02
9.8000000000e-03,	-5.8601761244e+00,	4.2009835098e-01,	3.2922962521e+06,	5.3015024411e+06,	-5.3414934365e+02
9.9000000000e-03,	-5.9135211700e+00,	4.1950966495e-01,	3.2934288620e+06,	5.3006827503e+06,	-5.3275028353e+02
1.0000000000e-02,	-5.9667259248e+00,	4.1891565142e-01,	3.2945678211e+06,	5.2998583493e+06,	-5.3134353242e+02
1.0100000000e-02,	-6.0197896208e+00,	4.1831632446e-01,	3.2957131136e+06,	5.2990292514e+06,	-5.2992911093e+02
1.0200000000e-02,	-6.0727114920e+00,	4.1771169822e-01,	3.2968647236e+06,	5.2981954700e+06,	-5.2850703973e+02
1.0300000000e-02,	-6.1254907744e+00,	4.1710178692e-01,	3.2980226351e+06,	5.2973570184e+06,	-5.2707733965e+02
1.0400000000e-02,	-6.1781267063e+00,	4.1648660485e-01,	3.2991868322e+06,	5.2965139102e+06,	-5.2564003159e+02
1.0500000000e-02,	-6.2306185278e+00,	4.1586616638e-01,	3.3003572988e+06,	5.2956661589e+06,	-5.2419513658e+02
1.0600000000e-02,	-6.2829654814e+00,	4.1524048597e-01,	3.3015340186e+06,	5.2948137782e+06,	-5.2274267575e+02
1.0700000000e-02,	-6.3351668115e+00,	4.1460957814e-01,	3.3027169753e+06,	5.2939567817e+06,	-5.2128267032e+02
1.0800000000e-02,	-6.3872217647e+00,	4.1397345749e-01,	3.3039061526e+06,	5.2930951831e+06,	-5.1981514165e+02
1.0900000000e-02,	-6.4391295898e+00,	4.1333213869e-01,	3.3051015340e+06,	5.2922289964e+06,	-5.1834011119e+02
1.1000000000e-02,	-6.4908895376e+00,	4.1268563650e-01,	3.3063031030e+06,	5.2913582354e+06,	-5.1685760048e+02
1.1100000000e-02,	-6.5425008612e+00,	4.1203396574e-01,	3.3075108429e+06,	5.2904829141e+06,	-5.1536763120e+02
1.1200000000e-02,	-6.5939628159e+00,	4.1137714130e-01,	3.3087247371e+06,	5.2896030466e+06,	-5.1387022510e+02
1.1300000000e-02,	-6.6452746591e+00,	4.1071517818e-01,	3.3099447687e+06,	5.2887186468e+06,	-5.1236540405e+02
1.1400000000e-02,	-6.6964356503e+00,	4.1004809140e-01,	3.3111709208e+06,	5.2878297291e+06,	-5.1085319005e+02
1.1500000000e-02,	-6.7474450514e+00,	4.0937589610e-01,	3.3124031766e+06,	5.2869363075e+06,	-5.0933360516e+02
1.1600000000e-02,	-6.7983021264e+00,	4.0869860747e-01,	3.3136415188e+06,	5.2860383966e+06,	-5.0780667157e+02
1.1700000000e-02,	-6.8490061415e+00,	4.0801624078e-01,	3.3148859305e+06,	5.2851360105e+06,	-5.0627241158e+02
1.1800000000e-02,	-6.8995563652e+00,	4.0732881137e-01,	3.3161363943e+06,	5.2842291638e+06,	-5.0473084758e+02
1.1900000000e-02,	-6.9499520683e+00,	4.0663633465e-01,	3.3173928930e+06,	5.2833178710e+06,	-5.0318200206e+02
1.2000000000e-02,	-7.0001925237e+00,	4.0593882613e-01,	3.3186554092e+06,	5.2824021466e+06,	-5.0162589762e+02
1.2100000000e-02,	-7.0502770066e+00,	4.0523630135e-01,	3.3199239254e+06,	5.2814820052e+06,	-5.0006255697e+02
1.2200000000e-02,	-7.1002047946e+00,	4.0452877595e-01,	3.3211984241e+06,	5.2805574617e+06,	-4.9849200292e+02
1.2300000000e-02,	-7.1499751675e+00,	4.0381626564e-01,	3.3224788877e+06,	5.2796285306e+06,	-4.9691425838e+02
1.2400000000e-02,	-7.1995874074e+00,	4.0309878619e-01,	3.3237652983e+06,	5.2786952270e+06,	-4.9532934634e+02
1.2500000000e-02,	-7.2490407987e+00,	4.0237635345e-01,	3.3250576383e+06,	5.2777575656e+06,	-4.9373728994e+02
1.2600000000e-02,	-7.2983346280e+00,	4.0164898335e-01,	3.3263558897e+06,	5.2768155614e+06,	-4.9213811238e+02
1.2700000000e-02,	-7.3474681845e+00,	4.0091669187e-01,	3.3276600346e+06,	5.2758692295e+06,	-4.9053183697e+02
1.2800000000e-02,	-7.3964407596e+00,	4.0017949507e-01,	3.3289700550e+06,	5.2749185849e+06,	-4.8891848713e+02
1.2900000000e-02,	-7.4452516469e+00,	3.9943740910e-01,	3.3302859326e+06,	5.2739636428e+06,	-4.8729808639e+02
1.3000000000e-02,	-7.4939001426e+00,	3.9869045016e-01,	3.3316076493e+06,	5.2730044184e+06,	-4.8567065835e+02
1.3100000000e-02,	-7.5423855451e+00,	3.9793863451e-01,	3.3329351869e+06,	5.2720409271e+06,	-4.8403622673e+02
1.3200000000e-02,	-7.5907071553e+00,	3.9718197851e-01,	3.3342685268e+06,	5.2710731840e+06,	-4.8239481534e+02
1.3300000000e-02,	-7.6388642764e+00,	3.9642049856e-01,	3.3356076508e+06,	5.2701012047e+06,	-4.8074644811e+02
1.3400000000e-02,	-7.6868562139e+00,	3.9565421116e-01,	3.3369525402e+06,	5.2691250046e+06,	-4.7909114905e+02
1.3500000000e-02,	-7.7346822759e+00,	3.9488313285e-01,	3.3383031764e+06,	5.2681445992e+06,	-4.7742894227e+02
1.3600000000e-02,	-7.7823417729e+00,	3.9410728026e-01,	3.3396595407e+06,	5.2671600041e+06,	-4.7575985198e+02
1.3700000000e-02,	-7.8298340177e+00,	3.9332667007e-01,	3.3410216145e+06,	5.2661712351e+06,	-4.7408390249e+02
1.3800000000e-02,	-7.8771583256e+00,	3.9254131905e-01,	3.3423893787e+06,	5.2651783077e+06,	-4.7240111821e+02
1.3900000000e-02,	-7.9243140143e+00,	3.9175124403e-01,	3.3437628145e+06,	5.2641812378e+06,	-4.7071152364e+02
1.4000000000e-02,	-7.9713004041e+00,	3.9095646189e-01,	3.3451419028e+06,	5.2631800411e+06,	-4.6901514338e+02
1.4100000000e-02,	-8.0181168176e+00,	3.9015698961e-01,	3.3465266247e+06,	5.2621747337e+06,	-4.6731200214e+02
1.4200000000e-02,	-8.0647625800e+00,	3.8935284422e-01,	3.3479169608e+06,	5.2611653314e+06,	-4.6560212470e+02
1.4300000000e-02,	-8.1112370188e+00,	3.8854404281e-01,	3.3493128919e+06,	5.2601518503e+06,	-4.6388553595e+02
1.4400000000e-02,	-8.1575394643e+00,	3.8773060255e-01,	3.3507143988e+06,	5.2591343064e+06,	-4.6216226090e+02
1.4500000000e-02,	-8.2036692490e+00,	3.8691254067e-01,	3.3521214619e+06,	5.2581127159e+06,	-4.6043232460e+02
1.4600000000e-02,	-8.2496257080e+00,	3.8608987447e-01,	3.3535340618e+06,	5.2570870950e+06,	-4.5869575225e+02
1.4700000000e-02,	-8.2954081791e+00,	3.8526262133e-01,	3.3549521790e+06,	5.2560574599e+06,	-4.5695256911e+02
1.4800000000e-02,	-8.3410160023e+00,	3.8443079866e-01,	3.3563757938e+06,	5.2550238269e+06,	-4.5520280055e+02
1.4900000000e-02,	-8.3864485205e+00,	3.8359442397e-01,	3.3578048865e+06,	5.2539862124e+06,	-4.5344647203e+02
1.5000000000e-02,	-8.4317050789e+00,	3.8275351482e-01,	3.3592394372e+06,	5.2529446328e+06,	-4.5168360911e+02
1.5100000000e-02,	-8.4767850254e+00,	3.8190808884e-01,	3.3606794262e+06,	5.2518991046e+06,	-4.4991423742e+02
1.5200000000e-02,	-8.5216877103e+00,	3.8105816372e-01,	3.3621248333e+06,	5.2508496444e+06,	-4.4813838272e+02
1.5300000000e-02,	-8.5664124867e+00,	3.8020375723e-01,	3.3635756387e+06,	5.2497962687e+06,	-4.4635607083e+02
1.5400000000e-02,	-8.6109587101e+00,	3.7934488718e-01,	3.3650318222e+06,	5.2487389942e+06,	-4.4456732768e+02
1.5500000000e-02,	-8.6553257387e+00,	3.7848157146e-01,	3.3664933636e+06,	5.2476778376e+06,	-4.4277217929e+02
1.5600000000e-02,	-8.6995129333e+00,	3.7761382803e-01,	3.3679602427e+06,	5.2466128157e+06,	-4.4097065176e+02
1.5700000000e-02,	-8.7435196573e+00,	3.7674167489e-01,	3.3694324390e+06,	5.2455439452e+06,	-4.3916277131e+02
1.5800000000e-02,	-8.7873452767e+00,	3.7586513013e-01,	3.3709099323e+06,	5.2444712432e+06,	-4.3734856421e+02
