t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	3.5000000000e+02,	5.5000000000e+02,	-4.0000000000e+00
1.0000000000e-04,	1.6299123037e-02,	2.5000016500e+00,	3.5037411577e+02,	5.5121963377e+02,	-4.0169103599e+00
2.0000000000e-04,	1.5896742697e-02,	2.5000032598e+00,	3.5082652291e+02,	5.5233040617e+02,	-4.0300776652e+00
3.0000000000e-04,	1.5493230248e-02,	2.5000048293e+00,	3.5135649528e+02,	5.5333462914e+02,	-4.0395626773e+00
4.0000000000e-04,	1.5088950865e-02,	2.5000063584e+00,	3.5196323491e+02,	5.5423456537e+02,	-4.0454266093e+00
5.0000000000e-04,	1.4684263567e-02,	2.5000078471e+00,	3.5264587346e+02,	5.5503244056e+02,	-4.0477313419e+00
6.0000000000e-04,	1.4279521147e-02,	2.5000092952e+00,	3.5340347365e+02,	5.5573045364e+02,	-4.0465395998e+00
7.0000000000e-04,	1.3875070074e-02,	2.5000107030e+00,	3.5423503072e+02,	5.5633078542e+02,	-4.0419150940e+00
8.0000000000e-04,	1.3471250394e-02,	2.5000120703e+00,	3.5513947387e+02,	5.5683560572e+02,	-4.0339226371e+00
9.0000000000e-04,	1.3068395613e-02,	2.5000133973e+00,	3.5611566779e+02,	5.5724707949e+02,	-4.0226282340e+00
1.0000000000e-03,	1.2666832571e-02,	2.5000146840e+00,	3.5716241417e+02,	5.5756737188e+02,	-4.0080991542e+00
1.1000000000e-03,	1.2266881320e-02,	2.5000159307e+00,	3.5827845320e+02,	5.5779865251e+02,	-3.9904039862e+00
1.2000000000e-03,	1.1868854980e-02,	2.5000171374e+00,	3.5946246518e+02,	5.5794309906e+02,	-3.9696126775e+00
1.3000000000e-03,	1.1473059613e-02,	2.5000183045e+00,	3.6071307208e+02,	5.5800290022e+02,	-3.9457965626e+00
1.4000000000e-03,	1.1079794072e-02,	2.5000194321e+00,	3.6202883916e+02,	5.5798025813e+02,	-3.9190283793e+00
1.5000000000e-03,	1.0689349869e-02,	2.5000205206e+00,	3.6340827660e+02,	5.5787739038e+02,	-3.8893822756e+00
1.6000000000e-03,	1.0302011030e-02,	2.5000215701e+00,	3.6484984117e+02,	5.5769653160e+02,	-3.8569338086e+00
1.7000000000e-03,	9.9180539556e-03,	2.5000225811e+00,	3.6635193795e+02,	5.5743993471e+02,	-3.8217599351e+00
1.8000000000e-03,	9.5377472802e-03,	2.5000235538e+00,	3.6791292201e+02,	5.5710987183e+02,	-3.7839389964e+00
1.9000000000e-03,	9.1613517365e-03,	2.5000244888e+00,	3.6953110016e+02,	5.5670863498e+02,	-3.7435506964e+00
2.0000000000e-03,	8.7891200197e-03,	2.5000253863e+00,	3.7120473276e+02,	5.5623853651e+02,	-3.7006760750e+00
2.1000000000e-03,	8.4212966555e-03,	2.5000262467e+00,	3.7293203545e+02,	5.5570190928e+02,	-3.6553974766e+00
2.2000000000e-03,	8.0581178713e-03,	2.5000270707e+00,	3.7471118103e+02,	5.5510110673e+02,	-3.6077985140e+00
2.3000000000e-03,	7.6998114714e-03,	2.5000278585e+00,	3.7654030127e+02,	5.5443850272e+02,	-3.5579640289e+00
2.4000000000e-03,	7.3465967166e-03,	2.5000286108e+00,	3.7841748877e+02,	5.5371649122e+02,	-3.5059800491e+00
2.5000000000e-03,	6.9986842071e-03,	2.5000293280e+00,	3.8034079884e+02,	5.5293748593e+02,	-3.4519337419e+00
2.6000000000e-03,	6.6562757716e-03,	2.5000300107e+00,	3.8230825142e+02,	5.5210391969e+02,	-3.3959133654e+00
2.7000000000e-03,	6.3195643608e-03,	2.5000306595e+00,	3.8431783301e+02,	5.5121824386e+02,	-3.3380082171e+00
2.8000000000e-03,	5.9887339455e-03,	2.5000312748e+00,	3.8636749855e+02,	5.5028292758e+02,	-3.2783085806e+00
2.9000000000e-03,	5.6639594215e-03,	2.5000318574e+00,	3.8845517344e+02,	5.4930045693e+02,	-3.2169056698e+00
3.0000000000e-03,	5.3454065187e-03,	2.5000324078e+00,	3.9057875546e+02,	5.4827333405e+02,	-3.1538915719e+00
3.1000000000e-03,	5.0332317174e-03,	2.5000329267e+00,	3.9273611677e+02,	5.4720407621e+02,	-3.0893591889e+00
3.2000000000e-03,	4.7275821693e-03,	2.5000334147e+00,	3.9492510588e+02,	5.4609521476e+02,	-3.0234021777e+00
3.3000000000e-03,	4.4285956251e-03,	2.5000338724e+00,	3.9714354967e+02,	5.4494929415e+02,	-2.9561148897e+00
3.4000000000e-03,	4.1364003684e-03,	2.5000343006e+00,	3.9938925536e+02,	5.4376887081e+02,	-2.8875923089e+00
3.5000000000e-03,	3.8511151552e-03,	2.5000347000e+00,	4.0166001256e+02,	5.4255651208e+02,	-2.8179299905e+00
3.6000000000e-03,	3.5728491600e-03,	2.5000350711e+00,	4.0395359522e+02,	5.4131479512e+02,	-2.7472239979e+00
3.7000000000e-03,	3.3017019282e-03,	2.5000354148e+00,	4.0626776372e+02,	5.4004630579e+02,	-2.6755708413e+00
3.8000000000e-03,	3.0377633344e-03,	2.5000357317e+00,	4.0860026681e+02,	5.3875363756e+02,	-2.6030674151e+00
3.9000000000e-03,	2.7811135472e-03,	2.5000360226e+00,	4.1094884362e+02,	5.3743939045e+02,	-2.5298109365e+00
4.0000000000e-03,	2.5318229997e-03,	2.5000362881e+00,	4.1331122573e+02,	5.3610616999e+02,	-2.4558988852e+00
4.1000000000e-03,	2.2899523667e-03,	2.5000365292e+00,	4.1568513908e+02,	5.3475658624e+02,	-2.3814289432e+00
4.2000000000e-03,	2.0555525467e-03,	2.5000367464e+00,	4.1806830597e+02,	5.3339325283e+02,	-2.3064989372e+00
4.3000000000e-03,	1.8286646509e-03,	2.5000369405e+00,	4.2045844706e+02,	5.3201878618e+02,	-2.2312067824e+00
4.4000000000e-03,	1.6093199968e-03,	2.5000371124e+00,	4.2285328329e+02,	5.3063580472e+02,	-2.1556504285e+00
4.5000000000e-03,	1.3975401073e-03,	2.5000372626e+00,	4.2525053779e+02,	5.2924692825e+02,	-2.0799278091e+00
4.6000000000e-03,	1.1933367147e-03,	2.5000373921e+00,	4.2764793784e+02,	5.2785477753e+02,	-2.0041367938e+00
4.7000000000e-03,	9.9671176947e-04,	2.5000375016e+00,	4.3004321671e+02,	5.2646197399e+02,	-1.9283751456e+00
4.8000000000e-03,	8.0765745257e-04,	2.5000375917e+00,	4.3243411549e+02,	5.2507113962e+02,	-1.8527404826e+00
4.9000000000e-03,	6.2615619186e-04,	2.5000376634e+00,	4.3481838498e+02,	5.2368489727e+02,	-1.7773302458e+00
5.0000000000e-03,	4.5218068095e-04,	2.5000377172e+00,	4.3719378738e+02,	5.2230587115e+02,	-1.7022416753e+00
5.1000000000e-03,	2.8569390022e-04,	2.5000377540e+00,	4.3955809808e+02,	5.2093668780e+02,	-1.6275717943e+00
5.2000000000e-03,	1.2664913879e-04,	2.5000377746e+00,	4.4190910733e+02,	5.1957997757e+02,	-1.5534174050e+00
5.3000000000e-03,	-2.5009983714e-05,	2.5000377796e+00,	4.4424462183e+02,	5.1823837671e+02,	-1.4798750975e+00
5.4000000000e-03,	-1.6934949708e-04,	2.5000377698e+00,	4.4656246639e+02,	5.1691453020e+02,	-1.4070412763e+00
5.5000000000e-03,	-3.0644506413e-04,	2.5000377460e+00,	4.4886048532e+02,	5.1561109567e+02,	-1.3350122071e+00
5.6000000000e-03,	-4.3638197023e-04,	2.5000377088e+00,	4.5113654393e+02,	5.1433074848e+02,	-1.2638840909e+00
5.7000000000e-03,	-5.5925512202e-04,	2.5000376589e+00,	4.5338852986e+02,	5.1307618848e+02,	-1.1937531725e+00
5.8000000000e-03,	-6.7516905896e-04,	2.5000375972e+00,	4.5561435428e+02,	5.1185014900e+02,	-1.1247158945e+00
5.9000000000e-03,	-7.8423798331e-04,	2.5000375241e+00,	4.5781195305e+02,	5.1065540861e+02,	-1.0568691114e+00
6.0000000000e-03,	-8.8658581525e-04,	2.5000374405e+00,	4.5997928774e+02,	5.0949480700e+02,	-9.9031038520e-01
6.1000000000e-03,	-9.8234628308e-04,	2.5000373470e+00,	4.6211434647e+02,	5.0837126630e+02,	-9.2513839656e-01
6.2000000000e-03,	-1.0716630622e-03,	2.5000372443e+00,	4.6421514465e+02,	5.0728782058e+02,	-8.6145351853e-01
6.3000000000e-03,	-1.1546899825e-03,	2.5000371329e+00,	4.6627972550e+02,	5.0624765721e+02,	-7.9935863421e-01
6.4000000000e-03,	-1.2315913357e-03,	2.5000370136e+00,	4.6830616036e+02,	5.0525417681e+02,	-7.3896032888e-01
6.5000000000e-03,	-1.3025423281e-03,	2.5000368868e+00,	4.7029254882e+02,	5.0431108329e+02,	-6.8037068943e-01
6.6000000000e-03,	-1.3677297627e-03,	2.5000367532e+00,	4.7223701851e+02,	5.0342252598e+02,	-6.2371014930e-01
6.7000000000e-03,	-1.4273530905e-03,	2.5000366134e+00,	4.7413772471e+02,	5.0259333884e+02,	-5.6911228263e-01
6.8000000000e-03,	-1.4816261182e-03,	2.5000364679e+00,	4.7599284955e+02,	5.0182948200e+02,	-5.1673264890e-01
6.9000000000e-03,	-1.5307800147e-03,	2.5000363173e+00,	4.7780060110e+02,	5.0113897631e+02,	-4.6676750427e-01
7.0000000000e-03,	-1.5750694192e-03,	2.5000361620e+00,	4.7955921229e+02,	5.0053440622e+02,	-4.1950387856e-01
7.1000000000e-03,	-1.6147896851e-03,	2.5000360024e+00,	4.8126694092e+02,	5.0004503872e+02,	-3.7556195594e-01
7.2000000000e-03,	-1.6503968392e-03,	2.5000358391e+00,	4.8292207948e+02,	4.9978803232e+02,	-3.3731905692e-01
7.3000000000e-03,	-1.6823354943e-03,	2.5000356725e+00,	4.8452297362e+02,	4.9961207542e+02,	-3.0178203588e-01
7.4000000000e-03,	-1.7108128098e-03,	2.5000355028e+00,	4.8606796785e+02,	4.9947007771e+02,	-2.6804219717e-01
7.5000000000e-03,	-1.7359972057e-03,	2.5000353304e+00,	4.8755536512e+02,	4.9935055216e+02,	-2.3590374071e-01
7.6000000000e-03,	-1.7580441398e-03,	2.5000351557e+00,	4.8898340311e+02,	4.9924761435e+02,	-2.0528422486e-01
7.7000000000e-03,	-1.7771035144e-03,	2.5000349789e+00,	4.9035022728e+02,	4.9915770075e+02,	-1.7614946941e-01
7.8000000000e-03,	-1.7933232556e-03,	2.5000348004e+00,	4.9165385647e+02,	4.9907845351e+02,	-1.4849194083e-01
7.9000000000e-03,	-1.8068514639e-03,	2.5000346203e+00,	4.9289213599e+02,	4.9900822082e+02,	-1.2232169671e-01
8.0000000000e-03,	-1.8178379494e-03,	2.5000344391e+00,	4.9406267095e+02,	4.9894579598e+02,	-9.7662500479e-02
8.1000000000e-03,	-1.8264355319e-03,	2.5000342568e+00,	4.9516272681e+02,	4.9889026671e+02,	-7.4550798045e-02
8.2000000000e-03,	-1.8328013525e-03,	2.5000340739e+00,	4.9618907265e+02,	4.9884092184e+02,	-5.3036983641e-02
8.3000000000e-03,	-1.8370984433e-03,	2.5000338903e+00,	4.9713771662e+02,	4.9879719018e+02,	-3.3189471220e-02
8.4000000000e-03,	-1.8394979224e-03,	2.5000337065e+00,	4.9800341350e+02,	4.9875859875e+02,	-1.5103705007e-02
8.5000000000e-03,	-1.8401825749e-03,	2.5000335225e+00,	4.9877860691e+02,	4.9872474289e+02,	1.0772803941e-03
8.6000000000e-03,	-1.8393539457e-03,	2.5000333385e+00,	4.9945051266e+02,	4.9869526375e+02,	1.5104978193e-02
8.7000000000e-03,	-1.8372530700e-03,	2.5000331547e+00,	4.9998511446e+02,	4.9866982921e+02,	2.6305704968e-02
8.8000000000e-03,	-1.8343004695e-03,	2.5000329711e+00,	5.0026117428e+02,	4.9864810545e+02,	3.2261376445e-02
8.9000000000e-03,	-1.8308524034e-03,	2.5000327878e+00,	5.0045566275e+02,	4.9862972806e+02,	3.6518693615e-02
9.0000000000e-03,	-1.8270259429e-03,	2.5000326049e+00,	5.0060883522e+02,	4.9861434754e+02,	3.9889753510e-02
9.1000000000e-03,	-1.8228952019e-03,	2.5000324224e+00,	5.0073339983e+02,	4.9860164726e+02,	4.2635051414e-02
9.2000000000e-03,	-1.8185148562e-03,	2.5000322404e+00,	5.0083639727e+02,	4.9859134267e+02,	4.4901092135e-02
9.3000000000e-03,	-1.8139277138e-03,	2.5000320587e+00,	5.0092239616e+02,	4.9858317862e+02,	4.6784350709e-02
9.4000000000e-03,	-1.8091684240e-03,	2.5000318776e+00,	5.0099462273e+02,	4.9857692647e+02,	4.8353925252e-02
9.5000000000e-03,	-1.8042656340e-03,	2.5000316969e+00,	5.0105547996e+02,	4.9857238125e+02,	4.9661974136e-02
9.6000000000e-03,	-1.7992433777e-03,	2.5000315167e+00,	5.0110682433e+02,	4.9856935914e+02,	5.0749303698e-02
9.7000000000e-03,	-1.7941220321e-03,	2.5000313371e+00,	5.0115012886e+02,	4.9856769521e+02,	5.1648672971e-02
9.8000000000e-03,	-1.7889190097e-03,	2.5000311579e+00,	5.0118658602e+02,	4.9856724135e+02,	5.2386893380e-02
