t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	6.5000000000e+02,	4.5000000000e+02,	4.0000000000e+00
1.0000000000e-04,	-6.6378400172e-02,	2.4999933407e+00,	6.5998007594e+02,	4.3847028659e+02,	4.4301957869e+00
2.0000000000e-04,	-6.5914315098e-02,	2.4999867257e+00,	6.6974661486e+02,	4.2725868965e+02,	4.8497585043e+00
3.0000000000e-04,	-6.5408794369e-02,	2.4999801592e+00,	6.7929700317e+02,	4.1634995854e+02,	5.2589408927e+00
4.0000000000e-04,	-6.4862867915e-02,	2.4999736453e+00,	6.8862837303e+02,	4.0573381563e+02,	5.6578911479e+00
5.0000000000e-04,	-6.4277554517e-02,	2.4999671880e+00,	6.9773767280e+02,	3.9540324714e+02,	6.0466885133e+00
6.0000000000e-04,	-6.3653867549e-02,	2.4999607911e+00,	7.0662172431e+02,	3.8535349039e+02,	6.4253646783e+00
7.0000000000e-04,	-6.2992818996e-02,	2.4999544585e+00,	7.1527726977e+02,	3.7558138996e+02,	6.7939175962e+00
8.0000000000e-04,	-6.2295422331e-02,	2.4999481937e+00,	7.2370101090e+02,	3.6608496562e+02,	7.1523209057e+00
9.0000000000e-04,	-6.1562694588e-02,	2.4999420005e+00,	7.3188964178e+02,	3.5686311018e+02,	7.5005306321e+00
1.0000000000e-03,	-6.0795657869e-02,	2.4999358823e+00,	7.3983987671e+02,	3.4791537054e+02,	7.8384901233e+00
1.1000000000e-03,	-5.9995340417e-02,	2.4999298425e+00,	7.4754847412e+02,	3.3924178473e+02,	8.1661337877e+00
1.2000000000e-03,	-5.9162777356e-02,	2.4999238844e+00,	7.5501225718e+02,	3.3084275748e+02,	8.4833899941e+00
1.3000000000e-03,	-5.8299011177e-02,	2.4999180110e+00,	7.6222813176e+02,	3.2271896336e+02,	8.7901833679e+00
1.4000000000e-03,	-5.7405092019e-02,	2.4999122256e+00,	7.6919310206e+02,	3.1487127009e+02,	9.0864366394e+00
1.5000000000e-03,	-5.6482077776e-02,	2.4999065310e+00,	7.7590428449e+02,	3.0730067670e+02,	9.3720721558e+00
1.6000000000e-03,	-5.5531034074e-02,	2.4999009301e+00,	7.8235891981e+02,	3.0000826316e+02,	9.6470131331e+00
1.7000000000e-03,	-5.4553034132e-02,	2.4998954256e+00,	7.8855438402e+02,	2.9299514881e+02,	9.9111847042e+00
1.8000000000e-03,	-5.3549158520e-02,	2.4998900203e+00,	7.9448819794e+02,	2.8626245765e+02,	1.0164514806e+01
1.9000000000e-03,	-5.2520494842e-02,	2.4998847166e+00,	8.0015803590e+02,	2.7981128916e+02,	1.0406934935e+01
2.0000000000e-03,	-5.1468137347e-02,	2.4998795170e+00,	8.0556173337e+02,	2.7364269351e+02,	1.0638380797e+01
2.1000000000e-03,	-5.0393186481e-02,	2.4998744238e+00,	8.1069729392e+02,	2.6775765041e+02,	1.0858792870e+01
2.2000000000e-03,	-4.9296748381e-02,	2.4998694391e+00,	8.1556289534e+02,	2.6215705091e+02,	1.1068116889e+01
2.3000000000e-03,	-4.8179934331e-02,	2.4998645651e+00,	8.2015689523e+02,	2.5684168171e+02,	1.1266304270e+01
2.4000000000e-03,	-4.7043860173e-02,	2.4998598038e+00,	8.2447783590e+02,	2.5181221149e+02,	1.1453312488e+01
2.5000000000e-03,	-4.5889645685e-02,	2.4998551569e+00,	8.2852444880e+02,	2.4706917909e+02,	1.1629105394e+01
2.6000000000e-03,	-4.4718413928e-02,	2.4998506264e+00,	8.3229565842e+02,	2.4261298314e+02,	1.1793653506e+01
2.7000000000e-03,	-4.3531290570e-02,	2.4998462138e+00,	8.3579058577e+02,	2.3844387302e+02,	1.1946934255e+01
2.8000000000e-03,	-4.2329403179e-02,	2.4998419206e+00,	8.3900855140e+02,	2.3456194098e+02,	1.2088932208e+01
2.9000000000e-03,	-4.1113880500e-02,	2.4998377484e+00,	8.4194907806e+02,	2.3096711525e+02,	1.2219639256e+01
