t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	2.5000000000e+02,	7.5000000000e+02,	-1.0000000000e+01
1.0000000000e-04,	-6.7762366566e-02,	2.4999932713e+00,	2.6881864515e+02,	7.3118137164e+02,	-9.2472545297e+00
2.0000000000e-04,	-6.8649451122e-02,	2.4999864500e+00,	2.8763712121e+02,	7.1236294601e+02,	-8.4945164961e+00
3.0000000000e-04,	-6.9461301925e-02,	2.4999795439e+00,	3.0643153973e+02,	6.9356861150e+02,	-7.7427414356e+00
4.0000000000e-04,	-7.0198064481e-02,	2.4999725603e+00,	3.2517713449e+02,	6.7482313403e+02,	-6.9929199909e+00
5.0000000000e-04,	-7.0859985461e-02,	2.4999655068e+00,	3.4384804627e+02,	6.5615237226e+02,	-6.2460865196e+00
6.0000000000e-04,	-7.1447417648e-02,	2.4999583908e+00,	3.6241701629e+02,	6.3758358410e+02,	-5.5033313560e+00
7.0000000000e-04,	-7.1960826375e-02,	2.4999512197e+00,	3.8085493635e+02,	6.1914587651e+02,	-4.7658188032e+00
8.0000000000e-04,	-7.2400798195e-02,	2.4999440010e+00,	3.9913016265e+02,	6.0087089164e+02,	-4.0348145798e+00
9.0000000000e-04,	-7.2768053038e-02,	2.4999367420e+00,	4.1720741344e+02,	5.8279390894e+02,	-3.3117299100e+00
1.0000000000e-03,	-7.3063462199e-02,	2.4999294498e+00,	4.3504586888e+02,	5.6495574507e+02,	-2.5981975239e+00
1.1000000000e-03,	-7.3288076884e-02,	2.4999221317e+00,	4.5259554818e+02,	5.4740637612e+02,	-1.8962165588e+00
1.2000000000e-03,	-7.3443178620e-02,	2.4999147945e+00,	4.6978923432e+02,	5.3021301123e+02,	-1.2084755383e+00
1.3000000000e-03,	-7.3530386114e-02,	2.4999074453e+00,	4.8651854850e+02,	5.1348401146e+02,	-5.3930925915e-01
1.4000000000e-03,	-7.3552045926e-02,	2.4999000906e+00,	5.0240014933e+02,	4.9760252873e+02,	9.5952412126e-02
1.5000000000e-03,	-7.3513484320e-02,	2.4998927369e+00,	5.1675601071e+02,	4.8324691168e+02,	6.7018198053e-01
1.6000000000e-03,	-7.3418763521e-02,	2.4998853898e+00,	5.3053034252e+02,	4.6947288823e+02,	1.2211490858e+00
1.7000000000e-03,	-7.3269801475e-02,	2.4998780549e+00,	5.4389203439e+02,	4.5611153099e+02,	1.7556100680e+00
1.8000000000e-03,	-7.3068104335e-02,	2.4998707376e+00,	5.5690573391e+02,	4.4309818531e+02,	2.2761509721e+00
1.9000000000e-03,	-7.2814988453e-02,	2.4998634430e+00,	5.6960613216e+02,	4.3039815692e+02,	2.7841595049e+00
2.0000000000e-03,	-7.2511662003e-02,	2.4998561763e+00,	5.8201411617e+02,	4.1799055672e+02,	3.2804711891e+00
2.1000000000e-03,	-7.2159266288e-02,	2.4998489423e+00,	5.9414289818e+02,	4.0586217086e+02,	3.7656145465e+00
2.2000000000e-03,	-7.1758899947e-02,	2.4998417460e+00,	6.0600094301e+02,	3.9400453311e+02,	4.2399281981e+00
2.3000000000e-03,	-7.1311634449e-02,	2.4998345921e+00,	6.1759357048e+02,	3.8241232230e+02,	4.7036249636e+00
2.4000000000e-03,	-7.0818524599e-02,	2.4998274852e+00,	6.2892391730e+02,	3.7108240046e+02,	5.1568303368e+00
2.5000000000e-03,	-7.0280615949e-02,	2.4998204299e+00,	6.3999355449e+02,	3.6001319531e+02,	5.5996071834e+00
2.6000000000e-03,	-6.9698950178e-02,	2.4998134306e+00,	6.5080290465e+02,	3.4920428296e+02,	6.0319724338e+00
2.7000000000e-03,	-6.9074569062e-02,	2.4998064915e+00,	6.6135153581e+02,	3.3865609416e+02,	6.4539088329e+00
2.8000000000e-03,	-6.8408517448e-02,	2.4997996170e+00,	6.7163837512e+02,	3.2836970045e+02,	6.8653734934e+00
2.9000000000e-03,	-6.7701845476e-02,	2.4997928112e+00,	6.8166186899e+02,	3.1834665417e+02,	7.2663042965e+00
3.0000000000e-03,	-6.6955610254e-02,	2.4997860780e+00,	6.9142010563e+02,	3.0858886584e+02,	7.6566247958e+00
3.1000000000e-03,	-6.6170877084e-02,	2.4997794214e+00,	7.0091091094e+02,	2.9909850826e+02,	8.0362480535e+00
3.2000000000e-03,	-6.5348720358e-02,	2.4997728451e+00,	7.1013192484e+02,	2.8987794024e+02,	8.4050796920e+00
3.3000000000e-03,	-6.4490224174e-02,	2.4997663528e+00,	7.1908066296e+02,	2.8092964485e+02,	8.7630203622e+00
3.4000000000e-03,	-6.3596482727e-02,	2.4997599482e+00,	7.2775456719e+02,	2.7225617893e+02,	9.1099677652e+00
3.5000000000e-03,	-6.2668600516e-02,	2.4997536347e+00,	7.3615104763e+02,	2.6386013110e+02,	9.4458183304e+00
3.6000000000e-03,	-6.1707692404e-02,	2.4997474156e+00,	7.4426751774e+02,	2.5574408665e+02,	9.7704686218e+00
3.7000000000e-03,	-6.0714883540e-02,	2.4997412942e+00,	7.5210142413e+02,	2.4791059769e+02,	1.0083816529e+01
3.8000000000e-03,	-5.9691309174e-02,	2.4997352736e+00,	7.5965027199e+02,	2.4036215780e+02,	1.0385762284e+01
3.9000000000e-03,	-5.8638114378e-02,	2.4997293569e+00,	7.6691164693e+02,	2.3310118015e+02,	1.0676209336e+01
4.0000000000e-03,	-5.7556453688e-02,	2.4997235470e+00,	7.7388323396e+02,	2.2612997853e+02,	1.0955065109e+01
4.1000000000e-03,	-5.6447490670e-02,	2.4997178465e+00,	7.8056283396e+02,	2.1945075088e+02,	1.1222241662e+01
4.2000000000e-03,	-5.5312397427e-02,	2.4997122583e+00,	7.8694837811e+02,	2.1306556487e+02,	1.1477656265e+01
4.3000000000e-03,	-5.4152354055e-02,	2.4997067849e+00,	7.9303794058e+02,	2.0697634519e+02,	1.1721231908e+01
4.4000000000e-03,	-5.2968548046e-02,	2.4997014287e+00,	7.9882974974e+02,	2.0118486241e+02,	1.1952897746e+01
4.5000000000e-03,	-5.1762173650e-02,	2.4996961919e+00,	8.0432219797e+02,	1.9569272307e+02,	1.2172589498e+01
4.6000000000e-03,	-5.0534431203e-02,	2.4996910769e+00,	8.0951385049e+02,	1.9050136095e+02,	1.2380249791e+01
