t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-3.3400000000e-02,	2.5000000000e+00,	5.0000000000e+02,	6.0000000000e+02,	-2.0000000000e+00
1.0000000000e-04,	-3.3583448833e-02,	2.4999966506e+00,	5.0643598749e+02,	5.9000287525e+02,	-1.6713377551e+00
2.0000000000e-04,	-3.3734596832e-02,	2.4999932844e+00,	5.1248420058e+02,	5.8013387365e+02,	-1.3529934614e+00
3.0000000000e-04,	-3.3854299023e-02,	2.4999899047e+00,	5.1829528259e+02,	5.7040703523e+02,	-1.0422350528e+00
4.0000000000e-04,	-3.3943273273e-02,	2.4999865146e+00,	5.2391876064e+02,	5.6083746753e+02,	-7.3837413773e-01
5.0000000000e-04,	-3.4002197212e-02,	2.4999831170e+00,	5.2938070692e+02,	5.5144180233e+02,	-4.4122190826e-01
6.0000000000e-04,	-3.4031743153e-02,	2.4999797151e+00,	5.3469687260e+02,	5.4223889095e+02,	-1.5084036711e-01
7.0000000000e-04,	-3.4032598836e-02,	2.4999763116e+00,	5.3987741181e+02,	5.3325096505e+02,	1.3252893521e-01
8.0000000000e-04,	-3.4005484853e-02,	2.4999729095e+00,	5.4492907787e+02,	5.2450578234e+02,	4.0846591067e-01
9.0000000000e-04,	-3.3951175148e-02,	2.4999695114e+00,	5.4985640888e+02,	5.1604121455e+02,	6.7630388668e-01
1.0000000000e-03,	-3.3870531098e-02,	2.4999661201e+00,	5.5466243807e+02,	5.0791783052e+02,	9.3489215101e-01
1.1000000000e-03,	-3.3764593121e-02,	2.4999627382e+00,	5.5934916079e+02,	5.0028714626e+02,	1.1812402907e+00
1.2000000000e-03,	-3.3635244501e-02,	2.4999593680e+00,	5.6391791946e+02,	4.9377421611e+02,	1.4028740668e+00
1.3000000000e-03,	-3.3484390654e-02,	2.4999560119e+00,	5.6836976158e+02,	4.8773608258e+02,	1.6126735799e+00
1.4000000000e-03,	-3.3312985528e-02,	2.4999526718e+00,	5.7270542162e+02,	4.8199754334e+02,	1.8141575655e+00
1.5000000000e-03,	-3.3121799195e-02,	2.4999493499e+00,	5.7692532853e+02,	4.7650405325e+02,	2.0084255057e+00
1.6000000000e-03,	-3.2911520735e-02,	2.4999460481e+00,	5.8102966505e+02,	4.7122579536e+02,	2.1960773939e+00
1.7000000000e-03,	-3.2682791450e-02,	2.4999427682e+00,	5.8501842007e+02,	4.6614374701e+02,	2.3774934613e+00
1.8000000000e-03,	-3.2436221151e-02,	2.4999395121e+00,	5.8889143211e+02,	4.6124473787e+02,	2.5529338849e+00
1.9000000000e-03,	-3.2172397594e-02,	2.4999362816e+00,	5.9264842504e+02,	4.5651917136e+02,	2.7225850737e+00
2.0000000000e-03,	-3.1891892487e-02,	2.4999330782e+00,	5.9628903752e+02,	4.5195980511e+02,	2.8865846482e+00
2.1000000000e-03,	-3.1595265568e-02,	2.4999299037e+00,	5.9981284748e+02,	4.4756103059e+02,	3.0450363377e+00
2.2000000000e-03,	-3.1283067483e-02,	2.4999267597e+00,	6.0321939255e+02,	4.4331841640e+02,	3.1980195231e+00
2.3000000000e-03,	-3.0955841882e-02,	2.4999236476e+00,	6.0650818731e+02,	4.3922840281e+02,	3.3455956901e+00
2.4000000000e-03,	-3.0614126963e-02,	2.4999205690e+00,	6.0967873789e+02,	4.3528808878e+02,	3.4878129823e+00
2.5000000000e-03,	-3.0258456636e-02,	2.4999175252e+00,	6.1273055444e+02,	4.3149507825e+02,	3.6247095237e+00
2.6000000000e-03,	-2.9889361391e-02,	2.4999145177e+00,	6.1566316184e+02,	4.2784736616e+02,	3.7563159136e+00
2.7000000000e-03,	-2.9507368954e-02,	2.4999115478e+00,	6.1847610896e+02,	4.2434325188e+02,	3.8826571416e+00
2.8000000000e-03,	-2.9113004769e-02,	2.4999086167e+00,	6.2116897665e+02,	4.2098127218e+02,	4.0037540893e+00
2.9000000000e-03,	-2.8706792344e-02,	2.4999057256e+00,	6.2374138472e+02,	4.1776014845e+02,	4.1196247254e+00
3.0000000000e-03,	-2.8289253499e-02,	2.4999028757e+00,	6.2619299800e+02,	4.1467874443e+02,	4.2302850714e+00
3.1000000000e-03,	-2.7860908510e-02,	2.4999000681e+00,	6.2852353168e+02,	4.1173603211e+02,	4.3357499915e+00
3.2000000000e-03,	-2.7422276203e-02,	2.4998973039e+00,	6.3073275596e+02,	4.0893106370e+02,	4.4360338451e+00
3.3000000000e-03,	-2.6973873964e-02,	2.4998945840e+00,	6.3282050011e+02,	4.0626294856e+02,	4.5311510309e+00
3.4000000000e-03,	-2.6516217723e-02,	2.4998919094e+00,	6.3478665608e+02,	4.0373083388e+02,	4.6211164438e+00
3.5000000000e-03,	-2.6049821877e-02,	2.4998892810e+00,	6.3663118158e+02,	4.0133388854e+02,	4.7059458609e+00
3.6000000000e-03,	-2.5575199186e-02,	2.4998866997e+00,	6.3835410290e+02,	3.9907128941e+02,	4.7856562699e+00
3.7000000000e-03,	-2.5092860642e-02,	2.4998841662e+00,	6.3995551719e+02,	3.9694220977e+02,	4.8602661484e+00
3.8000000000e-03,	-2.4603315303e-02,	2.4998816814e+00,	6.4143559458e+02,	3.9494580941e+02,	4.9297957036e+00
3.9000000000e-03,	-2.4107070110e-02,	2.4998792458e+00,	6.4279457996e+02,	3.9308122612e+02,	4.9942670767e+00
4.0000000000e-03,	-2.3604629688e-02,	2.4998768602e+00,	6.4403279443e+02,	3.9134756849e+02,	5.0537045188e+00
4.1000000000e-03,	-2.3096496123e-02,	2.4998745251e+00,	6.4515063664e+02,	3.8974390960e+02,	5.1081345407e+00
4.2000000000e-03,	-2.2583168733e-02,	2.4998722410e+00,	6.4614858378e+02,	3.8826928169e+02,	5.1575860418e+00
4.3000000000e-03,	-2.2065143822e-02,	2.4998700086e+00,	6.4702719245e+02,	3.8692267152e+02,	5.2020904185e+00
4.4000000000e-03,	-2.1542914424e-02,	2.4998678281e+00,	6.4778709931e+02,	3.8570301646e+02,	5.2416816569e+00
4.5000000000e-03,	-2.1016970043e-02,	2.4998657001e+00,	6.4842902154e+02,	3.8460920107e+02,	5.2763964094e+00
4.6000000000e-03,	-2.0487796382e-02,	2.4998636249e+00,	6.4895375719e+02,	3.8364005424e+02,	5.3062740589e+00
4.7000000000e-03,	-1.9955875065e-02,	2.4998616027e+00,	6.4936218527e+02,	3.8279434677e+02,	5.3313567700e+00
4.8000000000e-03,	-1.9421683362e-02,	2.4998596338e+00,	6.4965526581e+02,	3.8207078931e+02,	5.3516895300e+00
4.9000000000e-03,	-1.8885693900e-02,	2.4998577184e+00,	6.4983403972e+02,	3.8146803073e+02,	5.3673201798e+00
5.0000000000e-03,	-1.8348374376e-02,	2.4998558567e+00,	6.4989962850e+02,	3.8098465673e+02,	5.3782994354e+00
5.1000000000e-03,	-1.7810187275e-02,	2.4998540487e+00,	6.4985323392e+02,	3.8061918881e+02,	5.3846809020e+00
5.2000000000e-03,	-1.7271589575e-02,	2.4998522946e+00,	6.4969613742e+02,	3.8037008344e+02,	5.3865210796e+00
5.3000000000e-03,	-1.6733032459e-02,	2.4998505944e+00,	6.4942969958e+02,	3.8023573148e+02,	5.3838793620e+00
5.4000000000e-03,	-1.6194961027e-02,	2.4998489480e+00,	6.4905535935e+02,	3.8021445790e+02,	5.3768180291e+00
5.5000000000e-03,	-1.5657814005e-02,	2.4998473554e+00,	6.4857463325e+02,	3.8030452157e+02,	5.3654022335e+00
5.6000000000e-03,	-1.5122023465e-02,	2.4998458164e+00,	6.4798911440e+02,	3.8050411536e+02,	5.3496999808e+00
5.7000000000e-03,	-1.4588014533e-02,	2.4998443309e+00,	6.4730047157e+02,	3.8081136631e+02,	5.3297821053e+00
5.8000000000e-03,	-1.4056205113e-02,	2.4998428987e+00,	6.4651044800e+02,	3.8122433600e+02,	5.3057222401e+00
5.9000000000e-03,	-1.3527005608e-02,	2.4998415196e+00,	6.4562086025e+02,	3.8174102111e+02,	5.2775967829e+00
6.0000000000e-03,	-1.3000818642e-02,	2.4998401932e+00,	6.4463359691e+02,	3.8235935403e+02,	5.2454848575e+00
6.1000000000e-03,	-1.2478038794e-02,	2.4998389193e+00,	6.4355061721e+02,	3.8307720367e+02,	5.2094682709e+00
6.2000000000e-03,	-1.1959052331e-02,	2.4998376975e+00,	6.4237394967e+02,	3.8389237635e+02,	5.1696314664e+00
6.3000000000e-03,	-1.1444236944e-02,	2.4998365274e+00,	6.4110569049e+02,	3.8480261680e+02,	5.1260614737e+00
6.4000000000e-03,	-1.0933961493e-02,	2.4998354085e+00,	6.3974800205e+02,	3.8580560931e+02,	5.0788478548e+00
6.5000000000e-03,	-1.0428585762e-02,	2.4998343404e+00,	6.3830311124e+02,	3.8689897888e+02,	5.0280826472e+00
6.6000000000e-03,	-9.9284602044e-03,	2.4998333226e+00,	6.3677330777e+02,	3.8808029258e+02,	4.9738603037e+00
6.7000000000e-03,	-9.4339257144e-03,	2.4998323545e+00,	6.3516094238e+02,	3.8934706090e+02,	4.9162776295e+00
6.8000000000e-03,	-8.9453133889e-03,	2.4998314356e+00,	6.3346842506e+02,	3.9069673922e+02,	4.8554337167e+00
6.9000000000e-03,	-8.4629443044e-03,	2.4998305653e+00,	6.3169822313e+02,	3.9212672934e+02,	4.7914298759e+00
7.0000000000e-03,	-7.9871292984e-03,	2.4998297428e+00,	6.2985285937e+02,	3.9363438106e+02,	4.7243695663e+00
7.1000000000e-03,	-7.5181687579e-03,	2.4998289676e+00,	6.2793491001e+02,	3.9521699388e+02,	4.6543583226e+00
