t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-6.6800000000e-02,	2.5000000000e+00,	5.5000000000e+02,	2.5000000000e+02,	6.0000000000e+00
1.0000000000e-04,	-6.6179522977e-02,	2.4999933507e+00,	5.6150914082e+02,	2.4112951371e+02,	6.4075925422e+00
2.0000000000e-04,	-6.5518865594e-02,	2.4999867654e+00,	5.7265981492e+02,	2.3247697574e+02,	6.8036567836e+00
3.0000000000e-04,	-6.4819168079e-02,	2.4999802482e+00,	5.8346835224e+02,	2.2404714788e+02,	7.1884240872e+00
4.0000000000e-04,	-6.4081552861e-02,	2.4999738029e+00,	5.9394601529e+02,	2.1584467584e+02,	7.5620267890e+00
5.0000000000e-04,	-6.3307132544e-02,	2.4999674331e+00,	6.0410074896e+02,	2.0787407958e+02,	7.9245333875e+00
6.0000000000e-04,	-6.2497015169e-02,	2.4999611426e+00,	6.1393821566e+02,	2.0013974394e+02,	8.2759694344e+00
7.0000000000e-04,	-6.1652307789e-02,	2.4999549349e+00,	6.2346245289e+02,	1.9264590979e+02,	8.6163308621e+00
8.0000000000e-04,	-6.0774118959e-02,	2.4999488133e+00,	6.3267631386e+02,	1.8539666564e+02,	8.9455929644e+00
9.0000000000e-04,	-5.9863560464e-02,	2.4999427811e+00,	6.4158177575e+02,	1.7839594000e+02,	9.2637167151e+00
1.0000000000e-03,	-5.8921748512e-02,	2.4999368416e+00,	6.5018016265e+02,	1.7164749408e+02,	9.5706533714e+00
1.1000000000e-03,	-5.7949804522e-02,	2.4999309978e+00,	6.5847231159e+02,	1.6515491522e+02,	9.8663479273e+00
1.2000000000e-03,	-5.6948855615e-02,	2.4999252526e+00,	6.6645869910e+02,	1.5892161073e+02,	1.0150741767e+01
1.3000000000e-03,	-5.5920034864e-02,	2.4999196089e+00,	6.7413953961e+02,	1.5295080221e+02,	1.0423774748e+01
1.4000000000e-03,	-5.4864481363e-02,	2.4999140695e+00,	6.8151486341e+02,	1.4724552033e+02,	1.0685386862e+01
1.5000000000e-03,	-5.3783340141e-02,	2.4999086369e+00,	6.8858457924e+02,	1.4180860007e+02,	1.0935519583e+01
1.6000000000e-03,	-5.2677761961e-02,	2.4999033136e+00,	6.9534852527e+02,	1.3664267632e+02,	1.1174116979e+01
1.7000000000e-03,	-5.1548903009e-02,	2.4998981021e+00,	7.0180651110e+02,	1.3175017988e+02,	1.1401126624e+01
1.8000000000e-03,	-5.0397924505e-02,	2.4998930046e+00,	7.0795835268e+02,	1.2713333376e+02,	1.1616500378e+01
1.9000000000e-03,	-4.9225992242e-02,	2.4998880232e+00,	7.1380390161e+02,	1.2279414995e+02,	1.1820195033e+01
2.0000000000e-03,	-4.8034276065e-02,	2.4998831601e+00,	7.1934306993e+02,	1.1873442640e+02,	1.2012172871e+01
2.1000000000e-03,	-4.6823949294e-02,	2.4998784170e+00,	7.2457585116e+02,	1.1495574435e+02,	1.2192402136e+01
2.2000000000e-03,	-4.5596188111e-02,	2.4998737959e+00,	7.2950233837e+02,	1.1145946598e+02,	1.2360857448e+01
2.3000000000e-03,	-4.4352170900e-02,	2.4998692983e+00,	7.3412273960e+02,	1.0824673236e+02,	1.2517520145e+01
2.4000000000e-03,	-4.3093077565e-02,	2.4998649259e+00,	7.3843739129e+02,	1.0531846162e+02,	1.2662378593e+01
2.5000000000e-03,	-4.1820088809e-02,	2.4998606802e+00,	7.4244676972e+02,	1.0267534747e+02,	1.2795428445e+01
2.6000000000e-03,	-4.0534385399e-02,	2.4998565623e+00,	7.4615150102e+02,	1.0031785796e+02,	1.2916672861e+01
2.7000000000e-03,	-3.9237147398e-02,	2.4998525737e+00,	7.4955236979e+02,	9.8246234440e+01,	1.3026122707e+01
2.8000000000e-03,	-3.7929553394e-02,	2.4998487152e+00,	7.5265032656e+02,	9.6460490894e+01,	1.3123796713e+01
2.9000000000e-03,	-3.6612779701e-02,	2.4998449881e+00,	7.5544649418e+02,	9.4960413400e+01,	1.3209721616e+01
3.0000000000e-03,	-3.5287999555e-02,	2.4998413930e+00,	7.5794217336e+02,	9.3745559900e+01,	1.3283932269e+01
3.1000000000e-03,	-3.3956382296e-02,	2.4998379307e+00,	7.6013884736e+02,	9.2815260188e+01,	1.3346471743e+01
3.2000000000e-03,	-3.2619092543e-02,	2.4998346019e+00,	7.6203818599e+02,	9.2168616125e+01,	1.3397391397e+01
3.3000000000e-03,	-3.1277289363e-02,	2.4998314070e+00,	7.6364204892e+02,	9.1804502087e+01,	1.3436750937e+01
3.4000000000e-03,	-2.9932125432e-02,	2.4998283465e+00,	7.6495248841e+02,	9.1721565630e+01,	1.3464618456e+01
3.5000000000e-03,	-2.8584746198e-02,	2.4998254207e+00,	7.6597175154e+02,	9.1918228370e+01,	1.3481070463e+01
3.6000000000e-03,	-2.7236289035e-02,	2.4998226296e+00,	7.6670228190e+02,	9.2392687087e+01,	1.3486191896e+01
3.7000000000e-03,	-2.5887882402e-02,	2.4998199734e+00,	7.6714672082e+02,	9.3142915026e+01,	1.3480076116e+01
3.8000000000e-03,	-2.4540645002e-02,	2.4998174520e+00,	7.6730790826e+02,	9.4166663408e+01,	1.3462824897e+01
