t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	4.0000000000e+02,	5.5000000000e+02,	-3.0000000000e+00
1.0000000000e-04,	-5.0373976718e-02,	2.4999949759e+00,	4.1345243781e+02,	5.3749534664e+02,	-2.4808581767e+00
2.0000000000e-04,	-5.0596462188e-02,	2.4999899269e+00,	4.2673280507e+02,	5.2525526790e+02,	-1.9704492564e+00
3.0000000000e-04,	-5.0768422896e-02,	2.4999848583e+00,	4.3981431909e+02,	5.1335293724e+02,	-1.4707723630e+00
4.0000000000e-04,	-5.0891091267e-02,	2.4999797749e+00,	4.5266590356e+02,	5.0194540626e+02,	-9.8559005403e-01
5.0000000000e-04,	-5.0966655103e-02,	2.4999746816e+00,	4.6524946572e+02,	4.9179111948e+02,	-5.3083307518e-01
6.0000000000e-04,	-5.0997856664e-02,	2.4999695830e+00,	4.7751397036e+02,	4.8230032567e+02,	-9.5727106278e-02
7.0000000000e-04,	-5.0986296612e-02,	2.4999644835e+00,	4.8937783088e+02,	4.7315894833e+02,	3.2437765090e-01
8.0000000000e-04,	-5.0933562642e-02,	2.4999593871e+00,	5.0060077052e+02,	4.6429664986e+02,	7.2608241331e-01
9.0000000000e-04,	-5.0842297721e-02,	2.4999542980e+00,	5.1047964243e+02,	4.5567782527e+02,	1.0960363432e+00
1.0000000000e-03,	-5.0714838970e-02,	2.4999492199e+00,	5.1983519489e+02,	4.4728102006e+02,	1.4510834967e+00
1.1000000000e-03,	-5.0552455222e-02,	2.4999441562e+00,	5.2883507769e+02,	4.3909229999e+02,	1.7948555540e+00
1.2000000000e-03,	-5.0356196668e-02,	2.4999391105e+00,	5.3753955500e+02,	4.3110228517e+02,	2.1287453966e+00
1.3000000000e-03,	-5.0127009148e-02,	2.4999340861e+00,	5.4598136375e+02,	4.2330456087e+02,	2.4535360577e+00
1.4000000000e-03,	-4.9865776077e-02,	2.4999290862e+00,	5.5418088908e+02,	4.1569474836e+02,	2.7697228144e+00
1.5000000000e-03,	-4.9573340249e-02,	2.4999241140e+00,	5.6215173487e+02,	4.0826992080e+02,	3.0776362814e+00
1.6000000000e-03,	-4.9250516987e-02,	2.4999191725e+00,	5.6990333803e+02,	4.0102821524e+02,	3.3775024558e+00
1.7000000000e-03,	-4.8898102777e-02,	2.4999142649e+00,	5.7744238332e+02,	3.9396856334e+02,	3.6694763996e+00
1.8000000000e-03,	-4.8516881246e-02,	2.4999093939e+00,	5.8477364577e+02,	3.8709049793e+02,	3.9536629569e+00
1.9000000000e-03,	-4.8107627461e-02,	2.4999045624e+00,	5.9190052799e+02,	3.8039400978e+02,	4.2301303643e+00
2.0000000000e-03,	-4.7671111089e-02,	2.4998997733e+00,	5.9882542128e+02,	3.7387943903e+02,	4.4989196451e+00
2.1000000000e-03,	-4.7208098767e-02,	2.4998950291e+00,	6.0554995871e+02,	3.6754739112e+02,	4.7600513516e+00
2.2000000000e-03,	-4.6719355889e-02,	2.4998903325e+00,	6.1207519832e+02,	3.6139867047e+02,	5.0135305570e+00
