t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	3.0000000000e+02,	3.0000000000e+02,	0.0000000000e+00
1.0000000000e-04,	-5.0079236431e-02,	2.4999949907e+00,	3.1473468749e+02,	2.9401096433e+02,	4.1447446325e-01
2.0000000000e-04,	-5.0017271153e-02,	2.4999899855e+00,	3.2929341110e+02,	2.8809503916e+02,	8.2396743873e-01
3.0000000000e-04,	-4.9914622410e-02,	2.4999849886e+00,	3.4366283006e+02,	2.8225901712e+02,	1.2280762589e+00
4.0000000000e-04,	-4.9771848961e-02,	2.4999800039e+00,	3.5782923114e+02,	2.7650957856e+02,	1.6263930517e+00
5.0000000000e-04,	-4.9589550688e-02,	2.4999750355e+00,	3.7177842539e+02,	2.7085328243e+02,	2.0185028592e+00
6.0000000000e-04,	-4.9368369429e-02,	2.4999700873e+00,	3.8549560786e+02,	2.6529655709e+02,	2.4039810154e+00
7.0000000000e-04,	-4.9108990122e-02,	2.4999651631e+00,	3.9896516277e+02,	2.5984569100e+02,	2.7823894353e+00
8.0000000000e-04,	-4.8812142400e-02,	2.4999602668e+00,	4.1217038568e+02,	2.5450682331e+02,	3.1532712473e+00
9.0000000000e-04,	-4.8478602840e-02,	2.4999554019e+00,	4.2509307317e+02,	2.4928593414e+02,	3.5161427805e+00
1.0000000000e-03,	-4.8109198220e-02,	2.4999505723e+00,	4.3771288935e+02,	2.4418883436e+02,	3.8704810997e+00
1.1000000000e-03,	-4.7704810382e-02,	2.4999457813e+00,	4.5000632847e+02,	2.3922115468e+02,	4.2157034758e+00
1.2000000000e-03,	-4.7266383849e-02,	2.4999410324e+00,	4.6194487358e+02,	2.3438833355e+02,	4.5511308006e+00
1.3000000000e-03,	-4.6794938666e-02,	2.4999363291e+00,	4.7349132145e+02,	2.2969560312e+02,	4.8759143666e+00
1.4000000000e-03,	-4.6291594749e-02,	2.4999316745e+00,	4.8459092384e+02,	2.2514797161e+02,	5.1888590446e+00
1.5000000000e-03,	-4.5757630076e-02,	2.4999270718e+00,	4.9514008237e+02,	2.2075019805e+02,	5.4877976865e+00
1.6000000000e-03,	-4.5194838121e-02,	2.4999225239e+00,	5.0459295827e+02,	2.1650673720e+02,	5.7617244213e+00
1.7000000000e-03,	-4.4606034835e-02,	2.4999180337e+00,	5.1301675702e+02,	2.1242154364e+02,	6.0119042676e+00
1.8000000000e-03,	-4.3992887515e-02,	2.4999136035e+00,	5.2095165345e+02,	2.0849809388e+02,	6.2490711915e+00
1.9000000000e-03,	-4.3356593435e-02,	2.4999092359e+00,	5.2849096235e+02,	2.0473958793e+02,	6.4750274884e+00
2.0000000000e-03,	-4.2698227167e-02,	2.4999049330e+00,	5.3567993741e+02,	2.0114899729e+02,	6.6906188023e+00
