t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	5.0000000000e+02,	7.0000000000e+02,	-4.0000000000e+00
1.0000000000e-04,	-5.0475286963e-02,	2.4999949708e+00,	5.0980674484e+02,	6.8522415559e+02,	-3.5083482150e+00
2.0000000000e-04,	-5.0802016819e-02,	2.4999899066e+00,	5.1916117599e+02,	6.7054365265e+02,	-3.0276495333e+00
3.0000000000e-04,	-5.1081069323e-02,	2.4999848120e+00,	5.2824566631e+02,	6.5597436802e+02,	-2.5545740342e+00
4.0000000000e-04,	-5.1313157005e-02,	2.4999796919e+00,	5.3711877459e+02,	6.4153262178e+02,	-2.0882769438e+00
5.0000000000e-04,	-5.1498941781e-02,	2.4999745509e+00,	5.4581032891e+02,	6.2723534459e+02,	-1.6285003137e+00
6.0000000000e-04,	-5.1639074630e-02,	2.4999693936e+00,	5.5433750135e+02,	6.1310028294e+02,	-1.1752556318e+00
7.0000000000e-04,	-5.1734216213e-02,	2.4999642246e+00,	5.6271058730e+02,	5.9914627693e+02,	-7.2871379255e-01
8.0000000000e-04,	-5.1785050197e-02,	2.4999590483e+00,	5.7093568985e+02,	5.8539365780e+02,	-2.8915935911e-01
9.0000000000e-04,	-5.1792293601e-02,	2.4999538691e+00,	5.7901616539e+02,	5.7186484709e+02,	1.4302636608e-01
1.0000000000e-03,	-5.1756706417e-02,	2.4999486912e+00,	5.8695348340e+02,	5.5858531389e+02,	5.6736339023e-01
1.1000000000e-03,	-5.1679102381e-02,	2.4999435191e+00,	5.9474777681e+02,	5.4558522484e+02,	9.8325103936e-01
1.2000000000e-03,	-5.1560363436e-02,	2.4999383568e+00,	6.0239821593e+02,	5.3290260424e+02,	1.3899122339e+00
1.3000000000e-03,	-5.1401463138e-02,	2.4999332084e+00,	6.0990327647e+02,	5.2059045539e+02,	1.7862564217e+00
1.4000000000e-03,	-5.1203514833e-02,	2.4999280778e+00,	6.1726094399e+02,	5.0873841021e+02,	2.1704506757e+00
1.5000000000e-03,	-5.0967961798e-02,	2.4999229689e+00,	6.2446888993e+02,	4.9770915572e+02,	2.5351946841e+00
1.6000000000e-03,	-5.0697497949e-02,	2.4999178854e+00,	6.3152473522e+02,	4.8795351204e+02,	2.8714244636e+00
