t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	3.3400000000e-02,	2.5000000000e+00,	5.0000000000e+02,	3.5000000000e+02,	3.0000000000e+00
1.0000000000e-04,	3.3682729520e-02,	2.5000033544e+00,	4.9355391220e+02,	3.6071660768e+02,	2.6567460905e+00
2.0000000000e-04,	3.3931636972e-02,	2.5000067354e+00,	4.8747601489e+02,	3.7134782577e+02,	2.3225637824e+00
3.0000000000e-04,	3.4147450977e-02,	2.5000101396e+00,	4.8161639054e+02,	3.8188224574e+02,	1.9946828960e+00
4.0000000000e-04,	3.4330758346e-02,	2.5000135638e+00,	4.7592615697e+02,	3.9230817432e+02,	1.6723596529e+00
5.0000000000e-04,	3.4482099030e-02,	2.5000170047e+00,	4.7037986162e+02,	4.0261352004e+02,	1.3553268316e+00
6.0000000000e-04,	3.4601998249e-02,	2.5000204592e+00,	4.6496236766e+02,	4.1278566011e+02,	1.0435341511e+00
7.0000000000e-04,	3.4690982968e-02,	2.5000239241e+00,	4.5966414152e+02,	4.2281126619e+02,	7.3705750658e-01
8.0000000000e-04,	3.4749592313e-02,	2.5000273964e+00,	4.5447906540e+02,	4.3267606351e+02,	4.3606003791e-01
9.0000000000e-04,	3.4778385335e-02,	2.5000308730e+00,	4.4940326056e+02,	4.4236448165e+02,	1.4077557821e-01
1.0000000000e-03,	3.4777947819e-02,	2.5000343511e+00,	4.4443438836e+02,	4.5185912281e+02,	-1.4849468889e-01
1.1000000000e-03,	3.4748899324e-02,	2.5000378277e+00,	4.3957120392e+02,	4.6113990155e+02,	-4.3137395262e-01
1.2000000000e-03,	3.4691901783e-02,	2.5000412999e+00,	4.3481325413e+02,	4.7018253824e+02,	-7.0738568221e-01
1.3000000000e-03,	3.4607671846e-02,	2.5000447651e+00,	4.3016066289e+02,	4.7895560417e+02,	-9.7589882561e-01
1.4000000000e-03,	3.4497001991e-02,	2.5000482206e+00,	4.2561397048e+02,	4.8741359439e+02,	-1.2359924782e+00
1.5000000000e-03,	3.4360807008e-02,	2.5000516637e+00,	4.2117400495e+02,	4.9547395589e+02,	-1.4859990189e+00
1.6000000000e-03,	3.4200366744e-02,	2.5000550919e+00,	4.1684175914e+02,	5.0272760211e+02,	-1.7177168594e+00
1.7000000000e-03,	3.4017930901e-02,	2.5000585030e+00,	4.1261817061e+02,	5.0907453296e+02,	-1.9291272471e+00
1.8000000000e-03,	3.3814857288e-02,	2.5000618948e+00,	4.0850405179e+02,	5.1505118885e+02,	-2.1309427413e+00
1.9000000000e-03,	3.3592002321e-02,	2.5000652653e+00,	4.0450023761e+02,	5.2074694966e+02,	-2.3249342410e+00
2.0000000000e-03,	3.3350104056e-02,	2.5000686126e+00,	4.0060760251e+02,	5.2620296425e+02,	-2.5119072348e+00
2.1000000000e-03,	3.3089838912e-02,	2.5000719347e+00,	3.9682705114e+02,	5.3144374836e+02,	-2.6923339443e+00
2.2000000000e-03,	3.2811845080e-02,	2.5000752300e+00,	3.9315950612e+02,	5.3648566924e+02,	-2.8665232623e+00
2.3000000000e-03,	3.2516734944e-02,	2.5000784965e+00,	3.8960589579e+02,	5.4134040166e+02,	-3.0346901174e+00
