t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	2.5000000000e+02,	5.0000000000e+02,	-5.0000000000e+00
1.0000000000e-04,	1.6198331408e-02,	2.5000016449e+00,	2.5148782478e+02,	5.0305284459e+02,	-5.0313003962e+00
2.0000000000e-04,	1.5694046905e-02,	2.5000032396e+00,	2.5306516834e+02,	5.0571913488e+02,	-5.0530793307e+00
3.0000000000e-04,	1.5187955595e-02,	2.5000047837e+00,	2.5473155525e+02,	5.0811294885e+02,	-5.0676278720e+00
4.0000000000e-04,	1.4680733755e-02,	2.5000062771e+00,	2.5648635406e+02,	5.1027605124e+02,	-5.0757939436e+00
5.0000000000e-04,	1.4172992357e-02,	2.5000077198e+00,	2.5832879721e+02,	5.1223324133e+02,	-5.0780888824e+00
6.0000000000e-04,	1.3665299494e-02,	2.5000091117e+00,	2.6025799262e+02,	5.1400178154e+02,	-5.0748757786e+00
7.0000000000e-04,	1.3158191324e-02,	2.5000104529e+00,	2.6227293200e+02,	5.1559480424e+02,	-5.0664374450e+00
8.0000000000e-04,	1.2652178340e-02,	2.5000117434e+00,	2.6437249735e+02,	5.1702289985e+02,	-5.0530080499e+00
9.0000000000e-04,	1.2147749307e-02,	2.5000129834e+00,	2.6655546638e+02,	5.1829497343e+02,	-5.0347901409e+00
1.0000000000e-03,	1.1645373879e-02,	2.5000141730e+00,	2.6882051717e+02,	5.1941875364e+02,	-5.0119647294e+00
1.1000000000e-03,	1.1145504404e-02,	2.5000153125e+00,	2.7116623242e+02,	5.2040111683e+02,	-4.9846976881e+00
1.2000000000e-03,	1.0648577220e-02,	2.5000164022e+00,	2.7359110328e+02,	5.2124830441e+02,	-4.9531440226e+00
1.3000000000e-03,	1.0155013577e-02,	2.5000174424e+00,	2.7609353297e+02,	5.2196607490e+02,	-4.9174508386e+00
1.4000000000e-03,	9.6652203202e-03,	2.5000184334e+00,	2.7867184022e+02,	5.2255981368e+02,	-4.8777594692e+00
1.5000000000e-03,	9.1795903819e-03,	2.5000193756e+00,	2.8132426249e+02,	5.2303461439e+02,	-4.8342070380e+00
1.6000000000e-03,	8.6985031427e-03,	2.5000202694e+00,	2.8404895918e+02,	5.2339534080e+02,	-4.7869276323e+00
1.7000000000e-03,	8.2223246881e-03,	2.5000211154e+00,	2.8684401470e+02,	5.2364667461e+02,	-4.7360531983e+00
1.8000000000e-03,	7.7514079864e-03,	2.5000219141e+00,	2.8970744147e+02,	5.2379315311e+02,	-4.6817142329e+00
1.9000000000e-03,	7.2860930057e-03,	2.5000226659e+00,	2.9263718291e+02,	5.2383919919e+02,	-4.6240403257e+00
2.0000000000e-03,	6.8267067822e-03,	2.5000233715e+00,	2.9563111638e+02,	5.2378914574e+02,	-4.5631605872e+00
2.1000000000e-03,	6.3735634504e-03,	2.5000240314e+00,	2.9868705607e+02,	5.2364725556e+02,	-4.4992039900e+00
2.2000000000e-03,	5.9269642429e-03,	2.5000246464e+00,	3.0180275588e+02,	5.2341773803e+02,	-4.4322996429e+00
2.3000000000e-03,	5.4871974652e-03,	2.5000252171e+00,	3.0497591235e+02,	5.2310476303e+02,	-4.3625770136e+00
2.4000000000e-03,	5.0545384501e-03,	2.5000257441e+00,	3.0820416744e+02,	5.2271247297e+02,	-4.2901661106e+00
2.5000000000e-03,	4.6292494964e-03,	2.5000262282e+00,	3.1148511147e+02,	5.2224499322e+02,	-4.2151976351e+00
2.6000000000e-03,	4.2115797925e-03,	2.5000266702e+00,	3.1481628592e+02,	5.2170644135e+02,	-4.1378031086e+00
2.7000000000e-03,	3.8017653291e-03,	2.5000270708e+00,	3.1819518633e+02,	5.2110093560e+02,	-4.0581149853e+00
2.8000000000e-03,	3.4000288004e-03,	2.5000274308e+00,	3.2161926514e+02,	5.2043260276e+02,	-3.9762667525e+00
2.9000000000e-03,	3.0065794964e-03,	2.5000277511e+00,	3.2508593452e+02,	5.1970558585e+02,	-3.8923930266e+00
3.0000000000e-03,	2.6216131849e-03,	2.5000280324e+00,	3.2859256931e+02,	5.1892405176e+02,	-3.8066296489e+00
3.1000000000e-03,	2.2453119843e-03,	2.5000282757e+00,	3.3213650982e+02,	5.1809219919e+02,	-3.7191137875e+00
3.2000000000e-03,	1.8778442250e-03,	2.5000284818e+00,	3.3571506473e+02,	5.1721426728e+02,	-3.6299840510e+00
3.3000000000e-03,	1.5193642991e-03,	2.5000286516e+00,	3.3932551400e+02,	5.1629454515e+02,	-3.5393806229e+00
3.4000000000e-03,	1.1700124949e-03,	2.5000287859e+00,	3.4296511171e+02,	5.1533738294e+02,	-3.4474454246e+00
3.5000000000e-03,	8.2991481351e-04,	2.5000288859e+00,	3.4663108900e+02,	5.1434720497e+02,	-3.3543223195e+00
3.6000000000e-03,	4.9918276182e-04,	2.5000289522e+00,	3.5032065695e+02,	5.1332852570e+02,	-3.2601573749e+00
3.7000000000e-03,	1.7791311607e-04,	2.5000289860e+00,	3.5403100955e+02,	5.1228596972e+02,	-3.1650992033e+00
3.8000000000e-03,	-1.3381235428e-04,	2.5000289881e+00,	3.5775932660e+02,	5.1122429731e+02,	-3.0692994142e+00
3.9000000000e-03,	-4.3592721518e-04,	2.5000289596e+00,	3.6150277668e+02,	5.1014843791e+02,	-2.9729132244e+00
4.0000000000e-03,	-7.2838076841e-04,	2.5000289013e+00,	3.6525852020e+02,	5.0906353508e+02,	-2.8761002976e+00
4.1000000000e-03,	-1.0111385518e-03,	2.5000288142e+00,	3.6902371239e+02,	5.0797500864e+02,	-2.7790259248e+00
4.2000000000e-03,	-1.2841829820e-03,	2.5000286994e+00,	3.7279550645e+02,	5.0688864328e+02,	-2.6818627365e+00
4.3000000000e-03,	-1.5475142081e-03,	2.5000285577e+00,	3.7657105674e+02,	5.0581072047e+02,	-2.5847932746e+00
4.4000000000e-03,	-1.8011512890e-03,	2.5000283902e+00,	3.8034752213e+02,	5.0474822454e+02,	-2.4880140484e+00
4.5000000000e-03,	-2.0451339001e-03,	2.5000281978e+00,	3.8412206957e+02,	5.0370918739e+02,	-2.3917423564e+00
4.6000000000e-03,	-2.2795249711e-03,	2.5000279815e+00,	3.8789187802e+02,	5.0270332068e+02,	-2.2962288532e+00
4.7000000000e-03,	-2.5044151682e-03,	2.5000277422e+00,	3.9165414295e+02,	5.0174334859e+02,	-2.2017841128e+00
4.8000000000e-03,	-2.7199317828e-03,	2.5000274809e+00,	3.9540608204e+02,	5.0084857326e+02,	-2.1088498245e+00
4.9000000000e-03,	-2.9262635844e-03,	2.5000271985e+00,	3.9914494379e+02,	5.0006249742e+02,	-2.0183510725e+00
5.0000000000e-03,	-3.1238351346e-03,	2.5000268960e+00,	4.0286803279e+02,	4.9955659496e+02,	-1.9337712433e+00
5.1000000000e-03,	-3.3130785537e-03,	2.5000265740e+00,	4.0657275188e+02,	4.9913782138e+02,	-1.8513013900e+00
5.2000000000e-03,	-3.4941289975e-03,	2.5000262336e+00,	4.1025654991e+02,	4.9874915958e+02,	-1.7698521934e+00
5.3000000000e-03,	-3.6670754137e-03,	2.5000258755e+00,	4.1391688898e+02,	4.9837687465e+02,	-1.6891997134e+00
5.4000000000e-03,	-3.8319927585e-03,	2.5000255005e+00,	4.1755123751e+02,	4.9801441762e+02,	-1.6092636024e+00
5.5000000000e-03,	-3.9889512793e-03,	2.5000251094e+00,	4.2115706660e+02,	4.9765820731e+02,	-1.5300228141e+00
5.6000000000e-03,	-4.1380207998e-03,	2.5000247029e+00,	4.2473184768e+02,	4.9730619536e+02,	-1.4514869537e+00
5.7000000000e-03,	-4.2792730717e-03,	2.5000242820e+00,	4.2827305038e+02,	4.9695722591e+02,	-1.3736835104e+00
5.8000000000e-03,	-4.4127831996e-03,	2.5000238473e+00,	4.3177814073e+02,	4.9661070295e+02,	-1.2966512444e+00
5.9000000000e-03,	-4.5386305627e-03,	2.5000233997e+00,	4.3524457902e+02,	4.9626639961e+02,	-1.2204364117e+00
6.0000000000e-03,	-4.6568994406e-03,	2.5000229399e+00,	4.3866981765e+02,	4.9592434067e+02,	-1.1450904605e+00
6.1000000000e-03,	-4.7676794534e-03,	2.5000224686e+00,	4.4205129835e+02,	4.9558472620e+02,	-1.0706685569e+00
6.2000000000e-03,	-4.8710658817e-03,	2.5000219866e+00,	4.4538644913e+02,	4.9524787980e+02,	-9.9722861338e-01
6.3000000000e-03,	-4.9671599065e-03,	2.5000214946e+00,	4.4867268036e+02,	4.9491421221e+02,	-9.2483063712e-01
6.4000000000e-03,	-5.0560687955e-03,	2.5000209934e+00,	4.5190738015e+02,	4.9458419503e+02,	-8.5353629757e-01
6.5000000000e-03,	-5.1379060544e-03,	2.5000204836e+00,	4.5508790866e+02,	4.9425834114e+02,	-7.8340864961e-01
6.6000000000e-03,	-5.2127915566e-03,	2.5000199660e+00,	4.5821159105e+02,	4.9393718990e+02,	-7.1451197711e-01
6.7000000000e-03,	-5.2808516628e-03,	2.5000194413e+00,	4.6127570880e+02,	4.9362129562e+02,	-6.4691173631e-01
6.8000000000e-03,	-5.3422193389e-03,	2.5000189101e+00,	4.6427748896e+02,	4.9331121844e+02,	-5.8067458969e-01
6.9000000000e-03,	-5.3970342820e-03,	2.5000183731e+00,	4.6721409054e+02,	4.9300751705e+02,	-5.1586853008e-01
7.0000000000e-03,	-5.4454430639e-03,	2.5000178309e+00,	4.7008258745e+02,	4.9271074260e+02,	-4.5256310298e-01
7.1000000000e-03,	-5.4875993022e-03,	2.5000172842e+00,	4.7287994653e+02,	4.9242143376e+02,	-3.9082974451e-01
7.2000000000e-03,	-5.5236638721e-03,	2.5000167336e+00,	4.7560299917e+02,	4.9214011238e+02,	-3.3074226438e-01
7.3000000000e-03,	-5.5538051753e-03,	2.5000161797e+00,	4.7824840384e+02,	4.9186727989e+02,	-2.7237752094e-01
7.4000000000e-03,	-5.5781994899e-03,	2.5000156230e+00,	4.8081259584e+02,	4.9160341394e+02,	-2.1581636194e-01
7.5000000000e-03,	-5.5970314313e-03,	2.5000150642e+00,	4.8329171808e+02,	4.9134896556e+02,	-1.6114494964e-01
7.6000000000e-03,	-5.6104945731e-03,	2.5000145038e+00,	4.8568152312e+02,	4.9110435640e+02,	-1.0845666566e-01
