t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-3.3400000000e-02,	2.5000000000e+00,	5.5000000000e+02,	4.5000000000e+02,	2.0000000000e+00
1.0000000000e-04,	-3.3190599770e-02,	2.4999966703e+00,	5.5467610635e+02,	4.4532389570e+02,	2.1870442131e+00
2.0000000000e-04,	-3.2962780951e-02,	2.4999933625e+00,	5.5920984085e+02,	4.4079016712e+02,	2.3683934745e+00
3.0000000000e-04,	-3.2717107051e-02,	2.4999900784e+00,	5.6360407394e+02,	4.3639594348e+02,	2.5441626092e+00
4.0000000000e-04,	-3.2454131447e-02,	2.4999868196e+00,	5.6786102913e+02,	4.3213900095e+02,	2.7144405635e+00
5.0000000000e-04,	-3.2174399657e-02,	2.4999835881e+00,	5.7198243452e+02,	4.2801761111e+02,	2.8792964682e+00
6.0000000000e-04,	-3.1878451082e-02,	2.4999803853e+00,	5.7596963531e+02,	4.2403042849e+02,	3.0387841363e+00
7.0000000000e-04,	-3.1566820363e-02,	2.4999772129e+00,	5.7982367911e+02,	4.2017640517e+02,	3.1929454788e+00
8.0000000000e-04,	-3.1240038434e-02,	2.4999740725e+00,	5.8354538216e+02,	4.1645472464e+02,	3.3418131504e+00
9.0000000000e-04,	-3.0898633333e-02,	2.4999709654e+00,	5.8713538143e+02,	4.1286474968e+02,	3.4854126351e+00
1.0000000000e-03,	-3.0543130842e-02,	2.4999678932e+00,	5.9059417632e+02,	4.0940598061e+02,	3.6237639143e+00
1.1000000000e-03,	-3.0174054960e-02,	2.4999648572e+00,	5.9392216246e+02,	4.0607802154e+02,	3.7568828184e+00
1.2000000000e-03,	-2.9791928262e-02,	2.4999618588e+00,	5.9711965943e+02,	4.0288055266e+02,	3.8847821353e+00
1.3000000000e-03,	-2.9397272162e-02,	2.4999588993e+00,	6.0018693367e+02,	3.9981330728e+02,	4.0074725277e+00
1.4000000000e-03,	-2.8990607077e-02,	2.4999559798e+00,	6.0312421766e+02,	3.9687605268e+02,	4.1249632997e+00
1.5000000000e-03,	-2.8572452536e-02,	2.4999531015e+00,	6.0593172606e+02,	3.9406857397e+02,	4.2372630417e+00
1.6000000000e-03,	-2.8143327222e-02,	2.4999502656e+00,	6.0860966934e+02,	3.9139066046e+02,	4.3443801776e+00
1.7000000000e-03,	-2.7703748964e-02,	2.4999474732e+00,	6.1115826548e+02,	3.8884209396e+02,	4.4463234304e+00
1.8000000000e-03,	-2.7254234686e-02,	2.4999447252e+00,	6.1357774991e+02,	3.8642263881e+02,	4.5431022221e+00
1.9000000000e-03,	-2.6795300321e-02,	2.4999420227e+00,	6.1586838413e+02,	3.8413203332e+02,	4.6347270163e+00
2.0000000000e-03,	-2.6327460691e-02,	2.4999393665e+00,	6.1803046311e+02,	3.8196998233e+02,	4.7212096156e+00
2.1000000000e-03,	-2.5851229360e-02,	2.4999367575e+00,	6.2006432166e+02,	3.7993615082e+02,	4.8025634169e+00
2.2000000000e-03,	-2.5367118463e-02,	2.4999341965e+00,	6.2197034006e+02,	3.7803015834e+02,	4.8788036344e+00
2.3000000000e-03,	-2.4875638514e-02,	2.4999316843e+00,	6.2374894881e+02,	3.7625157423e+02,	4.9499474916e+00
2.4000000000e-03,	-2.4377298199e-02,	2.4999292216e+00,	6.2540063282e+02,	3.7459991340e+02,	5.0160143883e+00
2.5000000000e-03,	-2.3872604147e-02,	2.4999268090e+00,	6.2692593502e+02,	3.7307463276e+02,	5.0770260453e+00
2.6000000000e-03,	-2.3362060695e-02,	2.4999244472e+00,	6.2832545950e+02,	3.7167512808e+02,	5.1330066284e+00
2.7000000000e-03,	-2.2846169636e-02,	2.4999221368e+00,	6.2959987414e+02,	3.7040073134e+02,	5.1839828561e+00
2.8000000000e-03,	-2.2325429960e-02,	2.4999198782e+00,	6.3074991293e+02,	3.6925070840e+02,	5.2299840906e+00
2.9000000000e-03,	-2.1800337585e-02,	2.4999176719e+00,	6.3177637791e+02,	3.6822425713e+02,	5.2710424154e+00
3.0000000000e-03,	-2.1271385082e-02,	2.4999155182e+00,	6.3268014074e+02,	3.6732050573e+02,	5.3071927002e+00
3.1000000000e-03,	-2.0739061393e-02,	2.4999134177e+00,	6.3346214411e+02,	3.6653851142e+02,	5.3384726539e+00
3.2000000000e-03,	-2.0203851545e-02,	2.4999113705e+00,	6.3412340275e+02,	3.6587725936e+02,	5.3649228678e+00
3.3000000000e-03,	-1.9666236363e-02,	2.4999093770e+00,	6.3466500430e+02,	3.6533566184e+02,	5.3865868491e+00
3.4000000000e-03,	-1.9126692172e-02,	2.4999074373e+00,	6.3508810989e+02,	3.6491255765e+02,	5.4035110449e+00
3.5000000000e-03,	-1.8585690504e-02,	2.4999055517e+00,	6.3539395461e+02,	3.6460671163e+02,	5.4157448596e+00
3.6000000000e-03,	-1.8043697804e-02,	2.4999037202e+00,	6.3558384767e+02,	3.6441681452e+02,	5.4233406631e+00
3.7000000000e-03,	-1.7501175130e-02,	2.4999019430e+00,	6.3565917251e+02,	3.6434148283e+02,	5.4263537937e+00
3.8000000000e-03,	-1.6958577860e-02,	2.4999002200e+00,	6.3562138665e+02,	3.6437925900e+02,	5.4248425530e+00
3.9000000000e-03,	-1.6416355393e-02,	2.4998985513e+00,	6.3547202145e+02,	3.6452861165e+02,	5.4188681959e+00
4.0000000000e-03,	-1.5874950855e-02,	2.4998969367e+00,	6.3521268169e+02,	3.6478793598e+02,	5.4084949142e+00
4.1000000000e-03,	-1.5334800808e-02,	2.4998953762e+00,	6.3484504506e+02,	3.6515555428e+02,	5.3937898155e+00
4.2000000000e-03,	-1.4796334956e-02,	2.4998938697e+00,	6.3437086147e+02,	3.6562971665e+02,	5.3748228964e+00
4.3000000000e-03,	-1.4259975864e-02,	2.4998924169e+00,	6.3379195229e+02,	3.6620860172e+02,	5.3516670113e+00
4.4000000000e-03,	-1.3726138667e-02,	2.4998910176e+00,	6.3311020944e+02,	3.6689031760e+02,	5.3243978368e+00
4.5000000000e-03,	-1.3195230794e-02,	2.4998896716e+00,	6.3232759442e+02,	3.6767290282e+02,	5.2930938321e+00
4.6000000000e-03,	-1.2667651691e-02,	2.4998883785e+00,	6.3144613718e+02,	3.6855432746e+02,	5.2578361945e+00
4.7000000000e-03,	-1.2143792549e-02,	2.4998871379e+00,	6.3046793495e+02,	3.6953249434e+02,	5.2187088122e+00
4.8000000000e-03,	-1.1624036039e-02,	2.4998859496e+00,	6.2939515094e+02,	3.7060524028e+02,	5.1757982131e+00
4.9000000000e-03,	-1.1108756046e-02,	2.4998848130e+00,	6.2823001301e+02,	3.7177033751e+02,	5.1291935101e+00
5.0000000000e-03,	-1.0598317421e-02,	2.4998837276e+00,	6.2697481220e+02,	3.7302549505e+02,	5.0789863430e+00
5.1000000000e-03,	-1.0093075726e-02,	2.4998826931e+00,	6.2563190121e+02,	3.7436836028e+02,	5.0252708186e+00
5.2000000000e-03,	-9.5933769885e-03,	2.4998817088e+00,	6.2420369282e+02,	3.7579652051e+02,	4.9681434462e+00
5.3000000000e-03,	-9.0995574722e-03,	2.4998807742e+00,	6.2269265821e+02,	3.7730750462e+02,	4.9077030719e+00
5.4000000000e-03,	-8.6119434395e-03,	2.4998798887e+00,	6.2110132530e+02,	3.7889878482e+02,	4.8440508096e+00
5.5000000000e-03,	-8.1308509318e-03,	2.4998790516e+00,	6.1943227691e+02,	3.8056777839e+02,	4.7772899703e+00
5.6000000000e-03,	-7.6565855525e-03,	2.4998782623e+00,	6.1768814895e+02,	3.8231184953e+02,	4.7075259884e+00
5.7000000000e-03,	-7.1894422583e-03,	2.4998775201e+00,	6.1587162856e+02,	3.8412831121e+02,	4.6348663469e+00
