t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	5.0100000000e-02,	2.5000000000e+00,	4.0000000000e+02,	3.0000000000e+02,	2.0000000000e+00
1.0000000000e-04,	5.0277936359e-02,	2.5000050193e+00,	3.9272541263e+02,	3.1475531962e+02,	1.5594018602e+00
2.0000000000e-04,	5.0412021441e-02,	2.5000100541e+00,	3.8552706050e+02,	3.2937524793e+02,	1.1230362514e+00
3.0000000000e-04,	5.0502697270e-02,	2.5000151002e+00,	3.7840940243e+02,	3.4384535597e+02,	6.9128092918e-01
4.0000000000e-04,	5.0550444349e-02,	2.5000201532e+00,	3.7137715215e+02,	3.5815076376e+02,	2.6452776777e-01
5.0000000000e-04,	5.0555783113e-02,	2.5000252089e+00,	3.6443521177e+02,	3.7227601924e+02,	-1.5681614932e-01
6.0000000000e-04,	5.0519275554e-02,	2.5000302630e+00,	3.5758861700e+02,	3.8620493305e+02,	-5.7232632089e-01
7.0000000000e-04,	5.0441527131e-02,	2.5000353114e+00,	3.5084249110e+02,	3.9992034751e+02,	-9.8155712822e-01
8.0000000000e-04,	5.0323189154e-02,	2.5000403499e+00,	3.4420200539e+02,	4.1340380361e+02,	-1.3840359643e+00
9.0000000000e-04,	5.0164961911e-02,	2.5000453747e+00,	3.3767234463e+02,	4.2663504205e+02,	-1.7792539485e+00
1.0000000000e-03,	4.9967598985e-02,	2.5000503816e+00,	3.3125867591e+02,	4.3959121802e+02,	-2.1666508421e+00
1.1000000000e-03,	4.9731913560e-02,	2.5000553669e+00,	3.2496611999e+02,	4.5224558040e+02,	-2.5455892082e+00
1.2000000000e-03,	4.9458788284e-02,	2.5000603268e+00,	3.1879972362e+02,	4.6456503611e+02,	-2.9153062497e+00
1.3000000000e-03,	4.9149192222e-02,	2.5000652575e+00,	3.1276443166e+02,	4.7650499186e+02,	-3.2748112040e+00
1.4000000000e-03,	4.8804214889e-02,	2.5000701554e+00,	3.0686505595e+02,	4.8799551168e+02,	-3.6226091145e+00
1.5000000000e-03,	4.8425162080e-02,	2.5000750172e+00,	3.0110623417e+02,	4.9887355138e+02,	-3.9553463441e+00
1.6000000000e-03,	4.8014284403e-02,	2.5000798394e+00,	2.9549232243e+02,	5.0838857751e+02,	-4.2579251017e+00
1.7000000000e-03,	4.7574088956e-02,	2.5000846191e+00,	2.9002718833e+02,	5.1722154584e+02,	-4.5438871501e+00
1.8000000000e-03,	4.7105889132e-02,	2.5000893533e+00,	2.8471438061e+02,	5.2563075657e+02,	-4.8183275192e+00
1.9000000000e-03,	4.6610763317e-02,	2.5000940393e+00,	2.7955725897e+02,	5.3368495229e+02,	-5.0825538663e+00
2.0000000000e-03,	4.6089696088e-02,	2.5000986746e+00,	2.7455901980e+02,	5.4142102215e+02,	-5.3372400471e+00
2.1000000000e-03,	4.5543619664e-02,	2.5001032564e+00,	2.6972270666e+02,	5.4886225611e+02,	-5.5827909889e+00
2.2000000000e-03,	4.4973433569e-02,	2.5001077825e+00,	2.6505121523e+02,	5.5602465663e+02,	-5.8194688281e+00
2.3000000000e-03,	4.4380015716e-02,	2.5001122504e+00,	2.6054729548e+02,	5.6291981350e+02,	-6.0474503605e+00
2.4000000000e-03,	4.3764229267e-02,	2.5001166577e+00,	2.5621355240e+02,	5.6955643138e+02,	-6.2668575797e+00
2.5000000000e-03,	4.3126927144e-02,	2.5001210025e+00,	2.5205244585e+02,	5.7594122812e+02,	-6.4777756455e+00
2.6000000000e-03,	4.2468955100e-02,	2.5001252824e+00,	2.4806628992e+02,	5.8207950256e+02,	-6.6802642528e+00
2.7000000000e-03,	4.1791153867e-02,	2.5001294956e+00,	2.4425725196e+02,	5.8797551355e+02,	-6.8743652318e+00
2.8000000000e-03,	4.1094360657e-02,	2.5001336400e+00,	2.4062735149e+02,	5.9363274400e+02,	-7.0601078502e+00
2.9000000000e-03,	4.0379410218e-02,	2.5001377139e+00,	2.3717845900e+02,	5.9905409122e+02,	-7.2375126444e+00
3.0000000000e-03,	3.9647135563e-02,	2.5001417153e+00,	2.3391229481e+02,	6.0424200815e+02,	-7.4065942668e+00
3.1000000000e-03,	3.8898368437e-02,	2.5001456428e+00,	2.3083042788e+02,	6.0919861049e+02,	-7.5673636523e+00
3.2000000000e-03,	3.8133939609e-02,	2.5001494945e+00,	2.2793427473e+02,	6.1392575979e+02,	-7.7198297013e+00
3.3000000000e-03,	3.7354679002e-02,	2.5001532691e+00,	2.2522509843e+02,	6.1842512884e+02,	-7.8640006082e+00
3.4000000000e-03,	3.6561415709e-02,	2.5001569650e+00,	2.2270400771e+02,	6.2269825401e+02,	-7.9998849260e+00
3.5000000000e-03,	3.5754977913e-02,	2.5001605809e+00,	2.2037195614e+02,	6.2674657762e+02,	-8.1274924295e+00
3.6000000000e-03,	3.4936192729e-02,	2.5001641156e+00,	2.1822974145e+02,	6.3057148258e+02,	-8.2468348228e+00
3.7000000000e-03,	3.4105885981e-02,	2.5001675677e+00,	2.1627800495e+02,	6.3417432112e+02,	-8.3579263233e+00
3.8000000000e-03,	3.3264881924e-02,	2.5001709364e+00,	2.1451723117e+02,	6.3755643860e+02,	-8.4607841486e+00
3.9000000000e-03,	3.2414002924e-02,	2.5001742204e+00,	2.1294774745e+02,	6.4071919358e+02,	-8.5554289226e+00
4.0000000000e-03,	3.1554069100e-02,	2.5001774189e+00,	2.1156972388e+02,	6.4366397473e+02,	-8.6418850171e+00
4.1000000000e-03,	3.0685897935e-02,	2.5001805309e+00,	2.1038317317e+02,	6.4639221512e+02,	-8.7201808389e+00
4.2000000000e-03,	2.9810303857e-02,	2.5001835558e+00,	2.0938795081e+02,	6.4890540441e+02,	-8.7903490719e+00
4.3000000000e-03,	2.8928097806e-02,	2.5001864928e+00,	2.0858375529e+02,	6.5120509927e+02,	-8.8524268796e+00
4.4000000000e-03,	2.8040086774e-02,	2.5001893412e+00,	2.0797012842e+02,	6.5329293220e+02,	-8.9064560756e+00
4.5000000000e-03,	2.7147073330e-02,	2.5001921006e+00,	2.0754645592e+02,	6.5517061916e+02,	-8.9524832648e+00
4.6000000000e-03,	2.6249855143e-02,	2.5001947705e+00,	2.0731196798e+02,	6.5683996598e+02,	-8.9905599600e+00
4.7000000000e-03,	2.5349224476e-02,	2.5001973505e+00,	2.0726574005e+02,	6.5830287389e+02,	-9.0207426769e+00
4.8000000000e-03,	2.4445967692e-02,	2.5001998403e+00,	2.0740669375e+02,	6.5956134417e+02,	-9.0430930084e+00
4.9000000000e-03,	2.3540864736e-02,	2.5002022396e+00,	2.0773359789e+02,	6.6061748205e+02,	-9.0576776833e+00
5.0000000000e-03,	2.2634688620e-02,	2.5002045484e+00,	2.0824506964e+02,	6.6147350004e+02,	-9.0645686080e+00
5.1000000000e-03,	2.1728204908e-02,	2.5002067665e+00,	2.0893957579e+02,	6.6213172054e+02,	-9.0638428950e+00
5.2000000000e-03,	2.0822171190e-02,	2.5002088941e+00,	2.0981543420e+02,	6.6259457809e+02,	-9.0555828778e+00
5.3000000000e-03,	1.9917336563e-02,	2.5002109310e+00,	2.1087081530e+02,	6.6286462104e+02,	-9.0398761148e+00
5.4000000000e-03,	1.9014441105e-02,	2.5002128776e+00,	2.1210374377e+02,	6.6294451288e+02,	-9.0168153820e+00
5.5000000000e-03,	1.8114215359e-02,	2.5002147340e+00,	2.1351210031e+02,	6.6283703312e+02,	-8.9864986561e+00
5.6000000000e-03,	1.7217379808e-02,	2.5002165005e+00,	2.1509362353e+02,	6.6254507793e+02,	-8.9490290878e+00
5.7000000000e-03,	1.6324644365e-02,	2.5002181776e+00,	2.1684591199e+02,	6.6207166036e+02,	-8.9045149676e+00
5.8000000000e-03,	1.5436707859e-02,	2.5002197656e+00,	2.1876642626e+02,	6.6141991039e+02,	-8.8530696825e+00
5.9000000000e-03,	1.4554257525e-02,	2.5002212651e+00,	2.2085249125e+02,	6.6059307458e+02,	-8.7948116667e+00
6.0000000000e-03,	1.3677968508e-02,	2.5002226767e+00,	2.2310129845e+02,	6.5959451564e+02,	-8.7298643438e+00
6.1000000000e-03,	1.2808503361e-02,	2.5002240010e+00,	2.2550990846e+02,	6.5842771167e+02,	-8.6583560643e+00
6.2000000000e-03,	1.1946511559e-02,	2.5002252386e+00,	2.2807525349e+02,	6.5709625527e+02,	-8.5804200357e+00
6.3000000000e-03,	1.1092629017e-02,	2.5002263905e+00,	2.3079414002e+02,	6.5560385242e+02,	-8.4961942481e+00
6.4000000000e-03,	1.0247477616e-02,	2.5002274575e+00,	2.3366325156e+02,	6.5395432126e+02,	-8.4058213941e+00
6.5000000000e-03,	9.4116647353e-03,	2.5002284403e+00,	2.3667915146e+02,	6.5215159066e+02,	-8.3094487841e+00
6.6000000000e-03,	8.5857827950e-03,	2.5002293401e+00,	2.3983828585e+02,	6.5019969871e+02,	-8.2072282572e+00
6.7000000000e-03,	7.7704088101e-03,	2.5002301578e+00,	2.4313698667e+02,	6.4810279108e+02,	-8.0993160882e+00
6.8000000000e-03,	6.9661039497e-03,	2.5002308946e+00,	2.4657147470e+02,	6.4586511925e+02,	-7.9858728909e+00
6.9000000000e-03,	6.1734131090e-03,	2.5002315514e+00,	2.5013786280e+02,	6.4349103872e+02,	-7.8670635183e+00
7.0000000000e-03,	5.3928644901e-03,	2.5002321297e+00,	2.5383215910e+02,	6.4098500710e+02,	-7.7430569601e+00
7.1000000000e-03,	4.6249691935e-03,	2.5002326304e+00,	2.5765027034e+02,	6.3835158219e+02,	-7.6140262372e+00
7.2000000000e-03,	3.8702208208e-03,	2.5002330551e+00,	2.6158800521e+02,	6.3559541997e+02,	-7.4801482953e+00
7.3000000000e-03,	3.1290950872e-03,	2.5002334049e+00,	2.6564107783e+02,	6.3272127264e+02,	-7.3416038962e+00
7.4000000000e-03,	2.4020494452e-03,	2.5002336814e+00,	2.6980511119e+02,	6.2973398662e+02,	-7.1985775087e+00
7.5000000000e-03,	1.6895227200e-03,	2.5002338858e+00,	2.7407564071e+02,	6.2663850064e+02,	-7.0512571986e+00
7.6000000000e-03,	9.9193475488e-04,	2.5002340198e+00,	2.7844811781e+02,	6.2343984378e+02,	-6.8998345192e+00
7.7000000000e-03,	3.0968606772e-04,	2.5002340847e+00,	2.8291791353e+02,	6.2014313370e+02,	-6.7445044033e+00
7.8000000000e-03,	-3.5684248119e-04,	2.5002340822e+00,	2.8748032215e+02,	6.1675357492e+02,	-6.5854650553e+00
7.9000000000e-03,	-1.0072900113e-03,	2.5002340139e+00,	2.9213056488e+02,	6.1327645728e+02,	-6.4229178480e+00
8.0000000000e-03,	-1.6413159335e-03,	2.5002338813e+00,	2.9686379352e+02,	6.0971715455e+02,	-6.2570672206e+00
8.1000000000e-03,	-2.2586002519e-03,	2.5002336862e+00,	3.0167509417e+02,	6.0608112334e+02,	-6.0881205834e+00
8.2000000000e-03,	-2.8588438564e-03,	2.5002334302e+00,	3.0655949089e+02,	6.0237390224e+02,	-5.9162882270e+00
8.3000000000e-03,	-3.4417688066e-03,	2.5002331150e+00,	3.1151194939e+02,	5.9860111137e+02,	-5.7417832396e+00
8.4000000000e-03,	-4.0071186074e-03,	2.5002327424e+00,	3.1652738067e+02,	5.9476845235e+02,	-5.5648214336e+00
8.5000000000e-03,	-4.5546584789e-03,	2.5002323142e+00,	3.2160064466e+02,	5.9088170884e+02,	-5.3856212835e+00
8.6000000000e-03,	-5.0841756194e-03,	2.5002318321e+00,	3.2672655376e+02,	5.8694674769e+02,	-5.2044038785e+00
8.7000000000e-03,	-5.5954794657e-03,	2.5002312979e+00,	3.3189987638e+02,	5.8296952095e+02,	-5.0213928914e+00
8.8000000000e-03,	-6.0884019503e-03,	2.5002307136e+00,	3.3711534034e+02,	5.7895606882e+02,	-4.8368145697e+00
8.9000000000e-03,	-6.5627977602e-03,	2.5002300809e+00,	3.4236763625e+02,	5.7491252389e+02,	-4.6508977528e+00
9.0000000000e-03,	-7.0185445974e-03,	2.5002294017e+00,	3.4765142072e+02,	5.7084511681e+02,	-4.4638739218e+00
9.1000000000e-03,	-7.4555434480e-03,	2.5002286778e+00,	3.5296131942e+02,	5.6676018388e+02,	-4.2759772892e+00
9.2000000000e-03,	-7.8737188613e-03,	2.5002279112e+00,	3.5829193006e+02,	5.6266417709e+02,	-4.0874449406e+00
9.3000000000e-03,	-8.2730192473e-03,	2.5002271037e+00,	3.6363782507e+02,	5.5856367707e+02,	-3.8985170400e+00
9.4000000000e-03,	-8.6534171978e-03,	2.5002262572e+00,	3.6899355412e+02,	5.5446541004e+02,	-3.7094371184e+00
9.5000000000e-03,	-9.0149098420e-03,	2.5002253736e+00,	3.7435364635e+02,	5.5037626987e+02,	-3.5204524704e+00
9.6000000000e-03,	-9.3575192486e-03,	2.5002244549e+00,	3.7971261226e+02,	5.4630334688e+02,	-3.3318146924e+00
9.7000000000e-03,	-9.6812928905e-03,	2.5002235028e+00,	3.8506494525e+02,	5.4225396589e+02,	-3.1437804129e+00
9.8000000000e-03,	-9.9863041948e-03,	2.5002225192e+00,	3.9040512269e+02,	5.3823573695e+02,	-2.9566122851e+00
9.9000000000e-03,	-1.0272653210e-02,	2.5002215061e+00,	3.9572760648e+02,	5.3425662403e+02,	-2.7705803510e+00
1.0000000000e-02,	-1.0540467436e-02,	2.5002204653e+00,	4.0102684293e+02,	5.3032504002e+02,	-2.5859639418e+00
1.0100000000e-02,	-1.0789902876e-02,	2.5002193986e+00,	4.0629726195e+02,	5.2644998133e+02,	-2.4030543876e+00
1.0200000000e-02,	-1.1021145428e-02,	2.5002183079e+00,	4.1153327529e+02,	5.2264122495e+02,	-2.2221589932e+00
1.0300000000e-02,	-1.1234412758e-02,	2.5002171950e+00,	4.1672927374e+02,	5.1890962928e+02,	-2.0436071107e+00
1.0400000000e-02,	-1.1429956954e-02,	2.5002160616e+00,	4.2187962301e+02,	5.1526761908e+02,	-1.8677599213e+00
1.0500000000e-02,	-1.1608068478e-02,	2.5002149096e+00,	4.2697865815e+02,	5.1173002809e+02,	-1.6950273989e+00
1.0600000000e-02,	-1.1769082480e-02,	2.5002137406e+00,	4.3202067621e+02,	5.0831572790e+02,	-1.5259010338e+00
1.0700000000e-02,	-1.1913390118e-02,	2.5002125563e+00,	4.3699992715e+02,	5.0505135140e+02,	-1.3610284849e+00
1.0800000000e-02,	-1.2041463284e-02,	2.5002113585e+00,	4.4191060361e+02,	5.0198296279e+02,	-1.2014471836e+00
1.0900000000e-02,	-1.2153964754e-02,	2.5002101486e+00,	4.4674683477e+02,	4.9931292742e+02,	-1.0513218530e+00
1.1000000000e-02,	-1.2252156434e-02,	2.5002089281e+00,	4.5150273395e+02,	4.9718160681e+02,	-9.1357745734e-01
1.1100000000e-02,	-1.2336853944e-02,	2.5002076986e+00,	4.5617238243e+02,	4.9522903165e+02,	-7.8113298432e-01
1.1200000000e-02,	-1.2408524121e-02,	2.5002064612e+00,	4.6074964880e+02,	4.9339655358e+02,	-6.5293809559e-01
1.1300000000e-02,	-1.2467570586e-02,	2.5002052173e+00,	4.6522806953e+02,	4.9165909846e+02,	-5.2862057851e-01
1.1400000000e-02,	-1.2514372406e-02,	2.5002039681e+00,	4.6960072146e+02,	4.9000230756e+02,	-4.0803172192e-01
1.1500000000e-02,	-1.2549299995e-02,	2.5002027148e+00,	4.7386004951e+02,	4.8841690945e+02,	-2.9113719862e-01
1.1600000000e-02,	-1.2572724280e-02,	2.5002014586e+00,	4.7799761604e+02,	4.8689650130e+02,	-1.7797770508e-01
1.1700000000e-02,	-1.2585023364e-02,	2.5002002006e+00,	4.8200371314e+02,	4.8543646692e+02,	-6.8655075516e-02
1.1800000000e-02,	-1.2586588568e-02,	2.5001989420e+00,	4.8586671930e+02,	4.8403337594e+02,	3.6666867238e-02
1.1900000000e-02,	-1.2577831284e-02,	2.5001976837e+00,	4.8957192868e+02,	4.8268461866e+02,	1.3774620040e-01
1.2000000000e-02,	-1.2559192639e-02,	2.5001964267e+00,	4.9309911439e+02,	4.8138816811e+02,	2.3421892559e-01
1.2100000000e-02,	-1.2531160738e-02,	2.5001951721e+00,	4.9641618003e+02,	4.8014241508e+02,	3.2547529886e-01
1.2200000000e-02,	-1.2494314679e-02,	2.5001939208e+00,	4.9945112880e+02,	4.7894604460e+02,	4.1010168398e-01
1.2300000000e-02,	-1.2449644352e-02,	2.5001926735e+00,	5.0184684793e+02,	4.7779791463e+02,	4.8097866600e-01
1.2400000000e-02,	-1.2398345996e-02,	2.5001914311e+00,	5.0390509863e+02,	4.7669689858e+02,	5.4416400101e-01
1.2500000000e-02,	-1.2340954358e-02,	2.5001901941e+00,	5.0579352270e+02,	4.7564192486e+02,	6.0303195668e-01
1.2600000000e-02,	-1.2277856803e-02,	2.5001889631e+00,	5.0755071715e+02,	4.7463202215e+02,	6.5837389998e-01
1.2700000000e-02,	-1.2209382485e-02,	2.5001877387e+00,	5.0919751252e+02,	4.7366630923e+02,	7.1062406585e-01
1.2800000000e-02,	-1.2135825449e-02,	2.5001865214e+00,	5.1074737743e+02,	4.7274398126e+02,	7.6006792335e-01
1.2900000000e-02,	-1.2057455519e-02,	2.5001853117e+00,	5.1220987974e+02,	4.7186429698e+02,	8.0691165514e-01
1.3000000000e-02,	-1.1974524487e-02,	2.5001841100e+00,	5.1359223205e+02,	4.7102656758e+02,	8.5131328960e-01
1.3100000000e-02,	-1.1887270031e-02,	2.5001829169e+00,	5.1490010218e+02,	4.7023014707e+02,	8.9339910222e-01
1.3200000000e-02,	-1.1795918372e-02,	2.5001817327e+00,	5.1613808500e+02,	4.6947442422e+02,	9.3327321561e-01
1.3300000000e-02,	-1.1700686164e-02,	2.5001805579e+00,	5.1730999823e+02,	4.6875881553e+02,	9.7102365402e-01
