t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-3.3400000000e-02,	2.5000000000e+00,	7.0000000000e+02,	6.5000000000e+02,	1.0000000000e+00
1.0000000000e-04,	-3.3286764581e-02,	2.4999966654e+00,	7.0252448767e+02,	6.3932453481e+02,	1.2639990571e+00
2.0000000000e-04,	-3.3147346472e-02,	2.4999933435e+00,	7.0499540000e+02,	6.2881492035e+02,	1.5236095931e+00
3.0000000000e-04,	-3.2982197799e-02,	2.4999900368e+00,	7.0740810949e+02,	6.1847980990e+02,	1.7785659918e+00
4.0000000000e-04,	-3.2791797306e-02,	2.4999867479e+00,	7.0975812085e+02,	6.0832805359e+02,	2.0286013452e+00
5.0000000000e-04,	-3.2576650536e-02,	2.4999834793e+00,	7.1204107476e+02,	5.9836875514e+02,	2.2734463924e+00
6.0000000000e-04,	-3.2337290133e-02,	2.4999802334e+00,	7.1425275174e+02,	5.8861134730e+02,	2.5128280887e+00
7.0000000000e-04,	-3.2074276313e-02,	2.4999770126e+00,	7.1638907610e+02,	5.7906569349e+02,	2.7464676523e+00
8.0000000000e-04,	-3.1788197568e-02,	2.4999738193e+00,	7.1844612017e+02,	5.6974222770e+02,	2.9740778494e+00
9.0000000000e-04,	-3.1479671688e-02,	2.4999706557e+00,	7.2042010869e+02,	5.6065215219e+02,	3.1953591300e+00
1.0000000000e-03,	-3.1149347262e-02,	2.4999675241e+00,	7.2230742350e+02,	5.5180772588e+02,	3.4099939525e+00
1.1000000000e-03,	-3.0797905876e-02,	2.4999644266e+00,	7.2410460872e+02,	5.4322270328e+02,	3.6176381089e+00
1.2000000000e-03,	-3.0426065421e-02,	2.4999613652e+00,	7.2580837643e+02,	5.3491303982e+02,	3.8179067321e+00
1.3000000000e-03,	-3.0034585256e-02,	2.4999583420e+00,	7.2741561327e+02,	5.2689811200e+02,	4.0103500253e+00
1.4000000000e-03,	-2.9624274754e-02,	2.4999553589e+00,	7.2892338847e+02,	5.1920306132e+02,	4.1944065431e+00
1.5000000000e-03,	-2.9196008964e-02,	2.4999524178e+00,	7.3032896419e+02,	5.1186409268e+02,	4.3692974303e+00
1.6000000000e-03,	-2.8750763050e-02,	2.4999495203e+00,	7.3162981071e+02,	5.0494464976e+02,	4.5337032190e+00
1.7000000000e-03,	-2.8289754082e-02,	2.4999466681e+00,	7.3282363534e+02,	4.9871351716e+02,	4.6822023637e+00
1.8000000000e-03,	-2.7815113266e-02,	2.4999438628e+00,	7.3390850064e+02,	4.9348354098e+02,	4.8084991933e+00
1.9000000000e-03,	-2.7328403975e-02,	2.4999411055e+00,	7.3488289805e+02,	4.8867585142e+02,	4.9241409327e+00
2.0000000000e-03,	-2.6830572038e-02,	2.4999383975e+00,	7.3574556798e+02,	4.8418826515e+02,	5.0311460566e+00
2.1000000000e-03,	-2.6322433486e-02,	2.4999357397e+00,	7.3649543724e+02,	4.7997648209e+02,	5.1303791030e+00
2.2000000000e-03,	-2.5804738015e-02,	2.4999331333e+00,	7.3713159897e+02,	4.7601394284e+02,	5.2223531227e+00
2.3000000000e-03,	-2.5278193100e-02,	2.4999305791e+00,	7.3765330087e+02,	4.7228244693e+02,	5.3074170788e+00
2.4000000000e-03,	-2.4743476287e-02,	2.4999280779e+00,	7.3805993708e+02,	4.6876850833e+02,	5.3858285750e+00
2.5000000000e-03,	-2.4201242380e-02,	2.4999256306e+00,	7.3835104224e+02,	4.6546159084e+02,	5.4577890280e+00
2.6000000000e-03,	-2.3652128001e-02,	2.4999232379e+00,	7.3852628665e+02,	4.6235313321e+02,	5.5234630690e+00
2.7000000000e-03,	-2.3096754642e-02,	2.4999209004e+00,	7.3858547237e+02,	4.5943596018e+02,	5.5829902437e+00
2.8000000000e-03,	-2.2535730768e-02,	2.4999186188e+00,	7.3852852981e+02,	4.5670390291e+02,	5.6364925380e+00
2.9000000000e-03,	-2.1969653304e-02,	2.4999163934e+00,	7.3835551480e+02,	4.5415154171e+02,	5.6840794618e+00
3.0000000000e-03,	-2.1399108694e-02,	2.4999142250e+00,	7.3806660589e+02,	4.5177402495e+02,	5.7258516187e+00
3.1000000000e-03,	-2.0824673658e-02,	2.4999121138e+00,	7.3766210187e+02,	4.4956693741e+02,	5.7619032891e+00
3.2000000000e-03,	-2.0246915720e-02,	2.4999100601e+00,	7.3714241949e+02,	4.4752620209e+02,	5.7923243480e+00
3.3000000000e-03,	-1.9666393576e-02,	2.4999080645e+00,	7.3650809123e+02,	4.4564800536e+02,	5.8172017173e+00
3.4000000000e-03,	-1.9083657329e-02,	2.4999061269e+00,	7.3575976319e+02,	4.4392873898e+02,	5.8366204842e+00
3.5000000000e-03,	-1.8499248628e-02,	2.4999042478e+00,	7.3489819301e+02,	4.4236495430e+02,	5.8506647742e+00
3.6000000000e-03,	-1.7913700729e-02,	2.4999024271e+00,	7.3392424784e+02,	4.4095332579e+02,	5.8594184408e+00
3.7000000000e-03,	-1.7327538491e-02,	2.4999006651e+00,	7.3283890232e+02,	4.3969062163e+02,	5.8629656138e+00
3.8000000000e-03,	-1.6741278329e-02,	2.4998989616e+00,	7.3164323660e+02,	4.3857367967e+02,	5.8613911386e+00
3.9000000000e-03,	-1.6155428122e-02,	2.4998973168e+00,	7.3033843425e+02,	4.3759938777e+02,	5.8547809296e+00
4.0000000000e-03,	-1.5570487094e-02,	2.4998957305e+00,	7.2892578033e+02,	4.3676466759e+02,	5.8432222549e+00
4.1000000000e-03,	-1.4986945660e-02,	2.4998942027e+00,	7.2740665925e+02,	4.3606646101e+02,	5.8268039649e+00
4.2000000000e-03,	-1.4405285269e-02,	2.4998927331e+00,	7.2578255278e+02,	4.3550171896e+02,	5.8056166764e+00
4.3000000000e-03,	-1.3825978210e-02,	2.4998913215e+00,	7.2405503790e+02,	4.3506739200e+02,	5.7797529181e+00
4.4000000000e-03,	-1.3249487418e-02,	2.4998899678e+00,	7.2222578470e+02,	4.3476042242e+02,	5.7493072456e+00
4.5000000000e-03,	-1.2676266271e-02,	2.4998886715e+00,	7.2029655420e+02,	4.3457773771e+02,	5.7143763298e+00
4.6000000000e-03,	-1.2106758368e-02,	2.4998874324e+00,	7.1826919617e+02,	4.3451624501e+02,	5.6750590233e+00
4.7000000000e-03,	-1.1541397313e-02,	2.4998862500e+00,	7.1614564688e+02,	4.3457282650e+02,	5.6314564075e+00
4.8000000000e-03,	-1.0980606488e-02,	2.4998851240e+00,	7.1392792683e+02,	4.3474433564e+02,	5.5836718239e+00
4.9000000000e-03,	-1.0424798829e-02,	2.4998840537e+00,	7.1161813847e+02,	4.3502759394e+02,	5.5318108906e+00
5.0000000000e-03,	-9.8743765941e-03,	2.4998830388e+00,	7.0921846377e+02,	4.3541938838e+02,	5.4759815078e+00
5.1000000000e-03,	-9.3297311389e-03,	2.4998820787e+00,	7.0673116194e+02,	4.3591646935e+02,	5.4162938517e+00
5.2000000000e-03,	-8.7912426874e-03,	2.4998811727e+00,	7.0415856689e+02,	4.3651554889e+02,	5.3528603602e+00
5.3000000000e-03,	-8.2592801079e-03,	2.4998803202e+00,	7.0150308487e+02,	4.3721329938e+02,	5.2857957097e+00
5.4000000000e-03,	-7.7342006903e-03,	2.4998795206e+00,	6.9876719187e+02,	4.3800635257e+02,	5.2152167861e+00
5.5000000000e-03,	-7.2163499268e-03,	2.4998787731e+00,	6.9595343116e+02,	4.3889129871e+02,	5.1412426491e+00
5.6000000000e-03,	-6.7060612968e-03,	2.4998780771e+00,	6.9306441066e+02,	4.3986468609e+02,	5.0639944914e+00
5.7000000000e-03,	-6.2036560555e-03,	2.4998774316e+00,	6.9010280036e+02,	4.4092302064e+02,	4.9835955944e+00
5.8000000000e-03,	-5.7094430274e-03,	2.4998768361e+00,	6.8707132968e+02,	4.4206276569e+02,	4.9001712798e+00
5.9000000000e-03,	-5.2237184052e-03,	2.4998762895e+00,	6.8397278480e+02,	4.4328034187e+02,	4.8138488585e+00
6.0000000000e-03,	-4.7467655531e-03,	2.4998757910e+00,	6.8081000593e+02,	4.4457212706e+02,	4.7247575773e+00
6.1000000000e-03,	-4.2788548162e-03,	2.4998753398e+00,	6.7758588463e+02,	4.4593445638e+02,	4.6330285650e+00
6.2000000000e-03,	-3.8202433346e-03,	2.4998749349e+00,	6.7430336105e+02,	4.4736362221e+02,	4.5387947769e+00
6.3000000000e-03,	-3.3711748643e-03,	2.4998745755e+00,	6.7096542113e+02,	4.4885587411e+02,	4.4421909404e+00
