t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-1.6700000000e-02,	2.5000000000e+00,	7.5000000000e+02,	6.0000000000e+02,	3.0000000000e+00
1.0000000000e-04,	-1.6394931218e-02,	2.4999983452e+00,	7.4853267429e+02,	5.9349976313e+02,	3.1006582233e+00
2.0000000000e-04,	-1.6080013318e-02,	2.4999967213e+00,	7.4701557758e+02,	5.8716719342e+02,	3.1969676832e+00
3.0000000000e-04,	-1.5755685529e-02,	2.4999951295e+00,	7.4544725156e+02,	5.8100516048e+02,	3.2888418216e+00
4.0000000000e-04,	-1.5422395583e-02,	2.4999935705e+00,	7.4382634926e+02,	5.7501649007e+02,	3.3761971840e+00
5.0000000000e-04,	-1.5080599404e-02,	2.4999920453e+00,	7.4215163609e+02,	5.6920397173e+02,	3.4589532872e+00
6.0000000000e-04,	-1.4730760826e-02,	2.4999905547e+00,	7.4042199084e+02,	5.6357036849e+02,	3.5370324469e+00
7.0000000000e-04,	-1.4373351319e-02,	2.4999890994e+00,	7.3863640662e+02,	5.5811842913e+02,	3.6103595497e+00
8.0000000000e-04,	-1.4008849748e-02,	2.4999876802e+00,	7.3679399178e+02,	5.5285090386e+02,	3.6788617584e+00
9.0000000000e-04,	-1.3637742164e-02,	2.4999862978e+00,	7.3489397070e+02,	5.4777056438e+02,	3.7424681265e+00
1.0000000000e-03,	-1.3260521637e-02,	2.4999849529e+00,	7.3293568466e+02,	5.4288022994e+02,	3.8011090946e+00
1.1000000000e-03,	-1.2877688153e-02,	2.4999836459e+00,	7.3091859256e+02,	5.3818280137e+02,	3.8547158237e+00
1.2000000000e-03,	-1.2489748579e-02,	2.4999823775e+00,	7.2884227169e+02,	5.3368130655e+02,	3.9032193027e+00
1.3000000000e-03,	-1.2097216744e-02,	2.4999811481e+00,	7.2670641851e+02,	5.2937896202e+02,	3.9465491298e+00
1.4000000000e-03,	-1.1700613652e-02,	2.4999799582e+00,	7.2451084943e+02,	5.2527925884e+02,	3.9846318118e+00
1.5000000000e-03,	-1.1300467911e-02,	2.4999788081e+00,	7.2225550164e+02,	5.2138608573e+02,	4.0173883182e+00
1.6000000000e-03,	-1.0897316452e-02,	2.4999776982e+00,	7.1994043410e+02,	5.1770391256e+02,	4.0447304308e+00
1.7000000000e-03,	-1.0491705715e-02,	2.4999766287e+00,	7.1756582863e+02,	5.1423807726e+02,	4.0665550275e+00
1.8000000000e-03,	-1.0084193571e-02,	2.4999755999e+00,	7.1513199140e+02,	5.1099526419e+02,	4.0827345442e+00
1.9000000000e-03,	-9.6753525410e-03,	2.4999746119e+00,	7.1263935485e+02,	5.0798437463e+02,	4.0930996045e+00
2.0000000000e-03,	-9.2657755372e-03,	2.4999736649e+00,	7.1008848048e+02,	5.0521832874e+02,	4.0974030348e+00
2.1000000000e-03,	-8.8560874455e-03,	2.4999727588e+00,	7.0748006338e+02,	5.0271868422e+02,	4.0952275831e+00
2.2000000000e-03,	-8.4469757818e-03,	2.4999718936e+00,	7.0481494047e+02,	5.0053470580e+02,	4.0856046934e+00
2.3000000000e-03,	-8.0394142259e-03,	2.4999710693e+00,	7.0209411813e+02,	4.9893476770e+02,	4.0631870087e+00
2.4000000000e-03,	-7.6345960146e-03,	2.4999702857e+00,	6.9931885068e+02,	4.9770766349e+02,	4.0322237437e+00
2.5000000000e-03,	-7.2331386609e-03,	2.4999695423e+00,	6.9649057857e+02,	4.9668289880e+02,	3.9961535955e+00
2.6000000000e-03,	-6.8355088455e-03,	2.4999688389e+00,	6.9361085149e+02,	4.9582245519e+02,	3.9557679259e+00
2.7000000000e-03,	-6.4421132107e-03,	2.4999681751e+00,	6.9068130912e+02,	4.9510459818e+02,	3.9115342188e+00
2.8000000000e-03,	-6.0533189578e-03,	2.4999675503e+00,	6.8770367066e+02,	4.9451418651e+02,	3.8637896830e+00
2.9000000000e-03,	-5.6694632789e-03,	2.4999669642e+00,	6.8467972725e+02,	4.9403954195e+02,	3.8128037060e+00
3.0000000000e-03,	-5.2908585993e-03,	2.4999664163e+00,	6.8161133592e+02,	4.9367106574e+02,	3.7588054036e+00
3.1000000000e-03,	-4.9177958163e-03,	2.4999659059e+00,	6.7850041454e+02,	4.9340051537e+02,	3.7019979835e+00
3.2000000000e-03,	-4.5505464384e-03,	2.4999654325e+00,	6.7534893722e+02,	4.9322058289e+02,	3.6425670864e+00
3.3000000000e-03,	-4.1893640618e-03,	2.4999649956e+00,	6.7215893020e+02,	4.9312462939e+02,	3.5806860161e+00
3.4000000000e-03,	-3.8344854191e-03,	2.4999645944e+00,	6.6893246805e+02,	4.9310650726e+02,	3.5165192158e+00
3.5000000000e-03,	-3.4861311375e-03,	2.4999642285e+00,	6.6567167003e+02,	4.9316043536e+02,	3.4502246932e+00
