t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	3.3400000000e-02,	2.5000000000e+00,	4.0000000000e+02,	7.5000000000e+02,	-7.0000000000e+00
1.0000000000e-04,	3.2694255170e-02,	2.5000033048e+00,	3.9626462488e+02,	7.5194774658e+02,	-7.1136624340e+00
2.0000000000e-04,	3.1977513950e-02,	2.5000065385e+00,	3.9273268605e+02,	7.5372927631e+02,	-7.2199318051e+00
3.0000000000e-04,	3.1250514425e-02,	2.5000097000e+00,	3.8940242985e+02,	7.5534406800e+02,	-7.3188327629e+00
4.0000000000e-04,	3.0513992137e-02,	2.5000127883e+00,	3.8627216080e+02,	7.5679174123e+02,	-7.4103916087e+00
5.0000000000e-04,	2.9768679894e-02,	2.5000158025e+00,	3.8334021617e+02,	7.5807205629e+02,	-7.4946368024e+00
6.0000000000e-04,	2.9015307533e-02,	2.5000187417e+00,	3.8060494491e+02,	7.5918491397e+02,	-7.5715993813e+00
7.0000000000e-04,	2.8254601643e-02,	2.5000216053e+00,	3.7806468987e+02,	7.6013035540e+02,	-7.6413133106e+00
8.0000000000e-04,	2.7487285257e-02,	2.5000243924e+00,	3.7571777289e+02,	7.6090856163e+02,	-7.7038157749e+00
9.0000000000e-04,	2.6714077519e-02,	2.5000271026e+00,	3.7356248210e+02,	7.6151985320e+02,	-7.7591474221e+00
1.0000000000e-03,	2.5935693327e-02,	2.5000297351e+00,	3.7159706124e+02,	7.6196468961e+02,	-7.8073525673e+00
1.1000000000e-03,	2.5152842955e-02,	2.5000322895e+00,	3.6981970051e+02,	7.6224366862e+02,	-7.8484793621e+00
1.2000000000e-03,	2.4366231667e-02,	2.5000347655e+00,	3.6822852878e+02,	7.6235752552e+02,	-7.8825799347e+00
1.3000000000e-03,	2.3576559307e-02,	2.5000371627e+00,	3.6682160698e+02,	7.6230713222e+02,	-7.9097105047e+00
1.4000000000e-03,	2.2784519890e-02,	2.5000394808e+00,	3.6559692252e+02,	7.6209349633e+02,	-7.9299314761e+00
1.5000000000e-03,	2.1990801181e-02,	2.5000417195e+00,	3.6455238450e+02,	7.6171776001e+02,	-7.9433075102e+00
1.6000000000e-03,	2.1196084259e-02,	2.5000438789e+00,	3.6368581973e+02,	7.6118119883e+02,	-7.9499075818e+00
1.7000000000e-03,	2.0401043090e-02,	2.5000459587e+00,	3.6299496942e+02,	7.6048522043e+02,	-7.9498050201e+00
1.8000000000e-03,	1.9606344090e-02,	2.5000479591e+00,	3.6247748638e+02,	7.5963136316e+02,	-7.9430775356e+00
1.9000000000e-03,	1.8812645682e-02,	2.5000498800e+00,	3.6213093283e+02,	7.5862129457e+02,	-7.9298072348e+00
2.0000000000e-03,	1.8020597859e-02,	2.5000517217e+00,	3.6195277859e+02,	7.5745680977e+02,	-7.9100806235e+00
2.1000000000e-03,	1.7230841743e-02,	2.5000534842e+00,	3.6194039975e+02,	7.5613982976e+02,	-7.8839886003e+00
