t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	3.3400000000e-02,	2.5000000000e+00,	5.5000000000e+02,	7.0000000000e+02,	-3.0000000000e+00
1.0000000000e-04,	3.3088424139e-02,	2.5000033246e+00,	5.4098884475e+02,	7.0250387720e+02,	-3.2303006489e+00
2.0000000000e-04,	3.2754191163e-02,	2.5000066169e+00,	5.3226075752e+02,	7.0491373058e+02,	-3.4530594613e+00
3.0000000000e-04,	3.2398081940e-02,	2.5000098747e+00,	5.2384002620e+02,	7.0722612603e+02,	-3.6677219967e+00
4.0000000000e-04,	3.2020940617e-02,	2.5000130958e+00,	5.1575994020e+02,	7.0943781360e+02,	-3.8735574679e+00
5.0000000000e-04,	3.1623701003e-02,	2.5000162782e+00,	5.0807353777e+02,	7.1154574161e+02,	-4.0694440768e+00
6.0000000000e-04,	3.1207460295e-02,	2.5000194200e+00,	5.0090460806e+02,	7.1354707990e+02,	-4.2528494370e+00
7.0000000000e-04,	3.0774039136e-02,	2.5000225192e+00,	4.9484311506e+02,	7.1543929418e+02,	-4.4119235824e+00
8.0000000000e-04,	3.0325497269e-02,	2.5000255743e+00,	4.8935980084e+02,	7.1722030482e+02,	-4.5572100795e+00
9.0000000000e-04,	2.9862906058e-02,	2.5000285838e+00,	4.8422930203e+02,	7.1888834712e+02,	-4.6931809017e+00
1.0000000000e-03,	2.9387133148e-02,	2.5000315464e+00,	4.7939310410e+02,	7.2044185596e+02,	-4.8209750371e+00
1.1000000000e-03,	2.8898962866e-02,	2.5000344608e+00,	4.7481904193e+02,	7.2187943870e+02,	-4.9412079353e+00
1.2000000000e-03,	2.8399130307e-02,	2.5000373258e+00,	4.7048612271e+02,	7.2319986120e+02,	-5.0542747698e+00
1.3000000000e-03,	2.7888337417e-02,	2.5000401403e+00,	4.6637932830e+02,	7.2440203883e+02,	-5.1604542107e+00
1.4000000000e-03,	2.7367262024e-02,	2.5000429031e+00,	4.6248725886e+02,	7.2548503016e+02,	-5.2599554258e+00
1.5000000000e-03,	2.6836563422e-02,	2.5000456134e+00,	4.5880088418e+02,	7.2644803207e+02,	-5.3529429579e+00
1.6000000000e-03,	2.6296886049e-02,	2.5000482701e+00,	4.5531281098e+02,	7.2729037602e+02,	-5.4395513010e+00
1.7000000000e-03,	2.5748861998e-02,	2.5000508725e+00,	4.5201682071e+02,	7.2801152484e+02,	-5.5198940826e+00
1.8000000000e-03,	2.5193112777e-02,	2.5000534197e+00,	4.4890756150e+02,	7.2861107004e+02,	-5.5940701708e+00
1.9000000000e-03,	2.4630250567e-02,	2.5000559109e+00,	4.4598033404e+02,	7.2908872952e+02,	-5.6621679095e+00
2.0000000000e-03,	2.4060879106e-02,	2.5000583455e+00,	4.4323093757e+02,	7.2944434542e+02,	-5.7242681569e+00
2.1000000000e-03,	2.3485594328e-02,	2.5000607229e+00,	4.4065555593e+02,	7.2967788220e+02,	-5.7804465255e+00
2.2000000000e-03,	2.2904984793e-02,	2.5000630424e+00,	4.3825067136e+02,	7.2978942484e+02,	-5.8307750696e+00
2.3000000000e-03,	2.2319631980e-02,	2.5000653037e+00,	4.3601299799e+02,	7.2977917710e+02,	-5.8753235822e+00
2.4000000000e-03,	2.1730110459e-02,	2.5000675062e+00,	4.3393942958e+02,	7.2964745986e+02,	-5.9141606055e+00
2.5000000000e-03,	2.1136987973e-02,	2.5000696496e+00,	4.3202699810e+02,	7.2939470951e+02,	-5.9473542282e+00
2.6000000000e-03,	2.0540825452e-02,	2.5000717335e+00,	4.3027284020e+02,	7.2902147631e+02,	-5.9749727222e+00
2.7000000000e-03,	1.9942176968e-02,	2.5000737577e+00,	4.2867417013e+02,	7.2852842282e+02,	-5.9970850537e+00
2.8000000000e-03,	1.9341589645e-02,	2.5000757219e+00,	4.2722825738e+02,	7.2791632221e+02,	-6.0137612966e+00
2.9000000000e-03,	1.8739603530e-02,	2.5000776260e+00,	4.2593240832e+02,	7.2718605672e+02,	-6.0250729680e+00
3.0000000000e-03,	1.8136751432e-02,	2.5000794698e+00,	4.2478395089e+02,	7.2633861594e+02,	-6.0310933010e+00
3.1000000000e-03,	1.7533558744e-02,	2.5000812533e+00,	4.2378022183e+02,	7.2537509513e+02,	-6.0318974661e+00
3.2000000000e-03,	1.6930543237e-02,	2.5000829765e+00,	4.2291855600e+02,	7.2429669350e+02,	-6.0275627501e+00
3.3000000000e-03,	1.6328214841e-02,	2.5000846394e+00,	4.2219627741e+02,	7.2310471246e+02,	-6.0181687009e+00
