t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	0.0000000000e+00,	2.5000000000e+00,	4.0000000000e+02,	4.5000000000e+02,	-1.0000000000e+00
1.0000000000e-04,	-9.9075510411e-05,	2.4999999950e+00,	4.0309561128e+02,	4.5216431782e+02,	-9.8137413082e-01
2.0000000000e-04,	-1.9624813685e-04,	2.4999999802e+00,	4.0616296293e+02,	4.5426034369e+02,	-9.6194761507e-01
3.0000000000e-04,	-2.9143941937e-04,	2.4999999558e+00,	4.0920132126e+02,	4.5628895675e+02,	-9.4175270986e-01
4.0000000000e-04,	-3.8457417218e-04,	2.4999999220e+00,	4.1220993233e+02,	4.5825106416e+02,	-9.2082263668e-01
5.0000000000e-04,	-4.7558057882e-04,	2.4999998790e+00,	4.1518802260e+02,	4.6014760046e+02,	-8.9919155733e-01
6.0000000000e-04,	-5.6439028503e-04,	2.4999998270e+00,	4.1813479952e+02,	4.6197952699e+02,	-8.7689454946e-01
7.0000000000e-04,	-6.5093848909e-04,	2.4999997662e+00,	4.2104945216e+02,	4.6374783125e+02,	-8.5396758176e-01
8.0000000000e-04,	-7.3516402961e-04,	2.4999996969e+00,	4.2393115179e+02,	4.6545352623e+02,	-8.3044748889e-01
9.0000000000e-04,	-8.1700947096e-04,	2.4999996192e+00,	4.2677905250e+02,	4.6709764980e+02,	-8.0637194602e-01
1.0000000000e-03,	-8.9642118595e-04,	2.4999995336e+00,	4.2959229173e+02,	4.6868126390e+02,	-7.8177944343e-01
1.1000000000e-03,	-9.7334943612e-04,	2.4999994400e+00,	4.3236999088e+02,	4.7020545392e+02,	-7.5670926073e-01
1.2000000000e-03,	-1.0477484494e-03,	2.4999993390e+00,	4.3511125579e+02,	4.7167132785e+02,	-7.3120144128e-01
1.3000000000e-03,	-1.1195764951e-03,	2.4999992306e+00,	4.3781517723e+02,	4.7308001555e+02,	-7.0529676646e-01
1.4000000000e-03,	-1.1887959565e-03,	2.4999991151e+00,	4.4048083138e+02,	4.7443266789e+02,	-6.7903673025e-01
1.5000000000e-03,	-1.2553734011e-03,	2.4999989929e+00,	4.4310728023e+02,	4.7573045593e+02,	-6.5246351398e-01
1.6000000000e-03,	-1.3192796474e-03,	2.4999988642e+00,	4.4569357191e+02,	4.7697456999e+02,	-6.2561996146e-01
1.7000000000e-03,	-1.3804898309e-03,	2.4999987291e+00,	4.4823874098e+02,	4.7816621871e+02,	-5.9854955474e-01
1.8000000000e-03,	-1.4389834658e-03,	2.4999985881e+00,	4.5074180860e+02,	4.7930662813e+02,	-5.7129639051e-01
1.9000000000e-03,	-1.4947445060e-03,	2.4999984414e+00,	4.5320178270e+02,	4.8039704057e+02,	-5.4390515750e-01
2.0000000000e-03,	-1.5477614030e-03,	2.4999982893e+00,	4.5561765788e+02,	4.8143871364e+02,	-5.1642111514e-01
2.1000000000e-03,	-1.5980271618e-03,	2.4999981320e+00,	4.5798841533e+02,	4.8243291902e+02,	-4.8889007370e-01
2.2000000000e-03,	-1.6455393953e-03,	2.4999979698e+00,	4.6031302250e+02,	4.8338094132e+02,	-4.6135837646e-01
2.3000000000e-03,	-1.6903003767e-03,	2.4999978030e+00,	4.6259043257e+02,	4.8428407679e+02,	-4.3387288436e-01
2.4000000000e-03,	-1.7323170907e-03,	2.4999976318e+00,	4.6481958379e+02,	4.8514363198e+02,	-4.0648096375e-01
2.5000000000e-03,	-1.7716012834e-03,	2.4999974566e+00,	4.6699939841e+02,	4.8596092232e+02,	-3.7923047814e-01
2.6000000000e-03,	-1.8081695122e-03,	2.4999972776e+00,	4.6912878137e+02,	4.8673727062e+02,	-3.5216978490e-01
2.7000000000e-03,	-1.8420431947e-03,	2.4999970950e+00,	4.7120661857e+02,	4.8747400548e+02,	-3.2534773824e-01
2.8000000000e-03,	-1.8732486595e-03,	2.4999969093e+00,	4.7323177460e+02,	4.8817245962e+02,	-2.9881370035e-01
2.9000000000e-03,	-1.9018171975e-03,	2.4999967205e+00,	4.7520308992e+02,	4.8883396806e+02,	-2.7261756266e-01
3.0000000000e-03,	-1.9277851166e-03,	2.4999965290e+00,	4.7711937723e+02,	4.8945986625e+02,	-2.4680978041e-01
3.1000000000e-03,	-1.9511938004e-03,	2.4999963350e+00,	4.7897941688e+02,	4.9005148809e+02,	-2.2144142432e-01
3.2000000000e-03,	-1.9720897734e-03,	2.4999961388e+00,	4.8078195106e+02,	4.9061016379e+02,	-1.9656425459e-01
3.3000000000e-03,	-1.9905247749e-03,	2.4999959407e+00,	4.8252567645e+02,	4.9113721766e+02,	-1.7223082433e-01
3.4000000000e-03,	-2.0065558447e-03,	2.4999957408e+00,	4.8420923468e+02,	4.9163396580e+02,	-1.4849462239e-01
3.5000000000e-03,	-2.0202454261e-03,	2.4999955394e+00,	4.8583120015e+02,	4.9210171362e+02,	-1.2541026930e-01
3.6000000000e-03,	-2.0316614923e-03,	2.4999953368e+00,	4.8739006401e+02,	4.9254175332e+02,	-1.0303378623e-01
3.7000000000e-03,	-2.0408777030e-03,	2.4999951332e+00,	4.8888421294e+02,	4.9295536126e+02,	-8.1422966436e-02
3.8000000000e-03,	-2.0479736071e-03,	2.4999949287e+00,	4.9031190049e+02,	4.9334379516e+02,	-6.0637893467e-02
3.9000000000e-03,	-2.0530349057e-03,	2.4999947237e+00,	4.9167120753e+02,	4.9370829133e+02,	-4.0741676010e-02
4.0000000000e-03,	-2.0561538046e-03,	2.4999945182e+00,	4.9295998606e+02,	4.9405006174e+02,	-2.1801513473e-02
4.1000000000e-03,	-2.0574294975e-03,	2.4999943125e+00,	4.9417577659e+02,	4.9437029101e+02,	-3.8902884166e-03
4.2000000000e-03,	-2.0569688484e-03,	2.4999941068e+00,	4.9531568118e+02,	4.9467013340e+02,	1.2910955624e-02
4.3000000000e-03,	-2.0548873941e-03,	2.4999939011e+00,	4.9637615674e+02,	4.9495070964e+02,	2.8508941900e-02
4.4000000000e-03,	-2.0513108909e-03,	2.4999936958e+00,	4.9735265057e+02,	4.9521310364e+02,	4.2790938553e-02
4.5000000000e-03,	-2.0463778879e-03,	2.4999934909e+00,	4.9823888104e+02,	4.9545835899e+02,	5.5610441123e-02
4.6000000000e-03,	-2.0402445294e-03,	2.4999932866e+00,	4.9902513642e+02,	4.9568747496e+02,	6.6753229222e-02
