t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	8.3500000000e-02,	2.5000000000e+00,	6.5000000000e+02,	7.0000000000e+02,	-1.0000000000e+00
1.0000000000e-04,	8.3366007322e-02,	2.5000083439e+00,	6.2897351419e+02,	7.1288749926e+02,	-1.6782797016e+00
2.0000000000e-04,	8.3164672190e-02,	2.5000166710e+00,	6.0826802116e+02,	7.2560365601e+02,	-2.3467126970e+00
3.0000000000e-04,	8.2897021762e-02,	2.5000249746e+00,	5.8791868101e+02,	7.3814029007e+02,	-3.0044321812e+00
4.0000000000e-04,	8.2564175835e-02,	2.5000332482e+00,	5.6796694204e+02,	7.5048906447e+02,	-3.6504424485e+00
5.0000000000e-04,	8.2167363521e-02,	2.5000414853e+00,	5.4846493844e+02,	7.6264156375e+02,	-4.2835325063e+00
6.0000000000e-04,	8.1707953334e-02,	2.5000496796e+00,	5.2948572021e+02,	7.7458936590e+02,	-4.9020729139e+00
7.0000000000e-04,	8.1187520640e-02,	2.5000578248e+00,	5.1115652380e+02,	7.8632411500e+02,	-5.5033518240e+00
8.0000000000e-04,	8.0608186601e-02,	2.5000659151e+00,	4.9407509400e+02,	7.9783761702e+02,	-6.0752504605e+00
9.0000000000e-04,	7.9973640920e-02,	2.5000739446e+00,	4.7851138103e+02,	8.0912210635e+02,	-6.6122145064e+00
1.0000000000e-03,	7.9286340978e-02,	2.5000819081e+00,	4.6361698041e+02,	8.2017033614e+02,	-7.1310671146e+00
1.1000000000e-03,	7.8547941639e-02,	2.5000898002e+00,	4.4925253415e+02,	8.3097531303e+02,	-7.6344555776e+00
1.2000000000e-03,	7.7759928698e-02,	2.5000976160e+00,	4.3535707183e+02,	8.4153023611e+02,	-8.1234632855e+00
1.3000000000e-03,	7.6923709426e-02,	2.5001053506e+00,	4.2189599886e+02,	8.5182848668e+02,	-8.5986497563e+00
1.4000000000e-03,	7.6040649050e-02,	2.5001129992e+00,	4.0884749873e+02,	8.6186362840e+02,	-9.0603225935e+00
1.5000000000e-03,	7.5112089751e-02,	2.5001205572e+00,	3.9619704600e+02,	8.7162941126e+02,	-9.5086473051e+00
1.6000000000e-03,	7.4139361871e-02,	2.5001280201e+00,	3.8393469250e+02,	8.8111977733e+02,	-9.9437016967e+00
1.7000000000e-03,	7.3123791025e-02,	2.5001353837e+00,	3.7205354635e+02,	8.9032886729e+02,	-1.0365506419e+01
1.8000000000e-03,	7.2066702807e-02,	2.5001426435e+00,	3.6054884328e+02,	8.9925102710e+02,	-1.0774043676e+01
1.9000000000e-03,	7.0969425986e-02,	2.5001497957e+00,	3.4941734234e+02,	9.0788081475e+02,	-1.1169269448e+01
2.0000000000e-03,	6.9833294683e-02,	2.5001568361e+00,	3.3865691324e+02,	9.1621300675e+02,	-1.1551121870e+01
2.1000000000e-03,	6.8659649840e-02,	2.5001637611e+00,	3.2826624324e+02,	9.2424260443e+02,	-1.1919527224e+01
2.2000000000e-03,	6.7449840175e-02,	2.5001705668e+00,	3.1824462236e+02,	9.3196483990e+02,	-1.2274404351e+01
2.3000000000e-03,	6.6205222751e-02,	2.5001772499e+00,	3.0859178169e+02,	9.3937518171e+02,	-1.2615668001e+01
