t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	3.0000000000e+02,	2.5000000000e+02,	1.0000000000e+00
1.0000000000e-04,	-4.9979765297e-02,	2.4999949957e+00,	3.1472436298e+02,	2.4453439896e+02,	1.4037992805e+00
2.0000000000e-04,	-4.9819425654e-02,	2.4999900054e+00,	3.2925242683e+02,	2.3915076727e+02,	1.8020331913e+00
3.0000000000e-04,	-4.9619557336e-02,	2.4999850331e+00,	3.4357135027e+02,	2.3385601742e+02,	2.1943066569e+00
4.0000000000e-04,	-4.9380776288e-02,	2.4999800828e+00,	3.5766796306e+02,	2.2865691450e+02,	2.5802209711e+00
5.0000000000e-04,	-4.9103738575e-02,	2.4999751582e+00,	3.7152867102e+02,	2.2356006907e+02,	2.9593720389e+00
6.0000000000e-04,	-4.8789141040e-02,	2.4999702633e+00,	3.8513932732e+02,	2.1857192995e+02,	3.3313479474e+00
7.0000000000e-04,	-4.8437722245e-02,	2.4999654016e+00,	3.9848505463e+02,	2.1369877673e+02,	3.6957255580e+00
8.0000000000e-04,	-4.8050263821e-02,	2.4999605769e+00,	4.1154999282e+02,	2.0894671207e+02,	4.0520656150e+00
9.0000000000e-04,	-4.7627592423e-02,	2.4999557927e+00,	4.2431692923e+02,	2.0432165358e+02,	4.3999055130e+00
1.0000000000e-03,	-4.7170582570e-02,	2.4999510526e+00,	4.3676673343e+02,	1.9982932524e+02,	4.7387481639e+00
1.1000000000e-03,	-4.6680160930e-02,	2.4999463597e+00,	4.4887744392e+02,	1.9547524804e+02,	5.0680439176e+00
1.2000000000e-03,	-4.6157312991e-02,	2.4999417176e+00,	4.6062267696e+02,	1.9126472953e+02,	5.3871589487e+00
1.3000000000e-03,	-4.5603094189e-02,	2.4999371293e+00,	4.7196853934e+02,	1.8720285160e+02,	5.6953137547e+00
1.4000000000e-03,	-4.5018650462e-02,	2.4999325980e+00,	4.8286653468e+02,	1.8329445513e+02,	5.9914415911e+00
1.5000000000e-03,	-4.4405264405e-02,	2.4999281266e+00,	4.9323113774e+02,	1.7954411827e+02,	6.2737403895e+00
1.6000000000e-03,	-4.3764569503e-02,	2.4999237179e+00,	5.0267028396e+02,	1.7595611528e+02,	6.5342833734e+00
1.7000000000e-03,	-4.3099349737e-02,	2.4999193745e+00,	5.1090462024e+02,	1.7253425349e+02,	6.7674073351e+00
1.8000000000e-03,	-4.2411551001e-02,	2.4999150987e+00,	5.1860567055e+02,	1.6928180593e+02,	6.9864772924e+00
1.9000000000e-03,	-4.1702447351e-02,	2.4999108929e+00,	5.2588790463e+02,	1.6620172985e+02,	7.1937234956e+00
2.0000000000e-03,	-4.0973167857e-02,	2.4999067589e+00,	5.3280227959e+02,	1.6329673350e+02,	7.3901109220e+00
2.1000000000e-03,	-4.0224768332e-02,	2.4999026989e+00,	5.3937916457e+02,	1.6056929809e+02,	7.5761973295e+00
2.2000000000e-03,	-3.9458259482e-02,	2.4998987146e+00,	5.4563906787e+02,	1.5802169029e+02,	7.7523475516e+00
2.3000000000e-03,	-3.8674621391e-02,	2.4998948078e+00,	5.5159689786e+02,	1.5565597034e+02,	7.9188185503e+00
2.4000000000e-03,	-3.7874812008e-02,	2.4998909802e+00,	5.5726405174e+02,	1.5347399786e+02,	8.0758010774e+00
2.5000000000e-03,	-3.7059772503e-02,	2.4998872333e+00,	5.6264957913e+02,	1.5147743618e+02,	8.2234428590e+00
2.6000000000e-03,	-3.6230430813e-02,	2.4998835687e+00,	5.6776088924e+02,	1.4966775566e+02,	8.3618626716e+00
2.7000000000e-03,	-3.5387704054e-02,	2.4998799877e+00,	5.7260420900e+02,	1.4804623649e+02,	8.4911594502e+00
2.8000000000e-03,	-3.4532500172e-02,	2.4998764916e+00,	5.7718489468e+02,	1.4661397099e+02,	8.6114184739e+00
2.9000000000e-03,	-3.3665719078e-02,	2.4998730816e+00,	5.8150765215e+02,	1.4537186556e+02,	8.7227157319e+00
3.0000000000e-03,	-3.2788253417e-02,	2.4998697588e+00,	5.8557669760e+02,	1.4432064252e+02,	8.8251211015e+00
3.1000000000e-03,	-3.1900989048e-02,	2.4998665243e+00,	5.8939587773e+02,	1.4346084177e+02,	8.9187007194e+00
3.2000000000e-03,	-3.1004805325e-02,	2.4998633789e+00,	5.9296876176e+02,	1.4279282230e+02,	9.0035187891e+00
3.3000000000e-03,	-3.0100575220e-02,	2.4998603236e+00,	5.9629871293e+02,	1.4231676380e+02,	9.0796389826e+00
3.4000000000e-03,	-2.9189165318e-02,	2.4998573590e+00,	5.9938894516e+02,	1.4203266807e+02,	9.1471255419e+00
3.5000000000e-03,	-2.8271435712e-02,	2.4998544859e+00,	6.0224256840e+02,	1.4194036059e+02,	9.2060441562e+00
3.6000000000e-03,	-2.7348239826e-02,	2.4998517049e+00,	6.0486262530e+02,	1.4203949204e+02,	9.2564626651e+00
3.7000000000e-03,	-2.6420424167e-02,	2.4998490164e+00,	6.0725212133e+02,	1.4232953989e+02,	9.2984516287e+00
3.8000000000e-03,	-2.5488828031e-02,	2.4998464210e+00,	6.0941404947e+02,	1.4280980999e+02,	9.3320847897e+00
3.9000000000e-03,	-2.4554283164e-02,	2.4998439188e+00,	6.1135141083e+02,	1.4347943828e+02,	9.3574394509e+00
4.0000000000e-03,	-2.3617613390e-02,	2.4998415102e+00,	6.1306723171e+02,	1.4433739259e+02,	9.3745967824e+00
4.1000000000e-03,	-2.2679634213e-02,	2.4998391953e+00,	6.1456457803e+02,	1.4538247442e+02,	9.3836420723e+00
4.2000000000e-03,	-2.1741152395e-02,	2.4998369743e+00,	6.1584656736e+02,	1.4661332088e+02,	9.3846649296e+00
4.3000000000e-03,	-2.0802965511e-02,	2.4998348471e+00,	6.1691637905e+02,	1.4802840672e+02,	9.3777594466e+00
4.4000000000e-03,	-1.9865861499e-02,	2.4998328136e+00,	6.1777726280e+02,	1.4962604640e+02,	9.3630243280e+00
4.5000000000e-03,	-1.8930618191e-02,	2.4998308738e+00,	6.1843254585e+02,	1.5140439629e+02,	9.3405629913e+00
4.6000000000e-03,	-1.7998002840e-02,	2.4998290274e+00,	6.1888563899e+02,	1.5336145692e+02,	9.3104836414e+00
4.7000000000e-03,	-1.7068771634e-02,	2.4998272741e+00,	6.1914004162e+02,	1.5549507542e+02,	9.2728993239e+00
4.8000000000e-03,	-1.6143669215e-02,	2.4998256135e+00,	6.1919934593e+02,	1.5780294792e+02,	9.2279279602e+00
4.9000000000e-03,	-1.5223428188e-02,	2.4998240452e+00,	6.1906724038e+02,	1.6028262216e+02,	9.1756923643e+00
5.0000000000e-03,	-1.4308768632e-02,	2.4998225687e+00,	6.1874751248e+02,	1.6293150014e+02,	9.1163202468e+00
5.1000000000e-03,	-1.3400397608e-02,	2.4998211833e+00,	6.1824405110e+02,	1.6574684085e+02,	9.0499442049e+00
5.2000000000e-03,	-1.2499008678e-02,	2.4998198883e+00,	6.1756084822e+02,	1.6872576318e+02,	8.9767017008e+00
5.3000000000e-03,	-1.1605281412e-02,	2.4998186832e+00,	6.1670200030e+02,	1.7186524879e+02,	8.8967350303e+00
5.4000000000e-03,	-1.0719880913e-02,	2.4998175670e+00,	6.1567170933e+02,	1.7516214521e+02,	8.8101912824e+00
5.5000000000e-03,	-9.8434573360e-03,	2.4998165389e+00,	6.1447428345e+02,	1.7861316892e+02,	8.7172222906e+00
5.6000000000e-03,	-8.9766454177e-03,	2.4998155980e+00,	6.1311413745e+02,	1.8221490859e+02,	8.6179845772e+00
5.7000000000e-03,	-8.1200640113e-03,	2.4998147432e+00,	6.1159579295e+02,	1.8596382836e+02,	8.5126392918e+00
5.8000000000e-03,	-7.2743156264e-03,	2.4998139736e+00,	6.0992387844e+02,	1.8985627122e+02,	8.4013521443e+00
5.9000000000e-03,	-6.4399859761e-03,	2.4998132880e+00,	6.0810312919e+02,	1.9388846250e+02,	8.2842933337e+00
6.0000000000e-03,	-5.6176435328e-03,	2.4998126852e+00,	6.0613838705e+02,	1.9805651339e+02,	8.1616374730e+00
6.1000000000e-03,	-4.8078390896e-03,	2.4998121641e+00,	6.0403460019e+02,	2.0235642457e+02,	8.0335635124e+00
6.2000000000e-03,	-4.0111053314e-03,	2.4998117232e+00,	6.0179682284e+02,	2.0678408987e+02,	7.9002546595e+00
6.3000000000e-03,	-3.2279564125e-03,	2.4998113614e+00,	5.9943021510e+02,	2.1133530008e+02,	7.7618983004e+00
6.4000000000e-03,	-2.4588875431e-03,	2.4998110772e+00,	5.9694004272e+02,	2.1600574674e+02,	7.6186859197e+00
6.5000000000e-03,	-1.7043745834e-03,	2.4998108691e+00,	5.9433167718e+02,	2.2079102604e+02,	7.4708130229e+00
6.6000000000e-03,	-9.6487364501e-04,	2.4998107358e+00,	5.9161059584e+02,	2.2568664277e+02,	7.3184790615e+00
6.7000000000e-03,	-2.4082069995e-04,	2.4998106756e+00,	5.8878238244e+02,	2.3068801431e+02,	7.1618873627e+00
6.8000000000e-03,	4.6736880338e-04,	2.4998106871e+00,	5.8585272793e+02,	2.3579047469e+02,	7.0012450647e+00
6.9000000000e-03,	1.1593003187e-03,	2.4998107686e+00,	5.8282743178e+02,	2.4098927871e+02,	6.8367630613e+00
7.0000000000e-03,	1.8346005748e-03,	2.4998109184e+00,	5.7971240387e+02,	2.4627960605e+02,	6.6686559564e+00
7.1000000000e-03,	2.4929179453e-03,	2.4998111349e+00,	5.7651366709e+02,	2.5165656545e+02,	6.4971420328e+00
7.2000000000e-03,	3.1339228150e-03,	2.4998114164e+00,	5.7323736087e+02,	2.5711519895e+02,	6.3224432385e+00
7.3000000000e-03,	3.7573079472e-03,	2.4998117611e+00,	5.6988974587e+02,	2.6265048612e+02,	6.1447851949e+00
7.4000000000e-03,	4.3627888525e-03,	2.4998121673e+00,	5.6647720999e+02,	2.6825734831e+02,	5.9643972335e+00
7.5000000000e-03,	4.9501041628e-03,	2.4998126331e+00,	5.6300627633e+02,	2.7393065295e+02,	5.7815124677e+00
7.6000000000e-03,	5.5190160151e-03,	2.4998131567e+00,	5.5948361326e+02,	2.7966521781e+02,	5.5963679090e+00
7.7000000000e-03,	6.0693104495e-03,	2.4998137362e+00,	5.5591604747e+02,	2.8545581537e+02,	5.4092046420e+00
7.8000000000e-03,	6.6007978282e-03,	2.4998143699e+00,	5.5231058069e+02,	2.9129717706e+02,	5.2202680726e+00
7.9000000000e-03,	7.1133132840e-03,	2.4998150558e+00,	5.4867441129e+02,	2.9718399758e+02,	5.0298082743e+00
8.0000000000e-03,	7.6067172096e-03,	2.4998157919e+00,	5.4501496235e+02,	3.0311093923e+02,	4.8380804624e+00
8.1000000000e-03,	8.0808958022e-03,	2.4998165765e+00,	5.4133991834e+02,	3.0907263617e+02,	4.6453456433e+00
8.2000000000e-03,	8.5357616854e-03,	2.4998174075e+00,	5.3765727378e+02,	3.1506369871e+02,	4.4518715014e+00
8.3000000000e-03,	8.9712546341e-03,	2.4998182830e+00,	5.3397539873e+02,	3.2107871757e+02,	4.2579336232e+00
8.4000000000e-03,	9.3873424456e-03,	2.4998192011e+00,	5.3030312854e+02,	3.2711226815e+02,	4.0638172078e+00
8.5000000000e-03,	9.7840220156e-03,	2.4998201598e+00,	5.2664989008e+02,	3.3315891481e+02,	3.8698195053e+00
8.6000000000e-03,	1.0161320710e-02,	2.4998211572e+00,	5.2302588460e+02,	3.3921321515e+02,	3.6762533889e+00
8.7000000000e-03,	1.0519298178e-02,	2.4998221914e+00,	5.1944236353e+02,	3.4526972440e+02,	3.4834527827e+00
8.8000000000e-03,	1.0858048857e-02,	2.4998232605e+00,	5.1591206608e+02,	3.5132299989e+02,	3.2917813237e+00
8.9000000000e-03,	1.1177705609e-02,	2.4998243624e+00,	5.1244996345e+02,	3.5736760589e+02,	3.1016471512e+00
9.0000000000e-03,	1.1478445408e-02,	2.4998254954e+00,	5.0907465425e+02,	3.6339811885e+02,	2.9135307080e+00
9.1000000000e-03,	1.1760499161e-02,	2.4998266575e+00,	5.0581140100e+02,	3.6940913382e+02,	2.7280453435e+00
9.2000000000e-03,	1.2024171898e-02,	2.4998278469e+00,	5.0270073616e+02,	3.7539527309e+02,	2.5461092615e+00
9.3000000000e-03,	1.2269906638e-02,	2.4998290617e+00,	4.9986100635e+02,	3.8135120144e+02,	2.3701960983e+00
9.4000000000e-03,	1.2498713915e-02,	2.4998303003e+00,	4.9762303676e+02,	3.8727168607e+02,	2.2070270138e+00
9.5000000000e-03,	1.2711457939e-02,	2.4998315609e+00,	4.9557309458e+02,	3.9315166922e+02,	2.0484285073e+00
9.6000000000e-03,	1.2908500631e-02,	2.4998328420e+00,	4.9363029383e+02,	3.9898615012e+02,	1.8928828741e+00
9.7000000000e-03,	1.3090120355e-02,	2.4998341421e+00,	4.9176613637e+02,	4.0477012551e+02,	1.7399202171e+00
9.8000000000e-03,	1.3256563873e-02,	2.4998354596e+00,	4.8996542909e+02,	4.1049856788e+02,	1.5893372242e+00
9.9000000000e-03,	1.3408064258e-02,	2.4998367929e+00,	4.8821891233e+02,	4.1616640817e+02,	1.4410500832e+00
