t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	6.6800000000e-02,	2.5000000000e+00,	3.0000000000e+02,	6.5000000000e+02,	-7.0000000000e+00
1.0000000000e-04,	6.6080591878e-02,	2.5000066444e+00,	2.9062859809e+02,	6.5994915595e+02,	-7.3864111573e+00
2.0000000000e-04,	6.5323069278e-02,	2.5000132148e+00,	2.8151018853e+02,	6.6962402368e+02,	-7.7622767030e+00
3.0000000000e-04,	6.4528490771e-02,	2.5000197077e+00,	2.7264781342e+02,	6.7902356407e+02,	-8.1275150130e+00
4.0000000000e-04,	6.3697923465e-02,	2.5000261193e+00,	2.6404454895e+02,	6.8814642267e+02,	-8.4820374742e+00
5.0000000000e-04,	6.2832443574e-02,	2.5000324462e+00,	2.5570347109e+02,	6.9699101683e+02,	-8.8257509147e+00
6.0000000000e-04,	6.1933136774e-02,	2.5000386847e+00,	2.4762762649e+02,	7.0555560557e+02,	-9.1585595817e+00
7.0000000000e-04,	6.1001098374e-02,	2.5000448317e+00,	2.3982000758e+02,	7.1383834628e+02,	-9.4803667738e+00
8.0000000000e-04,	6.0037433346e-02,	2.5000508839e+00,	2.3228353114e+02,	7.2183734129e+02,	-9.7910762029e+00
9.0000000000e-04,	5.9043256219e-02,	2.5000568382e+00,	2.2502101963e+02,	7.2955067677e+02,	-1.0090593143e+01
1.0000000000e-03,	5.8019690877e-02,	2.5000626915e+00,	2.1803518492e+02,	7.3697645527e+02,	-1.0378825407e+01
1.1000000000e-03,	5.6967870259e-02,	2.5000684412e+00,	2.1132861405e+02,	7.4411282341e+02,	-1.0655684187e+01
1.2000000000e-03,	5.5888935985e-02,	2.5000740842e+00,	2.0490375657e+02,	7.5095799549e+02,	-1.0921084778e+01
1.3000000000e-03,	5.4784037914e-02,	2.5000796181e+00,	1.9876291344e+02,	7.5751027378e+02,	-1.1174947207e+01
1.4000000000e-03,	5.3654333645e-02,	2.5000850402e+00,	1.9290822710e+02,	7.6376806616e+02,	-1.1417196781e+01
1.5000000000e-03,	5.2500987958e-02,	2.5000903482e+00,	1.8734167269e+02,	7.6972990135e+02,	-1.1647764573e+01
1.6000000000e-03,	5.1325172222e-02,	2.5000955396e+00,	1.8206505019e+02,	7.7539444229e+02,	-1.1866587842e+01
1.7000000000e-03,	5.0128063754e-02,	2.5001006125e+00,	1.7707997747e+02,	7.8076049783e+02,	-1.2073610407e+01
1.8000000000e-03,	4.8910845148e-02,	2.5001055646e+00,	1.7238788402e+02,	7.8582703297e+02,	-1.2268782979e+01
1.9000000000e-03,	4.7674703570e-02,	2.5001103940e+00,	1.6799000545e+02,	7.9059317791e+02,	-1.2452063449e+01
2.0000000000e-03,	4.6420830026e-02,	2.5001150989e+00,	1.6388737859e+02,	7.9505823599e+02,	-1.2623417148e+01
2.1000000000e-03,	4.5150418608e-02,	2.5001196776e+00,	1.6008083709e+02,	7.9922169066e+02,	-1.2782817071e+01
2.2000000000e-03,	4.3864665718e-02,	2.5001241285e+00,	1.5657100770e+02,	8.0308321161e+02,	-1.2930244078e+01
2.3000000000e-03,	4.2564769269e-02,	2.5001284501e+00,	1.5335830684e+02,	8.0664266016e+02,	-1.3065687067e+01
2.4000000000e-03,	4.1251927878e-02,	2.5001326410e+00,	1.5044293776e+02,	8.0990009393e+02,	-1.3189143123e+01
2.5000000000e-03,	3.9927340038e-02,	2.5001367001e+00,	1.4782488809e+02,	8.1285577090e+02,	-1.3300617656e+01
2.6000000000e-03,	3.8592203279e-02,	2.5001406261e+00,	1.4550392774e+02,	8.1551015289e+02,	-1.3400124503e+01
2.7000000000e-03,	3.7247713324e-02,	2.5001444182e+00,	1.4347960721e+02,	8.1786390854e+02,	-1.3487686026e+01
2.8000000000e-03,	3.5895063229e-02,	2.5001480754e+00,	1.4175125626e+02,	8.1991791579e+02,	-1.3563333191e+01
2.9000000000e-03,	3.4535442520e-02,	2.5001515970e+00,	1.4031798285e+02,	8.2167326392e+02,	-1.3627105621e+01
3.0000000000e-03,	3.3170036327e-02,	2.5001549823e+00,	1.3917867250e+02,	8.2313125515e+02,	-1.3679051653e+01
3.1000000000e-03,	3.1800024510e-02,	2.5001582309e+00,	1.3833198786e+02,	8.2429340589e+02,	-1.3719228361e+01
3.2000000000e-03,	3.0426580781e-02,	2.5001613422e+00,	1.3777636865e+02,	8.2516144759e+02,	-1.3747701579e+01
3.3000000000e-03,	2.9050871833e-02,	2.5001643161e+00,	1.3751003176e+02,	8.2573732725e+02,	-1.3764545910e+01
3.4000000000e-03,	2.7674056460e-02,	2.5001671523e+00,	1.3753097180e+02,	8.2602320760e+02,	-1.3769844716e+01
